paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
-31140.41290757395,4538.502706752906,5.8498273,-1.8579763,4.767888,0.17971489,0.570968,0.84996307,-2.1999216,-1.1857579,3.0489895,-2.353774,-2.3193913,1.0543901,-0.6413775,-0.5273245,0.51768285,-2.3250616,1.4975833,1.0413738,1.6390486,1.811146,0.27919263,-0.82309127,-1.2241801,-0.9816814,-1.8231827,0.6571249,-0.34545365,-0.07382971,1.286827,1.3720062,-31140.41290757395,4538.502706752906,-279.7744690827991,-167.51858220882846
64031.931179303625,-132216.69535611052,-9.716601,3.5107079,-0.92980736,-1.3116908,0.1442742,-0.7655391,-0.7474244,-0.6295435,0.8828083,-0.46822804,1.3199695,0.9670572,-0.28262454,-0.04548979,-1.1646075,0.31134632,-0.9425761,0.20576753,-0.74408025,-1.4639716,-0.2803455,-0.7745791,-0.014502794,-0.48104718,0.3060406,-1.5015168,-0.25161636,-0.15166156,-0.66388863,0.12824062,64031.931179303625,-132216.69535611052,864.0543670200958,-666.1628294846613
-27345.6123157506,7786.626307588358,6.774558,1.1542063,3.567247,-1.8092991,-2.399896,-2.8308804,2.2449417,-4.2618814,0.21408415,0.5235009,-0.03707342,-3.3101964,-1.4977325,3.1803741,1.6296989,-1.4517716,0.99272853,-2.0123186,0.08087402,-0.98156536,0.6968673,-0.938567,-0.088454776,1.3835819,-0.39173594,0.35282883,-2.4419541,-0.24956703,-1.512921,0.2628989,-27345.6123157506,7786.626307588358,-261.1783414379647,-862.8717567175165
54996.587743008626,-131487.77447586285,-10.801919,0.8499821,-0.5128528,-2.7088227,1.1972119,0.97867435,-0.4930597,-1.6093205,-0.016904814,-1.3626686,0.5178601,-0.20157468,2.0234296,-0.50043285,0.18562537,1.5351586,2.1517467,2.3891022,2.6100118,-0.67302406,0.4915463,0.931151,-3.331941,2.7122753,1.764326,1.0118532,-1.3960954,1.2473125,1.039442,0.26564965,54996.587743008626,-131487.77447586285,163.06363759689143,-284.54405864784434
-26987.362411625865,15570.210655472743,13.7642765,7.8568563,3.699983,-2.0350964,-0.7574886,-2.0076902,2.695871,1.4050057,1.0161085,-1.562179,-2.4407113,-1.2877808,-1.5734653,-0.5569677,0.4131806,2.9182725,0.16604319,-0.14771661,0.6309158,-0.6986151,-0.5416683,0.36825618,-1.4400035,-0.98380256,0.12019946,-0.5932539,-0.07753796,-0.18719915,-1.2159805,-0.63656104,-26987.362411625865,15570.210655472743,-705.2227254942608,-54.405274862141624
59996.6800045027,-129579.78202170096,-9.882522,2.0580442,1.8282634,-2.350728,-0.22966474,0.5648796,0.73250437,-1.2212667,-0.5683017,0.38155827,-0.51385194,0.8965328,0.17275956,-1.3965964,-0.13634612,-1.0649439,0.10266883,1.7534359,-0.44414485,0.8217942,-1.262237,0.971839,-1.9402163,-0.06298506,-0.007982856,-2.9497728,0.52738273,-0.34459844,-1.085791,-0.21646295,59996.6800045027,-129579.78202170096,643.8372942253685,-214.20524770947262
-51390.196478931015,12524.678344345106,6.2686405,-0.7154548,-0.9295778,-2.2396498,-3.000514,0.85491616,1.872508,-1.691978,3.5355368,-3.4809146,-1.9464594,-4.9725084,0.07016459,1.2681124,0.69059736,0.11754443,1.0516938,-0.21390952,-0.2253806,0.21913052,0.27685258,3.6434965,0.14298487,-1.9303249,-0.73084337,-0.5865899,-0.12296356,-2.000182,-0.6942463,-0.06884837,-51390.196478931015,12524.678344345106,-397.7667480201006,-576.4928349179543
-30267.0108265447,12842.876531621348,8.77341,1.2430416,2.6565228,-3.1435735,-3.8710601,-2.3667002,1.8773671,-1.6770301,-1.0469246,-1.3495389,-2.116981,-2.1026645,-0.25519553,0.44870356,0.3043725,-0.997008,-1.2444217,-0.9330422,1.4670353,0.73804814,0.8744879,0.6750458,0.2741278,0.8270386,0.24498722,-1.2902888,-0.32041463,-0.8228034,-0.03976161,0.024056114,-30267.0108265447,12842.876531621348,-630.6740358108805,-675.1686586860594
-23755.536300507763,12318.230478334435,11.597698,14.977227,2.6707594,-1.0186646,2.986558,-0.7040863,2.8012447,4.1635823,2.963077,-1.0772454,-1.390992,-2.477498,-0.14184594,-0.55352145,-0.6334944,0.83116525,-0.033327185,0.14655703,-0.6402764,-0.81320155,-1.7249069,0.16875948,-1.5528427,-0.61054784,-1.2748474,0.47720063,0.44195527,-0.70391953,-0.37084544,-0.90491766,-23755.536300507763,12318.230478334435,-430.5382703848651,-398.61152753278907
64964.957045150244,-137657.30162072758,-9.212736,-0.896737,-0.7128147,5.4548798,-1.5026083,-0.34560975,2.7858508,0.7617019,-1.1166883,-0.7791188,2.9447055,0.66460973,0.37895158,-0.1712842,-0.19529653,-0.66410756,-1.4977998,-0.3269239,0.15330659,-1.3018249,-4.10915,-0.23250924,-2.3448904,0.28041184,-0.86542547,2.4010382,-2.0645025,3.9734273,-0.1222953,-1.0573353,64964.957045150244,-137657.30162072758,373.7651079370999,-493.2462943297619
-8268.95802768206,17935.119458363817,10.809498,15.551113,0.36593178,-1.7714636,2.8196719,0.2536221,1.3230805,6.5036573,5.2465687,-2.2699783,-2.1873577,-2.7449708,-0.3643557,-0.3789793,1.2978096,2.1462543,0.2120834,-0.13418998,0.4868339,-0.8101883,-1.7603774,-0.2712509,-1.5439922,-0.4602683,-1.6257716,1.3007411,-0.47212338,-0.87821954,-0.6803497,-0.5058657,-8268.95802768206,17935.119458363817,-25.311741369653923,-135.262931042835
-48124.53522130751,14671.436040365483,8.760108,0.4155498,-1.1895347,-2.4064798,-2.6715362,1.9992193,2.1027205,0.6990192,3.1728485,1.534976,1.7082351,0.83104455,2.9116662,1.2198279,0.58694565,-0.9603494,3.2693071,0.75210714,-2.821424,0.82198846,1.3923328,-1.077636,-0.08407441,0.78538495,-3.3429384,-2.769918,-1.3216895,-2.5017285,0.7522264,0.37703085,-48124.53522130751,14671.436040365483,-449.5139430400852,-547.8398441447807
58943.90592471537,-128495.09335205855,-6.247071,1.7214588,-0.283367,6.831918,-4.531514,4.4460874,1.4894874,2.6349738,2.861884,6.022901,2.5494645,-3.878032,0.103910245,0.6152945,1.1608826,2.1740835,7.4042044,2.875135,3.2795715,-3.05388,1.5504048,-3.4828491,0.80258,-0.52331024,2.3309004,0.49820825,-4.9090095,-4.606951,2.9680648,0.6663388,58943.90592471537,-128495.09335205855,190.82961896665904,-135.43016144739016
-46725.706223207664,9953.207255662684,10.111527,1.6392494,-0.17447862,-2.6674626,-0.2649748,0.603091,1.8615395,1.1329299,-2.8722088,-1.3898538,1.7913983,-0.9578142,-0.33012316,-0.66162974,-1.7530849,-1.612375,0.97938645,1.5728751,-1.0445715,-1.3712919,1.5983543,0.74795604,1.5666761,-0.67591023,0.5748574,0.37816676,0.81592256,0.58173406,-1.8802491,1.652522,-46725.706223207664,9953.207255662684,-770.6335714759568,-952.9484806514786
-35451.603925823765,7237.280052582078,5.706006,-3.6457384,0.37807477,-2.236984,-0.9810066,-1.6332552,2.656714,-2.5337758,-0.7939551,-0.16930413,1.2920344,-1.887735,-2.2599807,-0.098729156,-0.7818679,-0.40156567,-0.0465632,0.10303508,2.0229387,-0.76484,0.95673686,1.1997167,1.7746289,0.14531791,3.1284447,1.5086517,1.6815149,-1.3008579,0.19188131,-1.5574136,-35451.603925823765,7237.280052582078,-292.95534043464784,-413.18898457145565
58484.952826472196,-124690.351680259,-4.021813,2.4862514,-0.48644343,2.2232158,-1.0843709,1.0828689,-1.8223388,2.5944886,2.8685048,3.2125683,1.8488406,2.579911,-1.9738537,1.2966568,-0.2985452,-0.6327945,4.171183,-3.2690327,0.3305051,-1.1170021,0.3060123,-0.5186663,-0.6657809,-0.5503371,-1.0376465,4.0636477,-1.9075075,-1.532787,-1.3512516,2.0453064,58484.952826472196,-124690.351680259,235.74731796449976,-26.635909286977267
-43844.63227809437,5690.914290346166,7.956909,-0.12661031,-0.74445814,-1.8765064,-1.0115826,-0.30219147,-3.3171957,-0.28705713,2.7199938,4.0450716,-0.47035885,-2.363254,1.060017,-0.32242608,-1.7597102,-0.53567576,1.3957124,1.6172903,0.6502693,-0.6136297,2.2097735,0.013547632,0.93255395,-0.83724207,-1.240697,-0.07322452,-2.0750854,1.8459369,-1.5929002,-1.1677701,-43844.63227809437,5690.914290346166,-274.4043887932747,-487.0566774800035
-50314.447539785586,5406.181075477521,7.6012735,-1.9657341,0.071752824,2.114468,1.3243325,2.1426682,2.6748493,-1.5146705,-0.6133845,0.37170094,-0.15322958,-0.9671025,-1.9595513,1.360964,-0.6166581,-0.342981,2.115955,-1.2793053,1.5961494,1.5469912,-2.8740168,-0.9248646,1.4978818,0.6288957,-0.38690272,-2.7159789,5.585442,0.5266184,-1.2553706,-1.8712423,-50314.447539785586,5406.181075477521,-369.220087777183,-410.68684391677107
-48605.66062823387,6637.71137644667,12.036525,1.6195381,-1.7317203,-1.2839717,-0.09241899,-0.11633029,-0.5065271,-1.2884036,-0.10980121,-1.9223514,-1.1799271,4.2424664,1.0590694,-0.8496268,-1.1342291,0.15186287,1.3439913,-0.7366259,1.3730096,0.2840857,0.81573385,1.5267674,-0.37077257,1.7295865,-0.27865177,0.13105348,-0.039906695,-0.5081855,-1.6128182,-0.64109254,-48605.66062823387,6637.71137644667,-393.23777979969435,-1071.0812906960055
-50740.616329149896,6701.357050688153,6.170302,-1.6414051,-4.1857824,-1.1244661,-2.1187124,1.742652,-1.9907256,0.30635807,1.3643241,-1.538826,-0.7694654,-0.5371684,1.2169569,-2.5625222,0.8522191,0.5743548,1.1007779,-1.3837037,0.7813255,-0.025883138,-0.75012517,0.21205212,0.3450739,0.91085136,0.9809698,0.5083313,2.4054918,0.8084836,1.8168166,-0.26316023,-50740.616329149896,6701.357050688153,-609.11812434037,-863.7044211488746
-40440.66859542584,4287.375534731706,7.572511,-3.9339094,0.3562463,-0.39892706,0.5893069,-1.1090528,-0.2337533,0.3022957,1.534445,0.085452005,-0.6765682,1.030825,-1.5531743,-1.9521632,-0.07586549,-0.3977464,0.4435845,-1.130537,1.9677826,0.65962094,-0.37240624,1.6942647,-0.25193405,2.3644042,-0.38242656,0.84539306,1.2008301,0.74184704,0.9134222,-1.9463115,-40440.66859542584,4287.375534731706,-489.07977434311334,-755.7482470440145
-23188.33929213145,-3520.213008478293,9.16484,0.7225222,6.256832,1.9767157,2.2013237,-1.0511194,-1.5431612,-1.254369,-1.1242936,0.34859324,1.4174631,-1.3490876,-0.021980893,0.37846097,-0.97249156,3.4205348,-0.07816085,-0.08092092,0.0377434,1.7211864,-0.87620497,-1.753598,-0.5685131,-0.035434105,-0.98381716,0.074085854,-0.54249555,-0.2550852,0.758236,-0.16447528,-23188.33929213145,-3520.213008478293,353.8089661204148,-775.1634118514835
-37642.15346000673,-1115.2688087139768,4.470466,-2.1473432,-1.9033511,0.31474096,-0.22136262,-0.012316513,-0.35222572,-1.7837826,0.84786326,2.699792,-4.408951,0.6697353,-0.39694315,-0.86910206,1.0358489,-0.84470534,0.049979255,0.33720267,1.9467517,-0.024855813,1.6442263,-0.8530344,-1.2114646,-1.0386202,-1.0893056,-3.3998957,-0.44029647,0.7790396,3.421589,1.2322266,-37642.15346000673,-1115.2688087139768,-355.5794731404064,-454.57751655439677
-50803.365156594766,-2712.705014502152,9.025141,-1.0196114,-3.0270653,2.33028,2.3856764,1.3213997,1.2901082,-0.57179767,-0.3797816,-2.905711,-1.7185836,-0.5253288,-1.2160876,-0.17041032,0.14153972,-0.5764819,-0.21801196,-0.11517238,-0.7166989,1.4505005,-1.5003965,0.9331044,-0.22970316,-2.9050865,0.1828517,0.5683936,1.5258698,0.59782505,-0.46124408,1.8215512,-50803.365156594766,-2712.705014502152,-172.22887279366066,-322.56977724339015
59358.62968719809,-122955.83503025994,-5.8988414,-1.05045,5.8289876,4.936058,-1.5912082,0.87113535,-1.1861993,2.7555356,1.4075452,1.2927775,-2.9884727,-1.4426566,-3.346029,1.1171712,-0.011058944,-0.27320272,-1.0186833,-2.7723587,-0.7413658,3.9155,-3.845068,0.3299096,-0.07581377,2.1840172,3.3912604,-2.8465037,1.2022429,-1.5645678,0.29505792,0.4195576,59358.62968719809,-122955.83503025994,402.5411429573366,51.83833473247159
-45440.860032861834,-2793.783300040297,11.786953,5.086031,-1.1397965,2.418908,0.20159921,0.30958745,-0.14608312,0.29759642,0.8858643,-0.9022819,0.13820554,1.8156015,-0.77504265,0.124993704,-0.62239045,-0.8343716,0.39470446,-0.25708964,0.9318265,-0.21512917,-0.96223176,0.09191152,-0.68301356,-0.12535813,-0.2526094,0.37268597,-0.625552,-0.43068025,-1.0057334,0.46274617,-45440.860032861834,-2793.783300040297,-357.63242447019354,-1413.62091106014
