wilcoxon,t-test,t-test_overestim_var
Top2a,H1f5,H1f5
H1f5,Top2a,Top2a
Pcna,H2ac8,H2ac8
Fbxo5,Fbxo5,Fbxo5
H2ac8,Hist1h2ap,Hist1h2ap
Hist1h2ap,Pcna,Pcna
Clspn,Esco2,Esco2
Esco2,H1f4,H1f4
H1f4,Clspn,Clspn
Rrm2,Cdk1,Cdk1
Cdk1,Prc1,Prc1
Siva1,Rrm2,Rrm2
Prc1,Siva1,Siva1
Lig1,Atad2,Atad2
Atad2,Lig1,Lig1
Gmnn,Gmnn,Gmnn
Uhrf1,Uhrf1,Uhrf1
Slbp,H2ac20,H2ac20
Prim1,Prim1,Prim1
Dut,Samd1,Samd1
Pclaf,H1f1,H1f1
Ezh2,H4c4,H4c4
Samd1,Aurkb,Aurkb
Mcm7,Slbp,Slbp
Aurkb,Kif11,Kif11
Kif11,H3c3,H3c3
Tyms,Ezh2,Ezh2
Tk1,Dut,Dut
Mcm5,E2f8,E2f8
H2ac20,Mcm7,Mcm7
Dnmt1,Pbk,Pbk
Mcm3,Cdca5,Tk1
H4c4,Tk1,Cdca5
H1f1,Rad51ap1,Tyms
E2f8,Tyms,Rad51ap1
Ncapg2,Ncapg2,Ncapg2
Mcm6,Nusap1,Mcm5
Dhfr,Mcm5,Nusap1
Smc6,Cdc45,Cdc45
Hat1,Tcf19,Tcf19
Tipin,Cdkn2c,Cdkn2c
Asf1b,Mcm3,Mcm3
H3c3,Dnmt1,Dnmt1
Rad51ap1,Dhfr,Dhfr
Hnrnpab,Tipin,Tipin
Tcf19,Pclaf,Pclaf
Cdc45,Ncaph,Ncaph
Rfc4,Ung,Ung
Ncapd3,Asf1b,Asf1b
Ung,Ncapd3,Ncapd3
Nasp,Hat1,Hat1
Ccne1,Mcm6,Mcm6
Tmpo,Ccne1,Ccne1
Rfc1,H1f3,H1f3
Nsd2,Spc25,Tuba1b
Tuba1b,Tuba1b,Rfc4
Nusap1,E2f1,Spc25
Rad51,Rfc4,E2f1
Dtl,Rfc1,Rfc1
Cdca5,Smc6,Smc6
Ranbp1,Rad51,Rad51
Ncaph,Tmpo,Tmpo
Rrm1,Dtl,Dtl
H2ax,H2ac4,Hnrnpab
Smc4,Hnrnpab,H2ac4
E2f1,Nsd2,Nsd2
Cenpk,Ube2t,Ube2t
H1f3,Gins2,Gins2
Incenp,Incenp,Incenp
Usp1,Cenpk,Nasp
Gins2,Rrm1,Rrm1
Eri1,Nasp,Cenpk
Spc25,Brca1,Ranbp1
Wdr76,Ranbp1,Brca1
Pbk,Cdca2,Cdca2
Dctpp1,Usp1,Usp1
Snrpd1,Pola1,Pola1
Pola1,H2ax,H2ax
Atad5,Wdr76,Wdr76
Cdkn2c,Hjurp,Hjurp
Smc2,Eri1,Eri1
Ube2t,Dctpp1,Dctpp1
Hjurp,Atad5,Atad5
Cenps,Ccnf,Cenps
Dck,Cenps,Ccnf
Srsf2,Dck,Dck
Bub3,Smc4,Smc4
Mcm2,Smc2,Smc2
Tubb5,Ticrr,Ticrr
Brca1,Mcm2,Mcm2
Npm1,Orc6,Orc6
Rfc3,Dek,Dek
Baz1b,Mxd3,Tubb5
Dnajc9,Tubb5,Mxd3
Mki67,Mybl2,Mybl2
Cbx5,Mis18bp1,Cbx5
Orc6,Cbx5,Mis18bp1
Ptma,Topbp1,Topbp1
Stmn1,Rfc3,Rfc3
Topbp1,Brip1,Brip1
Dek,Baz1b,Baz1b
Rfc2,Mki67,Mki67
Rps20,Suz12,Ptma
Nxt1,Ptma,Suz12
Nap1l1,Ndc80,Ndc80
Suz12,Npm1,Npm1
Fen1,Nxt1,Nxt1
Sumo2,Rfc2,Rfc2
Smc3,Bub3,Srsf2
Ndc80,Srsf2,Bub3
Chaf1a,Fen1,Fen1
Mybl2,Snrpd1,Snrpd1
Paics,Cdca7l,Cdca7l
Mcm4,Dnajc9,Dnajc9
Mis18bp1,Chaf1a,Chaf1a
mt-Nd1,Hist1h2an,Hist1h2an
Nudc,Rps20,Rps20
Cdca7l,Meaf6,Meaf6
Cdca2,Pold2,Nap1l1
Ticrr,Nap1l1,Pold2
Cisd1,Anln,Anln
Pold2,Hirip3,Wdhd1
Meaf6,Wdhd1,Hirip3
Brip1,Paics,Paics
Cdk4,Mcm4,Mcm4
Wdhd1,Cdk2,Cdk2
Tfdp1,Stil,Stil
Mxd3,Rad54l,Set
Cenph,Set,Rad54l
Hpf1,Cenph,Cenph
Chaf1b,Lrr1,Lrr1
H2ac4,mt-Nd1,Sumo2
Luc7l2,Sumo2,mt-Nd1
Mthfd2,Sgo1,Cisd1
Rpl15,Cisd1,Sgo1
Set,Bard1,Bard1
1810037I17Rik,Cdca4,Cdca4
Hirip3,Pole,Pole
Cdk2,Smc3,Smc3
H4c9,Tfdp1,Tfdp1
Ssrp1,Chaf1b,Chaf1b
Rbbp4,E2f7,E2f7
Hnrnpd,4930579G24Rik,4930579G24Rik
Ccnf,Mthfd2,Mthfd2
Pgp,Kif18a,Kif18a
Nup62,Cdk4,Cdk4
Mcm10,Dscc1,Dscc1
Dtymk,Cenpl,Luc7l2
Rplp1,Ctps,Cenpl
Rps19,Luc7l2,Ctps
Sgo1,Blm,Blm
Pole,Srm,Srm
Rps8,Mcm10,Mcm10
Hmgn1,Nup62,Ssrp1
Ctps,Ssrp1,Nup62
Snu13,Stmn1,Stmn1
Pole4,Neil3,Nudc
Ncl,Nudc,Pgp
Syce2,Pgp,Neil3
Dscc1,H4c9,H4c9
Rps16,Dtymk,Dtymk
Cdca4,Hnrnpd,Hnrnpd
Rps27a,H2bc18,Syce2
Lsm8,Syce2,H2bc18
Plk4,Rbbp4,Rbbp4
Cdc6,Ercc6l,Hpf1
Rad54l,Hpf1,Ercc6l
Bard1,Rps8,Rps8
Srsf7,Hmgn1,Hmgn1
Rif1,Rplp1,Rplp1
Hells,Rpl15,Rpl15
Blm,Pole4,Pole4
Srm,Cdc6,Cdc6
Hnrnpu,Exo1,Exo1
Smchd1,Naa40,Hells
4930579G24Rik,Hells,Naa40
Serbp1,Plk4,Plk4
Mms22l,Rmi2,Rmi2
Nelfe,Pola2,Pola2
Ubtf,Nelfe,Nelfe
Pola2,Rps19,Rps19
Tubg1,D030056L22Rik,D030056L22Rik
Trir,Slc29a1,Snu13
Rpl11,Snu13,Slc29a1
Rpl23,Hnrnpu,Hnrnpu
Smarcc1,Lsm8,Lsm8
Naa40,Bora,Bora
D030056L22Rik,Anp32b,Anp32b
Pcbp1,Tubg1,Tubg1
Hspe1,Ncl,Ncl
Slc29a1,Brca2,Brca2
Lrr1,H3c6,H3c6
Rpl14,Ccne2,Ccne2
Stil,H2bc11,H2bc11
Anp32b,Pask,1810037I17Rik
Rpa3,1810037I17Rik,Mms22l
Kif18a,Mms22l,Rif1
Nrm,Rif1,Pask
Rpl13,Serbp1,Serbp1
Pa2g4,Prim2,Rps16
Rbl1,Rps16,Prim2
H1f2,Rbl1,Rbl1
Ipo5,Rps27a,Rps27a
Dpy30,Psmc3ip,Psmc3ip
Mcmbp,Nup43,Nup43
Rpl28,Sgo2a,Sgo2a
Rmi2,Smarcc1,Smarcc1
Psmc3ip,Haspin,Haspin
Ybx1,Aunip,Aunip
Rps12,H3c11,Rpl14
Brca2,Rpl14,H3c11
Rps5,Gins1,Gins1
Alyref,Srsf7,Srsf7
Rpl22,Ipo5,Ubtf
Timm8a1,Ubtf,Ipo5
Rpl35a,Rpl11,Rpl11
Bora,Rpl23,Rpl23
Rps2,Rps12,Rps12
Ubap2,Trir,Trir
Eef1b2,Mcmbp,Mcmbp
Sgo2a,Smchd1,Smchd1
Fabp5,Ybx1,Ybx1
Nup43,Pa2g4,Pa2g4
Prim2,Rpl13,Rpl13
Rfc5,Shmt1,Shmt1
Neil3,Sfmbt1,Sfmbt1
Cenpl,Mtbp,Rpl28
Paxip1,Rpl28,Mtbp
Rpl32,Hspe1,Hspe1
Phip,Nrm,Nrm
Hnrnpdl,Ubap2,Ubap2
Rps3a1,Dpy30,Dpy30
Rpl12,Rfwd3,Rfwd3
Tcerg1,Mastl,Rpa3
Nop56,Rpa3,Pcbp1
E2f7,Pcbp1,Mastl
Rpl7a,Dna2,Timm8a1
Nolc1,Timm8a1,Dna2
Rps23,Paxip1,Paxip1
Ercc6l,Fabp5,Fabp5
Gar1,Alyref,Alyref
Exo1,Donson,Donson
Kpna3,Rpl35a,Rpl35a
Rpl27a,Rpl27a,Rpl27a
Smco4,Gemin6,Gemin6
Exosc7,Zfp367,Zfp367
Rpl41,H2bc14,H2bc14
Rfwd3,Rpl22,Rpl22
Haus4,Rps5,Rps5
Ccne2,Tcerg1,Tcerg1
Ppig,Rfc5,Rfc5
Donson,Ska3,Ska3
Anln,Slc43a3,Slc43a3
Rbmxl1,Kpna3,Kpna3
Stag1,Rps2,Rps2
Haspin,Kif18b,Kif18b
Gins1,Smco4,Smco4
Gpx4,Rpl7a,Rpl7a
Rbbp7,H4c8,H4c8
Srsf4,Kpna2,Rps3a1
Hist1h2an,Rps3a1,Kpna2
Lsm2,Phip,Phip
Fus,Haus4,Haus4
Cep57,Nop56,Nop56
H2bc11,Gar1,Gar1
Mtbp,Rbmxl1,Rbmxl1
Gins4,Stag1,Stag1
Mpp6,Exosc7,Exosc7
Fxn,Cdca7,Cdca7
Kif15,Lsm2,Lsm2
Cdca7,Sass6,Sass6
Slc43a3,Ttk,Nolc1
Shcbp1,Nolc1,Ttk
C1qbp,Eef1b2,Eef1b2
Zfp367,Srsf4,Srsf4
Fosb,H2ac15,H1f2
Gemin6,H1f2,H2ac15
Dna2,Rad18,Rad18
Pold3,Rad54b,Rad54b
Tceal9,Pold1,Pold1
Hsp90aa1,Kif15,Kif15
Tdp2,Shcbp1,Shcbp1
Smarca5,Hnrnpdl,Hnrnpdl
Pold1,Mpp6,Mpp6
Mrpl14,Jade1,Jade1
Atp5g1,Spdl1,Spdl1
Rpsa,H2ac10,Cep57
Kdelr2,Cep57,Pold3
Spc24,Pold3,H2ac10
Aunip,Rpl12,Rpl12
Rbm25,Ptges3,Ptges3
Frg1,Gins4,Gins4
Uck2,C1qbp,C1qbp
Ncapg,Apex1,Apex1
Srsf11,BC030867,BC030867
Rps24,Dynll2,Dynll2
Kif22,Mthfd1,Mthfd1
Arl6ip6,Gpx4,Gpx4
Eif3b,Rpl41,Rpl41
Stag2,Tdp2,Tdp2
Rps18,Chek1,Chek1
Rpl6,Lin54,Lin54
Dynll2,H2bc15,H2bc15
Apex1,Fosb,Fosb
mt-Nd2,Rbbp7,Rbbp7
Ppil1,Gart,Tceal9
Psip1,Tceal9,Gart
Rpl10a,Fxn,Smarca5
St3gal4,Smarca5,Fxn
Chek1,Kdelr2,Kdelr2
Rpa1,Rcc1,Hsp90aa1
Gart,Rplp2,Rcc1
Sass6,Hsp90aa1,Rplp2
Rplp2,Stag2,Stag2
H3c6,Rpl6,Rpl6
H2bc18,Lap3,Lap3
Rcc1,Cdc7,Cdc7
Msh2,Mrpl14,Mrpl14
Cit,Ppig,Ppig
Shmt1,Rpsa,Rpsa
Cbx3,Eif3b,Eif3b
Rpl36,Ccp110,Uck2
Cep192,Uck2,Rpl32
Fdx1,Rpl32,Ccp110
Rad18,BC055324,BC055324
Umps,Spc24,Spc24
Nme1,Umps,Umps
Rps15,Arl6ip6,Arl6ip6
Cdkn2d,St3gal4,St3gal4
Ptges3,Nup85,Nup85
Tmem109,H3c1,Psip1
Pds5a,Psip1,Fdx1
Rps4x,Fdx1,Rps23
Rps17,Rps23,H3c1
Maz,Tmem109,Tmem109
Lap3,Chtf18,Impdh2
Impdh2,Khsrp,Khsrp
Khsrp,Impdh2,Chtf18
Ska3,Cit,Cit
Cenpm,Pds5a,Pds5a
Snrpe,Fancg,Oip5
Ppat,Oip5,Fancg
Rplp0,Kif22,Kif22
Ctdspl2,Rnf227,Rpl10a
Ciapin1,Rpl10a,Rnf227
Rpl36a,Msh2,Msh2
Atxn1,Ncapg,Ncapg
H3f3a,Maz,Maz
Mthfd1,Ndufaf2,Ndufaf2
mt-Co2,Ppil1,Ppil1
Nt5c3b,Cenpm,Cenpm
Eif1ad,Fus,Fus
Sin3a,Sin3a,Sin3a
Jade1,Cdkn2d,Cdkn2d
Rpl22l1,Rpa1,Rpa1
Haus8,Cbx3,Cbx3
Ppa1,Pfas,Pfas
Rtf1,Wee1,Wee1
Rexo2,Trim37,Trim37
Pmm1,Ppat,Ppat
Ndufaf2,Ints7,Ints7
Lin54,Atp5g1,Atp5g1
Rpl7,Naa50,Naa50
Spdl1,Haus8,mt-Nd2
Sf3b3,mt-Nd2,Haus8
Kif20b,Coro1c,Coro1c
Nup85,Nt5c3b,Nt5c3b
Brd2,Cenpi,Cenpi
Ints7,Fbl,Fbl
Naa50,Cep192,Cep192
Ppm1g,Ctdspl2,Ctdspl2
Casp3,Traip,Traip
U2af1,Srsf11,Srsf11
Dtnbp1,mt-Co2,mt-Co2
Sfmbt1,Haus5,Haus5
Pabpc1,Mif,Mif
Coro1c,Pmm1,Pmm1
Nuf2,Dtnbp1,Dtnbp1
Pask,Pcyox1l,Rbm25
Csrp1,Rbm25,Rps17
Mrpl12,Rps17,Pcyox1l
Sh3gl1,Ciapin1,Frg1
Smarcc2,Frg1,Ciapin1
Rpl26,H2ac18,Csrp1
Mif,Csrp1,H2ac18
Fbl,Agfg2,Agfg2
Mastl,Lair1,Lair1
Rbbp8,Zmynd19,Zmynd19
Kif23,Nuf2,Ppa1
Pms2,Ppa1,Nuf2
Tubgcp2,Ncapd2,Ncapd2
Rpl4,Smarcc2,Smarcc2
mt-Nd3,Tubgcp2,Tubgcp2
Ldha,Pkmyt1,Pkmyt1
Rps3,Rb1,Rb1
Agfg2,Rpain,Rpain
Cdc7,Mcm8,Mcm8
Ncapd2,Smyd2,Rpl36
Alad,E2f3,Smyd2
Tpi1,Rpl36,E2f3
Trim28,Naf1,Naf1
Tkt,Mrpl12,Mrpl12
Rnps1,Rtf1,Rtf1
Ccdc34,Hsp90ab1,Hsp90ab1
Atp5g2,Hspa9,Eif1ad
H3f3b,Eif1ad,Hspa9
Taf1,Fbxl14,Rbbp8
Rpl37,Rbbp8,Fbxl14
Fkbp5,Phf2,Phf2
Cdc25b,Atxn1,Atxn1
Fbxl14,Rexo2,Rexo2
Zwint,mt-Nd3,mt-Nd3
Ttk,Gm3550,Rpl26
Erg28,Rpl26,Cdc25a
