wilcoxon,t-test,t-test_overestim_var
Pclaf,Pclaf,Pclaf
Ptma,Rrm2,Rrm2
Hmgb2,H1f5,Hmgb2
Rrm2,Hmgb2,Stmn1
Stmn1,Tuba1b,Tuba1b
Tuba1b,Stmn1,Ptma
Tubb5,Mki67,Pcna
Ran,Birc5,Mki67
Hsp90aa1,Ptma,H1f5
Pcna,Top2a,Ube2s
Ube2s,Ube2s,Top2a
Anp32b,Cks1b,Tubb5
Ybx1,Uhrf1,Hsp90aa1
H2az1,Pcna,Lmnb1
Mki67,Hsp90aa1,Cks1b
Lmnb1,Lmnb1,Gmnn
Top2a,Gmnn,Birc5
Tagln2,Asf1b,Ran
Gmnn,Tubb5,H2az1
H1f5,Fbxo5,Uhrf1
Cks1b,H2ac8,Ybx1
Snrpd1,Ran,Anp32b
Birc5,Ccna2,Asf1b
Hnrnpab,Clspn,Clspn
Uhrf1,H2az1,Rrm1
Ppia,Rrm1,Tagln2
Rps2,Ybx1,Fbxo5
Asf1b,Spc24,Lig1
Hsp90ab1,Hist1h2ap,Tmpo
Dek,Anp32b,H2ac8
Clspn,Cdk1,Hnrnpab
Slbp,Lig1,Snrpd1
Tmpo,Tagln2,Siva1
Ranbp1,Tmpo,Ccna2
Dut,Kif15,Slbp
Hmgb1,Siva1,Spc24
Rrm1,Dctpp1,Dctpp1
Dctpp1,Kif11,Hsp90ab1
Lig1,Hsp90ab1,Dek
Fbxo5,Atad2,Ppia
Siva1,Snrpd1,Rps2
Alyref,Hnrnpab,Dut
Atad2,Rps2,Atad2
Spc24,Smc2,Ranbp1
Anp32e,1500009L16Rik,Cdk1
Ccna2,Slbp,Smc2
Sdf2l1,Tk1,Mcm3
H2ac8,E2f8,Mcm5
Nasp,Tyms,Hist1h2ap
Eif5a,Dtl,Tyms
Cdk1,Cks2,Anp32e
Smc2,Ppia,Mcm7
1500009L16Rik,Cdca8,Nasp
Hsp90b1,Sdf2l1,Sdf2l1
Tyms,Esco2,1500009L16Rik
Cks2,Dek,Hmgb1
Mcm5,Mcm5,Dtl
Hist1h2ap,Mcm7,Cks2
Dtl,Ranbp1,Tk1
Selenoh,Mcm3,Kif15
Mcm7,Dut,Alyref
Mcm3,Rad51,Lsm2
Lsm2,Anp32e,Kif11
Tk1,Nasp,Tipin
Nucks1,Lsm2,Rfc4
Kif15,H2ax,Cdca8
Ezh2,Rfc4,Ezh2
Banf1,Ncapg2,Eif5a
Kif11,Alyref,Selenoh
Rfc4,Hmgb1,Rad51
Tipin,Ezh2,Nucks1
Cdca8,Tipin,H2ax
H2ax,Fabp5,Banf1
Set,Cdca3,Hmgn2
Hmgn2,Cenpw,Hsp90b1
Hspd1,Eif5a,E2f8
Pdia6,Orc6,Orc6
Rpl41,Selenoh,Cenpw
Dbi,Cenph,Esco2
Rad51,Shcbp1,Ncapg2
Rps27l,Hsp90b1,Pdia6
Nme1,Tcf19,Fabp5
Cenpw,Nucks1,Hspd1
Prdx1,Pdia6,Ptges3
Orc6,Banf1,Cdca3
Srsf2,Rfc3,Rfc3
Ptges3,Hmgn2,Set
Mrpl18,Hspd1,Dnajc9
Ncapg2,Ptges3,Hat1
Anp32a,Gzma,Cenph
Dnajc9,Ccnb2,Dhfr
Hspe1,Dhfr,Ccnb2
Cbx3,Cdc45,Tcf19
Fabp5,Dck,Srsf2
Cdca3,Hat1,Dbi
Mif,H4c9,Dck
mt-Nd1,Cdca5,Hpf1
Rfc3,Ncapg,Rps27l
Esco2,Mad2l1,Ssrp1
Hpf1,Eri1,Rpl41
1810037I17Rik,Ncapd2,Cbx3
E2f8,Set,Cisd1
Dhfr,Dnajc9,Eri1
Ssrp1,Ccdc34,Shcbp1
Ccnb2,Kif23,H4c9
mt-Cytb,Prc1,Gzma
Cox5a,Prim1,Mrpl18
Hat1,Hpf1,Cdc45
Cisd1,Tubb4b,Anp32a
Snrpg,Cisd1,Prim1
Tcf19,Ssrp1,Hspe1
Gzma,Rpl41,Mad2l1
Pdia3,Mybl2,Nme1
Cenph,Rps27l,Mif
Tubb4b,Nusap1,Tubb4b
Dck,Dbi,mt-Nd1
Cmtm7,Cenpk,Uchl3
Manf,Aurkb,mt-Cytb
Prim1,Hspe1,Lsm3
H4c9,Spc25,Ccdc34
Eri1,Anp32a,Dnmt1
Cdc45,Uchl3,Cenpk
Ccdc34,Srsf2,Cmtm7
Cenpk,Ndc80,Usp1
Ndufa4,Pmm1,Mcm4
Chchd2,Cbx3,Rpa3
Lsm3,Rad51ap1,Ncapd2
mt-Nd2,Lsm3,Ncapg
Hnrnpf,Ska1,Prc1
Snrpe,Mcm10,1810037I17Rik
Atp5b,Mrpl18,Fkbp4
Hnrnpu,Nuf2,Pdia3
Uchl3,Tpx2,Manf
Prc1,Nme1,Pmm1
Ywhaq,Tacc3,Atpif1
Atpif1,Rpa3,Cmc2
Mad2l1,Fkbp4,Ywhaq
Rpa3,Pbk,Cdca5
Rbbp4,Usp1,Fen1
Sumo2,Dnmt1,Nudc
Hnrnpc,Cmtm7,Tuba1a
Dnmt1,Mif,Snrpg
Usp1,mt-Nd1,Rbbp4
Ncapd2,mt-Cytb,Ndc80
Smc3,Spdl1,Rad51ap1
Nudc,Mcm4,Smc3
Fkbp4,Cdc6,Kif23
Ldha,Ncapd3,Aurkb
Canx,Tuba1a,Ncapd3
Mcm4,Cmc2,Cox5a
Tuba1a,Mxd3,Hnrnpc
Tma7,Fen1,Prdx1
Rpl22l1,Cenps,Rfc5
Cmc2,Rfc5,Mybl2
Rad51ap1,Manf,Hnrnpu
Shcbp1,Ccne1,Mcm2
Cox6a1,H1f1,Ccne1
Hnrnpd,Tubg1,Dpy30
Pmm1,Cenpm,Spc25
Ywhah,H2ac20,Hells
Cenps,Pdia3,Cenps
Pgk1,Dlgap5,Tacc3
Fen1,1810037I17Rik,Canx
Ncapd3,Ncaph,Nusap1
Ndc80,Nudc,Mcm10
Hnrnpa2b1,Atpif1,Smc4
Rfc5,Smc3,Tubg1
Smc4,Kif22,Ska1
Ccne1,Kif4,Cdc6
Cox7a2,Rbbp4,Lyar
Hells,Lyar,Hsph1
Hnrnpa3,Hsph1,Ppil1
U2af1,Samd1,mt-Nd2
Park7,Ywhaq,Tma7
Krtcap2,Hmmr,Tpx2
Snu13,Mis18bp1,Cenpm
Aurkb,Snrpg,Haus4
Npm1,Haus4,Exosc8
Mcm2,Canx,Nuf2
Exosc8,Incenp,Anapc15
Ncapg,Mcm2,Rad21
Dpy30,Prdx1,Ldha
Tubg1,Hells,Snu13
Kif23,Cox5a,U2af1
Pdap1,Atad5,Pgam1
Pgam1,Hnrnpc,Pdap1
Hsph1,Dpy30,Fkbp2
Anapc15,Smc4,Snrpe
Cenpm,H1f4,Hnrnpa3
Atad5,Anapc15,Pgk1
Hint1,Sgo2a,Incenp
Rpsa,Rad21,Atad5
Ywhae,Brca1,Ppih
Sec61b,Gins2,Atp5b
Mcm10,Prdx4,Samd1
Cdc6,Ppil1,H1f4
Tacc3,Ppih,Hnrnpd
Gins2,Rcc1,Ncaph
Lyar,Sgo1,Rfc1
Haus4,Trip13,Hnrnpa2b1
Tmsb10,Hnrnpu,Cox6a1
Fkbp2,Fos,Smc1a
Rad21,Rfc1,Sumo2
Snrpf,Exosc8,Gins2
Fosb,H4c4,Topbp1
Eif4a1,Pgam1,Anapc5
Ppil1,Fkbp2,Mxd3
Ncl,Fosb,Chchd2
Incenp,Mid1,Snrpa1
Nusap1,Pdap1,Dlgap5
Atp5j2,Pola1,Hmgn1
Snrpa1,Dbf4,Rpl22l1
Pola1,U2af1,Pbk
H1f4,mt-Nd2,Ndufa4
Calr,1700025G04Rik,Tpi1
Topbp1,Hmgn1,H2ac20
Mybl2,Ccnf,Tuba4a
Spc25,Ccnb1,Kif22
Ppih,Tuba4a,H1f1
Raly,Atp5b,Prdx4
Tpi1,Tma7,Hnrnpf
Lsm5,Chaf1a,Ywhah
Anapc5,Topbp1,Pola1
Hjurp,Snu13,Eif2s1
Fos,Chchd2,Park7
Hspa5,Ldha,Rfc2
Rps17,H3c3,Dbf4
Samd1,Snrpa1,Krtcap2
Cdca5,Pgk1,Ncl
Rfc1,Tpi1,Npm1
Smc1a,Cep55,Cbx5
Cenpa,Smc1a,Ywhae
Tpm3,Hnrnpa3,Tcp1
Hmgn1,Hnrnpa2b1,Erh
Tkt,Hnrnpd,Rpsa
Txn1,Anapc5,Pgp
Tcp1,Pgp,Lsm5
Eif2s1,Snrpe,Chaf1a
Chaf1a,Chchd10,Spdl1
Serbp1,Plk1,Hnrnpdl
Tpx2,Knl1,Eif4a1
G3bp1,Ube2t,Hmmr
Tmem14c,Cbx5,Kif4
Tuba4a,Cit,G3bp1
Dbf4,Cox6a1,Brca1
Ska1,Rpl22l1,Tmsb10
Ube2c,Ndufa4,Calr
Cbx5,Sumo2,Hint1
Ncaph,Eif2s1,Eif1ax
Pebp1,Hjurp,Ppa1
Hnrnpdl,Erh,Fos
Eif1ax,Rfc2,Rcc1
Rfc2,Creld2,Fosb
Pgp,Hnrnpf,Tkt
Ppa1,Ipo5,mt-Nd3
Dnajb11,Ppid,Cox7a2
Sf3b5,Cenpe,Mis18bp1
Lbr,Tcp1,Cenpa
Erh,Ppa1,Pa2g4
Gadd45b,Npm1,Lbr
Smc6,Krtcap2,Rbbp7
Rasgrp2,Cenpa,Hjurp
Kif22,Park7,Trip13
mt-Nd3,Rangap1,Mcm6
Prdx4,Ywhae,Rasgrp2
Cenpe,Hnrnpdl,H4c4
Dynll1,G3bp1,Snrpf
Smarca5,Tmem97,Cdk4
Mcm6,Ncl,Suz12
Uck2,Uck2,Rangap1
Rbbp7,Ywhah,Rps17
Rangap1,Lsm5,Dnajb11
Dlgap5,Rpsa,Hspa5
Pa2g4,Lrr1,Smc6
Ppid,Eif1ax,Smarca5
Brca1,Pa2g4,Sec61b
Srsf7,Lbr,Ppid
Nuf2,Chaf1b,Serbp1
Mxd3,Tmsb10,Ccnb1
Chaf1b,Suz12,Raly
Pcbp1,Cdk2,Sgo1
Ipo5,Tkt,Pebp1
