wilcoxon,t-test,t-test_overestim_var
Ptma,Pclaf,Pclaf
Hmgb2,Ptma,Ptma
Pclaf,Dut,Dut
Dut,Gmnn,Gmnn
Gapdh,Rrm2,Rrm2
Stmn1,Stmn1,Stmn1
Rps2,Hmgb2,Hmgb2
Ran,Tuba1b,Tuba1b
Tubb5,Rps2,Lig1
Pcna,Pcna,Mcm5
Tuba1b,Lig1,Rps2
Gmnn,Mcm5,Pcna
Rrm2,Mcm3,Mcm3
Anp32b,Cks1b,Cks1b
Ppia,Mki67,Mki67
Mif,Tubb5,Uhrf1
Mki67,Ran,Tubb5
Mcm5,Uhrf1,Ran
Lig1,Hmgn2,Clspn
Rps20,Siva1,Siva1
Ybx1,Gapdh,Hmgn2
Hmgb1,Mif,Mcm7
Cks1b,Mcm7,Mif
Mcm3,Clspn,Gapdh
Ranbp1,Birc5,Birc5
Nme1,Tyms,Tyms
Snrpd1,Asf1b,Asf1b
H2az1,Tipin,Rrm1
Clspn,Rrm1,Rfc4
Hnrnpab,Ppia,Tipin
Uhrf1,Rfc4,H1f5
Hsp90aa1,Snrpd1,Top2a
Hmgn2,Top2a,Spc24
Txn1,Ranbp1,Ppia
Rpsa,Lmnb1,Tk1
Hsp90ab1,Anp32b,Snrpd1
Mcm7,H1f5,Lmnb1
Siva1,Spc24,Ranbp1
Birc5,Nme1,Nasp
Asf1b,Nasp,Smc2
Top2a,Tk1,Anp32b
Tyms,Hnrnpab,Nme1
Anxa2,Smc2,1500009L16Rik
Ldha,Lsm2,Lsm2
Lmnb1,Rps20,Hnrnpab
H1f5,1500009L16Rik,Rps20
Rps27l,H2az1,Hells
Tipin,Hmgb1,H2az1
Alyref,Mcm6,Prim1
1500009L16Rik,Alyref,Mcm6
Rrm1,Tmpo,Alyref
Rfc4,Hsp90aa1,Tmpo
Tk1,Hells,Hmgb1
Spc24,Slbp,Hsp90aa1
Nap1l1,Ybx1,Slbp
Nasp,Anxa2,Anxa2
Slbp,Rpsa,Dhfr
Rpl41,Rps27l,Rpsa
Smc2,Prim1,Orc6
Rps17,Sdf2l1,Sdf2l1
Hells,Orc6,Ybx1
Tmpo,Mcm4,Mcm2
Rpl28,Mcm2,Rps27l
Mcm6,Dhfr,Mcm4
Eif5a,Hsp90ab1,Ppa1
Prim1,Cisd1,H2ac8
Lsm2,Ppa1,Cisd1
Hsp90b1,Dctpp1,Rad51
Set,Fkbp2,Hsp90ab1
Selenoh,Selenoh,Fkbp2
Orc6,Tpi1,Tpi1
Prdx1,H2ac8,Dctpp1
Dhfr,Ldha,Fbxo5
Mcm2,Dtl,Dtl
Dbi,Nap1l1,Selenoh
Ube2s,Rad51,Ccnb2
Sdf2l1,Hpf1,Cdk1
Mcm4,Txn1,Rfc3
Calr,Fbxo5,Hpf1
Ppa1,Ccnb2,Ldha
Tpi1,Cdk1,Ccna2
Dtl,Atpif1,Nap1l1
Dek,Rpl41,Ncapg2
Pdia3,Rfc3,Txn1
Cdk1,Hsp90b1,Hsp90b1
H2ac8,Dbi,Atpif1
Fbxo5,Ccna2,Rpl41
Ncapg2,Ncapg2,Cdca3
Fkbp2,Ube2s,Dbi
Cisd1,Calr,Fabp5
Atpif1,Dnajc9,Ube2s
Rfc3,Pdia3,Dnajc9
Dctpp1,Nucks1,Calr
Rad51,Cdca3,Ppil1
Ccnb2,Ppil1,Fen1
Ywhah,Dek,Hist1h2ap
Rpl10,Fabp5,Nucks1
Cbx3,Set,Pdia3
Dnajc9,Rpl28,Cenps
Cox5a,Ezh2,Ezh2
Snrpe,Eif5a,Gins2
Pgk1,Fen1,Cdca8
Ccna2,Pgk1,Set
Hpf1,Pdia6,Dek
Fabp5,Ywhah,Phgdh
Nucks1,Phgdh,Pdia6
Cdca3,Dnmt1,Rpl28
Srsf2,Banf1,Cenpw
Ly6e,Cenpw,Eif5a
Dynll1,Rps17,Dnmt1
Cdca8,Cdca8,Pgk1
Fen1,Cycs,Cdc45
Cenps,Hist1h2ap,Kif15
Pdia6,Cenps,Ywhah
Gins2,Gins2,Banf1
Cenpw,Cbx3,Cycs
Snrpf,Hspd1,Rps17
Hspd1,Ssrp1,Hspd1
Ppil1,Kif15,Rad51ap1
Hist1h2ap,Cdc45,Cbx3
Dck,Tubb4b,Cenph
Slc25a5,Rnaseh2b,Cenpk
Cenpk,Hat1,Ssrp1
Ezh2,Cenpk,Tubb4b
Phgdh,Rfc5,Rnaseh2b
Tubb4b,Ly6e,Rfc5
Banf1,Prdx1,Hat1
Kif15,Cenph,Chaf1a
Cycs,Rad51ap1,Dck
Dnmt1,Srsf2,Kif11
Hnrnpa2b1,Lsm6,Ly6e
Rps12,Anp32e,Prdx1
Atp5b,Dck,Cdc6
Atp5j,Cmtm7,Lsm6
Rnaseh2b,Snrpf,Anp32e
Rfc5,Dynll1,Srsf2
Cmtm7,Mrpl51,Cmtm7
Ssrp1,Chaf1a,Atad5
Cdc45,Snrpe,Mrpl51
Tagln2,Dtymk,Tfdp1
Cbx5,Kif11,Esco2
Anp32e,Tfdp1,Cbx5
Chaf1a,Cbx5,Dtymk
Snrpg,Eif1ax,E2f8
Cenph,Rpl10,Dynll1
Ccne1,Atad5,Snrpf
Tfdp1,Atad2,Ccne1
Eif4a1,Cdc6,Ung
Atad5,Manf,Cenpm
Ly6a,Ccne1,Eif1ax
Kif11,Impdh2,Impdh2
Rad51ap1,Cox5a,Atad2
Manf,Esco2,Snrpe
Srsf3,Mrpl18,Rpl10
Mrpl18,Uchl3,Manf
Impdh2,Rfc2,Uchl3
Hat1,E2f8,Rfc2
Cox5b,Pa2g4,Pa2g4
Lgals3,Ung,Exosc8
Ccdc34,Exosc8,Cox5a
Mrpl51,Cenpm,Mrpl18
Lsm6,Rpa3,H4c9
Anapc15,Pgam1,Mad2l1
Rps8,Rps12,Rpa3
Dtymk,Erh,Anapc15
Calm1,Mad2l1,Timm8a1
Chaf1b,H4c9,E2f1
Atp5g3,Anapc15,Mcm10
Timm8a1,Eif4a1,Erh
Mad2l1,Ly6a,Pgam1
Ywhae,Tagln2,Rps12
