wilcoxon,t-test,t-test_overestim_var
Ptma,Pclaf,Pclaf
Dut,Stmn1,Stmn1
Pclaf,Ptma,Ptma
Hmgb2,Dut,Dut
Stmn1,Hmgb2,Rrm2
Ran,Rrm2,Hmgb2
H2az1,Tuba1b,Gmnn
Anp32b,Gmnn,Tuba1b
Pcna,Pcna,Lig1
Tuba1b,Lig1,Pcna
Tubb5,Ran,Mki67
Gmnn,H2az1,Cks1b
Rrm2,Mcm3,Mcm3
Ppia,Mki67,Mcm5
Mki67,Cks1b,Ran
Lig1,Mcm5,H2az1
Hmgb1,Tubb5,Uhrf1
Cks1b,Anp32b,Clspn
Ranbp1,Uhrf1,Mcm7
Mcm3,Mcm7,Tubb5
Ybx1,Ppia,Top2a
Rps2,Top2a,Birc5
Mcm5,Clspn,Anp32b
Top2a,Siva1,Asf1b
Clspn,Tipin,H1f5
Uhrf1,Birc5,Siva1
Hnrnpab,Ranbp1,Ppia
Gapdh,Lmnb1,Rfc4
Hsp90aa1,Asf1b,Smc2
Slbp,Hmgn2,Tipin
Mcm7,Smc2,Rrm1
Lmnb1,Slbp,Lmnb1
Snrpd1,Hmgb1,Spc24
Asf1b,Rps2,Hmgn2
Nap1l1,H1f5,Ranbp1
Siva1,Rrm1,Tyms
Hmgn2,Rfc4,Tk1
H1f5,Hnrnpab,Rps2
Birc5,Tmpo,Slbp
Tipin,Ybx1,Tmpo
Smc2,Tyms,Hmgb1
Rps17,Spc24,Hnrnpab
Dek,Mcm6,Mcm6
Tmpo,Snrpd1,Ybx1
Alyref,Hsp90aa1,Hsp90aa1
Rrm1,Tk1,Prim1
Rfc4,Alyref,Mcm2
Mcm6,Nap1l1,Hells
Set,Nasp,Snrpd1
Tyms,Gapdh,Dctpp1
Spc24,Dek,Alyref
Tk1,Dctpp1,Nasp
Nasp,Mcm2,Orc6
Nme1,Hells,1500009L16Rik
Dbi,Prim1,Rfc3
Ube2s,Orc6,Nap1l1
Dctpp1,Ezh2,Fbxo5
1500009L16Rik,1500009L16Rik,Rad51
Hells,Rfc3,Cdk1
Prim1,Dtl,Dhfr
Mcm2,Dbi,Ezh2
Lgals1,Anp32e,Dtl
Hsp90b1,Hpf1,H2ac8
Txn1,Sdf2l1,Dek
Hsp90ab1,Cdk1,Gapdh
Orc6,Fbxo5,Ccnb2
Ldha,Mcm4,Ncapg2
Prdx1,Dhfr,Mcm4
Dtl,Lsm2,Sdf2l1
Rfc3,Ube2s,Hpf1
Cdk1,Rad51,Ccna2
Rps27l,Set,Lsm2
Ezh2,Rps17,Anp32e
Anp32e,Nme1,Fabp5
Dhfr,Cisd1,Dbi
Eif5a,H2ac8,Ube2s
Fbxo5,Hsp90b1,Cisd1
Selenoh,Ccnb2,Cdca8
Sdf2l1,Ncapg2,Hsp90b1
Cbx3,Lgals1,Set
Hpf1,Hsp90ab1,Rps17
Ncapg2,Rps27l,Nme1
Ywhah,Selenoh,Cenpw
Rad51,Nucks1,Kif15
Mcm4,Ccna2,Cenps
H2ac8,Fabp5,Cdca3
Dnajc9,Dnajc9,Tpi1
Anxa2,Dnmt1,Selenoh
Lsm2,Cbx3,Dnmt1
Ccnb2,Ywhah,Hsp90ab1
Rpl41,Cenpw,Nucks1
Fabp5,Anxa2,Cenpk
Rpl28,Ldha,Fkbp2
Rpsa,Tpi1,Hist1h2ap
Cisd1,Txn1,Rps27l
Nucks1,Fkbp2,Dnajc9
Snrpe,Cdca8,Cdc45
Ccna2,Rpl28,Ccne1
Hspd1,Hspd1,Cbx3
Cdca8,Eif5a,Lgals1
Cenpw,Cdca3,Mad2l1
Mif,Kif15,Ywhah
Srsf2,Cenps,Anxa2
Tpi1,Cenpk,Hspd1
Rps8,Rpsa,Ldha
Dnmt1,Rpl41,Cenph
Cdca3,Pdia6,Rnaseh2b
Pdia3,Atpif1,Atad5
Kif15,Banf1,Rad51ap1
Cenps,Hat1,Txn1
Ccne1,Ccne1,Rfc5
Cenpk,Rnaseh2b,Esco2
Fkbp2,Prdx1,Pdia6
Hist1h2ap,Hist1h2ap,Hat1
Pdia6,Mad2l1,Eif5a
Hnrnpa2b1,Srsf2,Chaf1a
Atpif1,Fen1,Kif11
Rnaseh2b,Pdia3,Fen1
Mad2l1,Cdc45,Gins2
Mrpl18,Rfc5,Rpl41
Gins2,Mif,Rpl28
Cdc45,Ppil1,Rpsa
Rfc5,Atad2,Atpif1
Atad5,Atad5,Cbx5
Vim,Rps8,Prdx1
Kif11,Ssrp1,Ppil1
Chaf1a,Rpa3,Cenpm
Cbx5,Cenph,Banf1
Hat1,Snrpe,Ccdc34
Banf1,Mrpl18,Rpa3
Fen1,Cbx5,Atad2
Cox5a,Chaf1a,Cdc6
Snrpg,Rad51ap1,Pdia3
Cenph,Gins2,Srsf2
Pgk1,Kif11,Tfdp1
Ssrp1,Dtymk,E2f8
Ccdc34,Usp1,Dtymk
Calr,Esco2,Ssrp1
Rps20,Topbp1,Mif
Rad51ap1,Tfdp1,Usp1
Atad2,Pgk1,Cdca7
Tubb4b,Rfc2,Rps8
Rpa3,Ccdc34,Ung
Manf,Ppa1,Topbp1
Ppil1,Rbbp7,Tubb4b
Tfdp1,Calr,Ppa1
Usp1,Tubb4b,Mrpl18
Dtymk,Hnrnpa2b1,Rfc2
Esco2,Vim,Snrpe
Ppa1,Cenpm,H2ax
Srsf3,Manf,Rbbp7
Rbbp7,Anapc5,Tcf19
Cenpm,Lsm3,H4c9
Slc25a5,Hmgn1,Pgk1
1810037I17Rik,Cdc6,Hmgn1
H2ax,Dpy30,Impdh2
Hnrnpu,H2ax,Mcm10
Topbp1,Impdh2,Lsm3
Snrpf,Phgdh,Phgdh
Cdca7,E2f8,Manf
Hmgn1,Cdca7,Calr
Rpl10,Rps20,Ncapg
Rfc2,Ung,Anapc5
Tcf19,Cycs,E2f1
Cdc6,H4c9,Fignl1
Atp5b,Eif1ax,Vim
Ung,Ptges3,Dpy30
Hint1,Uchl3,Hnrnpa2b1
Cmtm7,Snrpg,Shcbp1
E2f8,Nudc,Uchl3
Impdh2,Cks2,Rbmxl1
Phgdh,Tcf19,Ncapd2
Anapc5,Rbmxl1,Samd1
H4c9,1810037I17Rik,Cks2
Lsm3,Nans,Ptges3
Dpy30,Hnrnpu,Rps20
Serbp1,Rexo2,Aurkb
Dynll1,Cmtm7,Mybl2
Wdr76,Snrpf,Eif1ax
Cks2,Cox5a,Cycs
Nudc,Srsf3,Syce2
Ywhae,Pa2g4,Nudc
Ncapd2,Eri1,Rexo2
Rexo2,Exosc8,Dscc1
Eif4a1,Supt16,Ndc80
Atp5j,Ncapg,Cmtm7
Mt1,Mcm10,Nans
Cycs,Ncapd2,Prdx4
Rbmxl1,Dynll1,Tpx2
Anapc15,Fignl1,Wdr76
Samd1,E2f1,Ska1
Uchl3,Samd1,Snrpg
Ptges3,Lsm6,Anapc15
Eif1ax,Anapc15,Pa2g4
Supt16,Ywhae,Eri1
Lyar,Nsd2,Lyar
Prc1,Slc25a5,Spc25
Cox5b,Lyar,1810037I17Rik
Nsd2,Ybx3,Supt16
Pa2g4,Wdr76,Nusap1
Mcm10,Shcbp1,Nsd2
Lsm6,Swi5,Tacc3
E2f1,Tkt,Hnrnpu
Fignl1,Ddx39,Exosc8
Srsf7,Hint1,Snrpf
Calm3,Rpl10,Mt1
Ndc80,Calm3,Brca1
Aurkb,Stip1,Stip1
Swi5,Smc4,Timm8a1
Lsm5,Ndc80,Srsf3
Pola1,Aurkb,Ppih
Ncapg,Syce2,Ncaph
Timm8a1,Srsf7,Incenp
Rpl22l1,Serbp1,Prc1
