gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Gm1992,,,,,,,,,,
Gm37381,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Gm37323,,,,,,,,,,
Mrpl15,0.62975216,0.012016686125036612,3.167097,0.62975216,0.004578032670097602,3.654524,0.62975216,0.25596018632142864,2.3000865,0.017302845
Lypla1,0.41992852,0.06417661337528463,2.4323716,0.41992852,0.09515714845773418,2.2806408,0.41992852,0.7752327377875813,1.357555,0.02063926
Gm37988,,,,,,,,,,
Tcea1,0.73090255,0.0025734340105461055,3.7124496,0.73090255,0.0002784758083323741,4.6317563,0.73090255,0.13090419227818348,2.7049208,0.046094343
Rgs20,,,,,,,,,,
Gm16041,,,,,,,,,,
Atp6v1h,0.09417612,0.14488657799355664,2.0061178,0.09417612,0.8202406991447666,0.38878873,0.09417612,0.9648588190772714,0.21932638,-0.022255223
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,-0.90095496,0.9933963894900587,-0.09712116,-0.90095496,0.007117134120889179,-3.4574335,-0.90095496,0.5799050114047652,-1.6790708,-0.042781387
4732440D04Rik,-0.12114788,0.9933963894900587,0.31465676,-0.12114788,0.9168389672257208,-0.18527213,-0.12114788,0.9815960361748541,-0.11353114,0.0048691453
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,-0.80193424,0.9933963894900587,-0.22872163,-0.80193424,0.0476508815706947,-2.6421316,-0.80193424,0.7414954717973695,-1.413151,-0.016643094
Gm26901,-0.22048673,0.9933963894900587,0.084224306,-0.22048673,0.930720814353323,-0.15677066,-0.22048673,0.9862429650651653,-0.08686984,-0.0027206475
Gm30414,,,,,,,,,,
Sntg1,,,,,,,,,,
Rrs1,0.47219524,0.06664390575200918,2.4140792,0.47219524,0.2393752575497402,1.6529554,0.47219524,0.889286209160334,1.1123106,0.009351257
Adhfe1,,,,,,,,,,
3110035E14Rik,,,,,,,,,,
Gm29520,,,,,,,,,,
Mybl1,1.9087824,0.6991522629960637,0.86711556,1.9087824,0.2589582843083273,1.5948107,1.9087824,0.7890473051710252,1.3381642,0.005368025
Vcpip1,-0.4112751,0.9100332695056385,0.5656189,-0.4112751,0.4262302670754971,-1.1841431,-0.4112751,0.9563250596472221,-0.6785428,-0.0024894236
1700034P13Rik,2.7369907,0.9933963894900587,0.19516352,2.7369907,0.5949603920107477,0.84494853,2.7369907,0.9563250596472221,0.74942625,0.00046499644
Sgk3,-0.53707314,0.8833696142733014,0.6032566,-0.53707314,0.4332542161556864,-1.1675584,-0.53707314,0.9563250596472221,-0.5773867,0.0038675927
Mcmdc2,-21.258087,0.9933963894900587,-0.042112153,-21.258087,0.0973925445766599,-2.2225924,-21.258087,0.9563250596472221,-0.44272354,-0.00025082275
Snhg6,0.6307943,0.011025434427519272,3.2014449,0.6307943,0.0037181540456257636,3.732867,0.6307943,0.2543014913215752,2.3055334,0.01882981
