gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Gm1992,,,,,,,,,,
Gm37381,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Gm37323,,,,,,,,,,
Mrpl15,-0.6616428,7.925994094134413e-10,-6.4625564,-0.6616428,2.2714146076382668e-09,-6.327098,-0.6616428,7.795269733925415e-08,-5.7435603,-0.035329178
Lypla1,-0.9453448,7.60293002101611e-17,-8.644874,-0.9453448,5.450613709999231e-14,-7.9014072,-0.9453448,1.673581727216966e-11,-7.123057,-0.013858362
Gm37988,,,,,,,,,,
Tcea1,-0.5397045,5.4843958174788244e-08,-5.7534375,-0.5397045,6.1946391094008366e-06,-4.858993,-0.5397045,4.86493724001666e-05,-4.43063,-0.020069774
Rgs20,,,,,,,,,,
Gm16041,,,,,,,,,,
Atp6v1h,-0.33185402,0.00042451649081444524,-3.8656147,-0.33185402,0.07150552436958589,-2.1164834,-0.33185402,0.11550208506837349,-1.9230232,0.021597492
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,0.30348366,0.7123554541628773,-0.7694971,0.30348366,0.1095461747733139,1.9035764,0.30348366,0.1551854289701527,1.7619901,0.0030473962
4732440D04Rik,-0.3763015,0.5955024360429788,-0.93359673,-0.3763015,0.38544102874990305,-1.0923396,-0.3763015,0.4562608160699416,-0.9775309,-0.014058548
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,0.44622165,0.9969827671130004,0.15107585,0.44622165,0.018618057532764843,2.6836438,0.44622165,0.033387975822289126,2.4921653,0.009315039
Gm26901,1.2534902,0.9969827671130004,0.090645514,1.2534902,0.2528245037630065,1.4002198,1.2534902,0.29347953129152893,1.3465226,0.010484207
Gm30414,,,,,,,,,,
Sntg1,,,,,,,,,,
Rrs1,-0.04336288,0.0758368852852289,-2.145746,-0.04336288,0.8404903067090748,-0.28346995,-0.04336288,0.8603921145455373,-0.2594294,-0.022085333
Adhfe1,,,,,,,,,,
3110035E14Rik,,,,,,,,,,
Gm29520,,,,,,,,,,
Mybl1,-23.675442,0.6304723678063838,-0.8833249,-23.675442,4.828310996376912e-06,-4.9135656,-23.675442,0.0006275785067485526,-3.8017962,-0.0026682704
Vcpip1,-0.16226748,0.03576258955492501,-2.4619634,-0.16226748,0.5118733719192007,-0.85113245,-0.16226748,0.5668464280010038,-0.77667356,0.015062489
1700034P13Rik,-20.29466,0.9969827671130004,-0.09814721,-20.29466,0.16368210069683775,-1.673119,-20.29466,0.3118648253263534,-1.2945502,-0.00012447167
Sgk3,1.158025,0.44457519870412826,1.1592728,1.158025,0.00043315232862675083,3.8598373,1.158025,0.0010352853011233799,3.6539228,0.0044611148
Mcmdc2,-1.2189584,0.9969827671130004,-0.07621517,-1.2189584,0.5068540384664764,-0.8605838,-1.2189584,0.5915057065976641,-0.7304881,-0.005176906
