gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Gm1992,,,,,,,,,,
Gm37381,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Gm37323,,,,,,,,,,
Mrpl15,-0.42007035,0.0372115906320421,-2.658667,-0.42007035,0.022686508559583922,-2.6801524,-0.42007035,0.1537896155150422,-2.0341046,0.023731725
Lypla1,-1.255553,8.954528023430456e-08,-5.8464866,-1.255553,2.405825501471833e-10,-6.978374,-1.255553,2.2789439082380882e-05,-4.8883963,-0.034672767
Gm37988,,,,,,,,,,
Tcea1,-0.5816195,0.0050292325261016195,-3.3602607,-0.5816195,0.0019958127293249503,-3.5311704,-0.5816195,0.044949739842116615,-2.632574,-0.014130627
Rgs20,,,,,,,,,,
Gm16041,,,,,,,,,,
Atp6v1h,-0.8909739,0.00467479463259054,-3.3827665,-0.8909739,0.0012389046110648045,-3.6730833,-0.8909739,0.043167855017661204,-2.6494415,-0.02077556
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,0.18912627,0.9990174509825865,-0.27452332,0.18912627,0.5721112677990295,0.7811873,0.18912627,0.7268827395359262,0.6242446,0.024663119
4732440D04Rik,1.0000875,0.9879445067011152,0.57209,1.0000875,0.12780106666479657,1.8655081,1.0000875,0.2983301305494704,1.6189231,0.013208224
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,-0.31366697,0.39884299987956634,-1.4427453,-0.31366697,0.31168944026386997,-1.2922385,-0.31366697,0.6052893810086138,-0.96220505,-0.009568974
Gm26901,-22.697256,0.9990174509825865,-0.2531698,-22.697256,0.0008920358734471915,-3.7295876,-22.697256,0.3960244243465063,-1.3956872,-0.0049980246
Gm30414,,,,,,,,,,
Sntg1,,,,,,,,,,
Rrs1,-0.029363101,0.7339388055996955,-0.9331796,-0.029363101,0.9348118875707006,-0.12512031,-0.029363101,0.9570161181683824,-0.09836261,0.006947511
Adhfe1,,,,,,,,,,
3110035E14Rik,,,,,,,,,,
Gm29520,,,,,,,,,,
Mybl1,-23.1849,0.9990174509825865,-0.42722404,-23.1849,7.318116694603612e-06,-4.898079,-23.1849,0.21778789977137086,-1.8329602,-0.0003091719
Vcpip1,-0.32245305,0.5351181163839731,-1.2160753,-0.32245305,0.36992284548184806,-1.1629206,-0.32245305,0.6471966732596612,-0.86330885,-0.020420607
1700034P13Rik,-19.806612,0.9990174509825865,-0.047469337,-19.806612,0.17424319102232416,-1.6727072,-19.806612,0.7268827395359262,-0.6259609,-3.2562755e-05
Sgk3,-0.36036196,0.9990174509825865,-0.41094005,-0.36036196,0.5109100837098102,-0.8916703,-0.36036196,0.7254567014437098,-0.63504875,0.0025276507
Mcmdc2,2.5551221,0.9990174509825865,0.17897016,2.5551221,0.36988994852947754,1.1637375,2.5551221,0.5394786050037041,1.1004869,0.00551105
