,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.76285696,-0.45240771770477295,False,,,,,,,,,,,,,,,,0.22520780563354492
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.7211703,-0.3926788568496704,False,,,,,,,,,,,,,,,,-0.39229071140289307
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.9368618,-1.358834981918335,False,,,,,,,,,,,,,,,,-1.3322129249572754
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.41624334,-0.4181724786758423,False,,,,,,,,,,,,,,,,0.2699405550956726
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,2.0907962,-0.8616317510604858,False,,,,,,,,,,,,,,,,-0.23678314685821533
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,7.866802,-6.332854270935059,False,,,,,,,,,,,,,,,,-3.5782675743103027
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.47207704,0.16665136814117432,True,0.22063335878718845,0.1617566929202539,0.0698129252143285,38.232633379974615,0.33813357666134836,0.24736474454402924,0.37126630544662476,0.25679436639714265,0.0,0.0,0.40466729111194877,1.1570656957918204,2.1628090266523694,0.8762432257891732,8.83682368464445,0.17245233058929443
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.9667649,-1.0437769889831543,False,,,,,,,,,,,,,,,,-0.46395397186279297
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.005856816,-4.601378917694092,False,,,,,,,,,,,,,,,,0.003931760787963867
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.222423,-7.0124406814575195,False,,,,,,,,,,,,,,,,-6.762270927429199
