,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.5264027,-0.39763057231903076,False,,,,,,,,,,,,,,,
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.9197577,0.16973495483398438,True,0.01384194588618153,0.12397892096972425,0.14646135764525328,11.645933371286583,3.979168648123741,0.04309459403157234,0.018763061612844467,0.24071863065600546,0.0,0.0,0.07523894539561647,0.13532409562336872,0.051521988127958676,0.7618033462714058,3.010136953313149
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.4869004,-1.5459785461425781,False,,,,,,,,,,,,,,,
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.54989386,0.5468264818191528,True,0.8885199348967242,1.8849373724498182,0.8984860716155567,16.21806891916433,0.21353677779436112,0.1273132860660553,0.2817103862762451,0.6033292942454329,0.0,0.0,0.39028134770063705,0.35433946594713644,0.8903922821427213,0.15489126011527757,1.1180028315428103
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.7028974,0.003649115562438965,False,,,,,,,,,,,,,,,
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.714048,-8.734941482543945,False,,,,,,,,,,,,,,,
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.46103895,0.2427971363067627,True,0.8447051428486634,0.9551125772198287,0.3806173161663646,14.116010863845059,0.2735899552702904,0.3324907422065735,0.5651091933250427,0.4268983055362484,0.0,0.0,0.40062210437820167,0.9020032975714329,1.9495221510015686,0.23863702350139296,1.7285287168109296
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,1.0196172,-0.3754528760910034,False,,,,,,,,,,,,,,,
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.003836487,-2.669813394546509,False,,,,,,,,,,,,,,,
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,5.6001205,-7.265054702758789,False,,,,,,,,,,,,,,,
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.07628902,-0.35590052604675293,False,,,,,,,,,,,,,,,
