wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
S100a6,S100a6,S100a6
S100a10,Ctla2a,Ctla2a
Ctla2a,S100a4,S100a4
Lgals1,Ly6c2,Ly6c2
Nkg7,Ahnak,Ahnak
Tmsb4x,Lgals1,Lgals1
S100a4,S100a10,S100a10
Ly6c2,Gzmb,Tmsb4x
Ahnak,Hopx,Hopx
Sub1,Tmsb4x,Gzmb
Gzmb,Ccr2,Nkg7
Lsp1,Ifng,Ccr2
Hopx,Bhlhe40,Ifng
Srgn,Nkg7,Bhlhe40
Ms4a4b,Id2,Id2
Ifng,Sub1,Sub1
Crip1,Klrc1,Lsp1
Id2,Lsp1,Itga4
Hmgb2,Cd28,Cd28
Ccr2,Klrk1,Srgn
S100a11,Itga4,Klrc1
Itga4,Rora,Ms4a4b
Bhlhe40,Il18r1,Il18r1
Myl6,Srgn,Klrk1
Cd28,Itgb1,Crip1
Actg1,Cxcr3,S100a11
H2-D1,Ms4a4b,Hmgb2
Rac2,Crip1,Rora
Abracl,S100a11,Pim1
Laptm5,Tnfaip3,Itgb1
Dnajc15,Il18rap,Tnfaip3
Ctsd,Dennd4a,Cxcr3
Pim1,Hmgb2,Dennd4a
Il18r1,Pim1,Ctsd
S100a13,Dusp5,H2-D1
Tnfaip3,Ccl4,Il18rap
Itgb1,Ctsd,Dusp5
Klrk1,H2-D1,Myl6
Cyba,Actg1,Actg1
Klrc1,Lgals3,S100a13
Actb,Myl6,Ccl4
Rora,Klrc2,Abracl
Ms4a6b,Bcl2a1b,Dnajc15
Gmfg,S100a13,Lgals3
Dennd4a,Ccr5,Rac2
Cd48,Abracl,Bcl2a1b
Epsti1,Itgax,Klrc2
Ccl4,Dnajc15,Laptm5
Cxcr3,Pglyrp1,Actb
Dusp5,Rac2,Cd48
Il18rap,Actb,Ccr5
H2-Q7,Anxa2,Pglyrp1
H3f3b,Plek,Itgax
Lgals3,Cd48,Gpr183
Sh3bgrl3,Laptm5,Anxa2
Cd52,Gpr183,Cyba
Cdc42,Atxn1,Cxcr6
Bcl2a1b,Cxcr6,Plek
Cxcr6,Ctla4,Atxn1
Ly6a,Serpinb6b,Epsti1
Klf6,Gzmk,Ms4a6b
Ppp1r12a,Runx2,Gmfg
Txn1,Wdr95,Zyx
Rap1b,Zyx,Serpinb6b
Gpr183,Cyba,Ctla4
Pglyrp1,Icos,Runx2
Zyx,Epsti1,Klf6
Klrc2,Klf6,Gzmk
Gramd3,Ms4a6b,Ppp1r12a
Pycard,Gmfg,Ly6a
Itgal,Prr13,Icos
Atxn1,Ppp1r12a,Itgal
Ifngr1,Gramd3,Gramd3
Rbm3,Itgal,Wdr95
Arpc3,Ly6a,H2-Q7
Anxa2,Ifngr1,Prr13
Prr13,H2-Q7,Ifngr1
Tspo,Gna15,H3f3b
Clic1,H3f3b,Txn1
Vim,Txn1,Cd52
Ccr5,Slamf7,Gng2
Gimap4,Gng2,Sh3bgrl3
Gapdh,Pycard,Cdc42
Ubb,Cd52,Pycard
Gm8369,Acot7,Gna15
Arhgdib,Myo1f,Vim
Serpinb6b,Vim,Rap1b
Thy1,Sh3bgrl3,Gm8369
Arpc2,Cdc42,Slamf7
B2m,Rap1b,Thy1
Plek,Gm8369,Myo1f
Icos,Thy1,Gimap7
Ostf1,Cd44,Acot7
Hcst,Gimap7,Arpc3
Supt4a,Fasl,Rnf138
Itgax,Rnf138,Tspo
Gng2,Rgs1,Gimap4
Ctla4,Serpinb9,Clic1
Cd47,Chsy1,Rbm3
Gabarapl2,Pik3ap1,Gabarapl2
Runx2,Arpc3,Ubb
Gimap7,Gabarapl2,Supt4a
Gimap6,Nr4a2,Cd44
Cox8a,Bcl2a1d,B2m
H2az1,Ubb,Sh2d2a
H2-K1,Sh2d2a,Gapdh
Gzmk,Tspo,Serpinb9
Rnf138,Gimap4,Rgs1
Krtcap2,Rbm3,Arhgdib
Anxa6,Supt4a,Chsy1
Selplg,Clic1,Sh2d1a
Sh2d1a,B2m,Fasl
Calm1,Sh2d1a,Hcst
Itm2b,Gapdh,Ostf1
Wdr95,Ybx3,Nr4a2
