wilcoxon,t-test,t-test_overestim_var
Ccl5,Btg1,Btg1
Btg1,Ccl5,Ccl5
H2-K1,Hcst,Hcst
Fau,Fau,H2-K1
Hcst,H2-K1,Fau
H2-D1,Tpt1,Tpt1
Tpt1,Rps27,H2-D1
Rps27,H2-D1,Rps27
Ptpn18,Ptpn18,Ptpn18
B2m,B2m,B2m
Ms4a4b,Rpl18a,Ctla2a
Cd3d,Ctla2a,Gimap6
Ctla2a,Gimap6,Rpl18a
H2-Q7,Ccr2,H2-Q7
Shisa5,Shisa5,Cd3d
Gimap6,Rps14,Shisa5
Epsti1,Cd3d,Epsti1
Rpl18a,H2-Q7,Ccr2
Ptprc,Epsti1,Rps14
Laptm5,Laptm5,Ptprc
Rps14,Ptprc,Laptm5
Sp100,Sp100,Sp100
Ly6c2,Rpl19,Rpl19
Rpl24,Rpl30,Rpl30
Rpl17,Ypel3,Rpl24
Rpl30,Rpl24,Rpl17
Rpl19,Rpl17,Ms4a4b
Cd8b1,Ltb,Ypel3
Ccr2,Junb,Ltb
Srgn,Pdcd4,Ly6c2
Fxyd5,Rps24,Junb
Rpl34,Rpl34,Klrd1
Ms4a6b,Klrd1,Srgn
Rps24,Il18r1,Rpl34
Junb,Rps13,Rps24
Cd52,Ms4a4b,Cd52
Ltb,Ly6c2,Rps13
Gm8369,Srgn,Pdcd4
Rps13,Fxyd5,Fxyd5
Ddx5,Rpl18,Il18r1
Rpl18,Gm8369,Ms4a6b
Cd3g,Ms4a6b,Cd8b1
Pnrc1,Pnrc1,Gm8369
Klrd1,Cd52,Slfn2
Slfn2,Slfn2,Pnrc1
Il18r1,Ogt,Ddx5
Cd53,Cd8b1,Rpl18
Ppp1r12a,Ddx5,Ogt
Gimap3,Cd53,Cd53
Rac2,Ppp1r12a,Ppp1r12a
Ypel3,Gimap3,Cd3g
Cox7a2l,Rps15a,Rps15a
Rps15a,H2-T23,Gimap3
H2-T23,Cd3g,H2-T23
Srsf5,Zfp36l2,Zfp36l2
Stk17b,Rpl37a,Rac2
Pdcd4,Rac2,Rpl37a
Dock2,Dock2,Dock2
Npc2,Cox7a2l,Cox7a2l
Zfp36l2,Rpl27,Stk17b
Rpl27,Stk17b,Rpl27
Mbnl1,Rpl29,Rpl29
Rpl37a,Evl,Srsf5
Ogt,Srsf5,Hopx
Selplg,Il18rap,Gramd3
Rpl29,Gramd3,Mbnl1
Hopx,Hopx,Btg2
Gmfg,Mbnl1,Il18rap
Gramd3,Cxcr6,Evl
Cd2,Btg2,Cxcr6
Btg2,Npc2,Selplg
Itm2b,Selplg,Npc2
Gabarapl2,Tecpr1,Rnf138
Jak1,Rnf138,Gmfg
Pfdn5,Tcp11l2,Tecpr1
Samhd1,Gpr183,Ubb
Ubb,Samhd1,Jak1
Id2,Cd37,Samhd1
Arhgap45,Slfn1,Cd2
Fyb,Tnrc6b,Gpr183
Cxcr6,Gabarapl2,Id2
Ifi203,Emb,Emb
Rsrp1,Txnip,Cd37
Clk1,Gmfg,Gabarapl2
Rnf138,Jak1,Itm2b
Emb,Cd2,Arhgap45
Ets1,Arhgap45,Tnrc6b
Macf1,Id2,Clk1
Rps7,Ubb,Tcp11l2
Eif3f,Ifi203,Ifi203
Ctsw,Clk1,Slfn1
Itgal,Ier5,Fyb
Il2rg,Fyb,Pfdn5
Ier5,Rsrp1,Ier5
Cd37,Pfdn5,Txnip
Cd3e,Itm2b,Rsrp1
Itga4,Macf1,Macf1
Akap13,Kdm7a,Ets1
Ablim1,Ets1,Rps7
Il18rap,Trim12a,Trim12a
Ubc,Il7r,Txk
Saraf,Txk,Arl4c
Gpsm3,Rps7,Kdm7a
Gpr183,Arl4c,Sp110
Lck,Wdr95,Il2rg
Tnfaip3,Sp110,Ctsw
Gimap5,9930111J21Rik2,Il7r
Trbc2,Il2rg,Wdr95
Ier2,Itgax,Cd3e
Bcl11b,Satb1,Satb1
Evl,Rabac1,Itgax
Arl4c,Ifi208,Rabac1
Sp110,Ctsw,Ablim1
Satb1,Ablim1,9930111J21Rik2
Klf13,Vsir,Itgal
Zc3hav1,Cd3e,Tnfaip3
Uqcrh,Tespa1,Vsir
Rabac1,Itgal,Eif3f
Tnrc6b,Tnfaip3,Rora
H2-Q6,Arhgap15,Ifi208
Tax1bp1,Eif3f,Ubc
Txk,Rora,Arhgap15
Rack1,Foxp1,Gimap5
Rinl,Klf3,Foxp1
Ahnak,Gimap5,Klf13
Cd28,Fam189b,Saraf
Supt4a,H2-Q4,Klf3
Tspo,Klf13,Fam189b
Sept1,Saraf,H2-Q4
Tecpr1,Ifi206,Tespa1
Rora,Crebrf,Akap13
Tbc1d10c,Rnf166,Ifi206
Elf1,Ubc,Bcl11b
Arhgap30,Bcl11b,Ier2
Tmem50a,Cd226,Cd226
Nkg7,Rinl,Rinl
Lsp1,Cdkn1b,Trbc2
Gimap4,Ube2h,Rnf166
Ppp1r15a,Ier2,H2-Q6
Zyx,Akap13,Zc3hav1
Ankrd11,H2-Q6,Cdkn1b
Arhgap15,Ifi213,Ube2h
Itgb1,Zc3hav1,Gpsm3
Rps11,Gpsm3,Crebrf
Son,Dennd1c,Itga4
Txnip,Trbc2,Ifi213
Ifngr1,Arhgap9,Dennd1c
Ankrd44,Phf21a,Arhgap9
Apbb1ip,Pbxip1,Ppp1r15a
Nop53,Itga4,Grap
Slfn1,Grap,Itgb1
Skap1,Ppp1r15a,Utrn
Foxp1,Mxd4,Lck
Dusp5,Slco3a1,Slco3a1
Vsir,Gtf2i,Pbxip1
Rps21,Utrn,Gtf2i
Fyn,Itgb1,Tax1bp1
Trac,Ifit1bl1,Phf21a
Klf6,Tm6sf1,Mxd4
Rpl36,Tax1bp1,Tm6sf1
Cxcr3,Lck,Dusp5
Arhgdib,Ifi214,Arhgap30
Selenow,Irf7,Smad7
Tprgl,Smad7,Zfp36l1
Rpl9,Zfp36l1,Klrk1
Arhgap9,Arhgap30,Ifi214
Utrn,Dusp5,Ccr5
Trim12a,Tut4,Cd28
Itgax,Ccr5,Tut4
Klrk1,Tcf7,Irf7
Tut4,Tprgl,Tprgl
Cd226,Klrk1,Rps11
Grap,Kdm5b,Ahnak
Wdr95,Zdhhc20,Supt4a
Arl6ip5,Cd28,Ifit1bl1
Myl6,Tbc1d10c,Nkg7
Gabarap,Rps11,Tbc1d10c
Rpl38,Rapgef6,Tcf7
Ube2b,Tmem71,Rack1
Itpkb,Supt4a,Zdhhc20
Fam189b,Itpkb,Rapgef6
Atp2b1,St3gal6,Tspo
Limd2,Elf1,Elf1
Gtf2i,Ahnak,Itpkb
H2-Q4,Rack1,Lsp1
Cnot6l,Klrc2,St3gal6
Ripor2,Cxcr3,Tmem71
Dennd4a,Cd84,Cxcr3
Ucp2,Lsp1,Klrc2
9930111J21Rik2,Nkg7,Sept1
Tcp11l2,Tnrc6c,Arhgdib
Rps3,Tspo,Zyx
Rbm39,Zyx,Uqcrh
Ifi206,Sept1,Kdm5b
Rnf166,Cd96,Ankrd44
Prkcq,Uqcrh,Gimap4
Rapgef6,Bnip3l,Tnrc6c
Eif1,Ankrd44,Cd84
Ncor1,Pde7a,Bnip3l
Mcl1,Itpr2,Rps21
4930523C07Rik,Rb1cc1,Cd96
Klrc1,Sorl1,Pde7a
Cdkn1b,Ifi209,Ifi209
