wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
Fau,Fau,Fau
Rps27,Rps27,Rps27
Rps14,Rps14,Rps14
Hcst,Hcst,Btg1
Btg1,Btg1,Hcst
Tpt1,Tpt1,Tpt1
Rpl17,Rpl17,Rpl17
Rpl18a,Rpl18a,Rpl18a
Rpl24,Rpl24,Rpl24
Rpl30,Rpl19,Rpl19
Rpl19,Rpl30,Rpl30
Ctla2a,Rpl34,H2-K1
Rpl27,Rps13,Ctla2a
Rpl34,Ctla2a,Rpl34
Rps13,H2-K1,Rps13
H2-K1,Rpl27,Rpl27
Rpl18,Rpl18,H2-D1
Ptpn18,H2-D1,Rpl18
Rps24,Ptpn18,Ptpn18
Laptm5,Rps24,Rpl37a
Rpl37a,Rpl37a,Rps24
H2-D1,Laptm5,Laptm5
Rpl29,Rpl29,Rpl29
Gimap6,B2m,B2m
Shisa5,Ccr2,Rps15a
Rps15a,Rps15a,Ccr2
B2m,Ltb,Ltb
Ly6c2,Gimap6,Gimap6
Rpl36,Shisa5,Shisa5
Ltb,Ypel3,Ypel3
Cd8b1,Rpl36,Rpl36
Cd3d,Cd3d,Ly6c2
Ccr2,Junb,Cd3d
Rps7,Rps7,Junb
Epsti1,Ly6c2,Rps7
Rpl38,Epsti1,Epsti1
Junb,Rpl38,Cd8b1
Rpl9,Cd8b1,Rpl38
Rack1,Rpl9,Rpl9
Rps3,Ogt,Ogt
Gm8369,Cxcr6,Klrd1
Npc2,Klrd1,Cxcr6
Fxyd5,Tcp11l2,Rpl27a
Rpl27a,Pdcd4,Pdcd4
Ypel3,Rpl27a,Gm8369
Srgn,Rack1,Rps3
Sp100,Rps3,Rack1
Klrd1,Gm8369,Fxyd5
Cd52,Fxyd5,Cd52
Pnrc1,Cd52,Tcp11l2
Hopx,Srgn,Srgn
Ogt,Pnrc1,Hopx
Gabarapl2,Hopx,Pnrc1
Cxcr6,Sp100,Sp100
Pfdn5,Npc2,H2-Q7
Cd53,Rps21,Npc2
Eif3f,H2-Q7,Rps21
Cox7a2l,Rps11,Rps11
Srsf5,Cd53,Cd53
Rps21,Gabarapl2,Rpl11
Rsrp1,Rpl11,Rps23
Rpl37,Rps23,Ms4a4b
Pdcd4,Pfdn5,Gabarapl2
H2-Q7,Evl,Rpl37
Rps11,Rsrp1,Pfdn5
Mbnl1,Rpl37,Rsrp1
Samhd1,Samhd1,Evl
Rpl11,Ms4a4b,Samhd1
Rps23,Cox7a2l,Ptprc
Ms4a4b,Ptprc,Cox7a2l
Ms4a6b,Srsf5,Emb
Ptprc,Eif3f,Srsf5
Il18r1,Emb,Eif3f
Emb,Il7r,Il18r1
Ddx5,Il18r1,Mbnl1
Btg2,Mbnl1,Ddx5
Jak1,Ddx5,Il7r
Ppp1r12a,Ms4a6b,Ms4a6b
Gmfg,Btg2,Btg2
Uqcrh,Rabac1,Rabac1
Gramd3,Tecpr1,Tecpr1
Cd3g,Jak1,Jak1
Gimap3,Gramd3,Rpl23
H2-T23,Ppp1r12a,Gramd3
Clk1,Rpl23,Ppp1r12a
Arhgap45,Ier5,H2-T23
Stk17b,H2-T23,Ier5
Rpl23,Clk1,Clk1
Dock2,Itgax,Cd3g
Zfp36l2,Gmfg,Gmfg
Ahnak,Cd37,Itgax
Rpl5,Fam189b,Rpl5
Rps16,Cd3g,Gimap3
Selplg,Gimap3,Cd37
Rabac1,Rora,Rora
Ier5,Rpl5,Fam189b
Itgal,Gpr183,Zfp36l2
Ier2,Wdr95,Gpr183
Selenow,Zfp36l2,Wdr95
Rpl21,Arhgap45,Arhgap45
Slfn2,Rps16,Rps16
Cd2,Rpl21,Rpl21
Cd37,Stk17b,Ahnak
Saraf,Uqcrh,Stk17b
Rnf138,Ahnak,Selplg
Ablim1,Dock2,Dock2
Rora,Selplg,Uqcrh
Rps10,Kdm7a,Kdm7a
Gimap4,Pbxip1,Pbxip1
Supt4a,Crebrf,Slfn1
Rac2,Slfn1,Ier2
Gpr183,Tut4,Crebrf
Evl,Ier2,Tut4
Macf1,Tnrc6b,Tnrc6b
Il2rg,Rnf138,Rnf138
Itm2b,Il18rap,Il18rap
1810058I24Rik,Txnip,Txnip
Tcp11l2,Kdm5b,Sp110
Rpl32,Sp110,Slfn2
Sp110,Tprgl,Tprgl
Zc3hav1,Klk8,Itgal
Tprgl,Vsir,Kdm5b
Klf13,Slfn2,Klk8
Gpsm3,Itgal,Vsir
Tut4,Ifit1bl1,Ablim1
Satb1,Gtf2i,Rps10
Lsp1,Ablim1,Gtf2i
Limd2,Selenow,Selenow
Rpl13a,Rps10,Rpl32
Ppp1r15a,Tm6sf1,Tm6sf1
Gimap5,Phf21a,Macf1
Arl6ip5,Macf1,Ifit1bl1
Cd28,Bnip3l,Saraf
Tecpr1,Saraf,Bnip3l
Eif3e,Rpl32,Cd2
Ifi203,Satb1,Satb1
Il18rap,Tespa1,Phf21a
Atp2b1,Cd2,Ppp1r15a
Bcl11b,Ppp1r15a,Tespa1
Id2,Slco3a1,Slco3a1
Fam189b,Foxp1,Foxp1
Fyb,Mxd4,Rac2
Nop53,Rac2,Mxd4
Ets1,Klf13,Supt4a
Itgax,Supt4a,Gimap4
Tnrc6b,Gimap4,Itm2b
Rps9,Ifi213,Klf13
Dennd4a,Atp2b1,Atp2b1
Ankrd11,Il2rg,Il2rg
Txk,Itm2b,Ifi213
Elf1,Txk,Txk
Ctsw,Neurl3,Zc3hav1
Gtf2i,Zc3hav1,1810058I24Rik
Bnip3l,1810058I24Rik,Neurl3
Arl4c,Sorl1,Grap
Wdr95,Grap,Sorl1
Vsir,9930111J21Rik2,St3gal6
Map1lc3b,St3gal6,9930111J21Rik2
Rpl39,Tcf7,Tcf7
Foxp1,Arl4c,Arl4c
Tnfaip3,Zfp36,Zfp36
Cd3e,Crim1,Id2
H2-Q6,Bcl11b,Rps9
Akap13,Rps9,Bcl11b
Sept1,Id2,Ifi203
Il7r,Ifi203,Dennd4a
Cnot6l,AB124611,Cd28
Tspo,Zfp292,Lsp1
Rbm39,Dennd4a,Gimap5
Fth1,Cd28,Zfp292
Grap,N4bp2l1,AB124611
Rpl22,Gimap5,Crim1
Ndufa6,Lsp1,Trim12a
Lck,Ifi208,Ube2h
Apbb1ip,Lilr4b,Ifi208
Tbc1d10c,Ube2h,N4bp2l1
Txnip,Trim12a,Lilr4b
Ccdc88c,Fcho2,Ccnd2
Dusp5,Ccnd2,Fcho2
Itga4,Dnajb9,Limd2
Zfp36,Eva1b,Fyb
Slfn1,Ubn2,Eva1b
Stat4,Fyb,Rapgef6
Jund,Rapgef6,Dnajb9
Tomm20,Limd2,Ubn2
Rpl26,Gbp2,Gpsm3
Klk8,Slc4a7,Slc4a7
Rapgef6,Gpsm3,Ets1
Nsa2,Ets1,Ccl4
Smap2,Rpl13a,Gbp2
Tm6sf1,Smim14,Rpl13a
Pnisr,Klf3,Klf3
Naca,Zdhhc20,Zdhhc20
Klf6,Ccl4,Smim14
Slco3a1,Arl6ip5,Arl6ip5
Tmem50a,Itpr2,Tnfaip3
Myl6,Hbp1,Zfp36l1
Rpl12,Syne1,Itpr2
Rinl,Tnfaip3,Smpdl3a
Ube2d3,Zfp36l1,Ccdc88c
Trbc2,Smpdl3a,Hbp1
Ostf1,Ccdc88c,Syne1
Ccnl1,Armc7,Nop53
Ccl4,Fbxl20,Rb1cc1
Arhgap30,L3mbtl3,Armc7
Rps15,Nop53,Cd96
Eef2,Rb1cc1,Slc20a1
Ddx6,Slc20a1,Rps27rt
Utrn,Cd96,L3mbtl3
mt-Co1,Rps27rt,Dusp5
Srrm2,Eif3e,Eif3e
Thy1,Dusp5,Fbxl20
Ube2b,Slfn5,H2-Q6
Rpl23a,H2-Q6,Rpl39
Dock10,Pnpla7,Pnisr
Cxcr3,Cd84,Ccr5
Klrk1,Pnisr,Cd84
Itgb1,Ifit3,Elf1
Pbxip1,Rpl39,Ifit3
Fyn,Gab3,Pnpla7
Nsd3,Ccr5,Esyt2
Macroh2a1,Elf1,Cd3e
Itpkb,Esyt2,Slfn5
Ucp2,Rnf167,Gab3
Zfp292,Fam160a2,Rnf167
Tcf7,Fchsd2,Fchsd2
Rpl4,Cd3e,Klhl6
Syf2,Abcg1,Ctsw
Arhgap9,Klhl6,Dennd1c
S100a4,Dennd1c,Utrn
Atxn1,Heca,Heca
Eif1,Utrn,Fam160a2
Kdm7a,Fam49a,Ankrd11
Zyx,Fasl,Fasl
Adgre5,Ctsw,Fam49a
Plaat3,Rasgrp1,Rasgrp1
Eif4a2,Gprin3,Abcg1
Mettl23,Ankrd11,Rpl22
Gabarap,Zfp945,Gprin3
Prkcq,Itga1,Cnot6l
Scp2,Cnot6l,Ddx6
Cnbp,Ddx6,Klrk1
Zfp36l1,Ifi214,Ifi214
Arhgdib,Rpl22,Itga1
Psme1,Smad7,Rpl12
Arhgap15,Pde7a,Zfp945
Mycbp2,Hipk1,Fth1
Ccr5,Atxn7,Smad7
St3gal6,Klrk1,Rbm39
Crebrf,Rpl12,Pde7a
Scand1,Fth1,Rnf166
Trim12a,Rnf166,Hipk1
Rps27rt,Orai2,Stat4
Mat2b,Rbm39,Atxn7
9930111J21Rik2,Stat4,Adgre5
Tmem234,Adgre5,Orai2
Slc3a2,Ctss,Ctss
Esyt2,Tnfrsf25,Adcy7
Son,Adcy7,Rpl26
Arglu1,Mycbp2,mt-Co1
Rnf166,Ndufa6,Mycbp2
Ube2h,Cdkn1b,Cdkn1b
Cd8a,Fam204a,Ndufa6
Zdhhc20,Chd3,Fam204a
Lnpep,Rpl26,Tnfrsf25
Kmt2a,Mbp,Chd3
Tespa1,mt-Co1,Jun
Klf3,Jun,Mbp
Mcl1,Lcn4,Itgb1
Smad7,Pcmtd2,Lcn4
Atp1b3,Dock5,Itpkb
Ndufa7,Itgb1,Jund
Cd226,Prkx,Dock5
Smpdl3a,Trp53inp1,Prkx
Themis,Itpkb,Pcmtd2
4930523C07Rik,Kmt5b,Trp53inp1
Ifit1bl1,Xpa,Map1lc3b
Ifi213,Map1lc3b,Kmt5b
Pim1,Jund,Xpa
Cd247,Apbb1ip,Apbb1ip
Cd6,Arntl,Sept1
Dnajc15,Kmt2a,Kmt2a
Peli1,Mgst2,Mgst2
Rps5,Sept1,Akap13
Rps27a,Rnf13,Arntl
Gimap7,Akap13,Rnf13
Slc38a2,Card6,Cxcr3
Ccnd2,Jmy,Tspo
Btf3,Bckdha,Cd226
Ankrd44,Cxcr3,Arhgap9
Cdkn1b,Arhgap9,Card6
Vps37b,Tspo,Trbc2
Mxd4,Arid5a,Arid5a
Ripor2,Clock,Tnrc6c
Dennd1c,Tnrc6c,Cd6
Phf21a,Cd6,Jmy
Psmb1,Cd226,Arhgef18
Dusp11,Arhgef18,Tbc1d10c
Ncor1,Ifit1,Arl5c
Myl12b,Tbc1d10c,Bckdha
Kdm5b,Actn2,Clock
S100a13,Arl5c,Ankrd12
Grap2,Grina,Klf6
Cnp,Trbc2,Grina
Ifi47,Ankrd12,Igkc
Ctsa,Klhl24,Ifit1
Vasp,Zfp652,Klhl24
Zdhhc18,Klf6,Zfp652
H2-Q4,Igkc,Actn2
Sorl1,Wdfy1,Rinl
Phf3,Fbxl12,Wdfy1
Jun,Rinl,Fbxl12
Tmem59,Zfhx2,Rps15
Cd96,Lpp,Zfhx2
Eva1b,Brwd1,Lpp
Fryl,Zcchc7,Ccnl1
Fam204a,Neu1,Zcchc7
Lef1,Atg2a,H2-Q4
Pde7a,Ccnl1,Brwd1
Smim14,Tgfbr2,Tgfbr2
Eif3m,Rps15,Atg2a
Rpl6,Rnf213,Lck
Arid4b,Ctsa,Ctsa
Klhl6,H2-Q4,Grap2
Clint1,Grap2,Neu1
Malt1,Phf1,Rnf213
Skap1,Lck,Myl6
Cd69,Mat2b,Arhgap15
Tnrc6c,Gbp8,Mat2b
Ankrd12,Arhgap15,Phf1
Rb1cc1,Acss2,Rpl23a
Use1,Myl6,Crot
Mndal,Rara,Gbp8
Fus,Sidt1,Sidt1
Atp6v1f,Crot,Nsd3
