wilcoxon,t-test,t-test_overestim_var
H2-Q7,Gpr183,H2-Q7
Junb,Ppp1r15a,Junb
Ccr2,Ccr2,Ccr2
Cd28,H2-Q7,Gpr183
Ppp1r15a,Junb,Ppp1r15a
Gpr183,Arl4c,Arl4c
Arl4c,Tcf7,Cd28
Cd8b1,Cd28,Gramd3
Gramd3,Klf6,Klf6
Klf6,Fos,Cd69
H2-K1,Gramd3,H2-K1
Cd69,Cd69,Dennd4a
Ctla2a,Dennd4a,Ctla2a
Dennd4a,Ier5,Tnfaip3
Tnfaip3,Tnfaip3,Ier5
Ccl5,H2-K1,Cd8b1
Jak1,Cd8b1,Emb
Epsti1,Ctla2a,Ltb
Ier5,Emb,Tcf7
Emb,Ltb,Fos
Fth1,Jak1,Jak1
Ltb,Ubb,Ubb
Ubb,Epsti1,H2-D1
Ddx5,Evl,Epsti1
Srsf5,Ddx5,Ddx5
H2-D1,Fcgrt,Fth1
Hopx,Slco3a1,Hopx
Pnrc1,Fosb,Ccl5
Gabarapl2,Fth1,Srsf5
Gimap6,H2-D1,Pnrc1
Saraf,Txk,Evl
Nfkbia,Srsf5,Txk
Ppp1r12a,Hopx,Nfkbia
Ubc,Nfkbia,Slco3a1
Txk,Gzmm,Gimap6
Clk1,Pnrc1,Gabarapl2
H3f3b,Ccl5,Saraf
Macroh2a1,Tespa1,Fosb
Fos,Saraf,Ppp1r12a
Rnf138,Gabarapl2,Clk1
Eif1,Gimap6,Rnf138
Cotl1,Klrg1,Rps27
Jund,Rnf138,Ubc
Evl,Clk1,H3f3b
Rps27,Klf3,Klf3
Ms4a6b,Ppp1r12a,Macroh2a1
Dnajc15,Ubald2,Fcgrt
Slco3a1,Rps27,Eif1
Tagln2,Ubc,Tespa1
Btg1,H3f3b,Ubald2
Elf1,Tagap,Ypel3
Sp100,Sidt1,Jund
4930523C07Rik,Kdm6b,Klrg1
Supt4a,Macroh2a1,Btg1
Ubald2,Vps37b,Ms4a6b
Rpl29,Ccr5,Tagln2
Stk17b,Phf21a,Cotl1
Ypel3,Ypel3,Ly6c2
Tcf7,Eif1,4930523C07Rik
Ankrd11,4930523C07Rik,Ccr5
Fyb,Ms4a6b,Ms4a4b
Ms4a4b,Fam189b,Vps37b
Ablim1,Slc4a7,Gzmm
Cxcr3,Smad7,Sp100
Vps37b,Elf1,Sidt1
Ly6c2,Jund,Elf1
Itgb1,H2-Q10,Rpl29
Klf3,Tagln2,Fam189b
Lat,Rpl29,Tagap
Ccr5,Cotl1,Dnajc15
H2-Q6,St3gal6,Cxcr3
Traf1,Btg1,Kdm6b
Skap1,Chil5,Supt4a
Fam189b,Esyt2,Smad7
Laptm5,Itgb1,Itgb1
Selplg,Gpr132,Ablim1
Fosb,Cxcr3,Esyt2
Ier2,Sp100,St3gal6
Rora,Supt4a,Phf21a
Pim1,Dnajc15,Traf1
Esyt2,Ms4a4b,H2-Q10
Ccdc88c,Traf1,Stk17b
Fau,Ablim1,Slc4a7
Cd53,Ly6c2,Fyb
Smad7,Samd3,H2-Q6
Ccnl1,Stk17b,Ankrd11
Bcl11b,Zfp36,Zfp36
Btg2,Acot7,Fau
Rac2,Fyb,Selplg
Zfp36,H2-Q6,Gpr132
Calm2,Arl5c,Laptm5
Rpl13a,Ankrd11,Skap1
Sidt1,Ccdc88c,Ccdc88c
Rpl37a,Nr4a1,Rora
Arhgdib,Rara,Acot7
Krtcap2,Ssh2,Dusp1
Npc2,Rora,Arl5c
Dusp5,Fau,Btg2
St3gal6,Dusp1,Ccnl1
Thy1,1700025G04Rik,Lat
Eif4a2,Prkx,Wdr95
Rbm39,Laptm5,Pim1
Dusp1,Slc20a1,Arhgdib
S100a10,Skap1,Bcl11b
Rpl19,Wdr95,Ier2
Grap,Ccnl1,Nr4a1
Il2rg,Tgif1,Ssh2
Zfp36l1,Selplg,H2-Q4
Foxp1,Slc9a9,Slc20a1
Tagap,H2-Q4,Rac2
H2-Q4,Ier2,Grap
Rap1b,Grap,Zfp36l1
Satb1,Il7r,Rpl37a
Tespa1,Tob1,Prkx
Ugcg,Lat,Dusp5
Klrg1,Bcl11b,Rara
Tmsb10,Cdkn1b,Cdkn1b
Fus,Zfp36l1,Cd53
Zc3hav1,Chd3,S100a10
Smap2,Btg2,Foxp1
Scand1,Actn2,Eif4a2
Hcst,Pim1,Tgif1
H2-Q10,Dusp5,Rpl19
Scp2,Gadd45b,Chd3
Tut4,Ddx3x,Chil5
Cyba,Eif4a2,Il7r
Sp110,Rpl37a,Ddx3x
Acot7,Kdm7a,Il2rg
Ptprc,Rac2,Rpl13a
Vsir,Foxp1,Iqgap2
Arl5c,Iqgap2,Tmsb10
Kdm6b,Arhgdib,Kdm7a
Wdr95,Pde4d,Itgax
Akap13,Cd53,Gadd45b
Fyn,Sun2,Tob1
Gtf2i,Rpl19,Vsir
Itgax,Vsir,Ptprc
Cdkn1b,Il2rg,Tut4
Jpt1,Itgax,Ugcg
Ostf1,Acss2,Slc9a9
Itpkb,Rpl13a,Calm2
Tpt1,S100a10,Sun2
Slc4a7,Tmsb10,Gtf2i
Xrn2,Klrc2,Satb1
Ddx6,Ugcg,Samd3
Serf2,Tut4,Klrc2
Rpl9,Gtf2i,1700025G04Rik
