wilcoxon,t-test,t-test_overestim_var
S100a6,S100a4,S100a6
S100a10,S100a6,S100a4
Ccl5,Ccl5,Ccl5
Tmsb4x,Ccr2,Tmsb4x
S100a4,Cxcr6,S100a10
Nkg7,Tmsb4x,Lgals1
Lgals1,Ifng,Ahnak
Ms4a4b,Ahnak,Ctla2a
Lsp1,Gzmb,Itga4
Ahnak,S100a10,Gzmb
Myl6,Lgals1,Ccr2
Itga4,Bhlhe40,Ms4a4b
Gzmb,Itga4,Cxcr6
Actb,Rora,Ifng
Cd52,Klrc1,Lsp1
S100a11,Ctla2a,Id2
Sub1,Id2,Nkg7
Ctla2a,Itgb1,Actb
Id2,Atxn1,Bhlhe40
Crip1,Lgals3,S100a11
Ifng,Itgax,Myl6
Rac2,Lsp1,Crip1
Ccr2,Ms4a4b,Cd52
Cxcr6,Actb,Sub1
Sh3bgrl3,S100a11,Rora
Ctsd,Gzmk,Klrc1
Bhlhe40,Nkg7,Itgb1
Abracl,Wdr95,Ctsd
Arhgdib,Il18rap,Atxn1
Cyba,Crip1,Sh3bgrl3
Actg1,Ctsd,Rac2
Pfn1,Bcl2a1b,Arhgdib
Laptm5,Trav14-1,Cd48
Cd48,Myl6,Abracl
Hmgb2,Sub1,Lgals3
Itgb1,Cd52,Pfn1
Arpc2,Klrk1,Actg1
Cdc42,Il18r1,Cyba
H2-D1,Sh3bgrl3,Hmgb2
Rora,Cd48,Il18r1
S100a13,Ccl4,Hopx
Klrc1,Klrc2,Laptm5
Coro1a,Cxcr3,S100a13
Tspo,Anxa1,Klrk1
Epsti1,Abracl,H2-D1
Itm2b,Actg1,Itgax
Atxn1,Ccr5,Il18rap
Pycard,Arhgdib,Bcl2a1b
Il18r1,Acot7,Arpc2
Cd47,Gna15,Cdc42
Hopx,Klrg1,Pycard
Ly6c2,Rac2,Cxcr3
Lgals3,Bcl2a1d,Coro1a
Vim,Pycard,Gzmk
Hcst,Hopx,Vim
Klrk1,S100a13,Epsti1
Srgn,Cyba,Tspo
Anxa6,Hmgb2,Ccl4
Gmfg,Pfn1,Anxa6
Rap1b,Zeb2,Itgal
Selplg,Anxa2,Itm2b
Ms4a6b,H2-D1,Hcst
Calm1,Vim,Cd47
Itgal,Serpinb9,Wdr95
Bcl2a1b,Laptm5,Klrc2
Il18rap,Slamf7,Selplg
Ostf1,Cx3cr1,Gimap7
Ccl4,Runx2,Prr13
Cxcr3,Prr13,Srgn
Arpc5,Itgal,Rap1b
Gapdh,Cdc42,Ccr5
Clic1,Prf1,Gmfg
Arpc1b,Hip1,Anxa2
Gimap7,Trbv13-3,Ly6c2
Dnajc15,Anxa6,Ostf1
Prr13,Gimap7,Arpc5
Txn1,Arpc2,Gabarapl2
Ptprcap,Glrx,Ppp1r12a
Myl12a,Coro1a,Zyx
Gabarapl2,Plek,Gapdh
Sp100,Serpinb6b,Gng2
Actr3,Igkc,Txn1
Ppp1r12a,Pglyrp1,Calm1
Itgax,Ncald,Pglyrp1
Gimap4,Ybx3,Ms4a6b
Ppp1ca,Tspo,Trav14-1
Zyx,Osbpl3,Arpc1b
Klrc2,Itga1,Dnajc15
Ctsw,Gng2,Gna15
Cd2,Itm2b,Prf1
Gzmk,Zyx,Acot7
Gng2,Hcst,Runx2
Atp5h,Epsti1,Ctsw
Anxa2,Cd47,Clic1
Pglyrp1,Fasl,Gimap4
Ccr5,Arpc5,Plek
Krtcap2,Gabarapl2,Myl12a
Arpc3,Dock5,Sp100
Ly6a,Rap1b,Serpinb9
Mbd2,Pik3ap1,Serpinb6b
Arl6ip1,Sytl2,Ybx3
Slfn2,Selplg,Ptprcap
Ppib,Slc4a7,Ppp1ca
Fxyd5,Srgn,Slamf7
Wdr95,Gmfg,Actr3
Cd8b1,Ostf1,Mbd2
Oaz1,Stard10,Bcl2a1d
Prf1,Ppp1r12a,Slfn2
Gnai2,Txn1,Anxa1
Cfl1,Myo1f,Cd2
Cox5a,Ttc39c,Glrx
Serpinb6b,Ly6c2,Arl6ip1
Runx2,Icos,Ly6a
H2-Q7,Ctsw,Icos
Plek,Ms4a6b,Itgb2
Itgb2,Gapdh,Klrg1
Lcp1,Ccl3,Sh2d1a
Cox6b1,Rbm47,Arpc3
Serf2,Myl12a,Atp5h
Ybx3,Chsy1,Zeb2
Reep5,Calm1,Dusp5
Sh2d1a,Arpc1b,Myo1f
Ucp2,Clic1,Krtcap2
Vasp,Rpa2,Reep5
Serpinb9,Tbx21,Ppib
Dusp5,Dok2,Spn
Ndufb7,AA467197,S1pr4
H2-K1,Dnajc15,Fxyd5
Spn,Sp100,Ncald
Icos,Trdc,H2-Q7
Tmem50a,Phlda1,Ucp2
Cd3e,Pou2f2,Cfl1
Gna15,Ppp1ca,Oaz1
Acot7,Mbd2,Fasl
Fkbp1a,Itgb2,Rpa2
Trac,Dusp5,Chsy1
S1pr4,Slfn2,Cox5a
Capzb,Gimap4,Lcp1
Cd3d,Ptprcap,Hip1
Cotl1,Unc119,Dok2
Psmb3,S1pr4,Pik3ap1
Arf5,Arl6ip1,Gnai2
Cd3g,Actr3,Efhd2
mt-Co1,Ly6a,Slc4a7
Sept1,Spn,Vasp
Atp2b1,Sh2d1a,Ndufb7
Rbm3,Efhd2,Trbv13-3
Diaph1,Cd2,Osbpl3
Prelid1,Sdcbp2,Fkbp1a
Arpc4,Car5b,Cx3cr1
Ppp1r18,Reep5,Atp2b1
Slamf7,Ctla4,mt-Co1
Cnn2,Dgkh,Ctla4
Atox1,Casp1,Tmem50a
Fyn,Casp4,Serf2
Tagln2,Crot,Cox6b1
Tle5,St3gal6,Igkc
H2az1,Atf6,Cd3e
Atp5l,Vmp1,Vmp1
Dennd4a,Cd44,Cox17
Cox5b,Krtcap2,Pou2f2
Myo1f,Smpdl3b,Ppp1r18
Cox17,1110008P14Rik,Cd8b1
Ap2s1,Havcr2,1110008P14Rik
Ndfip1,Fam129a,Smap1
Gimap1,Atp2b1,H2-K1
Jpt1,Lamc1,Ap2s1
Smap1,Ccdc50,Capzb
Glrx,Fkbp1a,Dennd4a
Efhd2,Dapk2,Prelid1
Trav14-1,Ap3s1,Arpc4
Ctla4,Arpc3,Diaph1
H3f3b,Cox17,Itga1
Vmp1,Ucp2,Cd3d
Dock2,Ppib,Tagln2
Tbc1d10c,Rab8b,Ccl3
Pim1,Atp5h,Psmb3
Itgb7,Vasp,Fyn
Rpa2,Smap1,Dock5
Rinl,Gzma,St3gal6
Cap1,Ech1,Hsd11b1
Atp6v0e,Hsd11b1,Trac
Dok2,Ap2s1,Cotl1
Zfp36l2,Atp2b4,Ap3s1
Chsy1,Casp3,Atox1
Cd28,Lcp1,Stard10
Ptprc,Raph1,Pim1
Bcl2a1d,Fxyd5,Cd44
1110008P14Rik,Cfl1,Ndfip1
Atp5j,Ptms,Sept1
Hsd11b1,Cox5a,Crot
Iqgap1,Ndufb7,Cnn2
Hif1a,Rilpl2,Tbx21
Tln1,H2-Q7,Gimap1
Apbb1ip,Prelid1,Ech1
1810058I24Rik,Gnai2,Sytl2
Ptpn22,Ppp1r18,H2az1
Ech1,Hif1a,Hif1a
Arl6ip5,Arpc4,Arf5
Cox4i1,Oaz1,Tbc1d10c
Anxa1,Tmem50a,Cap1
B2m,Diaph1,Rinl
Pou2f2,Dennd4a,Rbm3
