wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
Cd52,Hcst,Hcst
H2-D1,Cd52,Cd52
Ms4a4b,H2-D1,H2-D1
Hcst,Btg1,H2-K1
Laptm5,Laptm5,Btg1
Epsti1,B2m,B2m
B2m,H2-K1,Epsti1
H2-K1,Epsti1,Laptm5
Cd3d,Klrd1,Ms4a4b
Btg1,Ms4a4b,Cd3d
H2-Q7,Gimap6,H2-Q7
Srgn,H2-Q7,Srgn
Cd8b1,Cd3d,Ptprc
Shisa5,Shisa5,Gimap6
Ptprc,Ptprc,Shisa5
Rac2,Srgn,Ptpn18
Gimap6,Sp100,Klrd1
Sp100,Ptpn18,Fau
Fxyd5,Fxyd5,Sp100
Ptpn18,Rac2,Fxyd5
Fau,Fau,Rac2
Ms4a6b,Ccr2,Tpt1
Nkg7,Ms4a6b,Ms4a6b
Cd3g,Tpt1,Cd8b1
Lsp1,Lsp1,Lsp1
Gmfg,Cd8b1,Cd3g
S100a10,Slfn2,Gmfg
Tpt1,Gmfg,Ccr2
Tmsb4x,Cd3g,Slfn2
Klrd1,Junb,Junb
Myl6,Gm8369,S100a10
Junb,Pnrc1,Nkg7
Ly6c2,Stk17b,Myl6
Gm8369,Jak1,Gm8369
Ctla2a,Myl6,Pnrc1
Selplg,Ypel3,Jak1
Cd2,Ppp1r12a,Stk17b
Jak1,S100a10,Ctla2a
Stk17b,Cd2,Tmsb4x
Pnrc1,Selplg,Selplg
Itm2b,Dock2,Ppp1r12a
Tspo,Ctla2a,Cd2
Ppp1r12a,Nkg7,Itm2b
Slfn2,Pdcd4,Ly6c2
S100a11,Itm2b,Tspo
Dock2,Gimap3,Ypel3
Gimap3,Tspo,Dock2
Cd53,Ltb,Gimap3
Rps27,S100a11,Ltb
Id2,Gramd3,S100a11
Ccr2,Id2,Pdcd4
S100a4,Tmsb4x,Id2
Cd3e,Cd53,Rps27
H2-T23,H2-T23,Cd53
S100a13,Ly6c2,Gramd3
Ltb,Ctsw,H2-T23
Npc2,Cxcr6,Cd3e
Zfp36l2,Zfp36l2,Zfp36l2
Cox7a2l,Il18r1,Ctsw
Trbc2,Tnfaip3,Il18r1
Gramd3,Itgal,Tnfaip3
Sh3bgrl3,Itgax,S100a13
Ctsw,Cd3e,Btg2
Mbnl1,S100a13,S100a4
Itgal,Btg2,Cxcr6
Gimap4,Rps27,Itgal
Arhgdib,Wdr95,Sh3bgrl3
Btg2,S100a4,Cox7a2l
Akap13,Il18rap,Npc2
Il18r1,Dusp5,Trbc2
Ets1,Cox7a2l,Arhgdib
Tnfaip3,Npc2,Gimap4
Ifi203,Ifi203,Mbnl1
Samhd1,Cd37,Itgax
Ubc,Ccl4,Ifi203
Sept1,Rsrp1,Rsrp1
Clk1,Mbnl1,Clk1
Cd28,Gpr183,Ets1
Rsrp1,Gimap4,Dusp5
Ypel3,Sh3bgrl3,Ubc
Gabarapl2,Il2rg,Akap13
Il2rg,Clk1,Il2rg
Lck,Akap13,Cd28
Pdcd4,Ogt,Ogt
Cxcr6,Ets1,Cd37
Ubb,Samhd1,Samhd1
Serf2,Arhgdib,Il18rap
Pfdn5,Cd28,Ccl4
Fyb,Txk,Wdr95
Rpl18a,Trbc2,Gpr183
Ahnak,Gabarapl2,Txk
Arhgap45,Arhgap45,Ubb
Ctsd,Rora,Sept1
Ifngr1,Dennd4a,Arhgap45
Itga4,Sp110,Dennd4a
