wilcoxon,t-test,t-test_overestim_var
Hmgb2,Hmgb2,Hmgb2
H2afz,Cenpa,Cenpa
Cenpa,Ccnb2,Ccnb2
Ccnb2,H2afz,Birc5
Cks1b,Cks1b,Cks1b
Birc5,Birc5,Stmn1
Stmn1,Stmn1,H2afz
Ran,Ptma,Cdca8
Ptma,Ran,Pclaf
Cdca8,Anp32e,Anp32e
Anp32e,Hmgn2,Ran
Lsm5,Cdca8,Ptma
Pclaf,Pclaf,Hmgn2
H2afv,H2afv,Cdca3
Hmgb1,Lsm5,Cdkn3
Hmgn2,Selenoh,Cdc20
Lmnb1,Lmnb1,Lsm5
Selenoh,Cdca3,Lmnb1
Cdca3,Hmgb1,H2afv
Cdkn3,Cdkn3,Selenoh
Ppia,Ppia,Mki67
Hdgf,Cdc20,Hmgb1
Ube2s,Hdgf,Ube2s
Cdc20,Ube2s,Hdgf
Anp32b,Hsp90b1,Tpx2
Mki67,Calm3,Nucks1
Hsp90b1,Nucks1,Mad2l1
Nucks1,Mki67,Ppia
Calm3,Calm1,Cenpe
Fkbp2,Fkbp2,Ccna2
Calm1,Dbi,Fkbp2
Cks2,Tpx2,Hsp90b1
Dek,Hnrnpa2b1,Tacc3
Racgap1,Mad2l1,Hmmr
Dynll1,Anp32b,Cks2
Hnrnpa2b1,Racgap1,Lockd
Lockd,Cks2,Cep55
Dbi,Dynll1,Racgap1
Mapre1,Dek,Calm3
Tpx2,Lockd,Tubb4b
Tuba1b,Ccna2,Knstrn
Cenpe,Cenpe,Mapre1
Banf1,Tacc3,Tuba1b
Mad2l1,Mapre1,Dek
Tubb4b,Banf1,Dbi
Ccna2,Tubb4b,Calm1
Hp1bp3,Tuba1b,Anp32b
Tacc3,Hmmr,Dynll1
Knstrn,Knstrn,Hnrnpa2b1
Hmmr,Pfn1,Asf1b
Pfn1,Cep55,Banf1
Ube2c,Ube2c,Rdm1
Rad21,1500009L16Rik,Ccnb1
1500009L16Rik,Sept7,Kif20a
Cep55,Rdm1,1500009L16Rik
Exosc8,Asf1b,Ube2c
Cenpw,Tpm3,Rad21
Tuba1a,Lgals1,Cenpw
Rdm1,Cenpw,Exosc8
Cmtm7,Hp1bp3,Spc24
Clic1,Rad21,Pfn1
Ndufb7,Exosc8,Lsm3
Magoh,Lsm3,Hp1bp3
H2-Q7,Txn1,Tmpo
Tpm3,Ccnb1,Ckap2
Psmc1,Cmtm7,Cenpf
Sept7,Kif20a,Sept7
Lsm3,Eif5a,Hmgb3
Cox7a2,Tuba1a,Tuba1a
Cox6a1,Crip1,Cmtm7
Snrpg,Spc24,Dbf4
Asf1b,Snrpg,Dlgap5
Tmpo,Tmpo,Kif23
Med30,Cox6a1,Tpm3
Jpt1,Magoh,Pmf1
Cd48,Ndufb7,Magoh
Txn1,Hint1,Med30
Ccnb1,Hsp90aa1,Psmc1
Emp3,Cox7a2,Ppih
Lgals1,Psmc1,Ccdc34
Rps27l,H2-Q7,Bub1b
Eif5a,Clic1,H2-Q7
Crip1,Med30,Hsp90aa1
Spc24,Ppih,Cbx3
Hsp90aa1,Cbx3,Lbr
Ddx39,Dbf4,Ndufb7
Lbr,Pmf1,Plk1
Tma7,Hmgb3,Nek2
Ppih,Jpt1,Cox7a2
Srsf2,Ckap2,Kif15
Ly6e,Cenpf,Lgals1
Cbx3,Lbr,Txn1
Srsf3,Ddx39,Eif5a
Pmf1,Lsm4,Cox6a1
Hnrnpab,Kif23,Snrpg
Eif4g2,Srsf2,Gpsm2
Tubb5,Anxa2,Ddx39
Kif20a,Emp3,Clic1
Swi5,Swi5,Depdc1a
Dbf4,Dlgap5,Crip1
Srsf7,Ccdc34,Hint1
Hint1,Ly6e,Ckap2l
Rnaseh2c,Cox17,Ncapd2
Hmgb3,Hnrnpab,Jpt1
Anxa2,Rnaseh2b,Srsf2
Sfpq,Srsf3,Rnaseh2b
Npm3,Srsf7,Anapc15
Rnaseh2b,Bub1b,Hnrnpab
Rbm8a,Eif4g2,Swi5
