wilcoxon,t-test,t-test_overestim_var
Tmsb4x,Ccl5,Ccl5
Arhgdib,Ctsd,Ctsd
Rac2,H2-K1,Rac2
H2-D1,Rac2,Arhgdib
Ccl5,S100a13,H2-K1
S100a13,Arhgdib,S100a13
Ctsd,H2afv,H2afv
S100a10,Itm2b,Tmsb4x
H2afv,Tspo,Tspo
H2-K1,H2-D1,Itm2b
Sh3bgrl3,Tmsb4x,Cenpa
Itm2b,H2-Q7,S100a11
Tspo,Cenpa,Myl6
Pfn1,S100a11,Sh3bgrl3
Cenpa,Myl6,H2-Q7
H2-Q7,Sh3bgrl3,H2-D1
S100a11,B2m,B2m
Abracl,Abracl,Abracl
Myl6,Ms4a4b,S100a10
Cyba,Ccnb2,Cyba
B2m,S100a10,Cd52
Emp3,Cyba,Ms4a4b
Cdc42,Cd52,Ccnb2
Calm1,Cx3cr1,Pfn1
Ms4a4b,Fxyd5,Calm1
Ccnb2,Tmbim6,Fxyd5
Cd52,Pfn1,Arpc5
Fxyd5,Arpc5,Tmbim6
Atp5h,Calm1,Atp5h
Clic1,Atp5h,Cx3cr1
Actr3,Srgn,Emp3
Srgn,Gmfg,Clic1
Tmbim6,Emp3,Srgn
Gmfg,Epsti1,Gmfg
Epsti1,Clic1,Lsp1
Arpc5,Lsp1,Epsti1
Laptm5,Laptm5,Cdc42
Lsp1,Klrd1,Laptm5
Myl12a,Cdc42,Myl12a
Ly6c2,Myl12a,AW112010
Hmgb2,Klrg1,Klrd1
Itgb2,Itgb2,Nkg7
Cd3g,AW112010,Itgb2
Selplg,Actr3,Actr3
Coro1a,Ccl4,Coro1a
Lsm5,Nkg7,Klrg1
Eif1,Dap,Cd2
Calm3,Cd2,Ccl4
Trac,Trac,Selplg
Nkg7,Coro1a,Trac
Gimap4,Selplg,Dap
AW112010,Prf1,Ly6c2
Rap1b,Cdkn3,Calm3
Actg1,Tmem50a,Hmgb2
Dap,Ly6c2,Prf1
Cd48,Gimap4,H2afz
Lgals1,Eif1,Actg1
Rhoa,Rap1b,Oaz1
Cfl1,Calm3,Lsm5
Arpc2,Rhoa,Rap1b
Oaz1,Gzmk,Cd48
Cd2,Lsm5,Tmem50a
Arpc3,Oaz1,Gimap4
Klrd1,Cd48,Rhoa
H2afz,Cd3g,Eif1
Tmem50a,Actg1,Cdkn3
Serf2,Zeb2,Lgals1
Ndufb7,Hmgb2,Gzmk
Hcst,H2afz,Cfl1
Cx3cr1,Gzma,Pycard
Plac8,Arpc3,Cd3g
Prf1,Cfl1,Arpc3
Gzmk,Hcst,Gzma
Cks1b,Lgals1,Hcst
Cd8b1,Pycard,Arpc2
Ccl4,Arpc2,Arl6ip5
Ubl5,Arl6ip5,Zeb2
Pycard,Gimap6,Gimap6
Arpc1b,Cd8b1,Cd8b1
Gimap6,Ube2g2,Crip1
Capzb,Rdm1,Cks1b
Klrg1,Hsd11b1,Arpc1b
Hmgn2,Sla,Hmgn2
Ctsw,Ifi209,Ube2g2
Arl6ip5,Cks1b,Hsd11b1
Gzma,Nmi,S100a4
Cnn2,Ifngr1,Ifngr1
Cdkn3,Arpc1b,Sla
Psmb9,Ctsw,Rdm1
Pomp,Hmgn2,Ctsw
Psenen,Gm19585,Pomp
Actb,Crip1,Ifi209
Sin3b,Tmem71,Nmi
Srp14,Trdc,Ubl5
Ifngr1,Isg15,Trdc
Crip1,Wdr95,Gm19585
Nmi,Plgrkt,Cnn2
Ptprc,Sin3b,Sin3b
Rbm3,Gabarapl2,Gzmb
Gnb2,Ubl5,Rbm3
Hcls1,Pomp,Zyx
Psmb1,Knstrn,Gabarapl2
Ndufa13,Itgax,Ndufb7
