wilcoxon,t-test,t-test_overestim_var
Hmgb2,Hmgb2,Hmgb2
H2afz,Lgals1,Stmn1
Lgals1,Stmn1,Ccnb2
Stmn1,H2afz,Lgals1
Tmsb4x,Ccnb2,Gzmb
Vim,Gzmb,H2afz
S100a10,S100a4,Cenpa
Calm1,Cenpa,Cks1b
Ccnb2,Vim,S100a4
Actg1,Tmsb4x,Birc5
S100a4,Cks1b,Tmsb4x
Ly6c2,Birc5,Ly6c2
Gzmb,Ly6c2,Vim
Gapdh,Ccl5,Ccl5
Pycard,Anxa2,Anxa2
Cks1b,S100a6,Ahnak
Cenpa,Pycard,S100a6
Anxa2,Ahnak,Serpinb6b
Birc5,Crip1,Pycard
Ccl5,Actg1,Actg1
Crip1,Gapdh,Lgals3
S100a6,Serpinb6b,Crip1
Ran,Calm1,Hmgn2
Txn1,S100a10,Gapdh
Ahnak,Hmgn2,S100a10
Ctsd,Txn1,Pclaf
Rbm3,Lgals3,Calm1
Nkg7,Ctsd,Cdca8
Hmgn2,Ran,Ctsd
Serpinb6b,Pclaf,Gzmk
Cd48,Cd48,Txn1
Lgals3,Cdca8,Ran
Abracl,Gzmk,Cd48
Pclaf,Nkg7,Cdkn3
Myl6,Lsp1,Cdca3
Cd52,Abracl,Racgap1
Cyba,Lsm5,Id2
S100a13,Selenoh,Lsm5
Lsm5,Id2,Nkg7
Arhgdib,Dnajc15,Gzma
Gzmk,Cdkn3,Lsp1
Rac2,S100a13,Abracl
Cdca8,Cdca3,Ube2c
Lsp1,Rbm3,Selenoh
Pfn1,Racgap1,Lmnb1
Selenoh,Reep5,Reep5
Dnajc15,Dbi,S100a13
Id2,Ube2c,Dnajc15
Cox5b,Cox17,Dbi
Sub1,Gzma,Cox17
Arpc5,Lmnb1,Rbm3
Cox17,Arpc5,Knstrn
Ube2c,Cyba,Fkbp2
Sh3bgrl3,Cd52,Klrg1
Reep5,Myl6,Cdc20
Cox5a,Cox5a,Arpc5
Cfl1,Sub1,Plek
Cdkn3,Fkbp2,Cks2
Cdca3,Pfn1,Cd52
Lmnb1,Cd8b1,Cyba
Racgap1,Arhgdib,Myl6
Clic1,Calm3,Sub1
S100a11,Sh3bgrl3,Anp32e
Dbi,S100a11,Cox5a
Fkbp2,Cd8a,Calm3
Rap1b,Cox5b,Hsp90b1
Calm3,Anp32e,Cd8a
Gzma,Hsp90b1,Prf1
Cdc42,Knstrn,Hdgf
Anp32e,Prelid1,Bcl2a1b
Myl12a,Klrg1,Klrd1
Ptma,Cks2,Pfn1
Cks2,Hdgf,Cenpw
Ndufb7,Plek,Ifng
Knstrn,Cdc20,Sh3bgrl3
Coro1a,Rap1b,Cox5b
Plek,Cfl1,S100a11
Hsp90b1,Rac2,Cd8b1
Hint1,Klrd1,Arhgdib
Hdgf,Clic1,Dap
Ctla2a,Prf1,Gng2
H2afv,Tspo,Prelid1
Klrd1,Dap,Rap1b
Sec61b,Cenpw,Pglyrp1
Tspo,Itgb2,Cx3cr1
Mrpl33,Ndufb7,Glipr2
Cd8a,Hint1,Ccl4
Lsm4,Atp5k,Itgb2
Prelid1,Gng2,Cfl1
Ifng,H2afv,Clic1
Gng2,Bcl2a1b,Tpx2
Klrg1,Glipr2,Myo1f
Bcl2a1b,Mrpl33,Tspo
Atp5k,Ifng,Ndufb7
Dap,Cdc42,Ctla2a
Cenpw,Ptma,1500009L16Rik
Actr3,Lsm4,Rac2
Ccl4,Dynll1,Arsb
Atp5h,Itga4,Osbpl3
Cdc20,Pglyrp1,Slamf7
Itga4,Myo1f,Gna15
Prf1,Efhd2,Atp5k
Prdx1,Ctla2a,Hint1
Cd8b1,Rilpl2,Mrpl33
Itgb1,Coro1a,H2afv
Itgb2,Myl12a,Tacc3
Anp32b,1500009L16Rik,Rilpl2
Dynll1,Cx3cr1,Ptms
Glipr2,Ccl4,Plp2
Btf3,Gdi2,Itga4
1500009L16Rik,Prdx1,Efhd2
Pglyrp1,Plp2,Itgb1
Myo1f,Anp32b,Mki67
Oaz1,Pkm,Ptma
Ptms,Tpx2,Dynll1
Cox6a1,Itgb1,Gm19585
Mki67,Arsb,Cdc42
Plp2,Osbpl3,Lsm4
Atp5j,Ptms,Mad2l1
Cox7a2,Zyx,Snx10
Rilpl2,Gna15,Gdi2
Pkm,Slamf7,Prdx1
Efhd2,Gm19585,Myl12a
Gm19585,Tacc3,Chsy1
Capzb,Mki67,Zyx
Lockd,Sec61b,Pkm
Ywhaq,Cox7a2,Coro1a
Ppia,Ywhaq,Lockd
Cx3cr1,Snx10,Anp32b
Actb,Krtcap2,Txndc5
Zyx,Chsy1,Cenpe
Gmfg,Lockd,Ccna2
Ybx1,Eif4e2,Hmmr
Cox6b1,Mad2l1,Ddx39
Gdi2,Txndc5,Itgax
Rps27l,Ddx39,Ywhaq
Ubl5,Cox6a1,Cox7a2
Cox8a,Actb,Sec61b
Osbpl3,Pomp,Eif4e2
Krtcap2,Txndc17,Rdm1
Hspa8,Atp5h,Ube2g2
Ddx39,Ccna2,Actb
Klrc1,Cenpe,Klrc1
Hmgb1,Etfb,Bcl2a1d
Tpx2,Ube2g2,Spc24
Snx10,Epsti1,Etfb
Gnai2,Gimap7,Krtcap2
Gna15,Itgax,Txndc17
Cox6c,Actr3,Cox6a1
Atp5l,Btf3,Gimap7
Txndc5,Oaz1,Pomp
Eif4e2,Hmmr,Cxcr3
Slamf7,Ubl5,Cep55
Epsti1,Ybx1,Psmc1
Etfb,Klrc1,Zeb2
Ube2g2,Ppia,Bhlhe40
Ndufa4,Rdm1,Epsti1
Chsy1,Gnai2,Pfkp
Bcl2a1d,Atox1,Atp5h
Tacc3,Hspa8,Emp1
Ostf1,Cox6b1,Ppia
Gimap7,Rps27l,Atox1
Arsb,Psmc1,Actr3
Txndc17,Gmfg,Ccr2
Ywhah,Cwc15,Phf11b
Atox1,Bcl2a1d,Cwc15
Rdm1,Spc24,Flna
Cenpe,Sec61g,Rps27l
Pomp,Flna,Ywhah
Sec61g,Ywhah,Ybx1
Ppib,Pfkp,Wdr95
Flna,Phf11b,Ncald
Cwc15,Ostf1,Oaz1
Ccna2,Ppp1ca,Btf3
Rac1,Ndufa4,Ubl5
Pfkp,Capzb,Gmfg
Mad2l1,Ywhaz,Gnai2
Phf11b,Bhlhe40,Cox6b1
Psmb3,Atp5j,Kif20a
Polr1d,Cox6c,Klrk1
Bhlhe40,Psmb3,Ostf1
Elob,Cox8a,Hspa8
Hmmr,Cxcr3,Ywhaz
Psmc1,Cep55,Vps29
Ppp1ca,Prr13,Capzb
Cmpk1,Vps29,Sec61g
Itgax,Zeb2,Ndufa4
Cox7c,Polr1d,Psmb3
Ndufa1,Magoh,Rnaseh2b
Fam96a,Ccr2,Ssr3
Tuba1a,Ppib,Atp5j
Ube2s,Eloc,Ppp1ca
Insl6,Emp1,Magoh
Rad21,Rac1,Eloc
H2-Q7,Fam96a,Myo1g
Dek,Ssr3,Prr13
Arpc2,Wdr95,Insl6
Cxcr3,Klrk1,Exosc8
Myo1g,Myo1g,Fam96a
Psmb4,Eif3i,Commd1
Ssr3,Ncald,Slc36a3os
Cox4i1,Cmpk1,Cox6c
Tubb4b,Rnaseh2b,Cmpk1
Vps29,Banf1,Anapc15
Eloc,Spn,Cox8a
Commd1,Exosc8,Polr1d
Spc24,Ndufb8,Ppib
Rpa2,Lsm6,H2-Q10
Fyn,Ndufa1,Rpa2
Zeb2,Commd1,Pmf1
Ccr2,Ndufb9,Serpinb9
Nucks1,Npm3,Mapre2
Spn,Kif20a,Rac1
Eif3i,Snrpc,Spn
Prr13,Tuba1a,Lsm6
AW112010,Dek,Banf1
Gramd3,Insl6,Eif3i
Rnaseh2b,Aurkaip1,Npm3
Exosc8,Rpa2,Ndufb8
Arhgdia,Ube2s,Il18rap
Tmed2,Nucks1,Havcr2
Klrk1,Hmgb1,Ccnb1
Ywhaz,Psmb4,Rad21
Psmb7,Arhgdia,Ybx3
Npm3,Pmf1,Ndufa1
Ywhae,Rad21,Fyn
Snrpc,Wdr1,Nucks1
Lsm6,Serpinb9,Tuba1a
Ube2a,Anapc15,Ube2s
Cep55,H2-Q10,Snrpc
Ebp,Fyn,Dek
Ms4a4b,Psmb7,Aurkaip1
Pih1d1,Slc36a3os,Tbx21
Serpinb9,Ap2s1,Ebp
Pmf1,Elob,Pih1d1
Gars,Mapre2,Igkc
Arpc4,Uqcrq,Esm1
H2-Q10,H2-Q7,Hmgb1
Banf1,Arpc2,Psmb4
Magoh,Ywhae,Ndufb9
Ppih,Ebp,Wdr1
Ube2l3,Anxa6,Sytl3
Sf3b6,Tmed2,Tubb4b
Psmd8,Psmd8,Cenpf
Ech1,Pih1d1,Dapk2
Wdr95,Bsg,Ubl4a
Ndufa11,Lcp1,Gars
Tma7,Psmb2,Psmb7
Wdr1,Il18rap,Arhgdia
Atp5j2,Atp5l,Ap2s1
Mrps36,Mrps36,Ywhae
Ndufb8,Rab7,Gramd3
Ap2s1,Gars,Nudt4
Ubl4a,Gramd3,Elob
Atp5f1,Tubb4b,Batf
Anapc15,Arpc4,Dlgap5
Lcp1,Swi5,Mrps36
Ccdc124,Ccnb1,2610318N02Rik
Aurkaip1,Ybx3,Tmed2
Mrps15,Atp5f1,Hist1h4i
Rab7,Tbx21,Psmd8
Anxa6,Ube2l3,Rab7
Sla,Cox4i1,H2-Q7
Atp5c1,Arpc3,Uqcrq
Ndufb9,Ndufs8,Arpc2
Psmb9,Sla,Ppih
Mapre2,Havcr2,Asf1b
Bak1,Ubl4a,Sla
Arpc1b,Psmb9,Anxa6
Nap1l1,Sytl3,Ccdc34
Pcbd2,Batf,Psmb2
Slc36a3os,Cox7c,Ndufs8
Batf,Ppih,Lcp1
Sem1,Ms4a4b,Bsg
Vps36,AW112010,Swi5
Tbx21,Ech1,Ube2l3
Uqcrq,Sem1,Ube2a
Il2rb,Ube2a,Atp5l
Ctsw,Esm1,Ech1
Sft2d1,Igkc,Arpc4
Slc25a5,Ndufa11,Ms4a4b
Adgre5,Dnajb6,Gm14005
Ncald,Cenpf,Pcbd2
Nhp2,Vps36,Vps36
Bsg,Nudt4,Bub1b
Ndufs8,Asf1b,Zbtb32
Srp9,Sf3b6,Psmb9
Rhoa,Ppp2r5c,Atp5f1
Il18rap,Pcbd2,Arpc3
Nudt21,Dapk2,Ndufa11
Hist1h4i,Ccdc124,Cox7c
Emp1,Hist1h4i,Cox4i1
Ppp2r5c,2610318N02Rik,AW112010
Hprt,Eno1,Ppp2r5c
Nans,Srp19,Dnajb6
Ccnb1,Csnk2b,Apobec2
Mrpl27,Ccdc34,Ckap2
Sept11,Slc25a5,Bspry
Emp3,Tmem14c,Rnh1
Hnrnpa2b1,Arpc1b,Ccdc124
Sytl3,Nans,Mt1
Hspa5,Dlgap5,Selenos
Rpsa,Selenos,Sem1
Psmb2,Ndufb11,Srp19
Arpc3,Hnrnpa2b1,Sept11
Ctsc,Emp3,Nans
Swi5,Sept7,Sf3b6
Selenos,Mrps15,Mrps15
Dnajb6,Mtpn,S1pr5
Dcps,Nudt21,Csnk2b
Sdf2l1,Hsp90aa1,Tmem14c
Eno1,Atp5c1,Hmgn5
Srp19,Tma7,Eno1
Asf1b,Sept11,Il18r1
Sdhd,Nhp2,Bak1
Ybx3,Hspa5,Ppil1
Ssr2,Mapre1,Sft2d1
Tmco1,Srp9,Nudt21
Srgn,Gnb2,Ms4a6d
Gnb2,Rnh1,Mtpn
Mapre1,Bak1,Ctsc
Riox2,Zbtb32,Nek2
Hmgn5,Atp5j2,Nhp2
Pdcd10,Sft2d1,Sdhd
Mtpn,Hmgn5,Mapre1
Tmem30a,Ctsc,Slc25a5
Sdhb,Map2k2,Hspa5
Tmem14c,Nap1l1,Sept7
Kif20a,Sdhb,Ndufb11
Rnh1,Gm14005,Dennd4a
Vmp1,Sdhd,Depdc1a
Plgrkt,Plgrkt,Arpc1b
Smdt1,Bub1b,Ccdc50
Dut,Snrpb2,Borcs7
Atp5d,Vasp,Idh3a
Acsl5,Ckap2,Plgrkt
Med10,Ppil1,Map2k2
Bscl2,Smdt1,Hsp90aa1
Sh2d1a,Tmco1,Tmco1
Ppil1,Esyt1,Atp5c1
mt-Co1,Bspry,Emp3
Csnk2b,Hprt,Dbf4
Gimap4,Il18r1,Smpdl3b
Psmd6,Ms4a6d,Hnrnpa2b1
Nudt4,Psmd6,Nap1l1
Snx5,Mt1,Kif23
Ndufb11,Med10,Fcgrt
Rora,Ssr2,Ccl3
Il18r1,Idh3a,Srp9
Nmi,Psmb1,Sdhb
Arl2bp,Psma4,Gnb2
Uchl3,Apobec2,Hmgb3
Psmb1,Mrps21,AA467197
Sdcbp,Naa38,Snrpb2
Ccdc50,Atp5b,Naa38
Naa38,Sh2d1a,C330027C09Rik
Atp5b,Ccdc50,Tma7
Ccdc34,Il2rb,Hprt
Idh3a,Dbf4,Klrc2
Fundc2,Atp5d,Il2rb
Asrgl1,Mrpl20,Psmd6
Chtop,S1pr5,Atp5j2
Tpm4,Acsl5,Med10
Edf1,Psmb5,Uchl3
Atp5e,Tpm4,Esyt1
Cntrl,Uchl3,Anxa1
Hcls1,Borcs7,Acsl5
Dazap1,Ndufv2,Vasp
Ms4a6d,Nmi,Smdt1
Dbf4,Hmgb3,Ccr5
Bzw1,Bzw1,Ssr2
Pttg1,Rbm8a,Rrm1
Atp6v1e1,Kif23,Cenpm
Eif1ax,Ctsw,Tpm4
Hsp90aa1,Rhoa,Lrrk1
Map2k2,Snrpe,Eif1ax
Snrpb2,Vmp1,Plk1
Pgk1,Sin3b,Psma4
Sin3b,Dennd4a,Mrpl20
mt-Co2,Nek2,Sh2d1a
Fam103a1,Eif1ax,Vmp1
Rnaseh2c,Hcls1,Lag3
Esyt1,Llph,Mrps21
2610318N02Rik,Depdc1a,Sdf2l1
Esm1,mt-Co1,Nmi
Psma4,Tmem30a,Igf2r
Borcs7,Sdf2l1,Bzw1
Hmgb3,Jpt1,Atp5d
Ostc,Rpsa,Asrgl1
Faim,Klrc2,Tmem30a
Sept7,Srgn,Psmb1
Brd9,Uqcr10,Psmb5
Nab1,AA467197,Ctsw
Vasp,Rnaseh2c,Sin3b
Sfpq,Fundc2,Rbm8a
Llph,Dut,mt-Co1
Mrpl20,Ndufa13,Atp5b
Havcr2,Fkbp1a,Rnaseh2c
Cenpf,Tpm3,Ndufv2
Sptssa,Tomm22,Dut
Gnai3,Ccl3,Rpsa
Uqcr10,Snx5,Psat1
Mrps21,Tmed9,Fundc2
Pdia6,Smpdl3b,Hcls1
Chd7,Fcgrt,Mthfs
Tmem71,Anxa1,Acot7
Cmas,Asrgl1,Snx5
Elof1,Ywhab,Llph
Ugcg,Minos1,Prdx4
Psmc5,Arl2bp,Atp6v1e1
Jpt1,Ccr5,Cd160
Acot7,M6pr,Pdcd10
S1pr4,Pdcd10,Rhoa
Psmb6,Rrm1,Dazap1
Tbcb,C330027C09Rik,Fkbp1a
Dnajb11,Atpif1,Arl2bp
Ywhab,S1pr4,Kif22
Mrpl4,Lamtor5,Ncapg
Ndufa13,Atp6v1e1,Uqcr10
Serp1,Ostc,Dcps
Tmed9,Dazap1,Crybg1
Cd160,Cenpm,Bscl2
Zap70,Adgre5,Ywhab
Fkbp1a,Sdcbp,Jpt1
Cox7b,Atp5g3,Ostc
Psmb5,1810037I17Rik,Riox2
Nabp2,Dcps,M6pr
M6pr,Cst3,Atpif1
Selenot,Edf1,Adgre5
Slc25a3,Chchd2,Snrpe
Ilk,Bscl2,Srgn
D16Ertd472e,Lrrk1,Sdcbp
Psmd14,Ost4,Tuba1c
Nfkbib,Plk1,Tmed9
Dlgap5,Elof1,S1pr4
Cst3,Psmb6,Tomm22
Igkc,Hnrnpa3,Ndufa13
Polr2k,Acot7,Minos1
Cmc2,Psat1,Cst3
Tuba1c,Pdia6,Pdia6
H2-D1,Cd160,Dhrs1
Ufm1,Dnajb11,Phlda1
Kif23,Zap70,Gale
Cnih1,Lag3,Lamtor5
Ckap2,Tmem167,Dnajb11
Nmt1,Riox2,1810037I17Rik
Lrwd1,Atp5e,Cmc2
Sike1,Slc25a3,Atp5g3
Rab1a,Igf2r,Elof1
Pcna,Tbcb,Tpm3
Zbtb32,Gimap4,Carhsp1
Rbm8a,Cd2,Tyms
Lamtor4,Tuba1c,Zap70
Atpif1,Def6,Ost4
Sipa1,Prdx4,Kif2c
Gm8369,Selenot,Tbcb
Atp5g3,Cmc2,Tmem167
Ak3,Pttg1,Gsap
Ubl3,Capns1,Ckap2l
Snrpg,Snrpg,Hopx
Pgam1,Mthfs,Pttg1
Nckap1l,Hypk,Psmb6
Ifi209,Dynlrb1,Selenot
Psat1,Lamtor4,Tstd3
Xrn2,Polr2k,Icos
Dhrs1,Dhrs1,Ncapd2
Capn2,Uqcrfs1,Edf1
1810037I17Rik,Eif3h,Nfkbib
Prex1,Nfkbib,Nab1
Vbp1,Sike1,Def6
Fam204a,Sfpq,Cit
Hsd11b1,Sptssa,Dstn
Hexb,Gm8369,Sike1
Dstn,Psmd14,Hnrnpa3
Me2,Kif22,Psmd14
Pcnp,Mrpl4,Rfc5
Tmem258,Pgk1,Chchd2
Hypk,Crybg1,Ripk3
Cdc42se1,Fam103a1,Sptssa
Klrc2,Nab1,Katnb1
Cdk2ap1,Cct2,Polr2k
Psmc3,Taldo1,Hypk
Got2,Pdcd6ip,Melk
Fmnl1,Ncapg,Pmaip1
Slirp,Ndufb10,Lamtor4
Dapk2,Tyms,Nckap1l
Dusp5,Hpf1,Fhl2
Srsf7,Prkar1a,Knl1
Ost4,Mrpl27,Slc25a3
Timm8b,Fmnl1,Atp5e
Icos,Phlda1,Hpf1
Anxa5,Dstn,Mrpl4
Sars,Ilk,Smim24
Actn4,Park7,Pgk1
Erh,Ugcg,Capns1
Ndufb10,Rab1a,Lrwd1
Ndufv2,Icos,Gimap4
Mrps23,Cdc42se1,Thoc6
Srp72,Slirp,Pdcd6ip
Hpf1,Nckap1l,Me2
Mt1,Ifi209,Sfpq
Smim15,Rfc5,Ilk
Cd47,Lrwd1,Gm8369
Vdac3,Ripk3,Ugcg
Bspry,Me2,Dctpp1
Prpsap1,Ubald2,Actr1a
Pdcd6ip,Hsd11b1,Gpsm2
Cib1,Tstd3,Car5b
Glrx,Gale,2310031A07Rik
Dctpp1,Psmc3,Fam103a1
Rrm1,Carhsp1,Cd2
2810001G20Rik,Tmbim6,Mrpl27
Ccr5,Cotl1,Ifi209
Sugt1,Gsap,Rbbp8
Def6,Cntrl,Rab1a
Sms,Ncapd2,Nabp2
Minos1,Nabp2,Chd7
Bud31,Eif4a1,Dynlrb1
Hif1a,Dctpp1,Hsd11b1
Sar1b,Faim,Fmnl1
Ubald2,Mrps14,Hist1h2bc
Pdcd5,Chd7,Cntrl
Cap1,Ssb,Cct2
Dennd4a,Sugt1,Glrx
Uqcc2,Nmt1,Slirp
Hikeshi,Psmc5,Uqcrfs1
Chmp2a,Cbx3,Ubald2
AA467197,Actr1a,Fam204a
Bola3,Ckap2l,Faim
Tomm22,Fam204a,Rora
Gm17018,Pdcd5,Poc1a
Tpm3,Rora,Sdcbp2
Sec11c,Selenok,Snrpg
Cotl1,Hopx,Cdc42se1
Mpc1,Brd9,Ttc39b
Larp7,Rasgrp2,Ttc39c
Ptpa,Capn2,Diaph3
Limd1,Fhl2,Capn2
Actr1a,Glrx,Taldo1
Chchd2,Thoc6,Psmc3
Cs,Chmp2a,Ndufb10
Nptn,Kif2c,Dusp5
Degs1,Gnai3,Brd9
Tmem167,Rbbp8,Prkar1a
Cyb561d2,Ldha,Eif3h
Gm14005,Tmem258,Nmt1
Zc3h15,Serp1,Park7
Ifi27l2a,Twf2,Arhgap11a
Blvra,Esd,Rps6ka4
Ripk3,Ndufs4,Cd44
Nars,Katnb1,Mrps14
Tomm34,Cit,Sugt1
Anxa1,Smim24,Gnai3
Mrpl42,Ufm1,Cdc25b
Clta,Xrn2,Ufm1
Uqcrb,Arf1,Tbkbp1
Ncapd2,Got2,Got2
Lbr,Gpsm2,Cbx3
Mrps14,Pdap1,Psmc5
Cmtm7,Snrpd1,Pdcd5
Fcgrt,Nedd8,Ssb
Ptpn2,Pmaip1,Tomm34
Hnrnpa3,Dusp5,Actn4
Thap3,Knl1,Cmas
Cct2,Cox7b,Ndufs4
Snrpe,Cmas,Kif4
Qars,Actn4,Arhgap19
Ldha,Chtop,Serp1
Snrpd1,Vdac3,Tmem97
Cdk5rap3,Melk,Cotl1
Ccl3,Srsf7,Atp2b4
Dera,Cyc1,Sipa1
Surf4,Sipa1,Pdap1
Rfc5,Bud31,Esd
Psmd13,Tomm34,Hikeshi
Cenpm,mt-Co2,Vbp1
Odc1,Pgam1,Chmp2a
Rhof,Vbp1,Twf2
Cdc25b,Uqcrb,Tmbim6
Dpp3,Hikeshi,Stx11
Asnsd1,Sars,Xrn2
Ifitm10,Capza1,Tmem258
Bub1b,Prex1,Pgam1
Pdap1,Sec11c,Slc25a33
Mob1a,Ttc39b,Eif4a1
Lamtor5,Cdc25b,Prex1
Abi1,Diaph3,Vdac3
Lrmp,Sec11a,Selenok
Glud1,Tram1,Srsf7
Sae1,Hist1h2bc,Bud31
Capns1,Srsf2,Chtop
Apobec2,Car5b,Snrpd1
Pgrmc1,Snrpf,Rasgrp2
