wilcoxon,t-test,t-test_overestim_var
Lgals1,Lgals1,Lgals1
S100a6,Hmgb2,Hmgb2
Hmgb2,S100a6,S100a6
H2afz,S100a4,S100a4
Cyba,H2afz,Tmsb4x
Actg1,Tmsb4x,H2afz
Pfn1,Stmn1,Gzmb
Crip1,Gzmb,Stmn1
Calm1,Anxa2,Anxa2
S100a4,Ccl5,Ccnb2
S100a10,Pfn1,Ccl5
Tmsb4x,Cks1b,Cks1b
Stmn1,Cenpa,Cenpa
Sh3bgrl3,Ccnb2,Pfn1
Ccl5,Actg1,Actg1
Anxa2,S100a10,S100a10
Nkg7,Crip1,Birc5
Gapdh,Vim,Crip1
Myl6,Pycard,Ly6c2
Gzmb,Birc5,Vim
Txn1,Ly6c2,Pycard
Cfl1,Txn1,Txn1
Cks1b,Cyba,Cyba
Abracl,Gapdh,Gapdh
Cd52,Abracl,Serpinb6b
Cenpa,Cd52,Abracl
Pycard,Nkg7,Cd52
Vim,Sh3bgrl3,Lgals3
Ccnb2,Calm1,Sh3bgrl3
Clic1,Myl6,Nkg7
Birc5,Serpinb6b,Myl6
S100a13,Ctsd,Ctsd
Ran,Ahnak,Ahnak
Ly6c2,Lgals3,Pclaf
Rbm3,Hmgn2,Calm1
Ctsd,S100a13,Hmgn2
Myl12a,Cfl1,S100a13
Arhgdib,Calm3,Calm3
Rac2,Arpc5,Ube2c
S100a11,Pclaf,Cfl1
Arpc5,Clic1,Arpc5
Cox17,S100a11,Cd48
Oaz1,Dbi,Clic1
Cd48,Ran,S100a11
Sub1,Cd48,Dbi
Calm3,Rbm3,Ran
Ahnak,Cox17,Cdca8
AW112010,Myl12a,Gzmk
Serpinb6b,Ube2c,Gzma
Cox5b,Rac2,Hsp90b1
Hmgn2,Lsp1,Myl12a
Dbi,Lsm5,Rbm3
Lgals3,Hsp90b1,Cox17
Coro1a,AW112010,Lmnb1
Lsm5,Arhgdib,Lsm5
Lsp1,Itgb2,AW112010
Cdc42,Prelid1,Itgb2
Cox5a,Cdca8,Lsp1
Ppp1ca,Sub1,Rac2
Actr3,Oaz1,Prelid1
Hmgb1,Gzmk,Ptma
Pclaf,Gzma,Arhgdib
Ptma,Lmnb1,Sub1
Hsp90b1,Ptma,Oaz1
Ube2c,Ndufb7,Cdca3
Cox6b1,Lcp1,Ndufb7
H2afv,H2afv,Lcp1
Ndufb7,Cox5b,Efhd2
Emp3,Actb,Ly6a
Atp5h,Ly6a,Actb
Prelid1,Cdc42,Cox5b
Itgb2,Actr3,H2afv
Atp5j,Reep5,Reep5
Lcp1,Cox5a,Actr3
Capzb,Emp3,Ppia
Reep5,Efhd2,Ctla2a
Ppia,Ppp1ca,Hmgb1
Ly6a,Ppia,Cdc42
Gzmk,Cdca3,Emp3
Cdca8,Hmgb1,Cdkn3
Actb,Dynll1,Cox5a
Sec61b,Selenoh,Ppp1ca
Lmnb1,Cox6b1,Racgap1
Selenoh,Atp5h,Dynll1
Atp5k,Anxa6,Anp32e
Prdx1,Anp32e,Selenoh
Gnai2,Coro1a,Plek
Cox6c,Ctla2a,Bcl2a1b
Dynll1,Cdkn3,Rilpl2
Ctla2a,Racgap1,Prf1
Anxa6,Atp5k,Anxa6
Tspo,Rilpl2,Cox6b1
Dnajc15,Capzb,Gng2
Gzma,Plek,Atp5h
Efhd2,Prf1,Fkbp2
Rap1b,Prdx1,Coro1a
Ubl5,Gng2,Capzb
Cox7a2,Cox7a2,Atp5k
Elob,Fkbp2,1500009L16Rik
Cdca3,Bcl2a1b,Rps27l
H2-Q7,Pomp,Prdx1
Cox6a1,Rps27l,Cox7a2
Rps27l,Atp5j,Snx10
Atp5l,Cox6c,Itgb1
Anp32e,Krtcap2,Atp5j
H2-D1,Gnai2,Cenpw
Pomp,Tspo,Pomp
Krtcap2,Ndufb9,Klrg1
Lsm4,Rap1b,Cdc20
Arpc2,Cox6a1,Knstrn
Racgap1,1500009L16Rik,Lockd
Gimap4,Atp5f1,Rap1b
Cdkn3,Cenpw,Krtcap2
Ptprcap,Itgb1,Myo1f
Rilpl2,Gimap4,Gnai2
Arpc4,Zyx,Tspo
Gmfg,Dnajc15,Cox6c
Tma7,Atox1,Ndufb9
Arhgdia,Id2,Ifng
Atox1,Sem1,Cx3cr1
Ndufb9,Lsm4,Cks2
Anp32b,Elob,Zyx
