wilcoxon,t-test,t-test_overestim_var
Hmgb2,Hmgb2,Hmgb2
H2afz,Gzmb,Gzmb
Stmn1,Ccnb2,H2afz
Ptma,H2afz,Ccnb2
Gzmb,Stmn1,Stmn1
Lgals1,Cks1b,Cks1b
Ccnb2,Birc5,Birc5
Cks1b,Cenpa,Cenpa
Birc5,Ptma,Ptma
Cenpa,Lgals1,Lgals1
Calm1,Cdca8,Cdca8
Cyba,Calm1,Calm1
H2afv,Hmgn2,Hmgn2
Tmsb4x,Gzma,Gzma
Emp3,H2afv,H2afv
Hmgn2,Cyba,Cyba
Pycard,Pclaf,Pclaf
Ppia,Selenoh,Selenoh
Selenoh,Pycard,Pycard
Ran,Ran,Ran
Lsm5,Anp32e,Anp32e
Hmgb1,Cdkn3,Cdkn3
Cdca8,Emp3,Emp3
Anp32e,Ppia,Ppia
Hsp90b1,Hsp90b1,Hsp90b1
Pclaf,Lsm5,Lsm5
Cd48,Cdca3,Cdca3
Ctsd,Lmnb1,Lmnb1
Gzma,Fkbp2,Fkbp2
H2-Q7,Hmgb1,Hmgb1
S100a10,Cdc20,Cdc20
Fkbp2,Cd48,Cd48
Lmnb1,Prf1,Prf1
Cdkn3,Ube2c,Ube2c
Cdca3,1500009L16Rik,1500009L16Rik
Ndufb7,Cks2,Ctsd
Rap1b,Ctsd,Tmsb4x
Dbi,Tmsb4x,Cks2
Dek,Knstrn,Dbi
Sh3bgrl3,Klrg1,Knstrn
Ube2c,Dbi,Klrg1
Calm3,Cenpe,Cenpe
Clic1,Tpx2,Tpx2
1500009L16Rik,Mki67,Sh3bgrl3
Tpm3,Sh3bgrl3,Mki67
Ccl5,H2-Q7,H2-Q7
Hdgf,S100a10,S100a10
Cks2,Dek,Dek
Prf1,Cx3cr1,Cx3cr1
Crip1,Ccl5,Ccl5
Atp5h,Gzmk,Rap1b
Knstrn,Rap1b,Gzmk
Cdc20,Hdgf,Hdgf
Pfn1,Ccna2,Ccna2
Cox5a,Clic1,Clic1
Dynll1,Nucks1,Nucks1
Reep5,Tacc3,Racgap1
Nucks1,Racgap1,Calm3
Mki67,Calm3,Crip1
Gzmk,Ndufb7,Tacc3
Racgap1,Crip1,Ndufb7
Cox6a1,Rad21,Tpm3
Hnrnpa2b1,Tpm3,Rad21
Anp32b,Pfn1,Pfn1
Ube2s,Cfl1,Cfl1
Vim,Hmmr,Atp5h
Rad21,Atp5h,Hmmr
S100a13,Lockd,Lockd
Klrg1,Lgals3,Lgals3
Cfl1,Ube2s,Vim
Cmtm7,Vim,Ube2s
Lgals3,Tubb4b,Tubb4b
Banf1,Reep5,Reep5
Jpt1,Dynll1,Dynll1
Txn1,Asf1b,Asf1b
Cenpe,Cep55,Cep55
Actr3,Banf1,Banf1
Ywhaq,Hnrnpa2b1,Hnrnpa2b1
Cox7a2,Cox6a1,Cox6a1
Arhgdia,Mad2l1,Mad2l1
Tpx2,Txn1,Txn1
Cx3cr1,Cenpw,Cenpw
Lockd,Tuba1b,Cox5a
Tubb4b,Cox5a,Tuba1b
Hnrnpab,Id2,Id2
Anxa2,Exosc8,Exosc8
Tuba1b,Kif20a,Cmtm7
Mapre1,Cmtm7,Kif20a
Id2,Ddx39,Cox7a2
Oaz1,Cox7a2,Anxa2
Cdc42,Anxa2,Ddx39
Cenpw,S100a13,S100a13
Ccna2,Ccnb1,Anp32b
Ddx39,Anp32b,Hnrnpab
Tacc3,Hnrnpab,Ccnb1
Tma7,Myl6,Oaz1
Sept7,Oaz1,Myl6
Itgb2,Insl6,Sept7
Myl6,Sept7,Insl6
Dap,Mapre1,Mapre1
Exosc8,Havcr2,Cox17
Cox17,Ckap2,Lsm3
Cox5b,Lsm3,Havcr2
Tuba1a,Cox17,Ckap2
H2-D1,Jpt1,Jpt1
Hp1bp3,Ppih,Ppih
Hmmr,Rdm1,Rdm1
Actb,Dap,Dap
Arhgdib,Serinc3,Serinc3
Rasgrp2,Arhgdib,Arhgdib
Tspo,Arsb,Thy1
Ppih,Itgb2,Itgb2
Psmc1,Thy1,Arsb
Sfpq,Cbx3,Cbx3
Rdm1,Ywhaq,Ywhaq
Pdia6,Esm1,Pdia6
Cbx3,Pdia6,Tuba1a
Atp5k,Tuba1a,Esm1
Tmbim6,Rnaseh2c,Rnaseh2c
Srsf2,Spc24,Spc24
Rnaseh2c,Kif23,Rasgrp2
Lsm3,Sdf2l1,Sdf2l1
Thy1,Ccdc34,Arhgdia
Serinc3,Rasgrp2,Kif23
Prdx1,Arhgdia,Ccdc34
Ccl4,Tspo,Tspo
Itm2b,Hp1bp3,Hp1bp3
Mad2l1,Hmgb3,Actr3
Esyt1,Actr3,Hmgb3
Cep55,Atp5k,Atp5k
Rps27l,Cenpf,Cenpf
Hspa5,Dlgap5,Ube2g2
Serpinb6b,Kif15,Rnaseh2b
Insl6,Ube2g2,Dlgap5
Klf2,Rnaseh2b,Kif15
Med30,Med30,Med30
Bzw1,Bub1b,Tmbim6
Ly6c2,Psmc1,Psmc1
Rbm3,Tmbim6,Bub1b
Ube2a,Pmf1,Ccl4
Selplg,Ccl4,Pmf1
Ywhab,Plk1,Tmpo
Rhoa,Tmpo,Plk1
Arpc5,S1pr5,Zeb2
Asf1b,Zeb2,Srsf7
Selenok,Wdr95,Wdr95
Hnrnpa3,Srsf7,Arpc5
Lsm4,Serpinb6b,S1pr5
Ube2g2,Arpc5,Serpinb6b
Ppp1ca,Esyt1,Esyt1
Gnb2,Depdc1a,Depdc1a
Nkg7,Hnrnpa3,Klf2
Magoh,Ccr2,Hnrnpa3
Srsf7,Cdc42,Cdc42
Sdf2l1,Klf2,Ccr2
Cd47,C330027C09Rik,C330027C09Rik
Atp5j2,Diaph3,Sfpq
Rac1,Sfpq,Diaph3
Ahnak,Gpsm2,Hspa5
Sf3b6,Hspa5,Ube2a
Arpp19,Ube2a,Ywhab
Ccnb1,Ywhab,Gpsm2
Npm3,Sema4a,Sema4a
Cdc42se1,Hmgn5,Hmgn5
Gnai2,H2-Q10,Prdx1
Phf11b,Prdx1,H2-Q10
Arsb,Tma7,Tma7
Rnaseh2b,Rrm1,Rrm1
Rbm8a,Smc2,Smc2
Sec11c,Ncapd2,Ncapd2
Rbx1,Bzw1,Bzw1
Ndufb11,Txndc5,Txndc5
Elob,Nek2,Cd47
Dusp2,Cox5b,Cox5b
Tmed2,Cd47,Itm2b
Zeb2,Itm2b,Nek2
Abracl,Kif22,Selplg
Srsf3,Serpinb9,Serpinb9
Eloc,Selplg,Srsf2
Kif20a,Srsf2,Kif22
Spc24,Rrm2,Rrm2
Pmf1,Oat,Oat
Tpm4,Hist1h4i,Hist1h4i
Myl12a,2610318N02Rik,Lsm4
Ywhaz,Lsm4,2610318N02Rik
Krtcap2,Cep89,Phf11b
Txndc5,Phf11b,Nkg7
Mtpn,Ncapg,Ppp1ca
Tmpo,Ppp1ca,Cep89
Sin3b,Nkg7,Ly6c2
Psmb6,Ly6c2,Arpp19
Ccr2,Arpp19,Ncapg
Snrpg,Ahnak,Ahnak
Tubb5,Emp1,Emp1
Lcp1,Snrpg,Rbm8a
Snx10,Rbm8a,Snrpg
Wdr95,Mcm3,Actb
Ywhah,Actb,Selenok
Srp19,Selenok,Krtcap2
Anapc11,Krtcap2,Mcm3
Plgrkt,Dusp2,Dusp2
Efhd2,Rhoa,Rhoa
Hmgn5,Acsl5,Acsl5
Ckap2,Sept11,Sept11
Ndufb9,Arhgap11a,Magoh
Lbr,Nasp,Nasp
Pomp,Ubl4a,Ubl4a
Etfb,Magoh,Abracl
Ube2l3,Itgax,Itgax
Atp5b,Abracl,Arhgap11a
Sema4a,Rbm3,Rbm3
Zyx,Knl1,Tpm4
Snrpc,Tpm4,Rfc5
Hmgb3,Rfc5,Efhd2
Hnrnpf,Efhd2,Knl1
Cmpk1,Eloc,Eloc
Selenos,Kif2c,Rps27l
Ssb,Rps27l,Cdc42se1
Ccdc34,Cdc42se1,Kif2c
Kif23,Snx10,Snx10
Havcr2,Rbx1,Rbx1
Srp9,Ncald,Ncald
Cript,Ndufb11,Ndufb11
Nans,Pih1d1,Mtpn
Spn,Mtpn,Gnb2
Ubl4a,Gnb2,Npm3
Atp5g3,Npm3,Pih1d1
Nudt21,Ckap2l,Myl12a
Swi5,Myl12a,Anapc11
Sept11,Anapc11,Ckap2l
Psmb9,Ifitm10,Ifitm10
Serpinb9,Rangap1,Rangap1
Ostc,Ywhah,Ywhah
Esm1,Tmed2,Tmed2
Psmb3,As3mt,Cbx1
Hint1,Cbx1,Zyx
Ccdc124,Zyx,As3mt
Eif5a,Cmc2,Cmc2
1810037I17Rik,Larp7,Larp7
Gimap9,Sin3b,Sin3b
Ywhae,Aspm,Sf3b6
Acsl5,Sf3b6,Rac1
Tram1,Ndc80,Aspm
Nasp,Rac1,Elob
Pih1d1,Rpa2,Rpa2
Fam96a,Elob,Ndc80
Nmi,Tuba1c,Ccdc124
Ppp2r5c,Lbr,Tuba1c
H2-Q10,Ccdc124,Lbr
Atp5l,Gnai2,Gnai2
Psmb5,Hnrnpf,Hnrnpf
Cbx1,Ndufb9,Ndufb9
Anapc5,Bak1,Bak1
Sec61g,Fam111a,Sec11c
Alyref,Sec11c,Fam111a
Itgax,Plgrkt,Plgrkt
Uqcrq,Melk,Melk
Ybx1,Ywhaz,Ywhaz
Cenpf,Cit,Selenos
Ldha,Selenos,Ebp
Ssr1,Ebp,Nans
Ube2i,Nans,Nmi
Ifi47,Nmi,Cit
Capzb,Srsf3,Lcp1
Pcnp,Lcp1,Srsf3
Ndufb8,Alyref,Alyref
Cdk2ap2,Csrp1,Csrp1
Larp7,Spn,Spn
Arf1,Reep4,Reep4
Cmc2,Nsmce2,Nsmce2
Dlgap5,Hist1h2bc,H2-D1
Cenpx,H2-D1,Tubb5
Llph,Tubb5,Hist1h2bc
Eif4g2,Cdk1,Srp19
Hypk,Pcna,Ppp2r5c
Eif6,Srp19,Rpn2
Commd1,Rpn2,Pcna
