wilcoxon,t-test,t-test_overestim_var
Hmgb2,Lgals1,Hmgb2
Lgals1,Hmgb2,Lgals1
H2afz,H2afz,S100a6
S100a4,S100a6,S100a4
S100a6,S100a10,Stmn1
Actg1,S100a4,H2afz
Stmn1,Stmn1,Anxa2
Crip1,Crip1,Gzmb
S100a10,Anxa2,Ccnb2
Anxa2,Gzmb,Tmsb4x
Vim,Tmsb4x,S100a10
Tmsb4x,Actg1,Cenpa
Ccl5,Vim,Ccl5
Cenpa,Calm1,Cks1b
Gapdh,Ccl5,Birc5
Calm1,Txn1,Actg1
Pycard,Gapdh,Ly6c2
Gzmb,Cenpa,Crip1
Txn1,Pycard,Vim
Abracl,Ccnb2,Ahnak
Ccnb2,Cks1b,Hmgn2
Cks1b,Abracl,Pycard
Ctsd,Cyba,Txn1
Cyba,Ly6c2,Serpinb6b
Ly6c2,H2afv,Gapdh
Lsp1,Birc5,Calm1
S100a11,Hmgn2,Lgals3
Rbm3,Lsp1,Ctsd
S100a13,Ctsd,Pclaf
Birc5,S100a11,S100a13
H2afv,S100a13,Abracl
Nkg7,Myl6,H2afv
Ahnak,Rbm3,Itga4
Hmgn2,Ahnak,Cyba
Myl6,Nkg7,Cd48
Cd48,Sh3bgrl3,Calm3
Arhgdib,Calm3,Lsp1
Cdc42,Arpc5,Myl6
Clic1,Rac2,S100a11
Pfn1,Arhgdib,Rbm3
Rac2,Cd48,Cdca8
Calm3,Cox17,Gzmk
Sh3bgrl3,Clic1,Ube2c
Serpinb6b,Pfn1,Gzma
Lgals3,Cfl1,Reep5
Cox17,Serpinb6b,Sh3bgrl3
Arpc5,Cdc42,Lmnb1
Sub1,Sub1,Pfn1
Cox5b,Reep5,Nkg7
Oaz1,Oaz1,Cox17
Dnajc15,Itga4,Hsp90b1
Cfl1,Lgals3,Arhgdib
Reep5,Dbi,Rac2
Pclaf,Dnajc15,Clic1
Itga4,Ppp1ca,Cdca3
Hsp90b1,Hsp90b1,Sub1
Lsm5,Lsm5,Efhd2
Hmgb1,Coro1a,Cdkn3
Selenoh,Pclaf,Arpc5
Ppp1ca,Selenoh,Cfl1
Ube2c,Cox5b,Cdc42
Ran,Cox5a,Selenoh
Cox5a,Atp5h,Dbi
Atp5h,Ran,Oaz1
Gzmk,Tspo,Plek
Coro1a,Prelid1,Lsm5
Cdca8,AW112010,Dnajc15
Gnai2,Hmgb1,Cks2
Dbi,Ndufb7,Racgap1
Lmnb1,Gnai2,Cox5b
Ptma,Ube2c,Ppp1ca
Myl12a,Cdca8,1500009L16Rik
Efhd2,Gmfg,Ctla2a
AW112010,Lmnb1,Atp5h
Gmfg,Myl12a,Myo1f
Ndufb7,Prr13,Hmgb1
Sec61b,Efhd2,Anp32e
H2-D1,Ptma,Knstrn
Actr3,Gzmk,Prelid1
Tspo,Gzma,Cox5a
Gzma,Atp5k,Prr13
Prelid1,Hint1,Bcl2a1b
Anp32e,Anp32e,Ran
Rap1b,Cox6b1,AW112010
Cox6b1,Emp3,Klrg1
Cdca3,Srgn,Coro1a
Anxa6,Anxa6,Cdc20
Srgn,Sec61b,Cenpw
Ms4a4b,Pomp,Ndufb7
Cks2,Dynll1,Ptma
Ctla2a,Atp5f1,Id2
Cdkn3,Ms4a4b,Tspo
Prr13,Itgb2,Lockd
Atp5k,Cdca3,Myl12a
Dynll1,Cox6a1,Ms4a4b
Hint1,Rap1b,Ifng
Capzb,Cox7a2,Ptms
Plek,Ap2s1,Rilpl2
Racgap1,Id2,Gmfg
Id2,Ndufb9,Gnai2
Prdx1,Cdkn3,Itgb1
Emp3,Racgap1,Sh2d1a
Itm2b,Cd47,Cx3cr1
H2-Q7,Cks2,Ap2s1
Cox7a2,Ubl5,Prf1
Tma7,Plek,Rap1b
1500009L16Rik,Cox6c,Zyx
Arpc2,Cox8a,Dynll1
Ubl5,Ly6a,Itgb2
Itgb2,Arpc2,Anxa6
Pomp,Zyx,Mki67
Ap2s1,Pkm,Fkbp2
Sh2d1a,Sh2d1a,Atp5k
Knstrn,Rilpl2,Cox6b1
Cox6a1,H2-Q7,Ccl4
Myo1f,Prdx1,Sec61b
Arpc3,Ctla2a,Hint1
Atp5l,Actr3,Srgn
Cenpw,Gimap4,Emp3
Gimap4,Dek,Dap
Pkm,Sec61g,Klrc1
Atox1,Itm2b,Osbpl3
Dap,Arpc4,Ly6a
Atp5f1,Selenok,Pomp
Zyx,Myo1f,Pkm
Rilpl2,Gdi2,Dek
Rps27l,Arpc3,Bhlhe40
Ifng,Atox1,Plp2
Fkbp2,Krtcap2,Cox7a2
Bcl2a1b,1500009L16Rik,Tpx2
Ptms,Cenpw,Ifngr1
Cd47,Ppia,Ube2s
Cox8a,Fkbp2,Atox1
Lockd,Capzb,Tacc3
Itgb1,Knstrn,Cenpe
Sec61g,Dap,Atp5f1
Cox6c,Bcl2a1b,Prdx1
Arpc4,Rps27l,Actr3
Atp5j,Cd52,Rad21
Ppia,Atp5j,Ccna2
Ndufb9,Ifngr1,Cd47
Ly6a,Actb,Ndufb9
Cd52,Prf1,Cd52
Klrg1,Jpt1,Slamf7
Elob,Tmbim6,Snx10
Gdi2,Hdgf,H2-Q7
Ccl4,Hcls1,Actb
Prf1,Klrg1,Cox6a1
Anp32b,Eif4e2,Serinc3
Dek,Atp5l,Spn
Cox4i1,Mrpl33,Bcl2a1d
Ube2s,Anp32b,Pglyrp1
Cdc20,Lockd,Ube2g2
Mki67,Ube2s,Selenok
Actb,Cox4i1,Itm2b
S1pr4,Itgb1,Rora
Spn,Arhgdia,Ppia
Hdgf,Cdc20,Hdgf
Cmtm7,Ybx1,Rps27l
Ifngr1,Spn,Arpc4
Selenok,Ywhae,Gimap4
Atpif1,Selplg,Gdi2
Arhgdia,S1pr4,Phf11b
Jpt1,Elob,Hcls1
Ybx1,Epsti1,Chsy1
Gnb2,Cwc15,Klrk1
Epsti1,Tma7,Arpc2
Hcls1,Gnb2,Arpc3
Rac1,Atpif1,Atpif1
Krtcap2,Snrpe,Itgax
Rad21,Ptms,Ubl5
Cwc15,Tpm3,Etfb
Ywhae,Cmtm7,Txndc5
Cox7c,Ifng,Capzb
Etfb,Sf3b6,Cox6c
Psmb9,Dynlrb1,Cmtm7
Ostf1,Rac1,S1pr4
Selplg,Rhoa,Cox8a
Cx3cr1,Serinc3,Krtcap2
Klrc1,Ube2l3,Sec61g
Ywhaq,Bsg,Gm19585
Serinc3,Polr1d,Eif4e2
Psmb3,Laptm5,Cwc15
Sf3b6,Ywhaq,Ywhae
Hnrnpa2b1,Hnrnpa2b1,Arsb
Ywhah,Ndufb8,Gng2
Mrpl33,Plp2,Gna15
Tpm3,Rad21,Mad2l1
Ube2l3,Txndc17,Gimap7
Plp2,Etfb,Cep55
Phf11b,Lamtor5,H2-D1
Ppib,Ywhaz,Ccr2
Gimap7,Gimap7,Atp5j
Psmb1,Mki67,Anp32b
Pglyrp1,Phf11b,Pfkp
Ube2g2,Cx3cr1,Hmmr
Polr1d,Psmb3,Atp5l
Ndufb8,Dnajb6,Ywhah
Eif4e2,Ywhah,Myo1g
Ywhaz,Uqcrq,Jpt1
Laptm5,Arf1,Arhgdia
Rhoa,Ube2g2,Mrpl33
Gm19585,Gng2,Ube2l3
Gng2,Ccl4,Ndufb8
Snx10,Psmb9,Zeb2
Bhlhe40,Ccdc12,Cox4i1
Tmbim6,Klrc1,Epsti1
Pfkp,Cox7c,Elob
Cenpe,Rasgrp2,Psmc1
Dnajb6,Psmc1,Tma7
Myo1g,Psmb1,Ywhaq
Rasgrp2,Ndufv2,Gnb2
Bcl2a1d,Tmem14c,Dnajb6
Ndufa13,Lsm4,Rac1
Ddx39,Glipr2,Ybx1
Sec11c,Srp9,Ywhaz
Chsy1,Myo1g,Sf3b6
Txndc5,Atp5b,Txndc17
Tpx2,Osbpl3,Ddx39
Tmed2,Ostf1,Hmgn5
Tmem14c,Ywhab,Rpa2
Osbpl3,Pfkp,Il18rap
Uqcrq,Snrpc,Tmem14c
Rora,Bhlhe40,Ncald
Atp5b,Txndc5,H2-Q10
Arf1,Sem1,Mapre2
Tacc3,Pglyrp1,Tmbim6
Nudt21,Snx10,Nucks1
Atp5j2,Chchd2,Selplg
Sin3b,Ndufb11,Psmb3
Slamf7,Chsy1,Sdf2l1
Ccna2,Psmb7,Lamtor5
Snrpe,H2-D1,Glipr2
Nucks1,Magoh,Ppp2r5c
Magoh,Supt4a,Dynlrb1
Srp9,Capns1,Bsg
Lsm4,Gm19585,Spc24
Bsg,Uqcrfs1,Psmb9
Psmc1,Sec11c,Arf1
Sem1,Tacc3,Serpinb9
Ech1,Tpx2,Magoh
Btf3,Psmb6,Sec11c
Cmpk1,Ppib,Cmpk1
Dynlrb1,Ddx39,Sept11
Txndc17,Smdt1,Ndufv2
Flna,Cenpe,Ccdc124
Psmb4,Ccna2,Wdr95
Tuba1a,Btf3,Hp1bp3
Hspa8,Slamf7,Ywhab
Supt4a,Ppp2r5c,Tbx21
Ndufv2,Nucks1,Ech1
Slc25a5,Hnrnpa3,Rhoa
Klrk1,Sin3b,Polr1d
Ndufb11,Hp1bp3,Hnrnpa2b1
Lcp1,Cmpk1,Sin3b
Glipr2,Tmed2,Tpm3
Snrpc,Psmb4,Flna
Smdt1,Psmb2,Ostf1
Ppp2r5c,Ccdc124,Fmnl1
Gna15,Psmd8,Snrpc
Capns1,Tomm22,Psmb7
Ywhab,Ndufa13,Asf1b
Ndufa11,Nudt21,Rasgrp2
Hp1bp3,Bcl2a1d,Cox7c
Itgax,Flna,Nudt21
Ccdc124,Mapre1,Srp19
Ccdc12,Ndufa11,Emp1
Rpa2,Edf1,Kif20a
Mapre1,Nedd8,Ssr3
Lamtor5,Srp19,Rdm1
Ms4a6b,Ech1,Psmb4
Ccr2,Tuba1a,Capns1
Mad2l1,Sept7,Mtpn
Psmb6,Lcp1,Laptm5
Vps36,Rora,Cmc2
H3f3b,Fmnl1,Mrpl27
Fmnl1,Hspa8,Mapre1
Sept11,Ndufs8,Snrpe
Gm8369,Arsb,Srp9
Sdf2l1,Gna15,Ccdc12
Srp19,Klrk1,Ppib
Hmgn5,Mad2l1,Ccnb1
Hmmr,Arpc1b,Psmb1
Arsb,Itgax,Vps36
Psmb7,Mtpn,Smdt1
1810037I17Rik,Gm8369,Tuba1a
Zeb2,Dazap2,Cxcr3
Mrpl27,Eloc,Uqcrq
Mtpn,Sla,Vmp1
Sla,1810037I17Rik,Ccdc50
Edf1,Bzw1,Bak1
Bzw1,Rpa2,Selenos
Ssr3,Taldo1,Gm8369
Ube2a,Ms4a6b,Ndufs8
Atp5c1,Esyt1,Tmed2
Cep55,Aurkaip1,Ndufa11
Selenos,Sdf2l1,Psmb6
Wdr1,Hmgn5,Sla
Arpc1b,Mrps21,Supt4a
Psmb2,Cst3,Ube2a
Vps29,Sept11,Eloc
Vmp1,H3f3b,Ndufb11
Chchd2,Ssr3,Sem1
Psmd8,Vps29,Vps29
Eloc,Ssr2,2610318N02Rik
Sfpq,M6pr,Cst3
Serpinb9,Selenos,Rnaseh2b
Ndufs8,Cep55,Pdia6
Ostc,Psma4,Havcr2
Cdc42se1,Mrpl27,Lsm4
Sdhb,Ube2a,Hmgb3
Bak1,Ccr2,Bzw1
Map1lc3b,Csnk2b,Psmd8
Hnrnpa3,Elof1,Acot7
Tomm22,Sdhb,Uqcrfs1
Ssr2,Vmp1,Atp5b
Rdm1,Vps36,Psmb2
D8Ertd738e,Fam96a,Tbcb
Adgre5,Cdc42se1,Esyt1
Ndufa4,Gabarapl2,Zbtb32
Cmc2,Hmmr,Lcp1
Srsf3,Snrpb2,Ms4a6d
Sept7,Ostc,Cenpf
Pdia6,Pdia3,Btf3
Mapre2,Slc25a5,Ckap2
Esyt1,Wdr1,Capn2
Nans,Rab7,Ssr2
H2-Q10,Tbcb,Klrc2
Pim1,Atp5j2,1810037I17Rik
Aurkaip1,Pdia6,Elof1
Csnk2b,Ndufa4,Dusp5
Cst3,Arl2bp,Tomm22
Eif1,Tram1,Adgre5
Esd,Nans,Ndufa13
Arl2bp,Map1lc3b,Cdc42se1
Rab7,Tmed9,Aurkaip1
Tbcb,Sdcbp,Ostc
Akr1a1,Eif4h,Nans
Atp5g3,Prkar1a,M6pr
Sdcbp,Serpinb9,Fam96a
Hspa5,Zeb2,Surf4
Plgrkt,H2-Q10,Dazap2
Psmb5,Atp5c1,Hnrnpa3
Eif4h,Arf5,Rab1a
Fam96a,Adgre5,Sdcbp
Cxcr3,Mapre2,Insl6
Snrpb2,Bak1,Ebp
Ndufa1,Mrpl18,Wdr1
Il18rap,Cmc2,Pim1
Med10,Spc24,Gars
Nedd8,Kcnab2,Nedd8
Uqcrfs1,Def6,Arl2bp
Spc24,Esd,Sdhb
Tram1,Mrpl20,Sept7
Rnaseh2b,Rdm1,Kcnab2
Minos1,Hspa5,Snrpb2
Arf5,Akr1a1,Med10
Bud31,Cbx3,Hist1h4i
Gabarapl2,Banf1,Ccr5
Tmem258,Fkbp1a,Exosc8
Exosc8,Plgrkt,Plgrkt
Wdr95,Psmb5,Ssr1
Kcnab2,Rnaseh2b,Ccdc34
Dazap2,Bin2,Ms4a6b
Gars,Med10,Eif4h
Prkar1a,Atp5g3,Chchd2
Ptpn22,Il18rap,Esm1
M6pr,Ube2i,Csnk2b
Rab1a,Swi5,Rab7
Ebp,Ndufa1,Edf1
Ccnb1,Capza2,Gabarapl2
Itgal,Sfpq,Slc25a5
Fkbp1a,Ssr1,Hspa8
Ifi27l2a,Ube2n,Esd
Tmed9,Asf1b,Def6
Bin2,Exosc8,Nudt4
Surf4,Rab1a,Itgal
Ube2n,Snx5,Mrps21
Psma4,Itgal,Atp5j2
Taldo1,Ncald,Mrpl20
Asf1b,Ptpn22,Hspa5
Tbx21,Psma3,Bud31
Cript,Pim1,Map1lc3b
Swi5,Surf4,Commd1
Ssr1,Cript,Psma4
Insl6,Gars,Taldo1
Elof1,Ebp,Slc36a3os
Mrpl18,Wdr95,Pmf1
Def6,Tmem167,Arpc1b
Banf1,Srsf3,Ube2n
Psma3,Bud31,Sfpq
Hprt,Tbx21,Cbx3
Ncald,D8Ertd738e,Pdia3
Pttg1,Usmg5,Mrpl18
Clta,Twf2,Ptpn22
Commd1,Ube2b,Capza2
Capza2,Serp1,Cript
Ccdc50,Commd1,Gramd3
Pdia3,Arl6ip5,Tram1
Mrps21,Lsm6,Pttg1
Eno1,Gramd3,Ybx3
Klrd1,Bag1,Snx5
Gramd3,Rbx1,Akr1a1
Cbx3,Ldha,Stx11
Dut,Ccdc50,H3f3b
Mien1,Mien1,Dut
Lsm6,Ndufs5,Tubb4b
Dusp5,Mrps36,Anxa1
Snx5,Eif3c,Ppil1
Usmg5,Cxcr3,Gm14005
Bag1,Emp1,Banf1
Pgk1,Gimap9,Serp1
Mrpl20,Fam103a1,Fkbp1a
Manf,Pttg1,Glrx
Serp1,Insl6,Pih1d1
Tradd,Tradd,Dlgap5
Mrps36,Ube2j2,Cenpm
Acot7,Acot7,Tmed9
Psma1,Tmem50a,Bag1
Ldha,Hprt,Ube2j2
Psmd13,Kif20a,Dstn
Hmgb3,Psmd6,Arpc1a
Fam107b,Dut,Ndufa4
Capn2,Capn2,Twf2
Tmem167,Ccnb1,AA467197
Ilk,Sec11a,Prkar1a
