wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
Fau,Fau,Btg1
Btg1,Btg1,Fau
Tpt1,Tpt1,Tpt1
Hcst,Hcst,Hcst
Rps27,Rps27,Rps27
Rpl18a,Rpl18a,Rpl18a
Rps14,Rps14,Rps14
Rpl17,Rpl17,H2-K1
H2-K1,Rps24,Rpl17
Ctla2a,H2-K1,Rps24
Rps24,Rpl19,Rpl19
Rpl19,Rpl30,Rpl30
Rpl30,Ctla2a,Ctla2a
Rpl24,Rpl24,Rpl24
Rpl34,Rpl34,Rpl34
Ptpn18,Rpl18,Ptpn18
Rpl18,Rps13,Rpl18
Shisa5,Ptpn18,Rps13
Rpl27,Shisa5,Shisa5
Rps13,Rpl27,Rps15a
Sp100,Rps15a,Junb
Rps15a,Ccr2,Rpl27
Ptprc,Junb,Ccr2
Junb,Rpl37a,Ptprc
Rpl37a,Ypel3,Rpl37a
Laptm5,Ptprc,Sp100
Dock2,Sp100,B2m
B2m,Laptm5,Laptm5
Ppp1r12a,Rpl29,Ypel3
Rpl29,Dock2,H2-D1
Pnrc1,B2m,Dock2
H2-D1,Ppp1r12a,Rpl29
Epsti1,Pnrc1,Ppp1r12a
Ccr2,H2-D1,Pnrc1
Ly6c2,Ogt,Epsti1
Gimap6,Epsti1,Cd3d
Cd3d,Cd3d,Ogt
Rps7,Gimap6,Ubb
Ubb,Rps7,H2-Q7
H2-Q7,Ubb,Gimap6
Ypel3,H2-Q7,Ly6c2
Ms4a4b,Sp110,Rps7
Ogt,Ly6c2,Cd52
Cd8b1,Emb,Ms4a4b
Slfn2,Ms4a4b,Emb
Cd52,Cd52,Sp110
Emb,Evl,Ddx5
Ddx5,Slfn2,Slfn2
Stk17b,Ddx5,Klrd1
Il18r1,Pdcd4,Il18r1
Rpl36,Il18r1,Pdcd4
Macf1,Macf1,Evl
Srgn,Klrd1,Cd8b1
Cox7a2l,Cd8b1,Macf1
Zfp36l2,Stk17b,Srgn
Klrd1,Il18rap,Stk17b
Mbnl1,Ltb,Ltb
Eif3f,Btg2,Btg2
Btg2,Zfp36l2,Zfp36l2
Npc2,Srgn,Il18rap
Sp110,Rpl36,Rpl36
Pfdn5,Cox7a2l,Cox7a2l
Ltb,Mbnl1,Mbnl1
Ms4a6b,Tnfaip3,Tnfaip3
Lck,Rpl9,Rpl9
Rack1,Eif3f,Ms4a6b
Rpl9,Clk1,Eif3f
Pdcd4,Gramd3,Clk1
Gramd3,Rora,Gramd3
Clk1,Rack1,Pfdn5
Gimap3,Il7r,Ubc
Ubc,Ms4a6b,Rora
Cd53,Rps11,Rps11
Fxyd5,Pfdn5,Rack1
Tnfaip3,Npc2,Gimap3
Rps3,Atxn1,Npc2
Gabarapl2,Gimap3,Fxyd5
Rps11,Ubc,Atxn1
Gm8369,Gpr183,Cd53
Itgal,Cd53,Rpl27a
Rpl23,Fxyd5,Rpl23
Cd2,Tecpr1,Gpr183
Srsf5,Rpl23,Rps3
Cd28,Rps3,Il7r
Il2rg,Rpl27a,Arl4c
Ankrd44,Arl4c,Tecpr1
Ankrd11,Zfp36l1,Lck
Rpl27a,Tcf7,Rnf138
Jak1,Rnf138,Zfp36l1
Il18rap,Lck,Tnrc6b
Rnf138,Tnrc6b,Cd37
Atxn1,Cd37,Ier5
Rora,Tespa1,Gm8369
H2-T23,Ier5,Gabarapl2
Evl,Gabarapl2,Ankrd44
Rpl38,Ankrd44,Tcf7
Rbm39,Tcp11l2,Il2rg
Cd37,Il2rg,Cd28
Bcl11b,Utrn,Utrn
Rps16,Cd28,Itgal
Ahnak,Gm8369,Rps23
Ier5,Slco3a1,Tespa1
Cd3g,Itgal,Tcp11l2
Ctsw,Rps23,Slco3a1
Rps23,Phf21a,Jak1
Samhd1,Bcl11b,Bcl11b
Arl4c,Cnot6l,Ankrd11
Ucp2,Srsf5,Srsf5
Rps21,Ankrd11,Cd2
Cnot6l,Foxp1,Cnot6l
Gpr183,Itpkb,Itpkb
Selplg,Jak1,Foxp1
Ier2,Wdr95,H2-T23
Fyb,Cd2,Wdr95
Gimap5,Tut4,Rps21
Arhgap45,Rapgef6,Tut4
Hopx,Rps21,Cd3g
H2-Q6,H2-T23,Rapgef6
Rpl21,Satb1,Phf21a
Klf6,Rps16,Rpl38
Rac2,Samhd1,Satb1
Satb1,Tnrc6c,Samhd1
Utrn,Tm6sf1,Ahnak
Fyn,Rabac1,Rpl21
Dennd4a,Sorl1,Rps16
Tnrc6b,Rpl38,Rbm39
Rabac1,Rpl21,Rabac1
Dock10,Arhgap15,Tm6sf1
Itpkb,H2-Q6,Arhgap15
Tut4,Cd3g,H2-Q6
Uqcrh,Itgax,Tnrc6c
Ablim1,Rbm39,Itgax
Nkg7,Ahnak,Ctsw
Tecpr1,Gimap5,Gimap5
Cd3e,Ctsw,Ier2
Ncor1,Ier2,Sorl1
Apbb1ip,Ccdc88c,Fyb
Zfp36l1,Dennd4a,Selplg
Klf13,Fyb,Dennd4a
Ccdc88c,Txk,Ccdc88c
Ppp1r15a,Klf6,Txk
Foxp1,Ucp2,Ucp2
Arhgap15,Selplg,Klf6
Txk,Kdm7a,Hopx
Cxcr6,Rasgrp1,Arhgap45
mt-Co1,Ankrd12,Dock10
Rsrp1,Arhgap26-1,Ankrd12
Limd2,Itpr2,Rasgrp1
Gmfg,Arhgap45,Kdm7a
Rapgef6,Fchsd2,Ppp1r15a
Rpl37,Hopx,mt-Co1
Dusp5,Dock10,Itpr2
Selenow,Pbxip1,Arhgap26-1
Rinl,Ppp1r15a,Pbxip1
Jund,Cdkn1b,Cdkn1b
Akap13,4932438A13Rik,Dusp5
4930523C07Rik,Zfp292,Cxcr6
Id2,Dusp5,4932438A13Rik
Atp2b1,AB124611,Zfp292
Zc3hav1,Crim1,Fchsd2
Itm2b,mt-Co1,Fyn
Slco3a1,Fyn,Rac2
Gimap4,H2-Q4,Cd3e
Nsd3,Lpp,H2-Q4
Son,Ifit1bl1,Cd226
Itgb1,Cxcr6,AB124611
Ripor2,Pde7a,Mycbp2
Elf1,Mycbp2,Klf13
Itgax,Ifi208,Atp2b1
Sept1,Klf13,Pde7a
Srrm2,Atp2b1,Ablim1
Klrc1,Rac2,Ifi208
Tcf7,Cd226,Fryl
H3f3b,Tnik,Slfn1
Wdr95,Cd3e,Nkg7
Skap1,Fryl,Ifit1bl1
Ets1,Syne1,Rinl
Mycbp2,Slfn1,Lpp
Tm6sf1,Ablim1,Tnik
Rpl39,Rinl,Crim1
Tnrc6c,Crebrf,St3gal6
Themis,St3gal6,Trim12a
Pim1,Foxn3,Foxn3
Ifi203,Trim12a,Crebrf
Rpl32,Nkg7,Rpl37
Il7r,Neurl3,Syne1
Nop53,Ifi213,Zfp36
Rpl11,Lilr4b,Ifi213
Cd226,Rpl37,Itgb1
Zyx,Chd3,Apbb1ip
Zfp36,Msi2,4930523C07Rik
H2-Q4,Zfp36,Neurl3
Gabarap,Cd96,Cd96
Zfp292,Cirbp,Chd3
Tcp11l2,Lcn4,Cirbp
Ankrd12,Apbb1ip,Msi2
Fryl,Pitpnc1,Pitpnc1
Cdkn1b,4930523C07Rik,Nsd3
Macroh2a1,Nsd3,Rsrp1
Klrk1,Itgb1,Ncor1
Itga4,Kmt2a,Jund
Vsir,Lyst,Kmt2a
4932438A13Rik,Ncor1,Lilr4b
Bnip3l,Klk8,Ripor2
Tespa1,Rsrp1,Gmfg
Kmt2a,Ripor2,Klk8
Ifngr1,Jund,Lyst
Smap2,Uqcrh,Id2
Tbc1d10c,Dennd1c,Klrc1
Arhgap9,Txnip,Txnip
Gtf2i,Vsir,Vsir
Rbm25,Klrc1,Lcn4
Supt4a,Gmfg,Uqcrh
Kmt2e,Peak1,Dennd1c
Trbc2,Id2,Selenow
Stk24,Fam189b,Peak1
Slc3a2,Rnf166,Fam189b
Malt1,Ifit3,Rnf166
