wilcoxon,t-test,t-test_overestim_var
Ccl5,Hcst,Ccl5
Hcst,Ccl5,Hcst
H2-D1,H2-D1,H2-K1
H2-K1,Btg1,Btg1
Fau,Fau,H2-D1
Btg1,H2-K1,Fau
B2m,Tpt1,B2m
Cd52,Cd52,Tpt1
Tpt1,B2m,Cd52
Cd3d,Cd3d,Cd3d
Laptm5,Ptpn18,Ptpn18
Ptpn18,Laptm5,Laptm5
H2-Q7,Shisa5,H2-Q7
Ms4a4b,H2-Q7,Shisa5
Shisa5,Ccr2,Rps27
Rps27,Rps27,Ms4a4b
Epsti1,Epsti1,Epsti1
Ctla2a,Ctla2a,Ctla2a
Rpl18a,Rpl18a,Rpl18a
Rpl17,Rpl17,Srgn
Srgn,Ms4a4b,Rpl17
Fxyd5,Rpl30,Ccr2
Ly6c2,Fxyd5,Fxyd5
Cd3g,Srgn,Gimap6
Gimap6,Rpl24,Rpl30
Rps14,Rps14,Rps14
Rpl30,Gimap6,Ptprc
Rpl24,Rpl34,Rpl24
Gm8369,Gm8369,Cd3g
Rpl34,Ypel3,Rpl34
Cd8b1,Rps13,Gm8369
Sp100,Sp100,Rps13
Ptprc,Cd3g,Klrd1
Rps13,Pdcd4,Sp100
Gmfg,Ptprc,Ly6c2
Rps24,Il18r1,Ypel3
Ccr2,Slfn2,Rpl19
Rac2,Klrd1,Slfn2
Rpl19,Gmfg,Cd8b1
Klrd1,H2-T23,Gmfg
Slfn2,Rpl18,Pdcd4
Ms4a6b,Ogt,Rps24
Pnrc1,Rpl19,Ltb
Rpl18,Cxcr6,Rac2
Cd2,Ltb,Il18r1
H2-T23,Rpl29,Rpl18
Cox7a2l,Pnrc1,Pnrc1
Rpl27,Cox7a2l,Ms4a6b
Rpl37a,Rps24,Junb
Rps15a,Rac2,H2-T23
Junb,Rpl27,Ogt
Cd53,Ms4a6b,Rps15a
Ltb,Cd2,Cd2
Il18r1,Ly6c2,Rpl27
Rpl29,Gimap3,Rpl29
Gimap3,Il18rap,Cxcr6
Mbnl1,Rps15a,Rpl37a
Npc2,Cd53,Cox7a2l
Ppp1r12a,Mbnl1,Cd53
Itgal,Cd8b1,Gimap3
Dock2,Rpl37a,Mbnl1
Nkg7,Dock2,Ppp1r12a
Stk17b,Ppp1r12a,Zfp36l2
Zfp36l2,Itgal,Dock2
Selplg,Junb,Itgal
Pfdn5,Itgax,Selplg
Cxcr6,Evl,Npc2
Gabarapl2,Selplg,Stk17b
Cd3e,Cd37,Nkg7
Ogt,Gabarapl2,Il18rap
Ypel3,Wdr95,Cd3e
S100a4,Zfp36l2,Pfdn5
Rsrp1,Npc2,Cd37
Pdcd4,Tcp11l2,Evl
Btg2,Stk17b,Rsrp1
Eif3f,Pfdn5,Btg2
Srsf5,Sp110,Ddx5
Gramd3,Btg2,Gabarapl2
Itm2b,Cd3e,Itgax
Ddx5,Gpr183,Gramd3
Clk1,Gramd3,Clk1
Id2,Clk1,Wdr95
Tspo,Rsrp1,Sp110
Myl6,Gimap5,Myl6
Ctsw,Ddx5,Id2
Rps7,Il2rg,Gpr183
Hopx,Nkg7,Itm2b
Il2rg,Ifi203,Rps7
Ifi203,Id2,Ctsw
Lsp1,Hopx,Emb
Emb,Ier5,Ier5
Jak1,Eif3f,Srsf5
