,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.5154336,-0.4123722314834595,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,2.2130404,-0.25524580478668213,False
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.7155313,-0.9754232168197632,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.39449129,-0.4870675802230835,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.5535215,0.34414142370224,True
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,8.492306,-9.156919479370117,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.46427706,-0.5064681768417358,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.73361504,-0.5284149646759033,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0036153637,-3.5727925300598145,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,9.482107,-2.5996341705322266,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.07993564,-0.5587053298950195,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.095484726,0.4702221751213074,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.4881191,-0.38070428371429443,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,159.41997,-1.9712152481079102,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.15958685,-0.15586626529693604,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.4223792,-0.05137467384338379,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.052974347,-0.6880372762680054,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.2988994,-1.8753974437713623,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,4.6969495,0.4875327944755554,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.56960624,-0.27898871898651123,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.3618865,-2.17069935798645,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.3787671,-0.9421173334121704,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.0400264,-0.34769201278686523,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.8395617,-0.2644394636154175,False
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.9844336,-2.035182476043701,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.3214187,-1.0469987392425537,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.3382647,-1.7123351097106934,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.041068263,-7.622873306274414,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,0.99516547,-0.902550220489502,False
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.85673,-0.3184547424316406,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.6282926,-0.5012043714523315,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.07510754,-2.334897756576538,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,2.5340602,-0.5695370435714722,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,18.310331,0.8301952481269836,True
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.7429075,-0.267480731010437,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.44332284,-0.3475074768066406,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.35146627,-0.1793900728225708,False
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.2618172,-1.178161382675171,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.4555652,-0.626716136932373,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,1.1496598,-1.352672815322876,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.74070936,-0.44275951385498047,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.1081595,-2.329019784927368,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,5.3779173,-5.5415143966674805,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,1.0751784,-0.6560726165771484,False
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.0532413,-0.019023418426513672,False
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.27380764,-0.19166994094848633,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.6159714,-0.632503867149353,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.6049921,-0.607937216758728,False
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,1.1318258,-0.7943533658981323,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.5186969,-0.8879631757736206,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,8.542932,-2.8390114307403564,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.32673112,-0.5839935541152954,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.021114085,0.016211986541748047,True
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.64639664,-0.2929474115371704,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,3.5531316,-1.9018385410308838,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.3041584,-0.44990503787994385,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.5268794,-2.831242799758911,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.3929449,-3.6880555152893066,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.22412878,-0.7383965253829956,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.1420045,0.19739359617233276,True
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.82398695,-0.39757370948791504,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.2337675,-1.0808038711547852,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.4930136,-1.3882720470428467,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,6.4645195,-2.373474359512329,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,21.71404,-7.007490158081055,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.4269156,-0.09945642948150635,False
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,4.4380665,-1.7471871376037598,False
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.8177462,-3.059257984161377,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.64127564,-0.4595973491668701,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.1885159,-1.8370552062988281,False
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.27204642,-1.2897698879241943,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,11.529056,-2.902371644973755,False
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.4102198,-0.23176681995391846,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,5.108658,-2.0195860862731934,False
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.2508385,-0.596596360206604,False
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.3616378,-0.4481083154678345,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,2.2411206,0.6981348693370819,True
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.288819,0.7230523228645325,True
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.14682531356811523,False
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.19970958,-0.3529350757598877,False
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.053354774,-2.574294328689575,False
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,3.8307939,0.3265537619590759,True
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,1.1169643,-0.45532405376434326,False
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,1.2114424,-0.5758134126663208,False
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.6401172,-0.39788663387298584,False
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.1978673,-1.0426979064941406,False
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.55768156,-0.34246599674224854,False
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.019674571,-1.3102996349334717,False
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.07310294,-4.921375751495361,False
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,0.86255664,-1.411097526550293,False
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.7811666,-0.44855451583862305,False
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.96805054,-1.715606689453125,False
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.41985264,-0.21298837661743164,False
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.5019009,-0.9715172052383423,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,18.689844,-0.40594327449798584,False
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.9346446,-0.43391382694244385,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.09754457,-0.008005142211914062,False
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.916396,0.48074042797088623,True
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.7059123,-0.17327916622161865,False
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.07428594,0.07987749576568604,True
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,3.6088023,-0.7041382789611816,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,3.3228722,-0.6985642910003662,False
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.3258847,0.4564719796180725,True
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.2151227,0.06277000904083252,True
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.40629113,-2.0138111114501953,False
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,3.2134485,-1.439349889755249,False
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.13966267,-1.5796425342559814,False
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.03388878,-7.86054801940918,False
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.22119877,-0.5109633207321167,False
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.40427664,0.44009071588516235,True
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.3951562,-0.08308839797973633,False
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.28866422,-2.2769813537597656,False
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.32791543,-0.22485601902008057,False
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.6109283,-0.35395944118499756,False
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.45342797,0.2528916597366333,True
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.7217994,-0.33603358268737793,False
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.29180577,0.04902243614196777,True
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.2710689,-0.5491913557052612,False
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,4.822381,-3.754814624786377,False
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.1005235,-2.240081548690796,False
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,3.5878503,0.7304503321647644,True
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.72985035,-0.035500526428222656,False
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.3808086,-0.7613081932067871,False
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.09692405,-0.8062547445297241,False
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,3.8668451,-4.810718059539795,False
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.009274263,-3.3271875381469727,False
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.528291,-0.10123038291931152,False
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.27846214,-1.4411756992340088,False
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.2362993,-0.9799385070800781,False
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,15.81629,0.7202005386352539,True
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,2.5194232,0.07658231258392334,True
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.4761569,0.6122144460678101,True
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.4515507,-1.5718796253204346,False
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.054278135,-0.24219751358032227,False
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.4917078,-0.2834988832473755,False
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.6770613,-0.7859611511230469,False
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,1.2199746,-0.41489219665527344,False
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.06334741,-0.5448814630508423,False
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.54983574,0.4333634376525879,True
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,7.584679,-0.5117210149765015,False
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,4.7502933,-4.267613887786865,False
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.04140028,-0.40589773654937744,False
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.83310074,0.6336578726768494,True
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,1.1485709,-0.25006425380706787,False
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.04831703,-0.48171567916870117,False
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.54406285,-0.7641916275024414,False
