,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.40894946,0.3548845648765564,True,0.13420523756837585,0.5556571810138604,0.13905916449030636,17.889125949383132,0.17690591029822827,0.05953799560666084,0.15902070701122284,0.36426181192802715,0.0,0.0,0.1413359991619907,0.19346988358278858,0.5595402229448845,0.4358604010566974,4.5778677253670566,0.5139148235321045
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.8232795,-0.07608473300933838,False,,,,,,,,,,,,,,,,0.012669026851654053
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.60777974,0.3697948455810547,True,0.043954578413770394,0.08078963992262878,0.08022213709845638,42.03789287626793,0.5933657866716383,0.11565282940864563,0.09063307195901871,0.22132287579665086,0.0,0.0,0.27703984190686526,0.4399357015190099,0.4232440028211166,0.9409505111631433,9.597787045738544,0.39633119106292725
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.42696714,-0.20335471630096436,False,,,,,,,,,,,,,,,,0.22244679927825928
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.7403177,-0.23028206825256348,False,,,,,,,,,,,,,,,,-0.038936614990234375
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,7.6811757,-22.065818786621094,False,,,,,,,,,,,,,,,,-8.691211700439453
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.566504,0.1859787106513977,True,0.13065586182311628,0.12839150917225206,0.057499339825348036,51.740262763808964,0.3483338257670403,0.19493494927883148,0.2644209563732147,0.2602707036038086,0.0,0.0,0.31921610223439356,0.9408344799741791,1.7280620994239018,0.7583364635464557,10.061913055991404,0.2991129755973816
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.9870999,-1.0186822414398193,False,,,,,,,,,,,,,,,,-0.08530962467193604
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.004922192,-5.659195423126221,False,,,,,,,,,,,,,,,,-0.025515198707580566
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,8.64373,-6.1448445320129395,False,,,,,,,,,,,,,,,,-5.820701599121094
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.09930216,-0.8491275310516357,False,,,,,,,,,,,,,,,,0.4023759961128235
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.16605371,-0.9363752603530884,False,,,,,,,,,,,,,,,,0.5650188326835632
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,1.0724862,-1.3744637966156006,False,,,,,,,,,,,,,,,,-0.757552981376648
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,191.27016,-2.334078311920166,False,,,,,,,,,,,,,,,,-2.3101837635040283
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.1207691,-0.7223589420318604,False,,,,,,,,,,,,,,,,-0.71788489818573
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.7659955,-4.424645900726318,False,,,,,,,,,,,,,,,,-0.03164482116699219
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.14984426,-5.324932098388672,False,,,,,,,,,,,,,,,,-0.10186684131622314
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.0434868,-5.6058478355407715,False,,,,,,,,,,,,,,,,-1.80546236038208
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,6.177122,0.28468602895736694,True,0.09574002269945224,0.03850382942529478,0.15161541142819485,17.30648075157557,4.521440150737763,0.7346022129058838,0.08245395123958588,0.13222737469627574,0.0,0.0,0.02818115383741044,2.5285835676696364,0.3408463027585169,1.47286053905616,2.952419105308386,0.3094540238380432
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.15330134,-0.44697844982147217,False,,,,,,,,,,,,,,,,0.020779013633728027
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,2.797176,-0.779653787612915,False,,,,,,,,,,,,,,,,-0.6426165103912354
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.9127735,-2.9673545360565186,False,,,,,,,,,,,,,,,,-0.9498436450958252
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.3749263,-0.433427095413208,False,,,,,,,,,,,,,,,,-0.41486597061157227
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.1318902,0.4087402820587158,True,0.03571241870545536,0.10312247298775741,0.14102479568954338,21.469825403725018,2.1547068225012884,0.1022004559636116,0.057181015610694885,0.29851019642471444,0.0,0.0,0.35752684026838405,0.24731725752623218,0.2159815425904275,0.5954581394436483,5.425574392270065,0.46305471658706665
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.413254,-0.8393241167068481,False,,,,,,,,,,,,,,,,-0.6453626155853271
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.22045769,-1.248570203781128,False,,,,,,,,,,,,,,,,0.07724535465240479
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.7333415,-0.24833226203918457,False,,,,,,,,,,,,,,,,-0.2186187505722046
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.030267758,-5.767728328704834,False,,,,,,,,,,,,,,,,-0.0020084381103515625
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.7797092,0.540202409029007,True,0.06910285749220912,0.14812968349961184,0.29260069476930856,10.015458293820165,1.2004761117696763,0.09989255666732788,0.039317093789577484,0.18319768244013013,0.0,0.0,0.4051470368382866,0.4097484023490526,0.19656826112547823,0.9374938011181465,2.5305615000617063,0.5787697434425354
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.8391962,-0.12034225463867188,False,,,,,,,,,,,,,,,,-0.11861324310302734
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,2.1578367,-1.547996997833252,False,,,,,,,,,,,,,,,,-0.943732500076294
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.08638665,-3.6395745277404785,False,,,,,,,,,,,,,,,,0.06528854370117188
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,8.110688,0.6267521679401398,False,0.04039288368013731,0.026718648396537967,0.28752095237790093,17.59943975391685,15.96828486919403,0.500272274017334,0.038378167897462845,0.256622453998999,0.0,0.0,1.7960663027406657e-05,1.4080874232322889,0.12497150620991557,0.7941636031414346,2.608338771040503,0.6276363134384155
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,12.40205,0.8264746516942978,False,0.03506424838640083,0.006786363716940376,0.11335186527955682,25.862525136046774,29.39993413289388,1.594831943511963,0.06328712403774261,0.3175632477785251,0.0,0.0,0.42833212934613285,5.0419473680970945,0.23249303673169225,0.5162516833899569,5.95704556354719,0.8364513963460922
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,1.5101147,-1.7861042022705078,False,,,,,,,,,,,,,,,,0.32425355911254883
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.636077,-0.5384583473205566,False,,,,,,,,,,,,,,,,-0.181535005569458
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.48952016,-0.2561206817626953,False,,,,,,,,,,,,,,,,-0.08675038814544678
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,2.120466,-0.403057336807251,False,,,,,,,,,,,,,,,,-0.4015927314758301
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.3524388,-0.24396967887878418,False,,,,,,,,,,,,,,,,-0.20349276065826416
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.2551078,0.030194103717803955,True,0.03267937344200775,0.5240920280465072,0.23472954183361824,15.693529763187149,0.7444699993729591,0.02040158584713936,0.03884541615843773,0.2345008737611181,0.0,0.0,0.00040074121473027027,0.06260552172934998,0.11355203033649716,0.8351327364162882,2.342549524353222,0.122455894947052
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.7226207,-0.9639769792556763,False,,,,,,,,,,,,,,,,-0.6309326887130737
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.133096,-3.664586067199707,False,,,,,,,,,,,,,,,,-1.6588575839996338
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,5.994512,-1.2485344409942627,False,,,,,,,,,,,,,,,,-0.7053660154342651
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.67280555,-1.151033878326416,False,,,,,,,,,,,,,,,,-1.1361820697784424
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.2552751,0.4971924424171448,True,0.023311782076531225,0.09713203071628611,0.11802257393395324,20.1200270423542,2.4210316300392147,0.09490687400102615,0.041161056607961655,0.16258611518308574,0.0,0.0,0.2642573304531967,0.363347903446382,0.17389545099938222,2.064462593707737,4.8641142987700485,0.5149606168270111
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.38542044,-0.08265280723571777,False,,,,,,,,,,,,,,,,-0.06636381149291992
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.4077468,-2.5106797218322754,False,,,,,,,,,,,,,,,,-1.7814788818359375
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.5948745,-0.9114468097686768,False,,,,,,,,,,,,,,,,-0.20762145519256592
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.68349683,-1.5861704349517822,False,,,,,,,,,,,,,,,,-1.3609771728515625
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,2.9566095,-0.3791940212249756,False,,,,,,,,,,,,,,,,-0.2830694913864136
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,14.422594,-0.452589750289917,False,,,,,,,,,,,,,,,,-0.43977510929107666
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.3398694,-1.9211766719818115,False,,,,,,,,,,,,,,,,-0.3116034269332886
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.012830036,-0.7338910102844238,False,,,,,,,,,,,,,,,,-0.6666640043258667
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.6991703,-0.5785266160964966,False,,,,,,,,,,,,,,,,-0.5768812894821167
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,1.7629498,-1.6617465019226074,False,,,,,,,,,,,,,,,,-1.624272346496582
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.3513942,-0.36956608295440674,False,,,,,,,,,,,,,,,,-0.113883376121521
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,2.7454512,-1.5674231052398682,False,,,,,,,,,,,,,,,,-1.5412027835845947
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.8599685,-0.38625669479370117,False,,,,,,,,,,,,,,,,0.15932929515838623
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.4265772,-2.824124813079834,False,,,,,,,,,,,,,,,,0.24314171075820923
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.95507514,-0.07955825328826904,False,,,,,,,,,,,,,,,,-0.06243014335632324
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.65049064,-1.882524013519287,False,,,,,,,,,,,,,,,,-1.2337467670440674
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.5755756,-7.893657684326172,False,,,,,,,,,,,,,,,,-4.802269458770752
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.6634448,-3.3933606147766113,False,,,,,,,,,,,,,,,,-0.130975604057312
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,4.0735683,-8.275578498840332,False,,,,,,,,,,,,,,,,-6.989371299743652
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,18.820642,-21.76365852355957,False,,,,,,,,,,,,,,,,-16.78627586364746
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.22131135,-2.6809611320495605,False,,,,,,,,,,,,,,,,-1.2018070220947266
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,6.189862,-0.07784914970397949,False,,,,,,,,,,,,,,,,-0.06998872756958008
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,3.475563,-2.8126423358917236,False,,,,,,,,,,,,,,,,-2.2547173500061035
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.63500243,-2.4693727493286133,False,,,,,,,,,,,,,,,,-0.6637861728668213
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.3806087,-1.4732580184936523,False,,,,,,,,,,,,,,,,-0.7733168601989746
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.13958396,-0.7745784521102905,False,,,,,,,,,,,,,,,,-0.6883041858673096
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,1.9040756,0.10137921571731567,False,0.00840901401753233,0.007833749261875926,0.03714419827806886,39.916887260217855,9.342409920692443,0.3087654113769531,0.04792230948805809,0.006983626654733011,0.0,0.0,0.0982812095586425,0.7268532171983462,0.10562618929443174,0.10372680799641087,21.84328813058279,0.10182535648345947
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.111732915,-0.4057215452194214,False,,,,,,,,,,,,,,,,-0.28963708877563477
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,7.225996,-0.8135123252868652,False,,,,,,,,,,,,,,,,-0.8083988428115845
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.31444576,-0.37163424491882324,False,,,,,,,,,,,,,,,,0.44539982080459595
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.5490391,-0.6796804666519165,False,,,,,,,,,,,,,,,,-0.6281000375747681
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,6.0873094,0.8708470314741135,False,0.09398360263046905,0.043534909358719294,0.22230628555542614,21.61204274272348,7.826110553741455,0.7582272887229919,0.10657273977994919,0.24413192423438956,0.0,0.0,0.42573284409910744,2.624092229068823,0.35473071383954635,0.8996710035618151,3.228561488334184,0.8708708733320236
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,2.074494,0.6139578223228455,True,0.06848013726448746,0.07158002002918376,0.10564711210605685,22.971756786684903,2.9812827150026955,0.25787708163261414,0.11100666224956512,0.34982064427930215,0.0,0.0,0.015012206557282621,0.8936574591353833,0.397472466952328,0.46388769584480033,6.013737913871313,0.6923169791698456
