wilcoxon,t-test,t-test_overestim_var
Birc5,Birc5,Birc5
Tubb5,Pclaf,Pclaf
Hmgb2,Mki67,Cdca8
Mki67,Cdca8,Mki67
Tuba1b,Stmn1,Nusap1
Tubb4b,Top2a,Top2a
Cdca8,Nusap1,Stmn1
Stmn1,Cks1b,Cks1b
Top2a,Tuba1b,Cdca3
Ube2s,Hmgb2,Tpx2
Pclaf,Cdca3,Tuba1b
Nusap1,Tpx2,Hmgb2
Cks1b,Ccna2,Ccna2
H2az1,Smc2,Cdk1
Ptma,Cdk1,Smc2
Cdca3,Tubb4b,Kif11
Smc2,Kif11,Ube2c
Ube2c,Ube2c,Tubb4b
Ccna2,Tubb5,Hmmr
Tpx2,Hmmr,Spc24
Cdk1,Spc24,Cenpe
Kif11,Cenpe,Ccnb2
Hmmr,Ccnb2,Tubb5
Spc24,Ptma,Ptma
Hmgb1,Ube2s,Prc1
Ran,Prc1,Cenpf
Cks2,Incenp,Ube2s
Cenpe,Cks2,H2ax
Ccnb2,H2ax,Incenp
H2ax,Cenpf,Aurkb
Cenpf,H2az1,Cks2
Lmnb1,Lmnb1,Kif15
Smc4,Aurkb,Lmnb1
Prc1,Kif15,Plk1
Incenp,Tmpo,H2az1
Anp32b,Plk1,Knl1
Tmpo,Tacc3,Tacc3
Kif15,Knl1,Tmpo
Aurkb,Smc4,H1f5
Knl1,H1f5,Asf1b
Plk1,Hmgn2,Smc4
Ppia,Ran,Ccnb1
Hmgn2,Asf1b,Hmgn2
Tacc3,Ccnb1,Kif22
Anp32e,Anp32e,Rrm2
H1f5,Hmgb1,Ncapg
Nucks1,Rrm2,Shcbp1
Rrm2,Kif22,Ran
Asf1b,Ncapg,Cdc20
Ccnb1,Nucks1,H2ac8
Cenpa,Shcbp1,Anp32e
Ncapg,Cdc20,Hmgb1
Cdc20,Cenpa,Cenpa
Shcbp1,Anp32b,Dlgap5
Kif22,Ppia,Tuba1c
Cit,H2ac8,Bub1b
Tuba1c,Tuba1c,Nucks1
Kif23,Kif23,Kif4
H2ac8,Dlgap5,Kif23
Kif4,Ezh2,Ndc80
Bub1b,Bub1b,Ppia
Dlgap5,Ndc80,Anp32b
Ndc80,Kif4,Cit
Spc25,Rrm1,Ezh2
Bub3,Racgap1,Ckap2l
Ckap2l,Cit,Rrm1
Mad2l1,Mad2l1,Spc25
Ezh2,Ckap2l,Mad2l1
Dut,Spc25,Bub1
Rrm1,Dut,Ska1
Ska1,Bub3,Racgap1
Mis18bp1,Bub1,Dut
Racgap1,Ska1,Mis18bp1
Bub1,Kif20b,Depdc1a
Ccdc34,Ccdc34,Nuf2
Kif20b,Mis18bp1,Bub3
Cdkn3,Ckap5,Kif20b
Alyref,Depdc1a,Ccdc34
H2az2,Alyref,Sgo2a
Aspm,Nuf2,Hist1h2ap
Nuf2,Sgo2a,Cdkn3
Ncapd2,Ncapd2,Cep55
Sgo2a,Hist1h2ap,Ckap5
Depdc1a,Cdkn3,Ncapd2
Hist1h2ap,Gmnn,Mxd3
Dek,Cep55,Aspm
Mxd3,Mxd3,Gmnn
Cep55,Tyms,Alyref
Ncaph,Aspm,Tyms
Arl6ip1,Ncaph,Ncaph
Ywhah,H2az2,Kif20a
Tyms,Kif20a,Aurka
Gmnn,Dek,Tk1
Srsf3,Rad21,Cenpm
Ckap5,Selenoh,Esco2
Selenoh,Aurka,H2az2
Snrpd1,Tk1,Lig1
Dbi,Ywhah,Rad21
Kif20a,Dbf4,Dek
Fbxo5,Lig1,Selenoh
Tk1,Snrpd1,Dbf4
Rad21,Cenpm,Diaph3
Cenpm,Fkbp2,Fbxo5
Esco2,Esco2,Kif2c
Lig1,Cenpw,Ect2
Aurka,Lsm2,Cenpw
H3c3,Dbi,Spdl1
Clspn,Arl6ip1,Fkbp2
Hnrnpab,Diaph3,Sgo1
Diaph3,Cmc2,Cdca2
Ckap2,H1f4,Ywhah
Hsp90aa1,Fbxo5,Spag5
1500009L16Rik,1500009L16Rik,Snrpd1
Gapdh,Ect2,1500009L16Rik
H1f4,Hnrnpab,H1f4
Dbf4,Kif2c,Lsm2
Spag5,Srsf3,H3c3
Cenpw,Sgo1,Clspn
Cdca2,Cdca2,Arl6ip1
Sgo1,Spdl1,Ckap2
Cbx3,Spag5,Cmc2
Ect2,Pmf1,Dbi
Pmf1,Clspn,Pmf1
Fkbp2,Lsm3,Ncapg2
Kif2c,H3c3,Arhgap11a
Ncapg2,Mcm5,Rad51
Hsp90b1,Ckap2,Hnrnpab
Hjurp,Hjurp,Mcm5
Lsm2,Hpf1,Hjurp
Calm3,Banf1,Srsf3
Knstrn,Rangap1,Lsm3
Mcm5,Cbx3,Rfc4
Arhgap11a,Ncapg2,Knstrn
Plk4,Arhgap11a,H4c4
Cmc2,Hsp90b1,Hpf1
Nap1l1,Rad51,Rangap1
H4c4,Rfc4,Plk4
Ranbp1,Smc1a,Banf1
Rad51,Hsp90aa1,Rnaseh2b
Spdl1,Plk4,Hsp90b1
Banf1,Calm3,Cbx3
Txn1,Knstrn,Hsp90aa1
Rfc4,Rnaseh2b,Cbx5
Anxa2,H4c4,Smc1a
Lsm3,Nap1l1,Cdca5
Hpf1,Cbx5,Mcm7
Rangap1,Ranbp1,Calm3
Ybx1,Mcm7,Hmgb3
Smc1a,Gapdh,Nek2
Hnrnpa2b1,Anxa2,Ranbp1
Lgals1,Dnmt1,Nap1l1
Mcm7,Lsm5,Kifc1
Rnaseh2b,Cdca5,Dnmt1
Hmgb3,Ddx39,Prr11
Cbx5,Hmgb3,Arhgap19
Lsm5,Rbbp7,Kif14
Clic1,H4c9,Anxa2
H4c9,Rfc5,Rfc5
Prdx1,Reep4,Gapdh
Snrpe,Nek2,H4c9
Prim1,Kifc1,Melk
Jpt1,Prim1,Reep4
Cdca5,Txn1,Prim1
Reep4,Prr11,Trip13
Cdkn2c,Arhgap19,Ddx39
Dnmt1,Kif14,Lsm5
Rfc5,Melk,Rbbp7
H2ac20,Cdkn2d,H2ac20
Ddx39,Trip13,Cip2a
Nek2,H2ac20,Neil3
Calm2,Ybx1,Kif18b
Neil3,Exosc8,Cenph
Uhrf1,Hnrnpa2b1,Ccnf
Rbbp7,Mrpl51,Uhrf1
Cmtm7,Atpif1,Rad51ap1
Cip2a,Cip2a,Cdkn2d
Kifc1,Lgals1,Cdkn2c
Arhgap19,Anapc5,Txn1
Rad51ap1,Cmtm7,Kpna2
Cdkn2d,Neil3,Ybx1
Prr11,Uhrf1,Sapcd2
Cenph,Nasp,Exosc8
Fzr1,Kif18b,Mrpl51
Kif14,Cenph,Cmtm7
Cenpk,Cdkn2c,Cdc45
Trip13,Ccnf,Ttk
Rps17,Clic1,Anapc5
Melk,Rpa3,Atpif1
Ccnf,Rad51ap1,Lgals1
Nasp,Jpt1,Hnrnpa2b1
Exosc8,Prdx1,Fignl1
Atpif1,Sdf2l1,Nasp
Cenpl,Dctpp1,Rpa3
Anapc5,Kpna2,Foxm1
Kpna2,Calm2,Dctpp1
Sdf2l1,Cdc45,Sdf2l1
