wilcoxon,t-test,t-test_overestim_var
Top2a,Top2a,Top2a
Nusap1,Nusap1,Nusap1
Prc1,Prc1,Prc1
Cdk1,Cdk1,Cdk1
Kif11,Kif11,Kif11
Aurkb,Aurkb,Aurkb
Incenp,Incenp,Incenp
H2ax,H2ax,H2ax
Smc4,H1f5,H1f5
Tubb5,H2ac8,Smc4
Bub3,Smc4,H2ac8
H1f5,Bub3,Bub3
Mki67,Ube2c,Ube2c
Calm2,Cenpf,Cenpf
Ube2c,Hist1h2ap,Hist1h2ap
Smc2,H1f4,Mki67
Cenpf,Mki67,H1f4
Arl6ip1,Mis18bp1,Smc2
H2ac8,Arl6ip1,Arl6ip1
Tuba1b,Spc25,Calm2
H1f4,Smc2,Mis18bp1
Hist1h2ap,Calm2,Spc25
Tuba1c,Kif22,Tubb5
Mis18bp1,Tuba1c,Kif22
Spc25,Esco2,Tuba1c
Cdkn2d,Plk1,Plk1
Kif22,Cdkn2d,Cdkn2d
Ubb,Tubb5,Esco2
Cenpe,H4c4,Cenpe
Plk1,Cenpe,Kif23
Kif23,Kif23,Ubb
Tmpo,Cdca2,H4c4
Esco2,H3c3,Cdca2
Ube2s,Cdkn2c,Ndc80
Ndc80,Ubb,H3c3
Kif20b,Ncaph,Tuba1b
H3c3,Ndc80,Ncaph
H4c4,Sgo2a,Cdkn2c
Ncaph,Aurka,Sgo2a
Sgo2a,Kif20b,Kif20b
Cdkn2c,Mxd3,Aurka
Cdca2,H2ac20,Mxd3
Knl1,Tuba1b,Tmpo
Mxd3,Ckap2l,Knl1
Cit,Knl1,H2ac20
Aurka,Cit,Ckap2l
Ckap2l,Tmpo,Cit
Tpx2,Shcbp1,Shcbp1
Shcbp1,Ncapg,Tpx2
Cdc25b,Fbxo5,Ncapg
Ncapg,Cdc25b,Cdc25b
Cks2,Kpna2,Fbxo5
H2ac20,Tpx2,Kif15
Kif15,Kif15,Ube2s
Fbxo5,Cenpl,Kpna2
Tubb4b,Ube2s,Cenpl
Stmn1,Ccnf,Tubb4b
Ezh2,Cks2,Cks2
Ccna2,Hjurp,Ezh2
Cdca8,Tubb4b,Hjurp
Spc24,Kif4,Ccna2
Hjurp,Ezh2,Spc24
Kif4,Aspm,Kif4
Birc5,Sgo1,Ccnf
Cenpl,Spc24,Aspm
Aspm,Ccna2,Sgo1
H3f3b,Ckap5,Cdca8
Ckap5,Cdca8,Ckap5
Cdca3,Kif18b,Hmmr
Hmmr,Nuf2,Tacc3
Sgo1,Hmmr,Nuf2
Kpna2,Cdca5,H3f3b
Tacc3,H3f3b,Cdca3
Jpt1,Tacc3,Kif18b
Nuf2,H2ac4,Cdca5
Pclaf,Ect2,Stmn1
Ccnf,Cdca3,Ect2
Trir,Spag5,Spag5
Ect2,Stmn1,H2ac4
Fzr1,Fzr1,Fzr1
Spag5,Neil3,Bub1b
Cdca5,Bub1b,Neil3
Bub1b,Spdl1,Spdl1
Plk4,Plk4,Plk4
Kif18b,Ttk,Birc5
Neil3,Birc5,Pclaf
Asf1b,Jpt1,Jpt1
Spdl1,Asf1b,Trir
Dbf4,Dbf4,Dbf4
Brd8,Kif18a,Asf1b
Ccnb1,Trir,Ttk
Ska1,Ccnb1,Ccnb1
Racgap1,Pclaf,Brd8
Bub1,Brd8,Kif18a
Kif2c,Kifc1,Ska1
Arhgap11a,Prr11,Kif2c
H2ac4,Kif2c,Kifc1
Ctcf,Ska1,Prr11
Kifc1,Bub1,Racgap1
Depdc1a,Racgap1,Bub1
Ttk,Ube2t,Arhgap11a
Prr11,Arhgap11a,Ube2t
Ncapd2,Kif14,Kif14
Ubc,H1f3,Ncapd2
H1f2,Ncapd2,Depdc1a
Kif18a,Anln,H1f3
Ube2t,Espl1,Espl1
Kif14,Depdc1a,Ctcf
H1f3,Foxm1,Anln
Akirin2,Ctcf,Foxm1
H2az2,H3c6,H1f2
Dlgap5,Ccng2,H3c6
Kif20a,Pbk,Akirin2
Ccng2,H1f2,Ccng2
Foxm1,Akirin2,Dlgap5
Mis18a,Depdc1b,Kif20a
Frg1,Sapcd2,H2az2
Rad21,Kif20a,Pbk
Ncapd3,Dlgap5,Ubc
Sapcd2,Gtse1,Sapcd2
Espl1,Cdca4,Depdc1b
Cep57,H2az2,Cdca4
Cdca4,Ubc,Mis18a
Ccdc34,Mis18a,Gtse1
Cmc2,Ncapd3,Ncapd3
H3f3a,Haspin,Cep57
Reep4,Cep57,Haspin
Ubald2,H1f1,Rad21
Smc1a,Bora,Ccdc34
Odf2,Ska3,Reep4
Stag2,Reep4,Cmc2
Numa1,Ccdc34,Bora
Anln,H2bc18,H1f1
Diaph3,Gas2l3,Frg1
Bora,Rad21,Ska3
H3c6,Cmc2,H3f3a
Rbl1,Frg1,H2bc18
Rhno1,Cdc25c,Rrm1
