gene_names,P3,P4,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.6756196618080139,0.7719353437423706,-0.270054280757904,0.0003327873680558,-4.096653461456299,-0.270054280757904,5.610151188789129e-05,-4.596055030822754,-0.270054280757904,4.696281749220182e-09,-6.272746562957764
Lypla1,0.3532245755195617,0.3912318050861358,-0.1765513122081756,0.1340239362419678,-1.9903501272201536,-0.1765513122081756,0.1124357392897709,-2.151429891586304,-0.1765513122081756,0.0131009510930216,-2.897094964981079
Gm37988,0.0010160051751881,0.0,19.955211639404297,0.9979940091511154,0.1957487910985946,19.955211639404297,0.2725514880892354,1.628477931022644,19.955211639404297,0.1995961169184301,1.628477931022644
Tcea1,0.493069589138031,0.5818923711776733,-0.3087449073791504,0.0010496555613084,-3.782814025878906,-0.3087449073791504,4.520108422407368e-05,-4.645528316497803,-0.3087449073791504,6.357002156492908e-09,-6.223334312438965
Atp6v1h,0.3022817373275757,0.3766278028488159,-0.3739032745361328,0.0005024663384499,-3.984885931015015,-0.3739032745361328,0.0007795807517757,-3.9224581718444815,-0.3739032745361328,4.937327080109286e-07,-5.439654350280762
Rb1cc1,0.3158493041992187,0.3388334214687347,-0.118822157382965,0.1548596645416274,-1.915719747543335,-0.118822157382965,0.4742199054302842,-1.1728609800338743,-0.118822157382965,0.2068505279592896,-1.6057766675949097
Pcmtd1,0.1511543691158294,0.1519001871347427,-0.0076523730531334,0.4161057536839272,-1.30870258808136,-0.0076523730531334,1.0,-0.0467208623886108,-0.0076523730531334,1.0,-0.0667483359575271
Rrs1,0.1658889502286911,0.2804231345653534,-0.8430765867233276,6.227617435794548e-12,-7.35438346862793,-0.8430765867233276,4.215070974943303e-11,-7.253970146179199,-0.8430765867233276,1.8448266609117972e-23,-10.466964721679688
Adhfe1,0.0007186077418737,0.0006914539262652,0.0555909015238285,0.9979940091511154,0.0552157647907733,0.0555909015238285,1.0,0.0272287391126155,0.0555909015238285,1.0,0.0331542380154132
Mybl1,0.0423607751727104,0.030350724235177,0.4897137880325317,0.9052690777847262,-0.6303502917289734,0.4897137880325317,0.2178439369398558,1.7805646657943726,0.4897137880325317,0.0698994620223571,2.21103310585022
Vcpip1,0.2269153594970703,0.2354086637496948,-0.0593756735324859,0.1708253537638582,-1.8599697351455688,-0.0593756735324859,0.765759809977512,-0.5730674266815186,-0.0593756735324859,0.6003377597687454,-0.7619171738624573
Sgk3,0.0274276342242956,0.0596902593970298,-1.1453067064285278,0.000339120732781,-4.091487884521484,-1.1453067064285278,0.0002633263855637,-4.221930503845215,-1.1453067064285278,3.068664432184576e-09,-6.342778205871582
Mcmdc2,0.000961598008871,0.001295166555792,-0.4298720359802246,0.9979940091511154,0.0249361507594585,-0.4298720359802246,0.9200266945188864,-0.3028582036495209,-0.4298720359802246,0.8136509827231252,-0.42880979180336
Ppp1r42,0.0,0.0,0.0,0.9979940091511154,0.1131923124194145,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.5228999257087708,0.6274406909942627,-0.3455436527729034,0.000151336755056,-4.297033309936523,-0.3455436527729034,2.6719248848027702e-06,-5.264617443084717,-0.3455436527729034,1.4795791404064e-11,-7.170917510986328
Cspp1,0.3206359148025512,0.2872856855392456,0.1837240010499954,0.803123562426361,0.7576137185096741,0.1837240010499954,0.1769156699788909,1.903397560119629,0.1837240010499954,0.0363287365806455,2.502614021301269
Arfgef1,0.2975643873214721,0.3005865812301636,-0.0168674010783433,0.7454647849586286,-0.832422137260437,-0.0168674010783433,0.9875537031190432,-0.1786533445119857,-0.0168674010783433,0.9320645534933124,-0.241070345044136
Prex2,0.0020153084769845,0.0031112597789615,-0.6272886991500854,0.9979940091511154,-0.1469451785087585,-0.6272886991500854,0.704333395490448,-0.6770516037940979,-0.6272886991500854,0.4860043302532342,-0.9550020694732666
A830018L16Rik,0.0003063702315557,0.0,18.225141525268555,0.9979940091511154,0.1407111436128616,18.225141525268555,0.5196272646011879,1.0,18.225141525268555,0.4614787526903693,1.0
Slco5a1,0.0,0.0,0.0,0.9979940091511154,0.1131923124194145,0.0,1.0,0.0,0.0,1.0,0.0
Ncoa2,0.3142236769199371,0.2767763137817383,0.2114122062921524,0.7204864614833332,0.8646610379219055,0.2114122062921524,0.1208242493173975,2.114366292953491,0.2114122062921524,0.0162262121285005,2.817887544631958
