wilcoxon,t-test,t-test_overestim_var
Nusap1,Nusap1,Nusap1
Tubb5,Cdk1,Top2a
Tubb4b,Prc1,Cdk1
Birc5,Top2a,Prc1
Top2a,Ccna2,Tubb4b
Ube2s,Kif11,Ccna2
Prc1,Cenpf,Mki67
Cdk1,Tubb4b,Birc5
Mki67,Ube2c,Kif11
Ccna2,Mki67,Cdca8
Smc2,Aurkb,Smc2
Ube2c,Hmmr,Tpx2
Hmgb2,Tpx2,Ube2c
Kif11,Cdca8,Hmmr
Cdca8,Smc2,Cenpf
Cks2,Birc5,Incenp
Cenpf,Incenp,Tubb5
Tuba1b,Plk1,Aurkb
H2ax,H2ax,Ube2s
Incenp,Cenpe,Tuba1b
Hmmr,Gzmb,Cdca3
Aurkb,Cdca3,Cenpe
Tpx2,Knl1,Cks2
Cdca3,Tuba1c,H2ax
Smc4,Kif22,Hmgb2
Lmnb1,Tacc3,Gzmb
Tuba1c,Ube2s,Plk1
Cenpe,Cks2,Lmnb1
Stmn1,Tuba1b,Tuba1c
Spc24,Tubb5,Tacc3
Arl6ip1,Spc24,Spc24
Knl1,H2ac8,Pclaf
Plk1,Kif23,Knl1
Tacc3,H1f5,Cks1b
Racgap1,Shcbp1,Kif22
Cks1b,Lmnb1,Smc4
Pclaf,Hmgb2,Racgap1
Tmpo,Spc25,Stmn1
Gzmb,Ncapg,H1f5
Bub3,Racgap1,Kif23
Kif22,Cks1b,Tmpo
Kif23,Cit,H2ac8
Emp3,Pclaf,Arl6ip1
Anp32e,Ccnb1,Shcbp1
Jpt1,Kif4,Ncapg
H1f5,Ckap2l,Kif15
Cit,Mis18bp1,Ccnb1
Ncapg,Kif20b,Cit
Shcbp1,Smc4,Bub3
Kif15,Sgo2a,Anp32e
H2ac8,Arl6ip1,Spc25
Hmgb1,Kif15,Ndc80
Spc25,Hist1h2ap,Kif4
Ccnb1,Dlgap5,Asf1b
H2az1,Ndc80,Dlgap5
Ndc80,Cdc20,Kif20b
Ptma,Stmn1,Cdc20
Cdc20,Mxd3,H2az1
Kif20b,Tmpo,Ckap2l
Rad21,Asf1b,Emp3
Lgals1,Ckap5,Ckap5
Kif4,1500009L16Rik,Mis18bp1
Asf1b,Bub3,Ptma
Mis18bp1,Aspm,Sgo2a
Ckap5,Bub1,Rad21
Ckap2l,Bub1b,Hist1h2ap
Dlgap5,Ska1,Ccnb2
Sgo2a,Aurka,1500009L16Rik
Srsf3,Nuf2,Hmgb1
Hist1h2ap,H1f4,Rrm2
Dek,Depdc1a,Bub1b
1500009L16Rik,Emp3,Jpt1
Rrm2,Anp32e,H1f4
H1f4,Ncaph,Bub1
Calm2,H3c3,Mxd3
Bub1b,Rrm2,Ska1
Clic1,Rad21,Nuf2
Cmc2,Kif20a,Aspm
Aspm,Cdca2,Cmc2
Bub1,Ccnb2,Dbf4
Mxd3,Esco2,Aurka
Ccnb2,H4c4,Depdc1a
Ywhah,Cdkn2c,Dek
Ska1,Jpt1,Ncaph
Dbf4,Cep55,Nucks1
Nuf2,Dbf4,Lgals1
Cd48,H2az1,Mad2l1
Nucks1,Spag5,Kif20a
Ncaph,Cmc2,Alyref
Alyref,Ect2,Srsf3
Depdc1a,Ptma,Cep55
Mad2l1,Kif2c,H3c3
Aurka,Sgo1,Cdca2
Cenpa,Mad2l1,Calm2
H3c3,Cdkn3,Cenpa
Cdkn3,Hmgb1,Rrm1
Cep55,Fbxo5,Esco2
Kif20a,Dek,H4c4
Hmgn2,Spdl1,Ywhah
