wilcoxon,t-test,t-test_overestim_var
Hmgb2,Birc5,Birc5
Birc5,Mki67,Pclaf
H2az1,Pclaf,Mki67
Pclaf,Cdk1,Stmn1
Stmn1,Nusap1,Top2a
Lgals1,Stmn1,Hmgb2
Mki67,Top2a,Cdca8
Tubb4b,Cdca3,Cks1b
S100a6,Ube2c,Nusap1
Cks1b,Cdca8,Cdca3
Top2a,Ccna2,Cdk1
Ube2c,Kif11,S100a6
Cdca8,Cks1b,Lgals1
Cdca3,Prc1,Lmnb1
Lmnb1,Cenpe,Ube2c
S100a10,Ccnb2,Ccna2
Crip1,Tpx2,Kif11
Tmsb4x,Hmmr,Smc2
Nusap1,Spc24,Prc1
Ccna2,Incenp,Tpx2
Cdk1,Cenpf,Incenp
Prc1,S100a6,Cenpe
Ube2s,Hmgb2,Ccnb2
Smc2,S100a4,Spc24
Hmgb1,Lmnb1,Tubb4b
Ptma,Knl1,Hmmr
Kif11,Smc2,S100a4
Tuba1b,Plk1,Cks2
Incenp,Kif15,H2az1
Ccnb2,Aurkb,Anxa2
Cks2,Lgals1,Cenpf
Tubb5,H1f5,Tuba1b
Spc24,Lgals3,Tmsb4x
Tpx2,Tacc3,Aurkb
Gapdh,Anxa2,Kif15
Pfn1,Tubb4b,Lgals3
Arl6ip1,Ccnb1,Tacc3
Clic1,Asf1b,Knl1
Hmmr,Rrm2,Tmpo
Cenpe,Ncapg,H2ax
Txn1,Cit,Plk1
S100a4,Ezh2,Ezh2
Actg1,H2ax,Hmgn2
Cenpf,Cks2,H1f5
Anxa2,H2ac8,Ptma
Ran,Kif22,Crip1
Sub1,Tmsb4x,S100a10
Actb,Cdc20,Rrm2
Tmpo,1500009L16Rik,Ube2s
Knl1,Gzmb,Asf1b
Ppia,Ckap2l,Cenpa
H2ax,Spc25,Tuba1c
Cd48,Ska1,Arl6ip1
Kif15,Dlgap5,Hmgb1
Aurkb,Tuba1c,Gzmb
Anp32e,Tyms,Dut
Lgals3,H2az1,Txn1
Calm1,Bub1b,Serpinb6b
Tacc3,Shcbp1,Actb
Calm3,Tuba1b,Ccnb1
Vim,Kif4,Kif22
Cenpa,Tmpo,Anp32e
Ywhah,Cdkn3,Ppia
Ezh2,Cenpa,Ncapg
H1f5,Ifng,Cd48
Rrm2,Rrm1,Vim
Plk1,Mad2l1,Rrm1
Hmgn2,Serpinb9,Calm3
Sh3bgrl3,Aspm,Serpinb9
Cdc42,Hmgn2,Actg1
Dbi,Hist1h2ap,Gapdh
Jpt1,Bub1,H2ac8
Dut,Serpinb6b,Cit
Anp32b,Dut,Ifng
Asf1b,Mis18bp1,Cdc20
Serpinb6b,Kif20a,Ywhah
Tuba1c,Sgo2a,Tyms
Dek,Depdc1a,Tubb5
H2az2,Nuf2,Dbi
Cit,Ptma,Dlgap5
Ifng,Mxd3,Alyref
Ncapg,Tk1,Pfn1
S100a11,Arl6ip1,Itga4
Ccnb1,Gmnn,1500009L16Rik
Serpinb9,Ncaph,Shcbp1
Itga4,Sgo1,Mad2l1
Kif22,S100a10,Clic1
Nkg7,Actb,Bub3
Alyref,Bhlhe40,Cmc2
Gnai2,Spag5,Ran
Gzmb,Cdc25b,Bub1b
Cdc20,Crip1,Racgap1
Nucks1,Ube2s,Spc25
Rrm1,Osbpl3,H2az2
Bub3,Ckap5,Ybx3
Tyms,Esco2,Bhlhe40
Pycard,Cep55,Sub1
Mad2l1,Kif20b,Kif4
H2ac8,Kif2c,Ckap2l
Ybx1,Gzmk,Gmnn
1500009L16Rik,Vim,Ckap5
Lsp1,Ybx3,Ska1
Abracl,Lig1,Jpt1
Dlgap5,H3c3,Dek
Cox5b,Anp32e,Cdc25b
Spc25,Ndc80,Bub1
Shcbp1,Cmc2,Pycard
Reep5,Aurka,S100a11
Myl6,Ncapd2,Nucks1
Ppp1ca,Cd48,Sh3bgrl3
Coro1a,Cdca2,Ndc80
Cox5a,Ppia,Cdkn3
Ckap2l,Calm3,Reep5
Bhlhe40,Txn1,Hist1h2ap
Cfl1,Actg1,Anp32b
Prdx1,Hmgb1,Ahnak
Bub1b,Ccdc34,Mis18bp1
Kif4,Klrc1,Plek
Calm2,Ect2,Atpif1
Ybx3,H1f4,Aspm
Ska1,Alyref,Kif20b
Hsp90b1,Dbi,Nuf2
Racgap1,Ywhah,Cdc42
Cdkn3,Dnmt1,Dnmt1
Ckap5,Itga4,H1f4
Gmnn,Rad51,Depdc1a
Cmc2,Racgap1,Rad21
Cdc25b,Bub3,Hsp90b1
Arpc5,Gapdh,Cenpw
Aspm,Cenpw,Calm1
Atp5j,Ckap2,Sgo2a
Lcp1,Fbxo5,Ncapd2
Bub1,H2az2,Fkbp2
Mis18bp1,Sdf2l1,Tk1
Ndc80,Tubb5,Ncaph
Hist1h2ap,Mcm5,Ccdc34
Kif20b,Ptms,Kif23
Actr3,Plek,Sdf2l1
Atpif1,Ncapg2,Ybx1
Ahnak,Zbtb32,Kif20a
Rad21,Nek2,Klrc1
Ctsd,Pfn1,Mxd3
Ccdc34,Fkbp2,Lig1
Nuf2,Cbx5,Osbpl3
Ncapd2,Pycard,Nkg7
Oaz1,Kif23,Cep55
Cbx3,Cenpm,Cmtm7
Ncaph,H4c9,Prdx1
H1f4,Clic1,Lsp1
Sumo2,Kpna2,Ptms
Ptms,Rnaseh2b,Selenoh
Sgo2a,Pmf1,Calm2
Klrc1,Neil3,Mcm5
Depdc1a,Dek,Cox5a
Selenoh,Ran,Gnai2
Plek,Jpt1,Pmf1
Kif23,Hmgb3,Ctsd
Cenpw,Plk4,Rnaseh2b
Dnmt1,Prr11,Prelid1
Tk1,Ahnak,Aurka
Cmtm7,Atxn1,Cbx5
Srsf3,Spdl1,Sgo1
Tagln2,Sub1,Ppp1ca
Mxd3,Clspn,Atxn1
Prelid1,Diaph3,Abracl
Osbpl3,Kif14,Coro1a
Lig1,Fzr1,Cbx3
Snrpd1,S100a11,Arpc5
Sdf2l1,Melk,Cox5b
Ndufa4,Nucks1,Esco2
Fkbp2,Atpif1,Gzmk
Cep55,H4c4,Hpf1
Atxn1,Reep5,Plk4
Kif20a,Sapcd2,Cfl1
Cyba,Rad21,Spag5
Pmf1,Casp3,Atp5j
Rps27l,Hsp90b1,Kif2c
Ndufb7,Kif18b,Mrpl51
Cox6b1,Sh3bgrl3,Snrpd1
Fbxo5,Cmtm7,Cdca2
Rnaseh2b,Anp32b,H4c9
Mcm5,Cdkn2c,Dbf4
Plk4,Arhgap11a,Lcp1
Nap1l1,Havcr2,Fbxo5
H3c3,Cdc45,Sept11
Esco2,Uhrf1,Ect2
Cbx5,Ttk,Rps27l
Gzmk,Cdca5,Myl6
Anxa6,Arhgap19,H3c3
H4c9,Ccnf,Mrpl18
Lsm5,Ppil1,Cenpm
Hpf1,Ybx1,Tagln2
Arpc2,Hip1,Casp3
Sgo1,Knstrn,Anxa6
Aurka,Slamf7,Rad51
Spag5,Zdhhc2,Ndufb7
Cenpm,Fhl2,Ddx39
Ppib,Cdc42,Ap2s1
Hint1,Kifc1,Diaph3
Mrpl18,Bcl2a1d,Fzr1
Cdca2,Cenph,Ncapg2
Diaph3,Gzma,Ckap2
Ncapg2,Trip13,Nap1l1
Clspn,Hpf1,Serinc3
Fzr1,Cenpk,Hmgb3
Ckap2,Rfc4,Lsm5
Raly,Calm1,Srsf3
Sept11,Gna15,Oaz1
Casp3,Cdc25c,Dctpp1
Kif2c,Sept11,Clspn
Dbf4,Ctsd,Ppil1
Slamf7,Dbf4,Mtch1
Mrpl51,Prdx1,Banf1
Ap2s1,Dctpp1,Rangap1
Cox7a2,Rad51ap1,Actr3
Ect2,Selenoh,Exosc8
Id2,Haus4,Id2
Serinc3,Rdm1,Rpa2
Ywhae,Trav14-1,Cyba
Hmgb3,Nudt4,H4c4
Banf1,Nkg7,Raly
Rad51,Mrpl51,Ndufa4
Cd47,Nrm,Sumo2
Capzb,Arsb,Spdl1
Ddx39,Itgb1,Efhd2
Atp5pb,Lsp1,Slamf7
Nrm,Prelid1,Arhgap11a
Bcl2a1b,Foxm1,Zbtb32
Dctpp1,Rpa2,Lsm6
H4c4,Bcl2a1b,Rpa3
Ppil1,Calm2,Rfc4
Itgb1,E2f8,Ywhae
Tpm3,Cox5a,Knstrn
Haus4,Cip2a,Cox6b1
Rpa2,Mtch1,Haus4
Psmb3,Prdx4,Bcl2a1b
Hnrnpab,Cbx3,Cdkn2c
Knstrn,Id2,Nek2
Ndufb9,Coro1a,Hnrnpab
Ms4a4b,Arpc5,Rilpl2
Cdkn2c,H2ac4,Gng2
Hnrnpa3,Gnai2,Etfb
Arhgap11a,Acot7,Mcm7
Arhgdib,Serinc3,Gna15
Mtch1,Rps27l,Kpna2
S100a13,Ddx39,Nudt4
Ly6a,Ppp1ca,Hmgn5
Rac2,Snrpd1,Rdm1
Exosc8,Reep4,Adprh
Snrpe,Espl1,Ssna1
Rfc4,Mcm7,Reep4
Efhd2,Abracl,S100a13
Nudt4,Mt1,Uhrf1
Rdm1,Rpa3,Med30
Hmgn5,Nsd2,Ndufb9
Rangap1,Ska3,Lsm2
Gna15,Cfl1,Prr13
Rbm3,Mrpl18,Ppib
Reep4,Ccdc50,Prr11
Rpa3,Cox5b,Tpm4
Mcm7,Adap1,Nrm
Nsd2,Rangap1,Mcm6
Myl12a,Mcm6,Itgb1
Lsm6,Prim1,Cdca5
Spdl1,Atp5j,Capzb
Adprh,Glrx,Sae1
Elob,Efhd2,Kif14
Uhrf1,Lag3,Hint1
Tpm4,Ap2s1,Apobec3
Zbtb32,Adprh,Psmd13
Hnrnpa2b1,Lcp1,Acot7
Gnb2,Rfc5,Melk
Rilpl2,Prf1,Neil3
Apobec3,Hmgn5,Snx3
Mcm6,Ska2,Cenpk
Dynll1,Cenpl,Commd1
Emp3,Tagln2,Arpc2
Etfb,Tpi1,Cox7a2
Cox6c,Anxa6,Psmb3
Sec11c,Rilpl2,Lbr
Psma4,Ncald,Nsd2
Gng2,Plp2,Ssrp1
Cenpk,Myl6,Tpi1
Prim1,Fignl1,Cox17
Ssrp1,Nap1l1,Rfc5
Prr13,Tmem97,Psma4
Prf1,Poc1a,Gnb2
Sept7,Rora,Cdc45
Snx3,Exosc8,Prf1
Acot7,Tceal9,Cd47
1810037I17Rik,Carhsp1,Arhgap19
Neil3,Fabp5,Tipin
Cdca5,Mns1,Smc1a
Smc1a,Cxcr6,Ms4a4b
Smdt1,Tipin,Ly6a
Lsm2,Lsm5,Bcl2a1d
Fen1,Cenpn,Hnrnpa3
Nek2,Bspry,Kifc1
Med30,Ndufb7,Prim1
Plp2,Mcm3,Kmt5a
Lbr,Stil,Atp5pb
Tceal9,Fen1,Ccnf
Smc4,Ssna1,Cenph
H3f3b,Etfb,Fkbp1a
Tipin,Parpbp,Plp2
Commd1,Banf1,Tceal9
Trir,H2ac20,1810037I17Rik
Bcl2a1d,Srsf3,Arhgdib
Hjurp,Kif18a,Trir
Cenpl,Oaz1,Kif18b
Ube2l3,Lsm6,Arsb
Atp5j2,Rgs16,Rbbp7
Arpc3,E2f2,Tmem14c
Pglyrp1,Ndufa4,Hjurp
Ssna1,Nde1,Trip13
Tpi1,Cyba,Smc4
Rfc5,Raly,Mcm3
Arhgdia,Traip,Hif1a
Rora,Sae1,Hdac1
Fkbp1a,Gng2,Sec11c
Kmt5a,Ube2t,Myl12a
Psmd13,Pimreg,Ccdc50
Tmem14c,Car5b,Ube2l3
Sae1,Lsm2,Dnajc9
Ccdc50,Commd1,Lsm3
Cox17,Ppp1r35,Sapcd2
Rap1a,Pbk,Sept7
Mcm3,Phlda1,Glrx
Arpc1b,Dhfr,Rbbp4
Rab8b,Prr13,Hip1
Hnrnpf,Dtl,Tpm3
Kpna2,Actr3,Ttk
Hif1a,Pdcd1,Fen1
Pomp,Kmt5a,Fhl2
Arsb,Ywhae,Rbm3
Dnajc9,Cenpp,Havcr2
Ptprcap,Tcf19,Smdt1
Rbbp4,Sumo2,Rad51ap1
Pgk1,Med30,Manf
Glrx,Hjurp,Dynll1
Manf,Cisd1,Supt16
Ppp1r35,Cenps,Gzma
Cip2a,Nup37,Emp3
Rad51ap1,Hnrnpab,Rab8b
Arhgap19,Rab8b,Cip2a
Hprt,Pcna,Pglyrp1
Ywhaq,Cox6b1,Ppp1r35
Prr11,Psmd13,Eif1ax
Cenph,Chaf1a,Bex3
Nde1,Pglyrp1,Hdgf
Klrc2,Map2k3,Zdhhc2
Cisd1,Tpm4,Cbx1
E2f2,Ssrp1,Eno1
Cox6a1,Bex3,Cenpl
H2ac20,Anln,Pgk1
Capza2,S100a13,Cisd1
Ldha,Depdc1b,Ube2n
Gzma,Stx11,Prdx4
Rbbp7,Cox17,Rap1a
Snrpb,Hif1a,Acadl
Bex3,Casp1,Pcna
Slc25a5,Brip1,Cmpk1
Pcna,Hdac1,Hprt
Cdc45,Apobec3,Arpc4
Hdac1,Snx3,Foxm1
Kif14,Eme1,Ywhaq
Nxt1,Ndufb9,Rora
Arpc4,Lbr,Arhgdia
Kifc1,Dapk2,Mns1
Cox8a,Ms4a4b,Elob
Nfyb,H1f3,Nde1
Ube2t,Nfyb,Nudt21
Acadl,Dnajc9,Dpy30
Rap1b,2610318N02Rik,Hnrnpa2b1
Ube2i,Prdm1,Nfyb
Dtl,Smc1a,Flna
Lsm3,Tubg1,Snrpe
Mns1,Fkbp1a,Ndufa11
Supt16,Troap,Rac2
Glipr1,Ly6a,Glipr1
Myo1f,H2bc11,Cox6a1
Melk,Mis18a,H2ac20
Cbx1,Rbbp7,Ranbp1
Hdgf,Ppib,H3f3b
Mis18a,Psma4,Map2k3
Ccnf,Capzb,Snrpb
Hip1,Capg,Ncaph2
Cmpk1,Mrpl27,Magoh
Klrk1,Eif1ax,Dtymk
Cxcr6,Klrc2,Cox6c
Eno1,Manf,Ssr2
Map2k3,Lrr1,Phf11b
Trip13,Ncaph2,Adap1
Nudt21,Supt16,Mt1
Eif1ax,Acadl,Sms
Ilk,Eno1,Cxcr6
Mdh2,Nxt1,Mrpl27
Ranbp1,Tmem14c,Usp1
Ncaph2,Lsm3,Fignl1
Ube2n,Psmb3,E2f2
Mrpl27,Cbx1,Capza2
Magoh,Cox7a2,Ska2
Psmb4,Nrgn,Ube2t
Atp5o-1,Glipr1,Gdi2
Mt1,Pola1,Rtn3
Dpy30,Myo1f,Myo1f
Prdx4,Gnb2,Atp5j2
Fhl2,Arpc2,Cdc25c
Rbx1,Rbbp4,Ywhab
Chsy1,1810037I17Rik,Tuba1a
Lsm4,Rbm3,Pfkp
Sf3b5,Mastl,Ndufb8
Flna,Cd47,Pomp
Ndufa11,Dtymk,Ostc
Dtymk,Pdia6,Mis18a
Phf11b,Gtse1,Trav14-1
Foxm1,Pgk1,Nxt1
Csrp1,Hint1,Fabp5
Havcr2,Ticrr,Carhsp1
Kif18b,Usp1,Ilk
Gdi2,Pik3ap1,Mrpl57
Sapcd2,Hdgf,E2f8
Sf3b6,Chsy1,Topbp1
Usp1,Sec11c,Ldha
Topbp1,Ccl3,Ech1
Tuba1a,Atp5pb,Dtl
Tubg1,Anxa1,Anapc5
Ywhab,Ilk,Sdhb
Tspo,Dpy30,Ncald
Fignl1,Hnrnpa3,Ube2i
Prkar1a,Psat1,Poc1a
Psmd8,Arhgdib,Mdh2
Trav14-1,Raph1,Sf3b5
Ttk,Batf,Rap1b
Tma7,Cmpk1,Erg28
Dhfr,Chaf1b,Chsy1
Batf,Ube2l3,Pdia6
Ssr2,Erg28,Elof1
Zdhhc2,Emp3,Baz1a
Ska2,Mcm10,Arpc3
Pdia4,Dynll1,Arpc1b
Cxcr3,Topbp1,Capza1
Carhsp1,Trir,Mapre1
Phlda1,Gas2l3,Swi5
Itgb7,Ube2n,Espl1
Sms,Haspin,Nans
Pdia3,Csrp1,Dhfr
Pola1,Myl12a,Nasp
Smarcc1,Lamc1,Ndufc2
Swi5,Phf11b,Batf
Fabp5,Zeb2,Rfc2
Ostc,Flna,Rbx1
Lag3,Smarcc1,Psmd8
Slbp,Sept7,Tubg1
Anapc5,Pdzd11,Kif18a
Rfc2,Arpc4,Tmem97
Mrpl57,Hprt,Dynlrb1
Rasgrp2,Sms,Anapc11
Pdia6,Eea1,Txnl1
Nans,Pif1,Eif4e
Ccl3,Smdt1,Atp5o-1
Ctsc,Trdc,Prkar1a
Pfkp,Tfdp1,Gars
Cbfb,Mybl2,Itgb2
Runx2,Blm,Phgdh
Ndufb11,Fancd2,Nup37
Sdhb,Akt1,Idh3a
Erg28,Trbv13-3,Smarcc1
Akt1,Creld2,Suz12
Tfdp1,Tnfrsf9,Psmb6
Arf5,Fkbp5,Nubp1
Idh3a,Ssr2,H2ac4
Elof1,Smc4,Klrc2
