wilcoxon,t-test,t-test_overestim_var
Hmgb2,Birc5,Birc5
H2az1,Top2a,Top2a
Stmn1,Mki67,Mki67
Birc5,Pclaf,Pclaf
Lgals1,Stmn1,Stmn1
Mki67,Hmgb2,Hmgb2
Pclaf,Cdca8,Cdca8
Top2a,Lgals1,Lgals1
Ube2s,Nusap1,Cks2
Cdca8,Cks2,Nusap1
S100a6,Cks1b,Cks1b
Crip1,S100a6,S100a6
Cks1b,Cdca3,Cdca3
Ptma,Kif11,Cdk1
Cks2,Cdk1,Kif11
Ube2c,Tpx2,Lmnb1
Lmnb1,Lmnb1,Tpx2
Nusap1,Ube2c,Ube2c
S100a10,Ccna2,Ccna2
Cdca3,Anxa2,Anxa2
Tubb4b,Prc1,Smc2
Kif11,Smc2,Prc1
Txn1,Cenpe,Cenpe
Smc2,H2az1,H2az1
Prc1,Hmmr,Hmmr
Cdk1,Ccnb2,Ccnb2
Tmsb4x,Spc24,Spc24
Ccna2,Incenp,Incenp
Tpx2,S100a4,Ube2s
Gapdh,Ube2s,S100a4
Sub1,Cenpf,Cenpf
Actg1,Aurkb,Aurkb
Anxa2,Serpinb6b,Tubb4b
Cenpe,H2ax,Serpinb6b
Hmmr,Tubb4b,Ptma
Tubb5,Kif15,H2ax
Spc24,Ptma,Kif15
Ccnb2,Lgals3,Lgals3
Hmgb1,Tacc3,Tacc3
Tuba1b,Tmsb4x,Tmsb4x
Cenpf,Knl1,Knl1
S100a4,Gzmb,Gzmb
H2ax,Plk1,Ahnak
Incenp,H1f5,Crip1
Ran,Ahnak,Plk1
Clic1,Crip1,S100a10
Serpinb6b,Racgap1,H1f5
Arl6ip1,S100a10,Racgap1
Aurkb,Cenpa,Cenpa
Kif15,Plek,Plek
Lgals3,Ifng,Ifng
Knl1,Bhlhe40,Bhlhe40
Cenpa,Asf1b,Txn1
Ifng,Rrm2,Asf1b
Cd48,Txn1,Rrm2
Nkg7,Hmgn2,Hmgn2
Tacc3,Kif22,Kif22
Ahnak,Ezh2,Actg1
Tmpo,Actg1,Ezh2
Rrm2,Ncapg,Tuba1b
H1f5,Ccnb1,Tmpo
Hmgn2,Tuba1b,Ncapg
Plek,Tmpo,Ccnb1
Vim,Serpinb9,Sub1
Bhlhe40,Dut,Dut
Anp32b,Sub1,Serpinb9
Plk1,Tyms,Tuba1c
Gzmb,Cdc20,Tyms
Racgap1,Tuba1c,Cdc20
Asf1b,H2ac8,Gapdh
Ncapg,Arl6ip1,Arl6ip1
Dut,Shcbp1,H2ac8
Kif22,Gapdh,Cd48
Cit,Cit,Shcbp1
Cox5b,Cd48,Cit
Anp32e,Cdc25b,Vim
Cdc20,Ndc80,Hmgb1
Calm2,Vim,Cdc25b
Serpinb9,Rrm1,Ndc80
Actb,Bub1b,Rrm1
Calm1,Kif4,Tubb5
Ccnb1,H1f4,H1f4
Dek,Hmgb1,Bub1b
Tyms,Klrc1,Kif4
Ezh2,Tubb5,Alyref
Ywhah,Dbf4,Dbf4
Reep5,1500009L16Rik,Klrc1
Tuba1c,Alyref,Anp32e
Abracl,Spc25,1500009L16Rik
Shcbp1,Mad2l1,Ran
Klrc1,Anp32e,Spc25
H2ac8,Dlgap5,Mad2l1
Lsp1,Ran,Nkg7
Ndc80,Bub1,Dlgap5
Cdc42,Cenpw,Clic1
Cdc25b,Nkg7,Ywhah
Alyref,Ywhah,Cenpw
S100a11,Clic1,Reep5
Calm3,Ckap2l,Ybx3
Pfn1,Ybx3,Bub1
Mad2l1,Reep5,Cmc2
Kif4,Cmc2,Ckap2l
H1f4,Ska1,Bub3
Spc25,Nuf2,Dek
1500009L16Rik,Bub3,Ska1
Bub3,Mis18bp1,Calm3
Bub1b,Dek,Anp32b
Rrm1,Kif23,Actb
Cox5a,Hist1h2ap,Kif23
Ptms,Gmnn,Nuf2
Dbf4,Cdkn3,Mis18bp1
Ckap2l,Actb,Gmnn
H3f3b,Calm3,Rad21
Pycard,Anp32b,Calm2
Mis18bp1,Ckap5,Hist1h2ap
Cdkn3,Rad21,Ckap5
Itga4,Depdc1a,Cdkn3
Prdx1,Calm2,Depdc1a
Dlgap5,Ptms,Ptms
Cfl1,Ncaph,Itga4
Ppia,Sdf2l1,Sdf2l1
Cenpw,Aspm,Ncaph
Ska1,Itga4,Aspm
Rbm3,Sgo2a,S100a11
Cox8a,Tk1,Sgo2a
Bub1,S100a11,Tk1
H2az2,Cep55,Cox5b
Dbi,Plk4,Plk4
Nuf2,Ncapd2,Cep55
Hist1h2ap,Osbpl3,Ncapd2
Kif23,Mxd3,Pycard
Aspm,Cox5b,Osbpl3
Ybx3,Kif20b,Mxd3
Rad21,Pycard,Kif20b
Hsp90b1,Ctla2a,Dbi
Ctsd,Aurka,Lsp1
Gmnn,Kif20a,Ctla2a
Ncaph,Dbi,Aurka
Depdc1a,Lsp1,Hsp90b1
Sh3bgrl3,Slamf7,Pkm
Jpt1,Hsp90b1,H2az2
Cmc2,Pkm,Ctsd
Plk4,H2az2,Kif20a
Snrpd1,Ctsd,Snrpd1
Hint1,Diaph3,Slamf7
Ncapd2,Snrpd1,Abracl
Sgo2a,Pglyrp1,Pglyrp1
Ckap5,Cenpm,Atpif1
Slamf7,Gzmk,Diaph3
Sdf2l1,Abracl,Sept11
Ctla2a,Ccdc34,Calm1
Kif20b,Sept11,Pfn1
Tk1,Atpif1,H3f3b
Srsf3,Fkbp2,Ccdc34
Osbpl3,Rilpl2,Fkbp2
Nucks1,Pfn1,Cenpm
Cep55,H3f3b,Selenoh
Gnai2,Calm1,Gzmk
Mxd3,Cd28,Cd28
Hsp90aa1,Selenoh,Prdx1
Ccdc34,Casp3,Rilpl2
Myl6,Prdx1,Ppia
Ybx1,Bcl2a1b,Il2rb
Sumo2,Ect2,Cdc42
Pglyrp1,Cxcr3,Ly6a
Ly6a,Il2rb,Casp3
Ppp1ca,Esco2,Nucks1
Cenpm,H4c9,Bcl2a1b
Selenoh,Kif2c,Cxcr3
Bcl2a1b,Sgo1,H4c9
Cd28,Lig1,Ect2
S100a13,Ppia,Lig1
Gzmk,Ly6a,Mcm5
Kif20a,Mcm5,Cox5a
Id2,Cdc42,Hopx
H4c9,Nucks1,Id2
Diaph3,Hopx,Esco2
Pkm,Id2,Sgo1
Prelid1,Cdca2,Kif2c
Casp3,Cox5a,Prelid1
Aurka,Prelid1,Pim1
Ubb,Ctla4,Cdca2
H3c3,Arhgap11a,S100a13
Clspn,H3c3,Ctla4
Snrpe,Spag5,Arhgap11a
Cxcr3,Pim1,Clspn
Rilpl2,Clspn,Cfl1
Lig1,Klrc2,Spag5
Sept11,Ncapg2,Rbm3
Il2rb,S100a13,Hsp90aa1
Klrc2,Gna15,H3c3
Esco2,Dnmt1,Dnmt1
Atpif1,Hsp90aa1,Klrc2
Pim1,Pmf1,Hpf1
Cyba,Rbm3,Ncapg2
Hopx,Hpf1,Jpt1
Mcm5,Cfl1,Pmf1
Nap1l1,Ckap2,Gna15
Pmf1,Jpt1,Ckap2
Oaz1,Knstrn,Knstrn
Ncapg2,Hmgb3,Ubald2
Dnajc15,Ubald2,Gng2
Gna15,Gng2,Nap1l1
Ctla4,Dusp5,Pfkp
Itgb1,Pfkp,Cox8a
Knstrn,Ly6c2,Hmgb3
Fkbp2,H4c4,Dusp5
Ckap2,Nap1l1,Efhd2
Cdca2,Myo1f,Etfb
Atp5j,Klrk1,Ly6c2
Sgo1,Efhd2,Myo1f
Spag5,Etfb,Sh3bgrl3
Arpc3,Cox8a,H4c4
Ect2,Rad51,Srsf3
Nsd2,Reep4,Lsm5
Cox6b1,Ap2s1,Ap2s1
Dusp5,Lsm5,Hint1
Klrk1,Sh3bgrl3,Klrk1
Arhgap11a,Srsf3,Rangap1
Ly6c2,Rangap1,Reep4
Kif2c,Cdca5,Ubb
Fbxo5,Ubb,Prr13
Hnrnpab,Hint1,Rad51
Myo1f,Prr13,1810037I17Rik
Hmgb3,Spdl1,Gnai2
Cbx3,Fbxo5,Nudt21
Dnmt1,Ccl5,Ybx1
Lsm5,1810037I17Rik,Fbxo5
H4c4,Itgb1,Cdca5
Reep4,Gnai2,Spdl1
1810037I17Rik,Nudt21,Hnrnpab
Ccl5,Ybx1,Ccl5
Chsy1,Acot7,Myl6
Hpf1,Hnrnpab,Itgb1
Rad51,Dennd4a,Dennd4a
Ywhae,Myl6,Acot7
Il18rap,Chsy1,Ppp1ca
Gng2,Nsd2,Hjurp
Runx2,Hjurp,Chsy1
Rbbp8,Runx2,Cbx3
Dennd4a,Tnfaip3,Nsd2
Nrm,Ppp1ca,Ifngr1
Cmtm7,Cbx3,Tnfaip3
Ubald2,Rbbp8,Runx2
Hjurp,Cenpk,Cmtm7
Rps27l,Cmtm7,Phf11b
Capzb,Ifngr1,Mrpl18
Efhd2,Phf11b,Rbbp8
Pfkp,Rpa2,Sumo2
Ndufb7,Mrpl18,Rpa2
Arpc5,Zbtb32,Ywhae
Tnfaip3,Rps27l,Rps27l
Prr13,Ywhae,Cenpk
Acot7,Sumo2,Serinc3
Ifngr1,Mapre2,Atp5j
H1f2,Serinc3,Cyba
Rora,Dctpp1,Dctpp1
Etfb,Cyba,Zbtb32
Ap2s1,Pik3ap1,Dnajc15
Cox7a2,Atp5j,Mapre2
Mrpl18,Rnaseh2b,Rnaseh2b
Cenpk,Kif14,Ddx39
Rangap1,Dnajc15,Ube2l3
Tagln2,Bcl2a1d,Snrpe
Actr3,Nek2,Oaz1
Nudt21,Ddx39,Pik3ap1
Rgs1,Il18rap,Kif14
Ube2l3,Fzr1,Bcl2a1d
Fzr1,Icos,Nek2
Cdca5,Uhrf1,Fzr1
Rpa2,Ube2l3,Hif1a
Prim1,Atxn1,Atxn1
Icos,Snrpe,Icos
Atxn1,Oaz1,Il18rap
Spdl1,Rora,Uhrf1
Mapre2,Cenph,Ndufb7
Cdkn2c,Hif1a,H1f2
Ccl4,Cenpl,Hmgn5
Gzma,H1f2,Rfc5
Rac2,Prim1,Rora
Phf11b,Kpna2,Prim1
Ppib,Rfc5,Mcm7
Nudt4,Fignl1,Cenpl
Uhrf1,Cip2a,Cox6b1
Cenpl,Hmgn5,Cenph
Cox7c,Mcm7,Mcm6
Rnaseh2b,Nrm,Arpc5
Ndufa4,Neil3,Kpna2
Rfc5,Mcm6,Nrm
Hnrnpa3,Gzma,Cip2a
Slc25a5,Ndufb7,Fignl1
Coro1a,Rfc4,Rfc4
Serinc3,Rad51ap1,Hprt
Zbtb32,Arhgap19,Gzma
Lcp1,Cox6b1,Capzb
Dctpp1,Melk,Neil3
Hmgn5,Arpc5,Arpc3
Bcl2a1d,Cdc45,Cbx5
Mcm6,Hprt,Lsm2
Mcm7,Cbx5,Arhgap19
Plp2,Ccnf,Rad51ap1
Dynll1,Nudt4,Ube2n
Rfc4,Prr11,Nudt4
Ddx39,Lsm2,Snx3
Hprt,Capzb,Melk
Pik3ap1,Arpc3,Cox17
Nr4a2,Kifc1,Cdc45
Neil3,Trip13,Tipin
Cip2a,Tipin,Ccnf
Ube2t,Cox17,Prr11
Fen1,Ube2n,Psmd13
Hif1a,Snx3,Kifc1
E2f2,Arsb,Acadl
Cbx5,Kif18b,Trip13
Raly,Cdkn2c,Eif4e2
Nek2,Ttk,Cdkn2c
H2ac20,Psmd13,Arsb
Cd44,Acadl,Raly
Sec11c,Plp2,Plp2
Ccdc50,Carhsp1,Cox7a2
Srgn,Eif4e2,Kif18b
Gnb2,Ube2t,Sec11c
Anxa6,Ncald,Vmp1
Arsb,E2f2,Tuba1a
Rad51ap1,Sapcd2,Ttk
Cenph,Pcna,Pcna
Tipin,Vmp1,Anxa6
Pcna,Raly,Ube2t
Dtl,Hip1,Carhsp1
Ndufb9,Adap1,Nasp
Psmb3,Tuba1a,Tagln2
Atp5pb,Cox7a2,E2f2
Pgk1,Sec11c,Ncald
Batf,Cd44,Pgk1
Snx3,Ccdc50,Rpa3
Rdm1,Nasp,Ccdc50
Prkar1a,Rgs1,Sapcd2
Fignl1,Anxa6,Hip1
Arhgap19,Zdhhc2,Cd44
Vmp1,Rpa3,Adap1
Cox17,H2ac20,Dynll1
Kifc1,Pgk1,Tmem14c
Tmem14c,Tagln2,Rgs1
Prf1,Prdx4,H2ac20
Ccl3,Tmem14c,Ywhaq
Kpna2,Dynll1,Hdgf
Kif14,Havcr2,Zdhhc2
Lsm2,Ccl4,Kmt5a
Acadl,Kmt5a,Prdx4
Ppil1,Nr4a2,Mtch1
Rap1b,Hdgf,Gnb2
Cdc45,Mtch1,Prkar1a
Prr11,Ppil1,Manf
Kmt5a,Ywhaq,Ppil1
Glipr1,Batf,Glipr1
Tuba1a,Manf,Batf
Ywhaq,Dtl,Nr4a2
Map2k3,Glipr1,Havcr2
Haus4,Prkar1a,Ppib
Ccnf,Gnb2,Ccl4
Rpa3,Foxm1,Banf1
Atad2,Fen1,Hnrnpa3
Trip13,Prf1,Dtl
Snrpb,Ccr5,Actr3
Nasp,Banf1,Exosc8
