gene_names,P3,P5,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.6756196618080139,0.7637686729431152,-0.2480724155902862,4.303025185024994e-06,-5.026355266571045,-0.2480724155902862,1.057844519060878e-05,-4.829245090484619,-0.2480724155902862,3.3716723282325574e-06,-5.053881645202637
Lypla1,0.3532245755195617,0.3878798484802246,-0.1615627259016037,0.5314132599465337,-1.234870433807373,-0.1615627259016037,0.1001094205900924,-2.0933961868286133,-0.1615627259016037,0.0777576702647181,-2.196522951126098
Gm37988,0.0010160051751881,0.0003977001470047,1.3535985946655271,0.9990284026033616,0.1513903737068176,1.3535985946655271,0.5882413087347418,0.835688591003418,1.3535985946655271,0.5682679585456237,0.8542742133140564
Tcea1,0.493069589138031,0.5281899571418762,-0.1267464011907577,0.1641521946303644,-1.9426112174987795,-0.1267464011907577,0.124887055931037,-1.9829814434051516,-0.1267464011907577,0.0997743801626143,-2.077455520629883
Atp6v1h,0.3022817373275757,0.3453829288482666,-0.2250691056251526,0.1107739901715743,-2.1316635608673096,-0.2250691056251526,0.0225754000722486,-2.728168249130249,-0.2250691056251526,0.015314220477867,-2.854510545730591
Rb1cc1,0.3158493041992187,0.2430842965841293,0.4327102899551391,1.935899302554051e-05,4.711329460144043,0.4327102899551391,1.9431119615436487e-05,4.694255828857422,0.4327102899551391,7.66007180601515e-06,4.88063907623291
Pcmtd1,0.1511543691158294,0.137007862329483,0.1522136330604553,0.4097757159008953,1.4157596826553345,0.1522136330604553,0.4169784880874538,1.2136753797531128,0.1522136330604553,0.3815248604520661,1.2653727531433103
Rrs1,0.1658889502286911,0.3330543637275696,-1.1311322450637815,7.548159977270643e-22,-9.958091735839844,-1.1311322450637815,9.01926673419494e-29,-11.740104675292969,-1.1311322450637815,2.76204859074344e-32,-12.419285774230955
Adhfe1,0.0007186077418737,0.0010248674079775,-0.5123811960220337,0.9990284026033616,0.0312613695859909,-0.5123811960220337,0.9137779557644248,-0.2990484535694122,-0.5123811960220337,0.902426327228653,-0.3110394179821014
Mybl1,0.0423607751727104,0.0276587773114442,0.6256584525108337,0.679244026443529,1.0391390323638916,0.6256584525108337,0.045859915116515,2.4443838596343994,0.6256584525108337,0.0367347865233724,2.519673585891724
Vcpip1,0.2269153594970703,0.2042358070611953,0.1688653379678726,0.0425546406045212,2.5389890670776367,0.1688653379678726,0.2225438559041586,1.6593420505523682,0.1688653379678726,0.1905325899688626,1.7357958555221558
Sgk3,0.0274276342242956,0.0610782392323017,-1.1794811487197876,0.0581511640641322,-2.4138972759246826,-1.1794811487197876,3.031275549347623e-06,-5.101503372192383,-1.1794811487197876,5.601457606911562e-07,-5.418199062347412
Mcmdc2,0.000961598008871,0.0011970702325925,-0.3161714971065521,0.9990284026033616,0.0621516853570938,-0.3161714971065521,0.93373134753746,-0.2631787359714508,-0.3161714971065521,0.9226136232705298,-0.2759338915348053
Ppp1r42,0.0,0.0,0.0,0.9990284026033616,0.0824669376015663,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.5228999257087708,0.5516229867935181,-0.0997133627533912,0.2353743970894391,-1.7520744800567627,-0.0997133627533912,0.2255735242761888,-1.651818871498108,-0.0997133627533912,0.192944694004243,-1.7286977767944336
Cspp1,0.3206359148025512,0.2081578969955444,0.7079646587371826,2.336037316069869e-12,7.401430606842041,0.7079646587371826,1.9987115995528925e-12,7.472856044769287,0.7079646587371826,2.2182123412538645e-13,7.760578155517578
Arfgef1,0.2975643873214721,0.2745073139667511,0.1337812095880508,0.1092474694810311,2.1383426189422607,0.1337812095880508,0.2676017849055155,1.544955849647522,0.1337812095880508,0.232457730769808,1.615117430686951
Prex2,0.0020153084769845,0.0,20.94402313232422,0.9990284026033616,0.3095524907112121,20.94402313232422,0.0492202806019701,2.4166955947875977,20.94402313232422,0.0474228162500698,2.4166955947875977
A830018L16Rik,0.0003063702315557,0.0,18.225141525268555,0.9990284026033616,0.1203145310282707,18.225141525268555,0.494361825574487,1.0,18.225141525268555,0.4849314292002019,1.0
Slco5a1,0.0,0.0,0.0,0.9990284026033616,0.0824669376015663,0.0,1.0,0.0,0.0,1.0,0.0
Ncoa2,0.3142236769199371,0.2902646064758301,0.1325751692056656,0.1974722928396208,1.8482705354690552,0.1325751692056656,0.2762848014900886,1.5242819786071775,0.1325751692056656,0.2419565655108804,1.590815186500549
