,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.4045303,-0.8022763729095459,False,,,,,,,,,,,,,,,,-0.23562252521514893
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.13015896,-0.19477462768554688,False,,,,,,,,,,,,,,,,-0.19025909900665283
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.72272277,-0.7794697284698486,False,,,,,,,,,,,,,,,,-0.5448710918426514
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.41433364,-0.8604898452758789,False,,,,,,,,,,,,,,,,-0.5132441520690918
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.2693872,-1.4143879413604736,False,,,,,,,,,,,,,,,,-1.266233205795288
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.100023,-5.655642032623291,False,,,,,,,,,,,,,,,,-3.868269443511963
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.3921316,-0.28214871883392334,False,,,,,,,,,,,,,,,,0.11897897720336914
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.85767215,-0.4405179023742676,False,,,,,,,,,,,,,,,,-0.41228413581848145
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0041485345,-3.2924132347106934,False,,,,,,,,,,,,,,,,-0.09837865829467773
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,5.9683146,-2.5956804752349854,False,,,,,,,,,,,,,,,,-2.5053985118865967
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.14851028,-1.5469977855682373,False,,,,,,,,,,,,,,,,-0.23330378532409668
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.17145605,-0.8465602397918701,False,,,,,,,,,,,,,,,,-0.14049959182739258
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.9075982,-0.5557513236999512,False,,,,,,,,,,,,,,,,-0.548863410949707
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,7.8423495,-1.058619499206543,False,,,,,,,,,,,,,,,,-1.0585174560546875
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.41641533,-0.1134500503540039,False,,,,,,,,,,,,,,,,0.05217909812927246
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.5303193,-0.5092661380767822,False,,,,,,,,,,,,,,,,-0.4483320713043213
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.06281463,-3.015044689178467,False,,,,,,,,,,,,,,,,0.002854585647583008
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.0833889,-1.2152175903320312,False,,,,,,,,,,,,,,,,-1.1492035388946533
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,2.1709316,-2.293931722640991,False,,,,,,,,,,,,,,,,-2.2488973140716553
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.3716734,-0.2122650146484375,False,,,,,,,,,,,,,,,,-0.17390990257263184
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,0.8797525,-0.7833578586578369,False,,,,,,,,,,,,,,,,-0.7784658670425415
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,0.9363361,-0.8067554235458374,False,,,,,,,,,,,,,,,,-0.8066772222518921
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.3633239,-0.858803391456604,False,,,,,,,,,,,,,,,,-0.8467323780059814
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.8883618,-0.7691266536712646,False,,,,,,,,,,,,,,,,-0.7621535062789917
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.554459,-0.8332920074462891,False,,,,,,,,,,,,,,,,-0.6573519706726074
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.25234285,-0.5246701240539551,False,,,,,,,,,,,,,,,,-0.13460850715637207
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.6963627,-0.6835862398147583,False,,,,,,,,,,,,,,,,-0.6401020288467407
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.069058195,-5.5390400886535645,False,,,,,,,,,,,,,,,,-0.007605791091918945
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.936058,-0.1897820234298706,False,,,,,,,,,,,,,,,,-0.15557169914245605
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.5918305,-0.4989076852798462,False,,,,,,,,,,,,,,,,-0.4912933111190796
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,0.98205274,-0.023106694221496582,False,,,,,,,,,,,,,,,,0.011759340763092041
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.08910599,-2.134615659713745,False,,,,,,,,,,,,,,,,-0.08383727073669434
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.6868225,-1.4891698360443115,False,,,,,,,,,,,,,,,,-1.4378783702850342
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,7.8518877,0.5886983871459961,False,0.09834004970514301,0.007394971632788896,0.08211127410187712,26.41748004386949,18.555386352539063,4.1690497398376465,0.20221324265003204,0.46245911061672823,0.0,0.0,0.19878805627958596,10.682464122525298,0.5291516393872684,0.23634790933280225,6.8869240675318695,0.7021122574806213
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.4366378,-0.5675467252731323,False,,,,,,,,,,,,,,,,-0.552674412727356
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.3552029,-0.4718729257583618,False,,,,,,,,,,,,,,,,-0.3801426887512207
