wilcoxon,t-test,t-test_overestim_var
Rps16,Tcf7,Rps16
Rps19,Sell,Rps24
Rplp1,Ccr7,Rps21
Rpl12,Bcl2,Rpl18a
Rpl13,Il7r,Rps27
Rps24,Dapl1,Rpl12
Rps21,Rps15a,Rpl23
Rps27a,Klf3,Rps27a
Rpl27a,Actn1,Rpl27a
Rps27,Rps21,Rps15a
Rps3,Nsg2,Rpl35a
Rpl18a,Rps16,Rplp1
Rpl21,Gbp2,Rpl36
Rpl23,Cd2ap,Rps7
Rpl19,Rpl17,Rpl17
Rps7,Rpl35a,Rps3
Rps9,Rps27a,Rpl9
Rps20,Rpl36,Rps29
Rps29,Pik3ip1,Rps19
Rpl35a,Rps27,Rpl13
Rpl26,Kbtbd11,Rps9
Rps23,Rps24,Rps20
Rps18,Ssbp2,Rps14
Rpl9,Rpl18a,Tcf7
Rpl36,Sh3bp5,Rps12
Rpl17,Tmem108,Tpt1
Rps14,Il6ra,Rps5
Rplp2,Arl5c,Rpl37
Rps12,Rps3,Rpl30
Rps15a,Dyrk2,Sell
Rps13,Rgcc,Rps28
Rps5,Rpl27a,Rps18
Rpl30,Brd8,Rps23
Rpl8,Bach2,Rpl37a
Rps10,Rpl23,Rpl15
Rpl37,Rpl12,Rpl19
Tpt1,Tasor2,Rpl21
Rps28,Treml2,Satb1
Rpl39,Znrf1,Rpl8
Rpl15,Pigp,Rpl32
Rps4x,Gnl3,Rplp2
Rpl18,Tdrp,Ccr7
Rpl37a,Cux1,Rpl18
Rps15,Pdk1,Rps15
Rpl36a,Rpl15,Rps4x
Rpl32,Tpt1,Rpl39
Klf2,Rhob,Rpl22
Satb1,Cep97,Rpl26
Rpl22,Retreg1,Klf2
Tcf7,Hbp1,Fau
Rpl10a,Vav1,Rpl10a
Rpl11,Ifit1bl1,Rpl24
Rpl14,Tnfsf8,Rpl23a
Rps25,Sgk1,Rps25
Rps3a1,Usp36,Rpl35
Rpl6,Irs2,Rpl6
Fau,Ikbke,Eef1a1
Eef1b2,Rps7,Rpl11
Sell,Rpl9,Rps13
Rpl35,Hif1an,Eef1b2
Rpl24,Per1,Rpl7
Rpl5,Cd55,Rps3a1
Rpl23a,Zswim6,Jun
Eef1a1,Slfn8,Rps11
Ccr7,Rps29,Rpl14
Rps11,Ramp1,Bcl2
Rpl7,Rps14,Il7r
Jun,Rps12,Rpl34
Rack1,Rpl37,Rack1
Rpl34,Rpl7,Rpl36a
Rpl10,Rabggtb,Rps10
Rpl38,Birc3,Rpl5
Rpl3,Adgrg5,Lef1
Rpsa,Hdgfl3,Fos
Rplp0,Rpl37a,Dapl1
Bcl2,Atg2a,Rpl38
Rps2,Chfr,Rpl28
Rps8,Ranbp10,Ssh2
Lef1,Satb1,Rpl10
Il7r,Rpl30,Emb
Arl4c,Bag6,Npm1
Tmsb10,Adar,Tsc22d3
Rpl28,Elmsan1,Arl4c
Rps26,Rplp1,Klf3
Ssh2,Jun,Rps2
Npm1,Jmy,Rpl3
Emb,Mettl1,Tmsb10
Rpl29,Pnpla8,Fam241a
Vps37b,Grcc10,Rps8
Fos,Tex264,Rplp0
Tubb5,Kdm3a,Actn1
Rpl4,Rpl13,Gramd3
Gramd3,Mpp7,Rpl29
Rapgef6,Kri1,Rps26
mt-Nd2,N4bp2,Foxp1
Naca,Dcaf1,Rpsa
