wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Rpl12,Rpl23,Rpl23
Rplp1,Rps16,Rpl18a
Rpl23,Rpl18a,Rps16
Rps7,Rps7,Rps15a
Rpl39,Rps15a,Rps7
Rps9,Rpl12,Tpt1
Rps16,Tpt1,Rps27
Rpl27a,Rps27,Rpl12
Rps15a,Rpl17,Rpl17
Rpl21,Rpl39,Rpl39
Rpl30,Rplp1,Rplp1
Rps21,Rps9,Rps13
Rpl18a,Rps13,Rpl27a
Rpl13,Rpl27a,Rps9
Rps13,Rps21,Rps21
Rps29,Rpl19,Rpl21
Rpl32,Rpl21,Rpl19
Rpl19,Rpl30,Rpl30
Rps19,Fau,Fau
Tpt1,Rps29,Rps29
Rps3,Rps19,Rps14
Rpl9,Rpl9,Rpl9
Rpl17,Rpl32,Rps19
Rpl26,Rps14,Rpl37a
Rps27,Rpl37a,Rpl32
Rps18,Rpl13,Rpl13
Rpl35a,Rps3,Rpl34
Rps23,Rpl34,Rps3
Rps14,Rplp2,Rpl37
Rplp2,Rpl26,Rplp2
Rpl37a,Rpl37,Rpl26
Rpl36,Rpl35a,Rps18
Fau,Rpl36,Rpl36
Rpl37,Rps18,Rpl18
Rpl18,Rps23,Rpl35a
Rps5,Rpl18,Rps23
Rps20,Rps20,Rps5
Rpl34,Rps5,Rps20
Rps28,Rps28,Rps28
Rpl11,Rpl38,Btg1
Rps10,Btg1,Rpl38
Rpl38,Sell,Sell
Rps27a,Ccr7,Ccr7
Eef1b2,Rpl11,Rpl11
Rpl22,Rps10,Rps27a
Btg1,Rps27a,Rps10
Eef1a1,Rpl22,Rpl22
Rps4x,Eef1b2,Eef1b2
Rpl5,Eef1a1,Rpl24
Rpl27,Rpl24,Eef1a1
Rack1,Rpl5,Rpl5
Rpl24,Tcf7,Tcf7
Rpl35,Rpl27,Rpl27
Rpl36a,Rps4x,Rps4x
Lef1,Lef1,Rack1
Sell,Rack1,Lef1
Rps15,Rpl36a,Rpl36a
Satb1,Satb1,Satb1
Ccr7,Rpl35,Rpl35
Rps12,Rps15,Rps15
Tcf7,Rps12,Rps12
Rpl8,Rpl8,Rpl8
Npc2,Rps11,Rps11
Rps3a1,Npc2,Npc2
