wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Rpl23,Tpt1,Tpt1
Rplp1,Rps27,Rpl23
Rps15a,Rpl18a,Rpl18a
Rps9,Rps15a,Rps15a
Rps16,Rpl23,Rps27
Tpt1,Rps16,Rps16
Rpl39,Fau,Rpl39
Rps29,Rpl39,Fau
Rps21,Rpl17,Rpl17
Rpl27a,Rps7,Rpl19
Rpl19,Rpl19,Rps7
Rpl17,Rps21,Rps21
Rpl21,Rps29,Rps29
Rpl18a,Rps13,Rps9
Rps7,Rpl21,Rpl21
Rps27,Rps9,Rps13
Rps13,Rpl12,Rpl27a
Rpl32,Rpl27a,Rplp1
Rpl12,Rplp1,Rpl12
Rpl9,Btg1,Rpl37a
Fau,Rpl37a,Rpl30
Rpl37a,Rpl30,Rps19
Rps19,Rpl9,Btg1
Rps3,Rps19,Rpl9
Rpl30,Rps14,Rpl32
Rplp2,Rpl32,Rps3
Rpl36,Rps3,Rps14
Rpl13,Rpl34,Rpl34
Rps14,Rpl13,Rpl13
Rpl37,Rpl37,Rplp2
Rpl34,Rplp2,Rpl37
Rps18,Rpl36,Ccr7
Rps23,Sell,Rpl36
Rps20,Tcf7,Sell
Rpl26,Ccr7,Tcf7
Btg1,Rps23,Rps23
Rps5,Rps18,Rps5
Rpl18,Rps5,Rps18
Rps28,Rpl18,Satb1
Rpl35a,Satb1,Rpl18
Satb1,Rps20,Rps20
Pnrc1,B2m,Lef1
Lef1,Rpl26,Rpl26
Npc2,Lef1,Rps28
Rpl38,Rps28,Pnrc1
Gimap6,Pnrc1,Rpl35a
Rps10,H2-K1,Rpl38
B2m,Gimap6,Gimap6
Sell,Rpl35a,B2m
Tcf7,Rpl38,Npc2
Ccr7,Npc2,H2-K1
H2-K1,Ltb,Ltb
Klf2,Rps10,Rps10
Ltb,Klf2,Vps37b
Eef1a1,Vps37b,Eef1a1
Rps4x,Eef1a1,Klf2
Emb,Rpl24,Cox7a2l
Stk17b,Cox7a2l,Rpl24
Cox7a2l,Junb,Foxp1
Rpl24,Foxp1,Junb
Rpl22,Shisa5,Rpl22
Shisa5,Rpl22,Txk
Junb,Stk17b,Shisa5
Ptpn18,Emb,Stk17b
Tmsb10,Ptpn18,Emb
Vps37b,Rps4x,Rps4x
Rpl27,Tmsb10,Dapl1
Rack1,Txk,Tsc22d3
Jund,Tsc22d3,Ptpn18
Rpl36a,Ssh2,Ssh2
Clk1,Jund,Tmsb10
Eef1b2,Rapgef6,Rapgef6
Rpl11,Dapl1,Jund
Pfdn5,Rpl27,Clk1
Rpl35,Clk1,Rgs10
Foxp1,Rack1,Rpl27
Cd3d,Jun,Jun
Ddx5,Rps27a,Evl
Rps27a,Eef1b2,Il7r
Rapgef6,Il7r,Rpl36a
Cd53,Rpl36a,Rack1
Txk,Cd3d,Rps27a
Jun,Rgs10,Eef1b2
Ubc,Rpl11,Rpl11
Ifi27l2a,Evl,Bcl2
Srsf5,Bcl2,Ppp1r15a
Rps11,Fos,Fos
Jak1,Ppp1r15a,Pfdn5
H2-D1,Pfdn5,Cd3d
Tsc22d3,Ifi27l2a,Arl4c
Ppp1r15a,Arl4c,Ms4a4c
Saraf,Rpl35,Rpl35
Elf1,Ms4a4c,Ddx5
Fos,Rps11,Rps11
Eif4a2,Ubc,Ifi27l2a
Ssh2,Ddx5,Cd53
Rpl8,Cd53,Ubc
Rpl5,H2-D1,Nsg2
Il7r,Jak1,Itpkb
Arl4c,Itpkb,Jak1
Dapl1,Hcst,Chd2
H2-T23,Klrd1,Map4k4
Akap13,Chd2,Fam241a
Chd2,Srsf5,Srsf5
Rps3a1,Nsg2,H2-D1
Bcl2,Elf1,Elf1
Klf6,Map4k4,Klrd1
H2-Q7,Pdcd4,Pdcd4
Evl,Eif4a2,Smad7
Hcst,Fam241a,Hcst
Psme1,Smad7,Eif4a2
Rps12,Rpl5,Peli1
Il2rg,Peli1,Stat1
Rbm39,Tut4,Rpl5
Ptprc,Stat1,Tut4
