paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
41537.15466691175,53171.72041625287,10.995864,-1.2091569,-3.9626567,-1.2860646,-2.4926682,-1.9683862,-4.098224,3.0310757,-0.93806267,-0.99419296,1.6177152,0.05557415,-2.039333,3.0798194,-0.16475688,-3.8362694,2.5893824,-0.0062761027,0.6638071,0.49517483,-0.8159937,0.6081562,1.1066222,-0.20946588,0.64523757,-0.92234993,0.39830995,-1.1580914,0.61342144,0.23826823,41537.15466691175,53171.72041625287,252.83257364796498,132.87097267747234
43723.3679313671,55636.62119023887,9.885971,1.5599471,1.4951764,-2.2538233,-4.6344404,1.696865,1.8696867,-1.1005908,-0.6000213,-2.1029873,1.0905138,0.6606973,-1.0978286,-0.32538256,1.5330667,1.4908955,1.1879947,2.3673697,0.12021893,-0.31791785,0.057298042,-1.3946352,-0.45960212,0.16454372,0.04930014,-0.11206278,0.98443776,0.6003818,-0.02864842,0.79138607,43723.3679313671,55636.62119023887,399.4574557150012,54.16910006950955
46625.56798257875,53483.866502221295,11.895697,-0.118485145,-1.5426183,-0.6538952,-2.8796754,3.9835322,1.2085016,-0.02597314,0.281936,-1.3523682,0.11080664,1.0206757,-1.7791486,-0.20846242,0.18411885,2.6737874,0.41758394,0.8736477,-1.1975142,-1.2114532,0.81354016,-0.6173636,0.12852703,-0.59818,-0.021277374,1.9131325,0.20859489,0.18936872,-0.41094515,0.36600164,46625.56798257875,53483.866502221295,132.72947283442596,137.39442557362955
-31140.41290757395,4538.502706752906,-9.487746,0.89435494,-0.9777046,3.9109242,-2.1328309,0.9315477,-1.5618329,-1.9303316,1.8235371,2.0805874,-3.6716864,-0.95887387,-3.4635513,0.03741706,-1.1410177,1.04442,0.4863611,-0.67407304,-1.553571,0.3179285,-1.1671809,-1.2652088,-0.48039246,0.9910783,-0.85459656,-3.538246,-0.92624605,1.3074431,0.21903282,0.07679018,-31140.41290757395,4538.502706752906,-104.3432474473271,-97.07630905899825
30190.70697090784,30886.460424808636,11.597198,-3.4735734,5.4033723,-0.4440872,-0.76655966,-1.1727284,2.0193965,0.40467155,1.989842,-1.5108801,0.039657313,1.4920491,-0.40888178,0.69092375,-0.8893093,-0.31938037,-0.9009229,0.8966695,0.87970686,-0.107856534,0.43798727,0.30118796,-0.93266934,0.031859327,0.37454596,-0.27298558,0.19442943,0.1966381,0.66429514,-0.072036944,30190.70697090784,30886.460424808636,-130.51592495307912,47.211737648844924
46734.27962524771,54734.81910774797,8.77702,2.2227972,2.3940992,0.64615476,-5.4497223,4.1355906,0.781626,-2.3052073,-4.06826,1.8251038,0.23511846,-0.98732203,0.78805816,-0.09403212,1.1945313,1.1359848,0.54621375,1.3871627,1.1039217,-0.6274151,0.05040374,-0.29511192,-0.030331865,0.4994738,-0.057531007,-1.7080321,0.075498424,-0.9481003,0.08738606,-0.8814461,46734.27962524771,54734.81910774797,367.8041356155876,-152.46548869304237
41324.89395591924,56038.83887686972,9.110186,0.06788747,-1.9356534,-0.16850604,-4.089098,-2.1595423,-4.396928,2.9280307,-2.9927802,2.5499215,-0.30216488,-0.15128581,-1.44603,-0.26795438,0.5754309,-3.062634,-0.32370096,-0.9183316,1.3058149,-0.08562601,-0.4908872,-0.96480024,0.22876255,0.15796936,0.5630286,1.3495659,0.0012144694,0.6925084,0.70369774,0.80777943,41324.89395591924,56038.83887686972,152.6381335631875,5.270974134872986
-27345.6123157506,7786.626307588358,-8.690887,-2.5691242,1.7762268,3.511922,-3.7218206,-0.7390023,3.5774033,-3.921906,-1.0020564,-2.4128478,-0.050161183,0.60887617,1.7932999,0.16617994,2.6806157,1.0028294,1.991334,-0.37707347,0.90369177,1.8174989,1.043625,1.3826423,-2.0785716,0.47789174,1.0917718,0.41211155,-0.41467223,0.22456221,-2.6718578,-1.9286592,-27345.6123157506,7786.626307588358,-149.563205555006,-422.47118136816715
-26987.362411625865,15570.210655472743,0.001477482,-5.1333494,4.2324834,0.91137034,-3.5147507,4.966229,0.013012792,-2.0637672,-2.803103,-0.29987577,0.62464136,-2.2781258,0.38466993,0.8118759,-1.4084864,0.34495506,-1.156185,-0.09012831,0.7351765,0.21626419,0.900776,-1.4417311,-0.37932253,0.60844815,1.1963764,-0.6450766,0.23642659,-0.33791944,1.0373424,0.031156441,-26987.362411625865,15570.210655472743,-540.3783101120533,-410.4076957772397
-51390.196478931015,12524.678344345106,-8.261775,0.6293399,2.98904,-2.2273836,-4.4643493,-1.3816704,2.9136794,-1.6548743,0.8159675,0.18850753,-3.602679,-0.9156434,-0.57131773,-1.635004,2.3902266,1.3319685,1.8280892,-2.922649,3.837166,-1.2963607,2.3109043,-2.1051836,0.9473152,-0.713771,1.4577299,0.563189,0.7919808,-0.48891446,2.4081292,-0.07382777,-51390.196478931015,12524.678344345106,-188.01827797023319,-225.75973443727588
