,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.44820318,-0.23086130619049072,False,,,,,,,,,,,,,,,,0.19675183296203613
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.82036704,0.44049787521362305,True,0.0818611146318465,0.3040688375539636,0.24207751721764156,10.492039568895706,1.9204404695828756,0.07775247097015381,0.060662709176540375,0.17215344294530055,0.0,0.0,0.4085062017388719,0.21621171901062286,0.19534573019963913,1.4306470372311029,2.3589505901691528,0.44536566734313965
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.6630624,-1.0525553226470947,False,,,,,,,,,,,,,,,,-1.05250883102417
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.49276593,-0.7072292566299438,False,,,,,,,,,,,,,,,,0.23468834161758423
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.3825818,-0.03960883617401123,False,,,,,,,,,,,,,,,,0.005752444267272949
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.77104,-8.261307716369629,False,,,,,,,,,,,,,,,,-3.9255051612854004
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.42359087,-1.041334867477417,False,,,,,,,,,,,,,,,,-0.13028478622436523
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.822515,-0.7048931121826172,False,,,,,,,,,,,,,,,,-0.6690894365310669
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.00665294,-6.229510307312012,False,,,,,,,,,,,,,,,,0.02348196506500244
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.7512093,-4.414445877075195,False,,,,,,,,,,,,,,,,-4.392880916595459
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.10620385,-0.9136601686477661,False,,,,,,,,,,,,,,,,0.2853597402572632
