comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
Chd7_vs_Ctrl_gn,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,1.2378355881484724,0.1903044871794872,0.011425135297654841,21,0.7205509713855197,1.9421386482666902
Chd7_vs_Ctrl_gn,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,1.2817187784004194,0.1903044871794872,0.020032051282051284,29,0.7205509713855197,1.6982745766743674
Chd7_vs_Ctrl_gn,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,1.2464405572012114,0.3318349955518097,0.05239499929765416,11,0.47907781489514734,1.2807101611283138
Chd7_vs_Ctrl_gn,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,1.1513718994757247,0.662194913807817,0.14702891181171002,15,0.1790141593037964,0.8325972570499529
Chd7_vs_Ctrl_gn,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,1.0928565276154503,0.662194913807817,0.2259448982417278,11,0.1790141593037964,0.6459974604424493
Chd7_vs_Ctrl_gn,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,1.0681606693687022,0.662194913807817,0.2342085707208323,10,0.1790141593037964,0.6303972162292559
Chd7_vs_Ctrl_gn,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,1.061223088855339,0.662194913807817,0.24396654719235364,10,0.1790141593037964,0.6126697202423685
Chd7_vs_Ctrl_gn,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,1.0513980925295927,0.6770053642714571,0.2850548902195609,20,0.1694078901564161,0.5450715041173015
Chd7_vs_Ctrl_gn,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,0.9778223032743383,1,0.5500607533414338,13,-0,0.25958934071701756
Chd7_vs_Ctrl_gn,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,-0.9599602671373894,1,0.5528455284552846,33,-0,0.2573961987331616
Chd7_vs_Ctrl_gn,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,-0.924682734015007,1,0.7284881727802537,26,-0,0.13757749473540232
Chd7_vs_Ctrl_gn,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,0.915045968392463,1,0.7424664808177353,28,-0,0.12932314810433668
Chd7_vs_Ctrl_gn,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,0.8752771569589721,1,0.85991436981536,10,-0,0.06554479360321874
Chd7_vs_Ctrl_gn,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,-0.8987036494497795,1,0.8754208754208754,26,-0,0.057783101346394375
