paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
-2125.0789078976295,8057.168888646153,4.7537484,-5.4893584,-1.8584619,3.2863395,-1.2738016,3.5179625,1.5210617,-2.5100112,-1.8022758,-0.2582787,1.5765606,0.20443977,-0.9349752,-0.9531334,-0.31920066,0.28908306,0.5899209,-0.022273725,-0.7842861,0.71229243,-0.38044018,0.28957862,-0.68476474,-0.24142489,-0.13550836,1.3052169,0.7747939,-0.29895237,-0.39691532,-0.27761176,-2125.0789078976295,8057.168888646153,19.336105697951194,-352.8200549319328
-29414.889168349517,39799.156784769104,-13.1603365,0.06781932,4.4518747,0.1350869,-2.6518455,9.128798,6.3123193,5.844128,7.297031,-2.17838,-6.9201293,18.056355,6.7178106,1.8193158,0.48352054,13.40945,2.724223,-0.22642969,-8.575541,-4.9727964,12.394342,4.459457,2.702939,-5.2726784,-3.4309907,-10.321347,-5.115074,1.2197204,8.218815,3.3895228,-29414.889168349517,39799.156784769104,-402.12705511010165,101.19807519766819
-12836.092632009322,45652.821858564304,-2.5321226,7.230168,0.005739049,0.5081187,-3.0186343,0.8314594,-0.65651023,-2.907126,4.003656,-2.0758712,2.499192,1.7055653,1.8108457,-1.380933,-2.2813456,-1.3572621,-0.90987456,1.1728421,0.39268824,-0.23440738,0.12689234,0.22795469,-1.1068472,0.5030298,-0.61658484,0.19141586,1.6436341,1.3342402,2.0870109,0.3773551,-12836.092632009322,45652.821858564304,-373.98024088100374,-176.89282212733718
3643.853682567429,39884.31479235443,12.685547,1.4309839,-3.9928868,-3.5782957,-1.1004637,0.75205696,0.267209,1.7122271,1.5431093,-0.15549439,-0.52101505,-0.5082724,0.21196432,0.20594494,-0.8959531,-0.21652065,0.7324152,-0.22946575,-0.05528421,-0.32700944,0.1361585,-1.2979314,0.18414508,0.3902407,1.0737177,-0.19517733,0.194642,-0.22440991,0.5319086,0.63101125,3643.853682567429,39884.31479235443,-272.3663539326213,-74.4859925218789
-32525.032060251637,41763.83169407502,-8.506189,2.3403523,-0.3446063,-1.3204228,-0.05589141,-2.271314,-0.20856318,-0.7448722,0.4944244,0.04651091,-1.930966,-1.7445767,-0.005436695,-0.6440862,-0.5955659,1.3967109,1.0501987,-2.282795,1.2155284,-1.7352318,0.824712,-1.7070242,0.9819752,-0.017475931,-1.3211306,1.4530517,0.16422251,-1.2722393,-0.45210832,1.7614306,-32525.032060251637,41763.83169407502,-162.10798179190806,-112.46560190696869
-28316.73757863632,39238.08921643032,-4.569899,0.81688017,-0.4350972,2.433448,-4.6187725,1.3162377,-1.3874856,-1.0765412,0.72143596,-2.4045005,-0.08283268,1.4219124,3.2636747,0.45262694,-2.0909178,-1.6454866,-1.6416959,-0.5885917,-2.5436692,3.0809147,-0.52044684,-0.071230225,0.7464906,2.738066,0.1618418,1.9654864,1.8849934,-0.84993887,0.9933262,-3.3501358,-28316.73757863632,39238.08921643032,-363.9838234149765,95.66406668937086
-20865.748389360557,48851.44291280108,-1.1355481,5.8079066,0.7473622,-1.4801413,-1.6444656,3.2592554,-1.6264141,-5.1770387,0.65355235,0.6245649,2.4826324,0.36120573,0.24544874,-1.4422717,-1.233261,2.0449998,-0.21752925,1.590744,-1.1091852,-0.58203673,0.4106539,-2.1597917,-0.10775005,1.8295188,-0.30892912,0.81580037,-0.4692522,0.24737477,-1.1177801,-0.16100685,-20865.748389360557,48851.44291280108,-572.3682786275483,-150.70019317210648
-31257.12339722109,44171.473494683436,-9.886783,3.1979656,0.19375463,1.037278,-0.76511675,-2.5955758,2.8721557,1.2422142,-0.26304775,-2.9757414,0.7723323,-1.4342116,0.9728641,2.2138374,-3.9842353,0.3558071,-0.5030101,-0.55817777,2.9337635,1.866475,6.9486403,-4.5225463,-2.7854047,2.499157,-0.7257968,-2.0295002,1.3099993,3.418387,-2.662761,-4.0097647,-31257.12339722109,44171.473494683436,-279.7588687967525,-185.175665801341
-30725.06518787231,43144.37329740105,-8.632772,2.381013,-2.009102,-1.5000829,-1.9206197,1.5143145,0.20616233,1.1023874,0.33204213,-0.30896088,-2.8649824,-0.009950593,-1.8267978,-0.5764782,2.8372347,0.91433764,1.0041524,0.518023,-2.987869,-2.2758784,-2.484469,0.77998066,0.63163686,2.0004098,-5.350197,-0.08194134,-2.2435133,-2.683557,-0.11792698,1.4935694,-30725.06518787231,43144.37329740105,-423.1594842731564,-210.0294264693144
-355.52638119951837,-3710.553564051671,-1.9131655,-7.8283544,7.0694876,-3.2366085,-4.6949773,-2.1541433,-0.6692357,-1.3733965,1.9278582,1.2978262,0.32067037,0.91854435,-0.86595297,0.0019874151,0.24621871,-0.31595454,-0.99510896,-0.46797284,-1.2677531,-0.15474825,0.099665195,0.21989295,1.5493045,1.1953028,-0.80784726,-0.277019,0.009505398,0.37550005,0.4400996,-0.94371724,-355.52638119951837,-3710.553564051671,-180.0585965731177,-203.37781893606257
