wilcoxon,t-test,t-test_overestim_var
S100a6,S100a6,S100a6
Lgals1,Lgals1,Lgals1
S100a10,Hmgb2,Hmgb2
H2az1,Anxa2,Lgals3
Hmgb2,Stmn1,Stmn1
Cd48,Lgals3,Anxa2
Txn1,Pclaf,Pclaf
Gapdh,Gzmb,Gzmb
Tmsb4x,Cks1b,Birc5
Actg1,Birc5,Cks1b
Vim,Lmnb1,Ccnb2
Anxa2,Ccnb2,Lmnb1
Pycard,H2az1,1500009L16Rik
Crip1,Vim,Mki67
Gzmb,Mki67,Rrm2
Actb,1500009L16Rik,H2az1
Ifng,Rrm2,Vim
Sub1,Dut,Ccna2
Lgals3,Ybx3,Spc24
Pfn1,Ifng,Ifng
Cdc42,Ccna2,Cdca3
Dbi,Txn1,Dut
Stmn1,Spc24,Ybx3
Ywhah,Cdca3,Gmnn
Lmnb1,Gmnn,S100a4
Dut,Cd48,Cdca8
Hsp90b1,Gapdh,Tyms
Ybx1,Serpinb9,Gzmk
S100a4,S100a10,Serpinb9
1500009L16Rik,Sdf2l1,Sdf2l1
Ppp1ca,S100a4,Ezh2
Pclaf,Ezh2,Txn1
Ybx3,Cdca8,Lig1
Calm3,Tyms,Serpinb6b
Hmgb1,Serpinb6b,Top2a
Prdx1,Gzmk,Gapdh
Gzmk,Pycard,Cd48
Ccnb2,Tmsb4x,Smc2
Rrm2,Lig1,S100a10
Cox5a,Top2a,Tmsb4x
Cks1b,Actb,Mcm5
Calm1,Smc2,Kif15
Rps27l,Hsp90b1,Pycard
Cox5b,Dbi,Rrm1
Serpinb9,Crip1,Tpx2
Mki67,Hmgn2,Cdk1
Birc5,Mcm5,Hsp90b1
Serpinb6b,Rrm1,Actb
Ube2c,Ywhah,Hmgn2
Ran,Actg1,Asf1b
Cdk1,Kif15,Ube2c
Tagln2,Tubb4b,Dbi
Gnai2,Ahnak,Tubb4b
Lcp1,Tpx2,Tacc3
Cdca3,Calm3,Crip1
Spc24,Pdia6,Fabp5
Ppia,Cdk1,Tk1
Ccna2,Asf1b,Pdia6
Sdf2l1,Cenpa,Actg1
Cmtm7,Itga4,Ywhah
Gmnn,Ube2c,Ahnak
Tubb4b,Alyref,Cenpa
Top2a,Ybx1,Incenp
Itga4,Tmpo,Cks2
Alyref,Cks2,Mcm6
Pdia3,Mcm6,Calm3
Tyms,Cmtm7,Cenpe
Smc2,Tacc3,Hmmr
Ezh2,Tk1,Mcm3
Pdia6,Fabp5,Tmpo
Ldha,Mcm3,Kif11
Tk1,Tuba1b,Cmtm7
Tuba1b,Ran,Ybx1
Cks2,Incenp,Alyref
Tpx2,Dnmt1,Gzma
Clic1,Ppia,Itga4
Cdca8,Hmgb1,Tuba1b
Tmpo,Rps27l,Dnmt1
Gzma,Pfn1,Tpi1
Ccnb1,Cenpe,Ran
Osbpl3,Kif11,Ccnb1
Cenpa,Hmmr,Ppia
Rrm1,Ptma,Bhlhe40
Ahnak,Bhlhe40,Ptma
Incenp,Gzma,Osbpl3
Fabp5,Tpi1,Zbtb32
Ptma,Atpif1,Uhrf1
Prelid1,Prdx1,Rps27l
Mcm5,Reep5,H1f5
Kif11,Dctpp1,Hmgb1
Hmgn2,Sub1,Rad51
Havcr2,Cisd1,Dlgap5
Tacc3,Osbpl3,Prc1
Lig1,Ccnb1,Knl1
Arl6ip1,Ppil1,Atpif1
Atpif1,Cmc2,Dctpp1
Hmmr,Uhrf1,Ppil1
Kif15,Zbtb32,Mad2l1
Arpc5,Cox5a,Pfn1
Zbtb32,Mad2l1,Cisd1
Cenpe,Ddx39,Fkbp2
Reep5,Dlgap5,Cmc2
Pgk1,Fkbp2,Mt1
Mt1,Rad51,Plk1
Mcm6,H1f5,Prdx1
Dynll1,Pcna,Rfc4
Asf1b,Eno1,Havcr2
Mcm3,Prc1,Reep5
Cdkn3,Ppp1ca,Cdkn3
Manf,Knl1,Ddx39
Adap1,Rfc4,Rnaseh2b
Anp32e,Prelid1,Cbx5
