wilcoxon,t-test,t-test_overestim_var
Tmsb4x,Tmsb4x,H2az2
H2az2,H2az2,Tmsb4x
S100a10,S100a10,S100a10
Lsp1,Sh3bgrl3,Sh3bgrl3
Sh3bgrl3,Lsp1,Cdc25b
Cdc25b,Cdc25b,Lsp1
Crip1,Epsti1,Gzma
Epsti1,Gzma,Nusap1
Ms4a4b,Cd52,Epsti1
Cyba,Crip1,Crip1
Nkg7,Ms4a4b,Cd52
Gzma,Nusap1,Ms4a4b
Cd52,S100a13,S100a13
S100a11,S100a11,Cenpe
Itm2b,Tspo,S100a11
Rac2,Jak1,Jak1
Jak1,Myl6,Cenpf
Ifngr1,Arhgdib,Ube2c
S100a13,Ubc,Ifngr1
Clic1,Ifngr1,Myl6
Anxa6,Ctsd,Tspo
Myl6,Itm2b,Prc1
Tspo,Cyba,Arhgdib
Sp100,Gnai2,Ubc
Emp3,Anxa6,Ctsd
Abracl,Nkg7,Itm2b
Ripor2,Ms4a6b,Cyba
Gnai2,Cenpe,Incenp
Ubc,Sp100,Kpna2
Arhgdib,Selplg,Anxa6
Ms4a6b,Prc1,Gnai2
Nusap1,Ripor2,Ms4a6b
Selplg,Ube2c,Ripor2
Ctsd,Cenpf,Sp100
Cenpe,Gmfg,Nkg7
Tmsb10,Emp3,Rac2
Cdc42,Clic1,Clic1
Oaz1,Incenp,Emp3
Incenp,Abracl,Selplg
Cd47,Tmsb10,Cdkn2d
Dusp5,Rac2,Rap1gap2
Anxa2,Kpna2,Abracl
Itgb7,Cdkn2d,Actb
Stk17b,Itgb7,Gmfg
Ube2c,Ptprc,Tmsb10
Klrd1,Actb,Fzr1
H2-D1,Id2,Dusp5
Ifi27l2a,Dusp5,Aurkb
Reep5,Akap13,Ptprc
Ppp1r12a,Cd47,Kif11
Prc1,Dock2,Id2
Arpc3,Ifi27l2a,Akap13
Ptprc,Rap1gap2,Cd47
Actb,Reep5,Itgb7
Gmfg,Oaz1,Ifi27l2a
Dock2,Gzmk,Gzmk
Coro1a,Fzr1,Tmem71
Gimap6,Glipr2,Dock2
Rap1gap2,Aurkb,Pglyrp1
Akap13,Gnas,Stk17b
Capzb,Pglyrp1,Cdk1
Smc4,H2-D1,Glipr2
Cdkn2d,Myl12b,Reep5
Id2,Stk17b,Tnfaip3
Pglyrp1,Kif11,Oaz1
Ccl5,Prr13,Top2a
Lgals1,Rasa3,Ptms
Top2a,Ankrd44,Myl12b
Cd48,Tnfaip3,Rasa3
Dnajc15,Coro1a,H2-D1
Cenpf,Ptms,Smc4
Ctsw,Cd48,Gnas
Tnfaip3,Gimap6,Coro1a
Arl4c,Bin2,Bub3
Tmem71,Tuba1a,Dap
Bin2,Cdk1,Ankrd44
Myl12b,Capzb,Gimap6
Kpna2,Dap,Prr13
Tle5,Tmem71,Klrd1
Cd8b1,Top2a,Kif20b
Sept1,Ppp1r12a,H2ax
Kif11,Smc4,Tuba1c
Taldo1,Atp1b3,Capzb
Bub3,Pycard,Hexb
Ppp1ca,Ubb,Tuba1a
Tuba1a,Dnajc15,Arsb
Hsd11b1,Klrd1,Ppp1r12a
Arf5,Arf5,Bin2
Sec61b,Arpc1b,Hsd11b1
Cdk1,Hsd11b1,Atp1b3
Glipr2,Bub3,Cd48
Arpc1b,Arap2,Ubb
Srgn,Apbb1ip,Prr11
Ankrd44,Arl4c,Arf5
Ifi209,Srgn,Dnajc15
Prr13,Hexb,Malt1
Slfn2,Ctsw,Pycard
Gzmk,Kif20b,Arl4c
Aurkb,Tuba1c,Ctsw
Gnas,Cd8b1,Cd8b1
Cd3g,Sept1,Apbb1ip
Rasa3,Tle5,Depdc1b
Zyx,Arsb,Arap2
Fzr1,Malt1,Srgn
Malt1,H2ax,Zyx
Apbb1ip,Zyx,Mis18bp1
B2m,Birc2,Spc25
Laptm5,Cd28,Birc2
Itga4,Anxa2,Sept1
Btg1,Ostf1,Ifi209
Birc2,Itga4,Anxa2
Btg2,Cdc42,Arpc1b
Arap2,Prex1,Tle5
Dap,Thy1,Prex1
Ptms,Ifi209,Klrg1
Cfl1,Prr11,Cdc42
Jpt1,Serf2,Itga4
Itpkb,Pik3r1,Cd28
Ubl5,Itgb2,Racgap1
Pnrc1,Msn,Oas3
Hexb,Frg1,Pik3r1
Atxn1,Racgap1,Thy1
Acp5,Pim1,Ckap5
Racgap1,Slfn2,Itgb2
Myl12a,Spc25,Pim1
Prex1,Ahnak,Frg1
Birc5,Ppp1ca,Arpc3
Cd28,Mis18bp1,S1pr4
Gabarap,S1pr4,Gramd3
Serf2,Rap1b,Fryl
Fxyd5,Chd7,Chd7
Vsir,B4galnt1,Serf2
Gramd3,Fxyd5,Sh2d3c
Tuba1c,Cdk2ap2,Plgrkt
Fyb,Depdc1b,B4galnt1
Skap1,Gramd3,Slfn2
Pycard,Taldo1,Ccng2
Pik3r1,Plgrkt,Rap1b
Fryl,Oas3,Ahnak
Pim1,Arpc3,Ugcg
Atp1b3,Esyt1,Arl6ip1
Hmgb2,Laptm5,Ostf1
Sh2d3c,Gabarap,Laptm5
Frg1,Sec61b,Dennd4a
Calm1,Fryl,Spn
Gimap3,Spn,Aspm
Itgb2,Acp5,Ect2
Kif20b,Klrg1,Acp5
Oas3,Ckap5,Fxyd5
Ifi206,Dennd4a,Esyt1
Txk,Ugcg,Atxn1
Ccnb2,Skap1,Ppp1ca
H2ax,Atxn1,Sec61b
Sidt1,Sh2d3c,Aurka
Ubb,Fyb,Taldo1
Mki67,Gimap1,Cdk2ap2
Saraf,Myl12a,Sgo2a
Spn,Plaat3,Msn
Esyt1,Ccl5,Gabarap
Shisa5,Gimap4,Tpx2
Arsb,Gna15,Plaat3
Pitpnc1,Arl6ip1,Skap1
Thap3,B2m,Plk1
