wilcoxon,t-test,t-test_overestim_var
Lgals1,Lgals1,Lgals1
S100a6,S100a6,S100a6
S100a10,Hmgb2,Anxa2
H2az1,H2az1,Hmgb2
Hmgb2,Anxa2,Gzmb
Txn1,Ahnak,Stmn1
Ifng,Txn1,Pclaf
Crip1,Gzmb,Lgals3
Actg1,S100a10,Ahnak
Sub1,Stmn1,Serpinb6b
Ahnak,Sub1,Ifng
Anxa2,Crip1,H2az1
Gzmb,Cd48,Birc5
Gapdh,Pclaf,Mki67
Vim,Serpinb6b,Cks1b
Cd48,Lgals3,Lmnb1
Lgals3,Vim,Cks2
Serpinb6b,Gapdh,Ccnb2
Tmsb4x,Lmnb1,Rrm2
Ctla2a,Actg1,Cdca8
Cks2,Cks2,1500009L16Rik
Stmn1,Ifng,Plek
Pycard,Cks1b,Ctla2a
Hsp90aa1,Birc5,Ccna2
Lmnb1,Ctla2a,Top2a
Ube2s,Dut,Bhlhe40
Plek,Ube2s,Cdca3
Cox5b,Hopx,Tyms
Gzmk,Ybx3,Txn1
Dut,Plek,Spc24
Bhlhe40,Mki67,Vim
1500009L16Rik,Reep5,Sdf2l1
Pclaf,Cox5b,Gzmk
Mki67,Ccnb2,Serpinb9
S100a4,Pkm,Dut
Hsp90b1,Hsp90aa1,Ybx3
Top2a,Serpinb9,S100a10
Rrm2,Pycard,Tpx2
Cks1b,Sdf2l1,Gapdh
Birc5,Ywhah,S100a4
Cox5a,Rrm2,Gmnn
Prdx1,Il2rb,Smc2
Ybx1,Hsp90b1,Actg1
Ccnb2,Bhlhe40,Kif15
Klrk1,Cdca8,Hopx
Serpinb9,1500009L16Rik,Cenpa
Ube2c,Cenpa,Crip1
Pkm,Gmnn,Cd48
Ran,Ccna2,Ube2s
Cdca8,Alyref,Asf1b
Nkg7,Hmgn2,Pkm
Cenpa,Tyms,Ube2c
Ybx3,Spc24,Ptma
Ywhah,Cdca3,Hsp90aa1
Cdca3,Top2a,Cdk1
Sdf2l1,Ran,Kif11
Tpx2,Smc2,Tacc3
Gzma,Ly6c2,Mcm5
Cdk1,Ptma,Gzma
Klrc1,Prdx1,Sub1
Reep5,Calm3,Tk1
Ccna2,Tmsb4x,Ezh2
Smc2,Ezh2,Cenpe
Tyms,S100a4,Lig1
Cdc42,Dbi,Rrm1
Hmgb1,Hspa5,Hsp90b1
Spc24,Cox5a,Hmmr
Kif11,Mcm6,Il2rb
Actb,Gzmk,Tmsb4x
Ptma,Mcm5,Ly6c2
Tk1,Itga4,Hmgn2
Gmnn,Rilpl2,Pycard
Osbpl3,Pcna,Cenpw
Ptms,Tpx2,Alyref
Alyref,Pgk1,Cxcr3
Ccnb1,Nkg7,Mcm6
Cenpe,Hmgb1,Osbpl3
Slamf7,Rrm1,Incenp
Adap1,Prelid1,Ran
Hopx,Cdc42,Ccnb1
Tacc3,Lig1,Reep5
Hmmr,Atpif1,Prc1
Ldha,Rps27l,Ywhah
Il2rb,Abracl,H1f5
Ly6c2,Tubb4b,Fignl1
Rps27l,Clic1,Fabp5
Fignl1,Asf1b,Tubb4b
Calm1,Sept11,Racgap1
Acot7,H3f3b,Adap1
Kif15,Kif15,Mcm3
Hmgn2,Selenoh,Uhrf1
Pgk1,Ppp1ca,Slamf7
Tubb4b,Ctsd,Klrc1
Cdc25b,Dek,Ptms
Anp32b,Pim1,Cdc20
Cdkn3,Efhd2,Clspn
Slc25a5,Ybx1,Knl1
Asf1b,Pdia3,Rilpl2
Havcr2,Tmpo,Klrk1
Pdia3,Mcm3,Pcna
Prdx4,Cenpw,Shcbp1
Zbtb32,Ly6a,Zbtb32
Hspa5,Ywhae,Aurkb
Cxcr3,Racgap1,Plk1
Clic1,Ldha,Cdkn3
Pcna,Canx,Mad2l1
Mcm5,Mrpl18,Cox5b
Dbi,Tacc3,Rad51
H1f5,Cxcr3,Nusap1
Cep55,Actb,Casp3
Ppp1ca,Dnajc15,Ncapg
Calm3,Prr13,Bub1
Klrc2,Anp32b,Cdc25b
Incenp,Cmc2,Tpi1
Cdc20,Snrpd1,Sept11
Ezh2,Manf,Acot7
Cenpm,Pdia6,Cenpm
Ncapg,Lsp1,Cenpf
Prc1,Gnai2,Prdx4
Cenpf,Cmtm7,Hsph1
Rrm1,Ube2c,Mt1
Bub1,Slc25a5,Prdx1
Abracl,1810037I17Rik,Dlgap5
Uhrf1,Hnrnpab,Carhsp1
Dek,Pgam1,H4c9
Rad51,Tk1,Nuf2
Clspn,Cdk1,Ncapg2
Mt1,Eif1ax,Havcr2
Ywhae,Dynll1,Actb
Snrpd1,Etfb,Pgk1
Itga4,Ube2l3,Calm3
Mcm6,Ddx39,Itga4
Dynll1,Gzma,Cep55
Tuba1b,Cd28,Dctpp1
Prelid1,Nudt21,Cmc2
Bcl2a1b,Dctpp1,Rps27l
Carhsp1,Id2,Tmpo
Rbm3,Kif11,Bcl2a1b
Cmtm7,Hsph1,Kif22
Fabp5,Pfkp,Dbi
Rgs1,Rbm3,Ska1
Arl6ip1,Tpi1,Atpif1
Nusap1,Hint1,Hmgb1
Casp3,Cenpe,Tipin
H3f3b,Fkbp2,Cox5a
Tagln2,Incenp,Mcm7
Ncapg2,Gng2,Ybx1
Cfl1,Calr,Pdia6
Lig1,Cfl1,Mcm4
Mad2l1,Anp32e,Efhd2
Tmpo,Casp3,Bub1b
Manf,Vdac3,Fkbp2
Aurkb,Hmmr,Cenph
Hsp90ab1,Mcm4,Manf
Myo1f,Arl6ip1,Prelid1
Knl1,Mcm7,Cmtm7
Plk1,Dnmt1,Hspa5
Mapre2,Cox8a,Etfb
Hint1,Fabp5,Depdc1a
Cenpk,Osbpl3,Rfc4
Cenpw,Tuba1b,Pgam1
Ska1,Rpa2,Pdia3
Dnajc15,Ssr2,H2ac8
Depdc1a,Tipin,Snrpd1
Mcm3,Eif4e2,Dnmt1
Ncald,Atp5b,Dbf4
Hmgb3,Acot7,Dek
Lsp1,Ptms,Selenoh
Dtl,Nap1l1,Pim1
Shcbp1,Hpf1,Hmgb3
Ctsd,Psmb2,Ldha
Trip13,Cyba,Anp32b
Bcl2a1d,Phf11b,Rpa2
Ndc80,Tmem14c,Kif4
Nuf2,Mad2l1,Myo1f
Kif22,Nme1,H1f4
Racgap1,Lman2,Cenpk
Hnrnpab,Hprt,Nsd2
Pfn1,Slamf7,Hells
H2ac8,Ndufb8,Dhfr
Dlgap5,Cisd1,Tuba1b
Cit,Psma4,Ddx39
Selenoh,Hsp90ab1,Nkg7
Nap1l1,Uqcrb,Spc25
H4c9,Cox6b1,Ndc80
Cenph,Capzb,Ywhae
Gna15,Nasp,Cit
Ppia,Gars,Id2
Anp32e,Rac1,Ctsd
Spc25,Ywhaq,Trip13
Calr,Clspn,Dtl
Plk4,Uhrf1,Cd28
Tpi1,Hspd1,Eif1ax
E2f2,Psmd13,Zdhhc2
Atpif1,Ccnb1,Anp32e
Pdia6,Cdc25b,Cisd1
Atp5b,Calm1,Gna15
Nme1,Bcl2a1b,Arl6ip1
Ckap2,Aldoa,Hnrnpab
Bub1b,Cox7a2,Mrpl18
Stx11,Ppib,Hist1h2ap
Dhfr,Srsf3,Ncald
Gnai2,Tagln2,Canx
Cox8a,Calm2,Ckap2l
Rbbp8,Arpc5,E2f2
Mrpl18,Psma1,Pfkp
Ctla4,Fignl1,Ccdc34
Psat1,Rfc4,Hsp90ab1
Hells,Ube2n,Ncaph
Runx2,Prc1,Prr13
Kif4,Sumo2,Dynll1
Dbf4,Gnb2,Aspm
Aspm,Pfn1,Rfc5
Cyba,Slbp,Ppil1
Ncaph,Cdk2ap1,H3f3b
Il18rap,Dbf4,Bcl2a1d
Nr4a2,Myo1f,Mapre2
Eif5a,Lcp1,Nasp
Rom1,S100a11,Rbbp8
Atp5pb,Hdgf,Ncapd2
Atp2b4,Nans,Psat1
Pim1,H4c9,Nap1l1
Phlda1,Ssrp1,Ly6a
Tbx21,Adap1,Plk4
Snrpe,H1f5,Cdk2ap1
Rilpl2,Klrc1,Cdc42
Ccdc34,Dlgap5,Gng2
Ranbp1,Eno1,Tuba1c
Srsf3,Klrk1,Stx11
Chaf1a,Rad51,1810037I17Rik
Hsph1,Zbtb32,Slbp
Knstrn,Siva1,Rgs1
H1f4,Prkar1a,Clic1
Sept11,Atp5g3,Phf11b
Arhgap11a,Dpy30,Chaf1a
Ccr5,Anxa6,Sgo2a
Ckap2l,Snx3,Kif20a
Nsd2,Cdc20,Siva1
Ncapd2,Cox7c,Hpf1
Ddx39,Tkt,Tmem97
Ube2l3,Shcbp1,Abracl
Dusp5,Mtch1,H2-Q10
Tmem14c,Smdt1,Hspd1
Zdhhc2,Rad21,H2ax
Mcm7,Prdx4,Rom1
Stk39,Snrpb,Ctla4
Tipin,Mrpl20,Ppp1ca
Rora,Ranbp1,Lsp1
1810037I17Rik,Sec61b,Gars
Tmem97,Ebp,Gins2
Pgam1,Aurkaip1,Slc25a5
Id2,Dnajb11,Dusp5
Chaf1b,Knl1,E2f8
Rad51ap1,Ndufb9,Calr
Hspd1,Ap2s1,Chaf1b
Mcm4,Cenpm,Ube2l3
Psma4,Sec61g,Cdc45
Ly6a,Ccdc34,Eif4e2
