wilcoxon,t-test,t-test_overestim_var
Gzmb,Gzmb,Gzmb
Gzma,Gzma,Gzma
1500009L16Rik,1500009L16Rik,1500009L16Rik
Prf1,Prf1,Ccna2
Lgals1,Ccna2,Prf1
Tubb4b,Cdk1,Tubb4b
Ccna2,Nusap1,Cks1b
Cd48,Tubb4b,Cdk1
Hsp90b1,Plk1,Lmnb1
Cdk1,Prc1,Mki67
Ube2s,Cenpf,Tacc3
Cks1b,Cks1b,Tuba1b
Srsf3,Aurka,Prc1
Cks2,Tacc3,Birc5
Mki67,Ccnb1,Cks2
Lmnb1,Sgo2a,Nusap1
Lgals3,Havcr2,Plk1
Havcr2,Mki67,Serpinb9
Tubb5,1700017B05Rik,Spc24
Birc5,Hmmr,Ccnb1
Hmgb2,Ube2c,Cdca8
Tacc3,Knl1,Ube2s
Cenpf,Lmnb1,Cenpf
Serpinb9,Ska1,Hmmr
Prc1,Cks2,Smc2
Nusap1,Birc5,Lgals3
Ccnb1,Kif4,Rrm2
Pycard,Cdc20,Ube2c
Plk1,Klrg1,Havcr2
Cox5a,Spc24,Top2a
Rap1b,Kif11,Pclaf
Ptma,Cdca8,Tpx2
Emp3,Serpinb9,Hsp90b1
Hmmr,Tuba1b,Hmgb2
Tuba1b,Cenpe,Stmn1
Ube2c,Tpx2,Knl1
Bub1,Top2a,Kif11
Smc2,Smc2,Tubb5
Anxa2,Aurkb,Cenpe
Cmtm7,Kpna2,Cdca3
Tagln2,Cdkn3,Sgo2a
Spc24,Lgals3,Cdc20
Ywhah,Mt1,Ska1
Mt1,Rrm2,Ptma
1700017B05Rik,Ube2s,1700017B05Rik
Hnrnpab,Incenp,Incenp
Kif11,Bub1b,Srsf3
Cdc20,Mis18bp1,Aurka
Sgo2a,Kif22,Ccnb2
Glrx,Spc25,Mt1
Tpx2,Ckap2l,Tyms
Ska1,Hist1h2ap,Cmc2
Knl1,Depdc1a,Dlgap5
Vim,Glrx,Aurkb
Incenp,Bub1,Cdkn3
Cenpe,Kif20b,Cd48
Cdca8,Pclaf,Kif4
Top2a,Dlgap5,Tmpo
Aurkb,Cdca3,Glrx
Alyref,Hsp90b1,Lgals1
Cdkn3,Hmgb2,Bub1
Hsp90aa1,Cep55,Kif22
Tmpo,Tuba1c,Tuba1c
Cep55,Aspm,Anp32e
Pdia6,Stmn1,Hnrnpab
Hmgb1,Ncapg,Alyref
Anp32e,H4c4,Tk1
Rrm2,Tubb5,Bub1b
Stmn1,Cit,Pycard
Tpm4,Tyms,Gmnn
Aurka,Tk1,Hsph1
Cmc2,Spdl1,Rrm1
Spc25,Ptma,Kif15
Kif4,Shcbp1,Ywhah
Cdca3,Ccnb2,Kif20b
Dlgap5,Nek2,Cmtm7
Kif22,H1f5,Ckap2l
Ckap2l,Cmc2,Depdc1a
Tyms,Kif2c,Ddx39
Depdc1a,Cd48,Spc25
Kif20b,Srsf3,Cep55
Bub1b,Fbxo5,Hsp90aa1
Rasgrp2,Kif15,Ran
Pclaf,Kif20a,H2az1
Cit,Pycard,Fkbp2
Tk1,Kif14,Shcbp1
Tuba1c,Mxd3,Racgap1
Aspm,Cdkn2c,Pdia6
Sdf2l1,Tmpo,Asf1b
