,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.54641,-0.00946497917175293,False,,,,,,,,,,,,,,,,0.37348437309265137
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.9845322,-0.18671047687530518,False,,,,,,,,,,,,,,,,-0.16892564296722412
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.6674044,-0.6601800918579102,False,,,,,,,,,,,,,,,,-0.635722279548645
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.37280536,-0.17891144752502441,False,,,,,,,,,,,,,,,,0.1899821162223816
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.2563101,-0.10302960872650146,False,,,,,,,,,,,,,,,,-0.06741690635681152
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.42946,-6.516841888427734,False,,,,,,,,,,,,,,,,-3.913383960723877
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.42895547,-0.9132418632507324,False,,,,,,,,,,,,,,,,-0.21252787113189697
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.7886044,-0.10358381271362305,False,,,,,,,,,,,,,,,,-0.06332039833068848
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.008117059,-7.678810119628906,False,,,,,,,,,,,,,,,,-0.008414626121520996
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,4.825914,-3.6296043395996094,False,,,,,,,,,,,,,,,,-3.5768513679504395
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.087916344,-0.40430009365081787,False,,,,,,,,,,,,,,,,-0.1436145305633545
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.09973871,0.65489262342453,True,1.6126899230991627,2.416983287597226,0.1984093092910417,14.575016579712967,0.04676444962620735,0.20326188206672668,2.0537233352661133,0.5509241381976955,0.0,0.0,0.47908922882778376,0.4445611847211965,4.960103228238636,0.1362628123101833,3.98128290261894,0.7520696967840195
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.48668292,-0.5237630605697632,False,,,,,,,,,,,,,,,,-0.515616774559021
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,113.42745,-0.45426511764526367,False,,,,,,,,,,,,,,,,-0.4315260648727417
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.057365786,0.04120445251464844,True,0.10984693710942764,2.2645286131440554,0.16890836911940393,2.993046308799685,0.6460783571004868,0.02128750830888748,0.05436552315950394,0.1906055565039938,0.0,0.0,0.20289303435835448,0.06749101199079884,0.18464984741575757,0.6952295647333194,1.127771041622639,0.041253089904785156
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.49728507,-0.2654074430465698,False,,,,,,,,,,,,,,,,0.09903305768966675
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.07818883,-2.8281216621398926,False,,,,,,,,,,,,,,,,-0.04940342903137207
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.1468564,-1.1449551582336426,False,,,,,,,,,,,,,,,,-1.0718491077423096
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,3.928463,0.694728434085846,False,0.11934062835013687,0.053800252349023546,0.1668177463822308,8.90600610103755,10.519946576356888,0.9313788414001465,0.15338613092899323,0.4502080820136214,0.0,0.0,0.28333020776883555,2.252086094389247,0.37728186563492333,0.27121718175353676,2.8734113826307977,0.6991784274578094
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,1.1006551,-0.30507612228393555,False,,,,,,,,,,,,,,,,-0.009708046913146973
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.0220004,-1.4368038177490234,False,,,,,,,,,,,,,,,,-1.3743548393249512
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.1894934,-1.3649616241455078,False,,,,,,,,,,,,,,,,-1.2981140613555908
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.3298804,-1.950958490371704,False,,,,,,,,,,,,,,,,-1.5174343585968018
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.1822687,-0.7070639133453369,False,,,,,,,,,,,,,,,,-0.6633098125457764
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.70011145,-1.351733922958374,False,,,,,,,,,,,,,,,,-1.273932695388794
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.27125818,-0.6829110383987427,False,,,,,,,,,,,,,,,,-0.24851906299591064
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.6519673,-1.265507698059082,False,,,,,,,,,,,,,,,,-1.161052942276001
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.024636954,-0.6997205018997192,False,,,,,,,,,,,,,,,,-0.017748594284057617
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.2779053,-2.181030750274658,False,,,,,,,,,,,,,,,,-2.110704183578491
