gene_names,A,C,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.6344306468963623,0.6521410942077637,0.05385740473866463,0.9995363961868851,-0.12417896091938019,0.05385740473866463,0.3961511213242173,1.2670915126800537,0.05385740473866463,0.4362340744623947,1.2108179330825806
Lypla1,0.33728569746017456,0.3695513904094696,0.15644648671150208,0.001560293071610048,3.765024185180664,0.15644648671150208,0.025356323518717888,2.761699914932251,0.15644648671150208,0.035875955880728144,2.64597749710083
Gm37988,0.0009400710696354508,0.0020250582601875067,1.1079038381576538,0.9995363961868851,0.19245412945747375,1.1079038381576538,0.36905216325349377,1.3289070129394531,1.1079038381576538,0.3977668476415248,1.2964411973953247
Tcea1,0.5142644047737122,0.4896625578403473,-0.08994720131158829,0.6225188040460296,-1.2347748279571533,-0.08994720131158829,0.16380741803780163,-1.8892263174057007,-0.08994720131158829,0.19777610564602574,-1.8037928342819214
Atp6v1h,0.3377147316932678,0.3438190221786499,0.03049708530306816,0.3225846658669378,1.706771731376648,0.03049708530306816,0.7635389833689845,0.5127259492874146,0.03049708530306816,0.7826612914465476,0.49055173993110657
Rb1cc1,0.4079630374908447,0.36585110425949097,-0.1895131766796112,0.9995363961868851,-0.363660991191864,-0.1895131766796112,0.010839674010005237,-3.071930408477783,-0.1895131766796112,0.017407795869635735,-2.9233381748199463
Pcmtd1,0.2050076127052307,0.18352101743221283,-0.1757328063249588,0.9995363961868851,0.1025976613163948,-0.1757328063249588,0.1167130923317096,-2.076108694076538,-0.1757328063249588,0.14639414673458198,-1.9767078161239624
Rrs1,0.25800272822380066,0.24342374503612518,-0.09487172216176987,0.9120942703815968,-0.8668428659439087,-0.09487172216176987,0.33567346355280253,-1.4198449850082397,-0.09487172216176987,0.3710750454487251,-1.3602100610733032
Adhfe1,0.0008447307627648115,0.0007000442128628492,-0.2711494565010071,0.9995363961868851,0.01758476160466671,-0.2711494565010071,0.914501252026123,-0.22531236708164215,-0.2711494565010071,0.923220624428837,-0.21500752866268158
Mybl1,0.018628451973199844,0.02006797306239605,0.10842888057231903,0.9995363961868851,-0.4510837495326996,0.10842888057231903,0.7799406287014602,0.4827834367752075,0.10842888057231903,0.7958055276081113,0.46605366468429565
Vcpip1,0.22235944867134094,0.23560313880443573,0.09338247776031494,0.1412262667005321,2.1592392921447754,0.09338247776031494,0.3922352735229515,1.2750271558761597,0.09338247776031494,0.4308734265440468,1.220521092414856
Sgk3,0.045967504382133484,0.032917320728302,-0.4912430942058563,0.09341469300724008,-2.353029727935791,-0.4912430942058563,0.011052191527077615,-3.065068006515503,-0.4912430942058563,0.01742791776309298,-2.922837734222412
Mcmdc2,0.0020354671869426966,0.001213097246363759,-0.7472577095031738,0.9995363961868851,-0.05671503394842148,-0.7472577095031738,0.4991558830569476,-1.047689437866211,-0.7472577095031738,0.5338188753662939,-0.988624095916748
Ppp1r42,0.00012921003508381546,0.0,-16.979463577270508,0.9995363961868851,0.02841716632246971,-16.979463577270508,0.4991558830569476,-1.0,-16.979463577270508,0.5513489345648852,-0.9192867875099182
Cops5,0.4569661617279053,0.5203825831413269,0.23694159090518951,2.346580460969986e-05,4.785859107971191,0.23694159090518951,6.120250797769012e-06,5.008092880249023,0.23694159090518951,1.8204420475795845e-05,4.792177677154541
Cspp1,0.23657065629959106,0.24202467501163483,0.03697412088513374,0.9261854005655706,0.8487570881843567,0.03697412088513374,0.7662819910952939,0.5069692730903625,0.03697412088513374,0.7852290797114753,0.48600494861602783
Arfgef1,0.3377280533313751,0.33021771907806396,-0.03816305473446846,0.755364045480574,1.0608478784561157,-0.03816305473446846,0.6996396472513667,-0.6276198029518127,-0.03816305473446846,0.7232481406346725,-0.5992708206176758
Prex2,0.003070628736168146,0.001300682662986219,-1.2405415773391724,0.9995363961868851,-0.08514413237571716,-1.2405415773391724,0.2875847747340531,-1.5305652618408203,-1.2405415773391724,0.3414857809478354,-1.4321287870407104
A830018L16Rik,0.0,0.0001461080100852996,17.15679168701172,0.9995363961868851,0.08084934204816818,17.15679168701172,0.4991558830569476,1.0,17.15679168701172,0.5277663617776714,1.0
Slco5a1,0.0,0.0013873649295419455,20.404918670654297,0.9995363961868851,0.13765981793403625,20.404918670654297,0.23549064342753617,1.6674103736877441,20.404918670654297,0.24557893086061525,1.6674103736877441
Ncoa2,0.32229459285736084,0.29283660650253296,-0.16062113642692566,0.9995363961868851,-0.5919527411460876,-0.16062113642692566,0.058039162976836846,-2.4162797927856445,-0.16062113642692566,0.07747842989900768,-2.3054358959198
Tram1,0.8564590215682983,0.8813676834106445,0.06189743056893349,0.9995363961868851,0.44946128129959106,0.06189743056893349,0.2329252202912811,1.675006628036499,0.06189743056893349,0.27093431600912643,1.6001754999160767
Lactb2,0.16897498071193695,0.1608463078737259,-0.07715163379907608,0.9995363961868851,-0.24234522879123688,-0.07715163379907608,0.5450091758772351,-0.9090675711631775,-0.07715163379907608,0.57589375494067,-0.8690779209136963
Xkr9,8.345989044755697e-05,0.00018626393284648657,1.158258080482483,0.9995363961868851,0.05683433264493942,1.158258080482483,0.768186911514003,0.5036763548851013,1.158258080482483,0.780274510839744,0.49613073468208313
Eya1,0.0,0.0,0.0,0.9995363961868851,0.052444107830524445,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.018868038430809975,0.003858413314446807,-2.3007121086120605,0.24520430890728717,-1.8680648803710938,-2.3007121086120605,1.7136463668671357e-08,-6.1108317375183105,-2.3007121086120605,1.9693552701672267e-07,-5.69722318649292
Trpa1,0.000899988692253828,0.0,-19.78019905090332,0.9995363961868851,-0.13977141678333282,-19.78019905090332,0.027979476483585498,-2.7227673530578613,-19.78019905090332,0.050296829428289995,-2.5030040740966797
Terf1,0.24437913298606873,0.23553310334682465,-0.05982712283730507,0.9995363961868851,-0.44416436553001404,-0.05982712283730507,0.5671679531441746,-0.8684214949607849,-0.05982712283730507,0.5967587513891977,-0.8315363526344299
Sbspon,0.00014017312787473202,0.0,-17.096961975097656,0.9995363961868851,0.004390225745737553,-17.096961975097656,0.33843675303645027,-1.4052624702453613,-17.096961975097656,0.3997935850540239,-1.2918392419815063
4930444P10Rik,0.0,0.00028107455000281334,18.100801467895508,0.9995363961868851,0.08084934204816818,18.100801467895508,0.4991558830569476,1.0,18.100801467895508,0.5277663617776714,1.0
Rpl7,3.1844732761383057,3.1614184379577637,-0.03471497446298599,7.32364796177894e-05,-4.533802509307861,-0.03471497446298599,0.025425278693745824,-2.760410785675049,-0.03471497446298599,0.0361075084325005,-2.6435933113098145
