gene_names,A5P,A8P,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.8280590772628784,0.4206181764602661,1.3014945983886719,2.8895537458841378e-71,17.98442840576172,1.3014945983886719,1.002629228940665e-91,21.68985939025879,1.3014945983886719,3.7085688778854635e-99,22.504201889038086
Lypla1,0.3690175712108612,0.30224609375,0.3388204276561737,1.2870336056296445e-28,11.22790813446045,0.3388204276561737,0.00016534749747890734,4.0037150382995605,0.3388204276561737,8.642794292794813e-05,4.15558385848999
Gm37988,0.001271101413294673,0.0005745338858105242,1.1461163759231567,0.977136859317013,0.20229175686836243,1.1461163759231567,0.5113685741490278,0.8157614469528198,1.1461163759231567,0.49702584843353054,0.8337723612785339
Tcea1,0.5933987498283386,0.42688098549842834,0.6054525971412659,1.4540726408847763e-24,10.360904693603516,0.6054525971412659,3.53167747673467e-17,8.701930046081543,0.6054525971412659,1.7850446347164584e-18,9.037342071533203
Atp6v1h,0.334088534116745,0.3417189121246338,-0.038393277674913406,8.097017573557539e-15,7.902442932128906,-0.038393277674913406,0.7571695863769539,-0.4385145306587219,-0.038393277674913406,0.7428111645377895,-0.4558727443218231
Rb1cc1,0.2578388750553131,0.5737361907958984,-1.3975286483764648,3.5330896586403106e-13,-7.411388874053955,-1.3975286483764648,1.4143948243147579e-49,-15.528404235839844,-1.3975286483764648,5.553736089635584e-54,-16.194822311401367
Pcmtd1,0.12234684824943542,0.296284943819046,-1.4058514833450317,0.14479083667052314,-1.7070417404174805,-1.4058514833450317,1.0628875264651422e-26,-11.091219902038574,-1.4058514833450317,4.7441773192222915e-29,-11.578125
Rrs1,0.3524760901927948,0.15368136763572693,1.3470243215560913,4.930364772056194e-75,18.4628963470459,1.3470243215560913,1.611906486510501e-43,14.303130149841309,1.3470243215560913,3.712854234989503e-46,14.728996276855469
Adhfe1,0.0008436516509391367,0.0008459222153760493,-0.003879159688949585,0.977136859317013,0.16858640313148499,-0.003879159688949585,1.0,-0.002353310352191329,-0.003879159688949585,1.0,-0.00244364351965487
Mybl1,0.025709860026836395,0.01080887671560049,1.2608866691589355,0.0016316472335942875,3.33357834815979,1.2608866691589355,0.00020985291743590612,3.9428696632385254,1.2608866691589355,0.0001301607884611203,4.0554609298706055
Vcpip1,0.21729479730129242,0.22795207798480988,-0.07704953104257584,4.71280979217876e-17,8.52778148651123,-0.07704953104257584,0.5768886763219562,-0.7077673673629761,-0.07704953104257584,0.5566866102745357,-0.7351012825965881
Sgk3,0.059945423156023026,0.03053252026438713,0.994679868221283,1.5419127857126035e-10,6.544624328613281,0.994679868221283,1.0137254587063016e-05,4.646500110626221,0.994679868221283,4.947612585341883e-06,4.792565822601318
Mcmdc2,0.0025458966847509146,0.001471830764785409,0.7913367748260498,0.977136859317013,0.3298351764678955,0.7913367748260498,0.5053331256615341,0.8262632489204407,0.7913367748260498,0.48686656628335745,0.8514344692230225
Ppp1r42,0.00024622262571938336,0.0,17.909788131713867,0.977136859317013,0.10481468588113785,17.909788131713867,0.40672830399197163,1.0,17.909788131713867,0.4037093450118144,1.0
Cops5,0.6047748923301697,0.29374974966049194,1.2829041481018066,3.5227334131392036e-72,18.101741790771484,1.2829041481018066,1.8766603482212322e-67,18.19050407409668,1.2829041481018066,2.488136597081041e-72,18.81467056274414
Cspp1,0.23967407643795013,0.23314376175403595,0.044749967753887177,9.336479689482173e-21,9.47564697265625,0.044749967753887177,0.7655444027583727,0.4264140725135803,0.044749967753887177,0.7519763721755914,0.44276198744773865
Arfgef1,0.29068613052368164,0.3896736204624176,-0.4982486665248871,0.0014942690617782447,3.358752965927124,-0.4982486665248871,1.0971964088315026e-07,-5.546184539794922,-0.4982486665248871,2.9031404306488797e-08,-5.776410102844238
Prex2,0.001747213420458138,0.004531997721642256,-1.3771007061004639,0.977136859317013,0.18678131699562073,-1.3771007061004639,0.2762819135110943,-1.3108924627304077,-1.3771007061004639,0.2495536063024503,-1.3718470335006714
A830018L16Rik,0.0,0.0,0.0,0.977136859317013,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.0,0.0,0.977136859317013,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Ncoa2,0.2371026873588562,0.4163669943809509,-0.9486839771270752,0.38682272099761267,-1.1512315273284912,-0.9486839771270752,9.405309318595935e-22,-9.91123104095459,-0.9486839771270752,1.4355919597922898e-23,-10.328055381774902
Tram1,0.898820698261261,0.8096815943717957,0.22402381896972656,0.890590329935624,0.46644625067710876,0.22402381896972656,0.00014255121103454114,4.041477203369141,0.22402381896972656,7.100042075939682e-05,4.203291893005371
Lactb2,0.15985603630542755,0.17904449999332428,-0.17777732014656067,6.276495528106892e-13,7.333746910095215,-0.17777732014656067,0.22389466202203584,-1.4562416076660156,-0.17777732014656067,0.20070848935590727,-1.5135548114776611
Xkr9,0.00015904117026366293,0.0,17.279165267944336,0.977136859317013,0.10481468588113785,17.279165267944336,0.40672830399197163,1.0,17.279165267944336,0.4037093450118144,1.0
Eya1,0.0,0.0,0.0,0.977136859317013,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.02193814516067505,0.015477901324629784,0.5079063773155212,0.08679181112687333,1.9478708505630493,0.5079063773155212,0.2323306289924865,1.434353232383728,0.5079063773155212,0.2126965871535695,1.479245901107788
Trpa1,0.0017150184139609337,0.0,20.711030960083008,0.977136859317013,0.34096091985702515,20.711030960083008,0.013146386384035197,2.726095676422119,20.711030960083008,0.012919476153297055,2.726095676422119
Terf1,0.26049238443374634,0.22658619284629822,0.22663116455078125,1.1995886003481925e-26,10.815032005310059,0.22663116455078125,0.039043398942663954,2.3099186420440674,0.22663116455078125,0.030953752232540686,2.3973968029022217
Sbspon,0.0002671139081940055,0.0,18.027294158935547,0.977136859317013,0.13854986429214478,18.027294158935547,0.24108625627977373,1.4055231809616089,18.027294158935547,0.23863579022518466,1.4055231809616089
