,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.44509944,-0.10611069202423096,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.7997425,0.3237656354904175,True
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.8467301,-1.1770288944244385,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.5101131,-1.6625633239746094,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.5801705,0.33379167318344116,True
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,8.432615,-7.004178047180176,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.4577343,-0.4558767080307007,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,1.0817242,-0.9080002307891846,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.002777721,-1.6422929763793945,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,9.513119,-2.6976819038391113,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.11666785,-2.7896106243133545,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.112080626,0.6395100057125092,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.5645559,-0.6741821765899658,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,77.77665,-0.7566488981246948,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.18211548,-0.08694672584533691,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.44574076,-0.11660265922546387,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.055359855,-1.0467925071716309,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.3758996,-0.950819730758667,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,3.5476587,-0.10714340209960938,False
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.2481937,-0.027382254600524902,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.7507479,-0.36546480655670166,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.2369356,-1.8717639446258545,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.292916,-0.7625870704650879,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.842453,-0.3324545621871948,False
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.6755864,-1.604867935180664,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.3691952,-1.2508797645568848,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.3437817,-2.2886078357696533,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.036406484,-5.011953353881836,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,2.3773232,0.009581387042999268,False
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.3110183,-0.3620150089263916,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.6783144,-0.2814645767211914,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.06487844,-2.2943739891052246,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,3.603032,-0.304614782333374,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,19.406322,0.8682631105184555,True
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,1.0567625,-0.6868689060211182,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.46703184,-0.1698758602142334,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.29457772,-0.45264172554016113,False
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.7150638,-0.47310638427734375,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.340733,-0.6219305992126465,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.44589362,-0.20980501174926758,False
