,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.23919347,0.3456512689590454,True,0.3324804900677489,1.7896083084232624,0.477341545218514,12.309539569353545,0.17108097307384013,0.06781072169542313,0.18728305399417877,0.3456870265669477,0.0,0.0,0.3418634996331678,0.18873346102427158,0.5809988216978723,0.3947504106050791,1.458390820995692,0.5273811221122742
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.65650153,0.31434786319732666,True,0.013351847339618373,0.15560759477637104,0.23970602040086642,16.48671121850546,3.216499371528625,0.030267752707004547,0.016044311225414276,0.25423749988175165,0.0,0.0,1.329798989050122e-10,0.07976280997970846,0.04557744513972309,0.7470510851334328,1.964468023902961,0.3326902389526367
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.5664842,-0.925994873046875,False,,,,,,,,,,,,,,,,-0.9011669158935547
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.34789565,0.31468045711517334,True,0.5763698386708296,1.0969893102658763,0.40299369189979667,8.943610491830515,0.20665124282240868,0.1339995115995407,0.3063846528530121,0.38238289679557363,0.0,0.0,0.4088488849794827,0.3973156709907671,1.0973072840093536,0.3637521305435861,1.9850529541824642,0.5774446129798889
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.3880057,-0.2918837070465088,False,,,,,,,,,,,,,,,,-0.23760497570037842
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.6043525,-9.394285202026367,False,,,,,,,,,,,,,,,,-5.023701190948486
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.38540205,-0.7236940860748291,False,,,,,,,,,,,,,,,,-0.3565175533294678
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.749016,-0.4383336305618286,False,,,,,,,,,,,,,,,,-0.2947554588317871
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0045442553,-2.066777229309082,False,,,,,,,,,,,,,,,,0.020651400089263916
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.741955,-5.794672012329102,False,,,,,,,,,,,,,,,,-5.763338088989258
