,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.4731299,0.0092354416847229,False,,,,,,,,,,,,,,,
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.5017386,0.30788934230804443,True,0.08517202893226682,0.2638506671359331,0.28983734545061945,8.198474262992963,1.6454637608925493,0.07776129990816116,0.05982073023915291,0.1992566134645513,0.0,0.0,0.41654449811999333,0.22041299790284777,0.18852362431714248,0.9811699733262572,2.4990976123626054
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.672235,-1.0604653358459473,False,,,,,,,,,,,,,,,
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.5085014,-0.8927932977676392,False,,,,,,,,,,,,,,,
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.2508861,-0.06465721130371094,False,,,,,,,,,,,,,,,
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.3625264,-5.897950649261475,False,,,,,,,,,,,,,,,
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.4369086,-0.8094502687454224,False,,,,,,,,,,,,,,,
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.7790575,-0.5357927083969116,False,,,,,,,,,,,,,,,
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0068792705,-6.8182053565979,False,,,,,,,,,,,,,,,
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,4.8519726,-4.136363506317139,False,,,,,,,,,,,,,,,
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.12143718,-1.7379143238067627,False,,,,,,,,,,,,,,,
