gene_names,A,C,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.4222099781036377,0.5624982118606567,-0.5233545899391174,3.4644222581125985e-09,-6.282801628112793,-0.5233545899391174,1.5458403444974532e-10,-6.797314167022705,-0.5233545899391174,6.765019799851409e-20,-9.41506290435791
Lypla1,0.30330875515937805,0.36035171151161194,-0.2920379936695099,0.00014497219739645242,-4.1836323738098145,-0.2920379936695099,0.006689224524852392,-3.0914063453674316,-0.2920379936695099,5.807332723248031e-05,-4.293257236480713
Gm37988,0.0006425318424589932,0.0007248242036439478,-0.1739223450422287,0.9984561767491391,-0.0021073464304208755,-0.1739223450422287,0.999667959755304,-0.11880837380886078,-0.1739223450422287,0.9693678355171235,-0.1509803980588913
Tcea1,0.4162162244319916,0.45037025213241577,-0.14018909633159637,0.06128616586342947,-2.2767128944396973,-0.14018909633159637,0.1719332009273498,-1.731261134147644,-0.14018909633159637,0.03728276158945581,-2.352825403213501
Atp6v1h,0.33581265807151794,0.2831641137599945,0.2859518229961395,0.9984561767491391,0.4143913686275482,0.2859518229961395,0.01024800153238075,2.9463534355163574,0.2859518229961395,0.0002356072638765965,3.9517180919647217
Rb1cc1,0.5278055667877197,0.3892613351345062,0.546816349029541,0.00015721378551839863,4.163750171661377,0.546816349029541,6.79970092619024e-10,6.555116176605225,0.546816349029541,2.6040977273655635e-17,8.741950035095215
Pcmtd1,0.2746596038341522,0.2234431654214859,0.33621370792388916,0.9984561767491391,0.21469737589359283,0.33621370792388916,0.006290621765227857,3.111184597015381,0.33621370792388916,0.00010352504058397045,4.155178546905518
Rrs1,0.1457626223564148,0.2300979048013687,-0.7213663458824158,3.6470408722949734e-08,-5.881283283233643,-0.7213663458824158,2.037003053698566e-07,-5.581099510192871,-0.7213663458824158,6.032934750433898e-15,-8.076051712036133
Adhfe1,0.0008543995791114867,0.0015659742057323456,-0.8745901584625244,0.9984561767491391,-0.0021073464304208755,-0.8745901584625244,0.7166614114181559,-0.5590586066246033,-0.8745901584625244,0.524290248049151,-0.8120901584625244
Mybl1,0.007978701032698154,0.029860610142350197,-1.9198518991470337,0.21299533745616261,-1.6659032106399536,-1.9198518991470337,0.00023287386032835733,-4.063695430755615,-1.9198518991470337,3.942043188878788e-10,-6.526875972747803
Vcpip1,0.23039600253105164,0.243660107254982,-0.09070002287626266,0.022215992052559603,-2.683110237121582,-0.09070002287626266,0.5630260252011526,-0.80693119764328,-0.09070002287626266,0.3728444326575727,-1.1106677055358887
Sgk3,0.027333542704582214,0.023373017087578773,0.22869731485843658,0.9984561767491391,-0.17605505883693695,0.22869731485843658,0.6318633561411745,0.6940526366233826,0.22869731485843658,0.4452839066900484,0.9450590014457703
