gene_names,CD25KO,CD25WT,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.4064994752407074,0.5232006311416626,0.45479124784469604,0.9834928163360555,1.8413974046707153,0.45479124784469604,0.9133732125620411,1.3406128883361816,0.45479124784469604,1.0,1.2065434455871582
Lypla1,0.5049232840538025,0.4315911829471588,-0.2834099531173706,0.987851362577375,-0.07435571402311325,-0.2834099531173706,1.0,-0.7285399436950684,-0.2834099531173706,1.0,-0.6528472900390625
Tcea1,0.4042775332927704,0.42606422305107117,0.092524953186512,0.9834928163360555,0.6648275852203369,0.092524953186512,1.0,0.23071174323558807,0.092524953186512,1.0,0.2062654197216034
Atp6v1h,0.2668277621269226,0.20775771141052246,-0.4053002595901489,0.9961641809164663,0.01749546267092228,-0.4053002595901489,0.9901355719242605,-0.8006645441055298,-0.4053002595901489,1.0,-0.7011792659759521
Rb1cc1,0.30219897627830505,0.20576173067092896,-0.6270303130149841,0.9834928163360555,-0.3936479091644287,-0.6270303130149841,0.9133732125620411,-1.2127562761306763,-0.6270303130149841,1.0,-1.0639395713806152
4732440D04Rik,0.0741204246878624,0.07650761306285858,0.047475818544626236,0.9834928163360555,0.297422856092453,0.047475818544626236,1.0,0.05202511325478554,0.047475818544626236,1.0,0.04692929610610008
Pcmtd1,0.18808166682720184,0.22109374403953552,0.2579237222671509,0.9834928163360555,0.905390202999115,0.2579237222671509,1.0,0.500910758972168,0.2579237222671509,1.0,0.44220080971717834
Gm26901,0.008968682959675789,0.0,-23.10293960571289,0.9834928163360555,0.23618873953819275,-23.10293960571289,0.9133732125620411,-1.0,-23.10293960571289,1.0,-0.7817359566688538
Rrs1,0.22555623948574066,0.18777215480804443,-0.2926977276802063,0.9856424764145567,-0.23181487619876862,-0.2926977276802063,1.0,-0.5962258577346802,-0.2926977276802063,1.0,-0.5276491045951843
Mybl1,0.0,0.0,0.0,0.9834928163360555,0.38490018248558044,0.0,1.0,0.0,0.0,1.0,0.0
Vcpip1,0.12073221802711487,0.19851240515708923,0.7750169038772583,0.9834928163360555,1.3340290784835815,0.7750169038772583,0.9133732125620411,1.237989068031311,0.7750169038772583,1.0,1.1249794960021973
