,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.1588375,0.06402051448822021,True
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.8821632,-0.35964202880859375,False
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.65031546,-0.7773153781890869,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.4647537,-0.013037562370300293,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.2208681,-0.7644387483596802,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.4478602,-6.520654201507568,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.43867844,-0.9488285779953003,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8704739,-0.3569178581237793,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.008549741,-8.033130645751953,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,4.3406982,-4.128051280975342,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.09009902,-0.3250037431716919,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.10789637,0.8089416772127151,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.788394,-0.5439597368240356,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,17.268784,0.04083675146102905,True
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.21973255,-0.1009514331817627,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.48916638,-0.376570463180542,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.06193491,-3.1126766204833984,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.1518288,-1.0645112991333008,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,2.2308078,0.5320858955383301,True
