"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903320","regulation of protein modification by small protein conjugation or removal","23/549","229/23210",6.35259941427781e-09,6.35259941427781e-09,2.29696620926782e-05,"Dnajb2/Mycbp2/Hspa5/Tank/Taf1/Pias3/Ripk2/Isg15/Hspbp1/Ube2s/Ube3a/Otud4/Gnl3/Rnf111/Peli1/Phf23/Rpl23/Ubxn2a/Trib2/Rps7/Hsp90aa1/Smad7/Pten",23
"GO:0048872","homeostasis of number of cells","26/549","315/23210",3.95610813688641e-08,3.95610813688641e-08,7.15222707905516e-05,"Itpkb/Rc3h2/Tsc22d3/Skil/Isg15/Cdk6/Add1/Ezh2/Rps19/Klf13/Cited2/Map7/Cd24a/Mif/Tcf3/Rps24/Hba-a1/Tnfrsf13b/Nle1/Ccr7/Ezh1/Zfp36l1/Rcor1/Slc11a2/Sos1/Rps14",26
"GO:0030098","lymphocyte differentiation","29/549","395/23210",8.48725228784606e-08,8.48725228784606e-08,0.000102293724942987,"Abl2/Slamf1/Itpkb/Dusp10/Il15ra/Rc3h2/Btk/Lef1/Ripk2/Lepr/Cdk6/Txk/Dtx1/Foxp1/Itfg2/Cd24a/Tcf3/Mmp14/Zfp609/Fnip1/Ccr7/Cd79b/Zfp36l1/Hsp90aa1/Ep300/Runx1/Satb1/Sos1/Smad7",29
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal","16/549","134/23210",1.20042992998967e-07,1.20042992998967e-07,0.000108512547618803,"Dnajb2/Mycbp2/Hspa5/Tank/Pias3/Ripk2/Hspbp1/Ube2s/Ube3a/Gnl3/Rnf111/Peli1/Phf23/Trib2/Smad7/Pten",16
"GO:0031396","regulation of protein ubiquitination","19/549","199/23210",2.92278599439768e-07,2.92278599439768e-07,0.000185299360937284,"Dnajb2/Mycbp2/Hspa5/Taf1/Ripk2/Isg15/Hspbp1/Ube2s/Ube3a/Rnf111/Peli1/Phf23/Rpl23/Ubxn2a/Trib2/Rps7/Hsp90aa1/Smad7/Pten",19
"GO:0016569","covalent chromatin modification","30/549","444/23210",3.0748365570379e-07,3.0748365570379e-07,0.000185299360937284,"Kansl3/Kdm5b/Usp21/Mettl8/Bcor/Taf1/Lef1/Mier1/Rlf/Kmt2c/Auts2/Kdm7a/Ezh2/Kdm5a/Resf1/Sphk2/Tcf3/Sin3a/Morc2a/Jade2/Ezh1/Jarid2/Rcor1/Ep300/Yeats2/Satb1/Epc1/Smad4/Pcgf5/Slk",30
"GO:0010665","regulation of cardiac muscle cell apoptotic process","10/549","55/23210",5.67947326047298e-07,5.67947326047298e-07,0.000293368280446988,"Cflar/Pdpk1/Ambra1/Rgl2/Bnip3/Sirt5/Fbxo32/Ppp1r10/Smad4/Pten",10
"GO:0010662","regulation of striated muscle cell apoptotic process","10/549","58/23210",9.50798701703974e-07,9.50798701703974e-07,0.000429735992151731,"Cflar/Pdpk1/Ambra1/Rgl2/Bnip3/Sirt5/Fbxo32/Ppp1r10/Smad4/Pten",10
"GO:0010659","cardiac muscle cell apoptotic process","10/549","59/23210",1.12083893154787e-06,1.12083893154787e-06,0.000450301956709585,"Cflar/Pdpk1/Ambra1/Rgl2/Bnip3/Sirt5/Fbxo32/Ppp1r10/Smad4/Pten",10
"GO:0016570","histone modification","28/549","427/23210",1.37655079328276e-06,1.37655079328276e-06,0.000497731786834346,"Kansl3/Kdm5b/Usp21/Mettl8/Bcor/Taf1/Lef1/Mier1/Rlf/Kmt2c/Auts2/Kdm7a/Ezh2/Kdm5a/Sphk2/Tcf3/Sin3a/Jade2/Ezh1/Jarid2/Rcor1/Ep300/Yeats2/Satb1/Epc1/Smad4/Pcgf5/Slk",28
"GO:0010658","striated muscle cell apoptotic process","10/549","62/23210",1.80002339975743e-06,1.80002339975743e-06,0.000591682332838925,"Cflar/Pdpk1/Ambra1/Rgl2/Bnip3/Sirt5/Fbxo32/Ppp1r10/Smad4/Pten",10
"GO:0031398","positive regulation of protein ubiquitination","13/549","112/23210",2.52588743811668e-06,2.52588743811668e-06,0.000761089767537789,"Dnajb2/Mycbp2/Hspa5/Ripk2/Hspbp1/Ube2s/Ube3a/Rnf111/Peli1/Phf23/Trib2/Smad7/Pten",13
"GO:0018205","peptidyl-lysine modification","24/549","345/23210",2.84352003260871e-06,2.84352003260871e-06,0.000790889984778213,"Kansl3/Mettl8/Bcor/Taf1/Pias3/Lef1/Rlf/Auts2/Uspl1/Ezh2/Sphk2/Tcf3/Gnl3/Sin3a/Plod2/Jade2/Ezh1/Sirt5/Jarid2/Ep300/Yeats2/Epc1/Smad4/Pias2",24
"GO:1903706","regulation of hemopoiesis","26/549","407/23210",5.24222230674604e-06,5.24222230674604e-06,0.00135391230253178,"Itpkb/Dusp10/Il15ra/Rc3h2/Atp6ap1/Pias3/Lef1/Ripk2/Isg15/Cdk6/Dtx1/H4f16/Klf13/Cd24a/Tcf3/Mmp14/Zfp609/Fnip1/Ccr7/Itgb3/Zfp36l1/Hsp90aa1/Rcor1/Runx1/Sos1/Smad7",26
"GO:0010614","negative regulation of cardiac muscle hypertrophy","7/549","31/23210",6.40310564477645e-06,6.40310564477645e-06,0.00154348546595138,"Foxo1/Tnfrsf1b/P2rx4/Foxp1/Jarid2/Fbxo32/Smad4",7
"GO:0030217","T cell differentiation","20/549","269/23210",7.1509100076107e-06,7.1509100076107e-06,0.00155299714350153,"Abl2/Itpkb/Dusp10/Rc3h2/Lef1/Ripk2/Lepr/Cdk6/Txk/Dtx1/Foxp1/Tcf3/Zfp609/Ccr7/Zfp36l1/Hsp90aa1/Runx1/Satb1/Sos1/Smad7",20
"GO:0034101","erythrocyte homeostasis","14/549","142/23210",7.30157317832595e-06,7.30157317832595e-06,0.00155299714350153,"Isg15/Cdk6/Add1/Rps19/Klf13/Cited2/Cd24a/Tcf3/Rps24/Hba-a1/Zfp36l1/Rcor1/Slc11a2/Rps14",14
"GO:0014741","negative regulation of muscle hypertrophy","7/549","33/23210",9.98483391624163e-06,9.98483391624163e-06,0.00200572540949064,"Foxo1/Tnfrsf1b/P2rx4/Foxp1/Jarid2/Fbxo32/Smad4",7
"GO:0002262","myeloid cell homeostasis","15/549","176/23210",2.03190947550765e-05,2.03190947550765e-05,0.00386681941737882,"Itpkb/Isg15/Cdk6/Add1/Rps19/Klf13/Cited2/Cd24a/Tcf3/Rps24/Hba-a1/Zfp36l1/Rcor1/Slc11a2/Rps14",15
"GO:1902105","regulation of leukocyte differentiation","20/549","294/23210",2.61095028645173e-05,2.61095028645173e-05,0.00445539873170383,"Itpkb/Dusp10/Il15ra/Rc3h2/Atp6ap1/Pias3/Lef1/Ripk2/Cdk6/Dtx1/Cd24a/Mmp14/Zfp609/Ccr7/Itgb3/Zfp36l1/Hsp90aa1/Runx1/Sos1/Smad7",20
