wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Tpt1,Tpt1,Tpt1
Rps29,Rpl12,Rpl12
Rpl12,Rps29,Rps29
Rps27,Rps16,Rps16
Rps16,Rps27,Rps27
Rpl5,Rpl5,Rpl5
Rps7,Arl4c,Rps7
Rpl35a,Rps7,Rps19
Rps4x,Rps19,Rpl35a
Rps19,Rps4x,Rps4x
Rplp1,Rpl35a,Arl4c
Rps3a1,Rpl30,Rps14
Rpl30,Rplp1,Rpl30
Rps14,Rps3a1,Rplp1
Rpl23,Rps14,Rps3a1
Rpl21,Rpl21,Rpl21
Arl4c,Rpl23,Rpl23
Rpl19,Rpl19,Rps15a
Rpl13,Sell,Rpl19
Rpl37a,Rpl13,Sell
Rps15a,Rps15a,Rpl13
Rps20,Rpl37a,Rpl37a
Rpl9,Rpl9,Rpl9
Rpl17,Rps20,Rpl17
Rps9,Rps3,Rps20
Rps8,Rps9,Rps3
Rps3,Rpl17,Rps9
Rplp2,Rplp2,Rplp2
Rps21,Rps21,Rps8
Rpl8,Rps8,Rps21
Rpl26,Rpl8,Rps23
Rps27a,Dapl1,Rpl8
Rps23,Rps23,Rpl26
Sell,Rpl26,Rps27a
Rps6,Ramp1,Dapl1
Fau,Rps27a,Fau
Rps5,Lef1,Rps6
Rpl39,Rps6,Lef1
Lef1,Igfbp4,Rpl39
Rpl36a,Fau,Rps5
Rps15,Ccr9,Rps13
Rps28,Rps5,Ramp1
Rpl18a,Rpl39,Rpl36a
Rps13,Ccnd2,Rpl18a
Npc2,Rapgef6,Foxp1
Rapgef6,Foxp1,Rps15
Foxp1,Rpl36a,Rapgef6
Rpl27a,Rps13,Rps28
Rpl23a,Rps15,Ccnd2
Dapl1,Rps28,Npc2
Ccnd2,Rpl18a,Igfbp4
Btg1,Grap2,Grap2
mt-Nd2,Npc2,Ccr9
Rpl34,Il6ra,Rpl27a
Grap2,Rflnb,Ccr7
Satb1,Tdrp,Rpl23a
Rps25,Rpl27a,Btg1
Bcl11b,Ccr7,Rpl34
Rpl38,Ssbp2,Il6ra
Klf13,Rpl23a,Rflnb
Rack1,Klf3,Klf13
Eef1a1,Pdk1,Tdrp
Rpl7,Klf13,mt-Nd2
Rabac1,Rpl34,Ssbp2
Cd8b1,Txnip,Satb1
Klf2,Satb1,Klf3
Peli1,Btg1,Rps25
Rps18,Bcl11b,Txnip
Ramp1,Rabac1,Rpl7
Rpl35,Il7r,Bcl11b
Ccr7,Rpl7,Il7r
Txnip,mt-Nd2,Rabac1
Rpl36,Rps25,Pdk1
Il7r,Il6st,Rack1
Eef1b2,Tmem108,Rpl38
Rps10,Rpl38,S1pr1
Ccr9,Rack1,Klf2
Igfbp4,S1pr1,Il6st
S1pr1,Atp1b1,Peli1
Klf3,Rapgef4,Eef1a1
Rpl37,Peli1,Rps18
Chd3,Eef1a1,Tmem108
mt-Nd4,Pmepa1,Rpl36
Rpl6,Klf2,Rapgef4
Rflnb,Dph5,Rpl35
Rpl11,Iigp1,Chd3
Il6ra,Rps18,Atp1b1
Ssbp2,Chd3,Dph5
mt-Nd1,Rpl36,Iigp1
Rps11,Rpl35,Pmepa1
Rps27rt,Zfp652,Cd8b1
Tdrp,Itgae,Rps10
Eif4a2,Rgcc,Rgcc
Smc4,Trat1,Zfp652
Rpl32,Rps10,Pik3ip1
Rpl18,Cd8b1,mt-Nd4
Arhgap15,Fam241a,Eef1b2
Cox7a2l,Pik3ip1,Itgae
Pdk1,H2-DMa,Rpl37
Il6st,Ifngr2,Fam241a
Tubb5,St6gal1,mt-Nd1
Rpl10,Gm20696,Trat1
Fam189b,Treml2,H2-DMa
Ablim1,St8sia1,Rpl11
Evl,Eef1b2,Fam189b
Ltb,Ifit1bl1,Fam78a
Rpl15,Fam78a,Rps27rt
Dph5,Rpl37,Rpl6
Rpl3,Foxo1,Treml2
Trdc,Fam189b,Foxo1
Arhgap45,mt-Nd4,Ifit1bl1
Fyb,Rps27rt,Smc4
Mycbp2,Smc4,Gm20696
Cd8a,Slc12a7,St6gal1
Tnrc6c,Idh2,Ifngr2
Rpl14,Rpl11,Trdc
Srsf5,Rpl6,Gramd1a
H2-Q7,Gramd1a,St8sia1
Ptpn18,Zbtb20,Tnrc6c
Ssh2,mt-Nd1,Zbtb20
Rgcc,Als2cl,Arhgap15
Tnrc6b,Tnrc6c,Slc12a7
Iigp1,Trdc,Rpl18
Bptf,Arhgap15,Idh2
Tmem108,Slc15a2,Tubb5
Nsd3,Scml4,Eif4a2
Shisa5,Gm12216,Als2cl
Clec2d,Tanc1,Rps11
Pik3cd,Pik3cd,Scml4
Ikzf1,Actn2,Pik3cd
Pik3ip1,Eif4a2,Cmah
Arhgef1,Fam102a,Gm12216
Zfp292,Bach2,Rpl10
Stat1,Cmah,Fam102a
Rapgef4,Rpl18,Tanc1
Emp3,Thra,Ssh2
Stk38,Cd2ap,Evl
Foxo1,Adgrg5,Pitpnc1
Cmah,Pitpnc1,Rpl32
Pura,Ssh2,Cd2ap
Gramd1a,Rps11,Clec2d
Fam78a,Evl,Slc15a2
Kmt2a,Znrf1,Tasor
Atp1b1,Tasor,Bach2
Zfp652,Kcna2,Znrf1
Pitpnc1,Arhgap5,Kbtbd11
mt-Cytb,Dzip1,Tent5a
Fam241a,Kbtbd11,Actn2
Rgs10,Clec2d,Pura
Zbtb20,Tent5a,Ablim1
