wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Rps29,Tpt1,Tpt1
Rps27,Rps27,Rps27
Tpt1,Rps7,Rps7
Rps7,Rpl12,Rpl12
Rps14,Rps29,Rps29
Rps16,Rps16,Rps16
Rpl12,Rps14,Rps14
Rps15a,Rps15a,Rps15a
Rplp1,Rpl23,Rpl23
Rpl35a,Rpl17,Rpl17
Rpl23,Rplp1,Rplp1
Rpl17,Rpl21,Rpl21
Rpl21,Rpl30,Rpl30
Rpl30,Rpl19,Rpl19
Rpl19,Rpl35a,Rpl35a
Rpl9,Rpl18a,Rpl18a
Rps9,Rpl37a,Rpl37a
Rpl37a,Rpl9,Rpl9
Rpl13,Rps19,Rpl13
Rpl18a,Rpl13,Rps19
Rpl5,Rps9,Rps9
Rps3a1,Rpl5,Rpl5
Rps20,Fau,Fau
Rps19,Rps23,Rps23
Rpl27a,Rpl27a,Rps20
Rps23,Rps20,Rpl27a
Rps27a,Rps21,Rps3a1
Rps4x,Rps3a1,Rps21
Fau,Rps3,Rps3
Rplp2,Rps4x,Rps4x
Rps3,Rps13,Rps13
Rps21,Rplp2,Rplp2
Rpl26,Rpl39,Rpl39
Rpl34,Tcf7,Rps27a
Rpl39,Rps27a,Tcf7
Rps13,Rpl26,Rpl26
Rps28,Rpl34,Rpl34
Rps18,Sell,Rps18
Rpl8,Rps18,Sell
Rpl36,Rps5,Rps5
Rps5,Rps28,Rps28
Rps8,Rpl8,Rpl8
Rpl18,Rpl18,Rpl18
Rpl36a,Rpl36,Rpl36
Rpl37,Rps8,Rps8
Rack1,Rack1,Rack1
Rpl11,Rpl37,Rpl37
Rps15,Rpl32,Rpl32
Eef1a1,Eef1a1,Eef1a1
Tcf7,Rpl11,Rpl11
Rpl32,Btg1,Btg1
Rps6,Rps15,Rpl36a
Btg1,Rpl36a,Rps15
Eef1b2,Rps6,Rps6
Sell,Dapl1,Dapl1
Rpl15,Rpl7,Rpl7
Rpl7,Rpl15,Rpl15
Rpl23a,Rapgef6,Rapgef6
Rps25,Lef1,Lef1
Rpl38,Eef1b2,Eef1b2
Rpl3,Foxp1,Foxp1
Rpl35,Rgs10,Rgs10
Rps10,Ccr7,Rpl38
Lef1,Rpl38,Arl4c
Rapgef6,Arl4c,Ccr7
Ltb,Il7r,Ltb
Rpl22,Ltb,Il7r
Rpl6,Rpl23a,Rpl23a
Rps11,Evl,Rps25
Foxp1,Rps10,Evl
Arl4c,Rps25,Rps10
Rpl10a,Rpl3,Rpl3
Shisa5,Satb1,Satb1
Satb1,Rpl35,Rpl35
mt-Nd2,Rpl22,Rpl22
Dapl1,Rps11,Rps11
Cox7a2l,Rpl6,Rpl6
Rpl10,Rpl10a,Rpl10a
Il7r,Shisa5,Shisa5
Evl,mt-Nd2,mt-Nd2
mt-Nd4,Ramp1,Ramp1
Rgs10,Chd3,Chd3
Ccr7,Tespa1,Tespa1
Npc2,Peli1,Rpl10
Rps26,Cox7a2l,Cox7a2l
Peli1,Rpl10,Peli1
Rps12,mt-Nd4,mt-Nd4
Rpl27,Igfbp4,Igfbp4
Bcl11b,Ssbp2,Ssbp2
Limd2,Rflnb,Rflnb
Rpl24,Il6st,Il6st
Chd3,Il6ra,Rps26
Mycbp2,Rps26,Bcl11b
Ighm,Bcl11b,Npc2
Ccnd2,Npc2,Ccnd2
Rabac1,Ccnd2,Il6ra
Ablim1,Rpl27,Rpl27
Rpl4,Mycbp2,Mycbp2
Pfdn5,Tdrp,Ighm
Grap2,Grap2,Grap2
Rps27rt,Ighm,Rps12
Tespa1,Rps27rt,Tdrp
Ramp1,Rps12,Rps27rt
Rpl28,Pdk1,Limd2
Arhgap15,Limd2,Pdk1
mt-Atp6,Rabac1,Rabac1
Ptpn18,Ccr9,Ccr9
Mbnl1,Cd2ap,Cd2ap
Pdcd4,Zbtb20,Zbtb20
Klf13,Arhgap15,Rpl24
mt-Nd1,Nsg2,Arhgap15
Txnip,Pik3ip1,Pik3ip1
mt-Cytb,Rpl24,Ssh2
Rplp0,Ssh2,Txnip
Rpl14,Txnip,Pdcd4
Hcst,Pdcd4,Nsg2
Igfbp4,Scml4,Scml4
Eif4a2,Tnrc6b,Tnrc6b
Macf1,AC149090.1,AC149090.1
Emb,Iigp1,Ablim1
Rpl29,Ctss,Ctss
Il6st,Ablim1,Zfp36l1
H2-K1,Zfp36l1,Iigp1
