ID,count
ENSMUSE00000858910,0
ENSMUSE00000863980,0
ENSMUSE00000485541,42
ENSMUSE00001343189,0
ENSMUSE00001343686,0
ENSMUSE00001337180,0
ENSMUSE00001345667,0
ENSMUSE00001343966,0
ENSMUSE00001337496,1
ENSMUSE00000846843,0
ENSMUSE00001344134,8
ENSMUSE00001340315,0
ENSMUSE00001378580,30
ENSMUSE00001342598,0
ENSMUSE00001379779,4
ENSMUSE00001403780,4
ENSMUSE00001396015,0
ENSMUSE00001340813,0
ENSMUSE00000471383,1
ENSMUSE00001346369,1
ENSMUSE00001341878,1
ENSMUSE00000436360,1
ENSMUSE00001339744,0
ENSMUSE00001338503,1
ENSMUSE00001338470,0
ENSMUSE00000231976,1
ENSMUSE00001344451,0
ENSMUSE00001340102,0
ENSMUSE00001304409,80
ENSMUSE00001342057,9
ENSMUSE00000846510,2
ENSMUSE00001345430,7
ENSMUSE00000450421,264
ENSMUSE00001229301,264
ENSMUSE00000789568,235
ENSMUSE00001246843,187
ENSMUSE00001343760,23
ENSMUSE00001266256,93
ENSMUSE00000727986,34
ENSMUSE00000491965,3
ENSMUSE00001344247,0
ENSMUSE00000814493,10
ENSMUSE00001258222,19
ENSMUSE00001235188,9
ENSMUSE00001288384,9
ENSMUSE00001269943,8
ENSMUSE00000898244,0
ENSMUSE00001338399,0
ENSMUSE00000815609,1
ENSMUSE00001345632,0
ENSMUSE00001341829,0
ENSMUSE00000945922,0
ENSMUSE00001344175,0
ENSMUSE00000230695,0
ENSMUSE00001336803,0
ENSMUSE00001343562,27
ENSMUSE00000850919,17
ENSMUSE00000630867,0
ENSMUSE00001343653,0
ENSMUSE00001345117,35
ENSMUSE00001343905,1
ENSMUSE00001229435,0
ENSMUSE00001340227,1
ENSMUSE00001116424,88
ENSMUSE00001345075,48
ENSMUSE00001340075,48
ENSMUSE00001341418,7
ENSMUSE00001340185,0
ENSMUSE00000766828,89
ENSMUSE00000805330,89
ENSMUSE00001283395,9
ENSMUSE00000229712,51
ENSMUSE00001338148,1
ENSMUSE00000837222,0
ENSMUSE00001342882,0
ENSMUSE00001089168,0
ENSMUSE00001337805,0
ENSMUSE00000710157,1
ENSMUSE00000727604,0
ENSMUSE00001343882,0
ENSMUSE00000535591,1
ENSMUSE00001341429,0
ENSMUSE00001345729,0
ENSMUSE00000633382,0
ENSMUSE00001338516,0
ENSMUSE00001346128,0
ENSMUSE00000703062,8
ENSMUSE00000703061,8
ENSMUSE00001332771,0
ENSMUSE00000703041,9
ENSMUSE00000553770,9
ENSMUSE00000863091,2
ENSMUSE00000854215,1
ENSMUSE00000373485,317
ENSMUSE00000398161,0
ENSMUSE00000847426,0
ENSMUSE00001269731,226
ENSMUSE00001211290,149
ENSMUSE00001225956,95
ENSMUSE00001273290,223
ENSMUSE00000946085,13
ENSMUSE00001317570,0
ENSMUSE00000630817,0
ENSMUSE00000820108,1
ENSMUSE00001371120,2
ENSMUSE00001225112,2
ENSMUSE00000829416,0
ENSMUSE00001092805,0
ENSMUSE00000827356,199
ENSMUSE00001214903,117
ENSMUSE00001321600,176
ENSMUSE00001218429,149
ENSMUSE00001236438,149
ENSMUSE00001336116,26
ENSMUSE00001336901,1
ENSMUSE00000553482,1686
ENSMUSE00001321552,72
ENSMUSE00000809317,74
ENSMUSE00000752865,81
ENSMUSE00000827254,20
ENSMUSE00001343502,18
ENSMUSE00001321068,35
ENSMUSE00001319304,93
ENSMUSE00000411242,36
ENSMUSE00001341523,0
ENSMUSE00000802675,1
ENSMUSE00000711495,0
ENSMUSE00000970315,0
ENSMUSE00000780418,10
ENSMUSE00001346299,0
ENSMUSE00000664283,0
ENSMUSE00001319129,0
ENSMUSE00001343232,0
ENSMUSE00001320137,0
ENSMUSE00001318984,0
ENSMUSE00001330589,8
ENSMUSE00001327733,8
ENSMUSE00000837368,1
ENSMUSE00001329849,2
ENSMUSE00001344775,0
ENSMUSE00000702730,2
ENSMUSE00000458590,3211
ENSMUSE00000386648,3224
ENSMUSE00001326959,13
ENSMUSE00000832566,16
ENSMUSE00000740838,38
ENSMUSE00001341133,14
ENSMUSE00001221147,1281
ENSMUSE00001343194,37
ENSMUSE00001338285,9
ENSMUSE00001343404,23
ENSMUSE00000846292,3
ENSMUSE00001339750,108
ENSMUSE00001338642,42
ENSMUSE00001320670,0
ENSMUSE00001334220,118
ENSMUSE00001325639,15
ENSMUSE00000387757,53
ENSMUSE00000154319,228
ENSMUSE00000783451,33
ENSMUSE00001339140,13
ENSMUSE00000664333,0
ENSMUSE00001100838,1
ENSMUSE00001342318,0
ENSMUSE00001337866,0
ENSMUSE00001287047,9
ENSMUSE00000911018,9
ENSMUSE00000154295,9
ENSMUSE00000496745,9
ENSMUSE00000488844,2
ENSMUSE00001346020,0
ENSMUSE00001320993,0
ENSMUSE00000154271,1
ENSMUSE00001335633,0
ENSMUSE00001328462,0
ENSMUSE00001320360,0
ENSMUSE00000713895,8
ENSMUSE00000408164,2
ENSMUSE00000324435,2
ENSMUSE00000846669,0
ENSMUSE00000630745,1
ENSMUSE00000847339,0
ENSMUSE00001329503,0
ENSMUSE00000355111,1
ENSMUSE00000702624,0
ENSMUSE00001163295,4
ENSMUSE00000604450,311
ENSMUSE00000783152,76
ENSMUSE00000398568,311
ENSMUSE00000844926,147
ENSMUSE00001232834,286
ENSMUSE00000839769,239
ENSMUSE00001337908,0
ENSMUSE00001343131,56
ENSMUSE00000861900,56
ENSMUSE00001241858,56
ENSMUSE00000848769,49
ENSMUSE00001246673,1
ENSMUSE00001243063,40
ENSMUSE00001304878,830
ENSMUSE00001297894,268
ENSMUSE00001300189,673
ENSMUSE00000757375,488
ENSMUSE00001330550,217
ENSMUSE00000702579,203
ENSMUSE00000340801,42
ENSMUSE00001320713,168
ENSMUSE00001323302,168
ENSMUSE00000702580,160
ENSMUSE00001335296,161
ENSMUSE00001325368,1
ENSMUSE00001330344,0
ENSMUSE00000491850,28
ENSMUSE00001328582,7
ENSMUSE00000383734,10
ENSMUSE00001328947,0
ENSMUSE00001324699,103
ENSMUSE00001331927,0
ENSMUSE00001318813,2
ENSMUSE00000816973,5
ENSMUSE00000819647,3
ENSMUSE00000769172,0
ENSMUSE00001326214,6
ENSMUSE00001334241,0
ENSMUSE00001382966,9
ENSMUSE00001384865,8
ENSMUSE00001326225,4
ENSMUSE00001323316,1
ENSMUSE00001320105,1
ENSMUSE00000821169,2
ENSMUSE00000904993,2
ENSMUSE00001207630,1
ENSMUSE00000774882,1
ENSMUSE00000630718,0
ENSMUSE00000552542,36
ENSMUSE00000720131,35
ENSMUSE00001335733,35
ENSMUSE00000847310,0
ENSMUSE00000870991,1
ENSMUSE00000866580,5
ENSMUSE00001331570,0
ENSMUSE00000722600,0
ENSMUSE00000630649,49
ENSMUSE00001341169,0
ENSMUSE00000729307,5
ENSMUSE00001321074,0
ENSMUSE00000582671,0
ENSMUSE00001295109,0
ENSMUSE00000552318,4
ENSMUSE00001335576,2
ENSMUSE00000308433,6
ENSMUSE00001325121,0
ENSMUSE00001322025,87
ENSMUSE00000355532,87
ENSMUSE00001318617,11
ENSMUSE00001318983,16
ENSMUSE00001331822,6
ENSMUSE00000847368,0
ENSMUSE00001112487,0
ENSMUSE00000664279,0
ENSMUSE00000350093,56
ENSMUSE00001321555,20
ENSMUSE00001330813,5
ENSMUSE00000630638,1
ENSMUSE00000154316,1
ENSMUSE00000977905,0
ENSMUSE00000464249,26831
ENSMUSE00001256878,26832
ENSMUSE00001345689,39
ENSMUSE00001244113,26189
ENSMUSE00000716105,60
ENSMUSE00001297040,14218
ENSMUSE00001345361,87
ENSMUSE00001326316,0
ENSMUSE00000551967,36
ENSMUSE00000630608,1
ENSMUSE00001333544,9
ENSMUSE00000552004,27
ENSMUSE00000304588,19
ENSMUSE00001322006,0
ENSMUSE00001324369,17
ENSMUSE00000494133,0
ENSMUSE00001336944,0
ENSMUSE00001337773,0
ENSMUSE00001333376,0
ENSMUSE00000702281,14
ENSMUSE00001322127,8
ENSMUSE00001329918,11
ENSMUSE00001333872,0
ENSMUSE00000836051,270
ENSMUSE00000351902,348
ENSMUSE00000824133,17
ENSMUSE00001310609,256
ENSMUSE00001309695,99
ENSMUSE00001220650,175
ENSMUSE00001290400,10
ENSMUSE00001233074,3
ENSMUSE00001331053,1
ENSMUSE00001332705,8
ENSMUSE00000156356,8
ENSMUSE00001334449,1
ENSMUSE00001081342,7
ENSMUSE00000482374,5
ENSMUSE00000789808,13
ENSMUSE00000702181,20
ENSMUSE00000303026,20
ENSMUSE00000664428,0
ENSMUSE00001327469,2
ENSMUSE00001319942,53
