ID,count
ENSMUSE00000858910,1
ENSMUSE00000863980,1
ENSMUSE00000485541,132
ENSMUSE00001343189,2
ENSMUSE00001343686,0
ENSMUSE00001337180,0
ENSMUSE00001345667,1
ENSMUSE00001343966,1
ENSMUSE00001337496,5
ENSMUSE00000846843,0
ENSMUSE00001344134,18
ENSMUSE00001340315,1
ENSMUSE00001378580,146
ENSMUSE00001342598,8
ENSMUSE00001379779,42
ENSMUSE00001403780,41
ENSMUSE00001396015,5
ENSMUSE00001340813,0
ENSMUSE00000471383,1
ENSMUSE00001346369,1
ENSMUSE00001341878,1
ENSMUSE00000436360,1
ENSMUSE00001339744,0
ENSMUSE00001338503,0
ENSMUSE00001338470,0
ENSMUSE00000231976,0
ENSMUSE00001344451,0
ENSMUSE00001340102,1
ENSMUSE00001304409,222
ENSMUSE00001342057,39
ENSMUSE00000846510,4
ENSMUSE00001345430,27
ENSMUSE00000450421,261
ENSMUSE00001229301,261
ENSMUSE00000789568,243
ENSMUSE00001246843,223
ENSMUSE00001343760,16
ENSMUSE00001266256,148
ENSMUSE00000727986,78
ENSMUSE00000491965,2
ENSMUSE00001344247,0
ENSMUSE00000814493,36
ENSMUSE00001258222,65
ENSMUSE00001235188,36
ENSMUSE00001288384,36
ENSMUSE00001269943,32
ENSMUSE00000898244,0
ENSMUSE00001338399,0
ENSMUSE00000815609,2
ENSMUSE00001345632,0
ENSMUSE00001341829,0
ENSMUSE00000945922,0
ENSMUSE00001344175,0
ENSMUSE00000230695,0
ENSMUSE00001336803,1
ENSMUSE00001343562,193
ENSMUSE00000850919,98
ENSMUSE00000630867,3
ENSMUSE00001343653,0
ENSMUSE00001345117,44
ENSMUSE00001343905,0
ENSMUSE00001229435,0
ENSMUSE00001340227,0
ENSMUSE00001116424,123
ENSMUSE00001345075,70
ENSMUSE00001340075,70
ENSMUSE00001341418,10
ENSMUSE00001340185,0
ENSMUSE00000766828,416
ENSMUSE00000805330,415
ENSMUSE00001283395,30
ENSMUSE00000229712,215
ENSMUSE00001338148,0
ENSMUSE00000837222,3
ENSMUSE00001342882,0
ENSMUSE00001089168,0
ENSMUSE00001337805,0
ENSMUSE00000710157,4
ENSMUSE00000727604,0
ENSMUSE00001343882,0
ENSMUSE00000535591,2
