ID,count
ENSMUSE00000858910,0
ENSMUSE00000863980,0
ENSMUSE00000485541,25
ENSMUSE00001343189,0
ENSMUSE00001343686,0
ENSMUSE00001337180,0
ENSMUSE00001345667,0
ENSMUSE00001343966,0
ENSMUSE00001337496,0
ENSMUSE00000846843,0
ENSMUSE00001344134,1
ENSMUSE00001340315,0
ENSMUSE00001378580,22
ENSMUSE00001342598,4
ENSMUSE00001379779,1
ENSMUSE00001403780,1
ENSMUSE00001396015,0
ENSMUSE00001340813,0
ENSMUSE00000471383,0
ENSMUSE00001346369,0
ENSMUSE00001341878,0
ENSMUSE00000436360,0
ENSMUSE00001339744,0
ENSMUSE00001338503,0
ENSMUSE00001338470,0
ENSMUSE00000231976,0
ENSMUSE00001344451,0
ENSMUSE00001340102,0
ENSMUSE00001304409,157
ENSMUSE00001342057,8
ENSMUSE00000846510,0
ENSMUSE00001345430,7
ENSMUSE00000450421,155
ENSMUSE00001229301,155
ENSMUSE00000789568,148
ENSMUSE00001246843,138
ENSMUSE00001343760,15
ENSMUSE00001266256,83
ENSMUSE00000727986,35
ENSMUSE00000491965,5
ENSMUSE00001344247,0
ENSMUSE00000814493,6
ENSMUSE00001258222,13
ENSMUSE00001235188,6
ENSMUSE00001288384,6
ENSMUSE00001269943,6
ENSMUSE00000898244,0
ENSMUSE00001338399,0
ENSMUSE00000815609,0
ENSMUSE00001345632,0
ENSMUSE00001341829,0
ENSMUSE00000945922,0
ENSMUSE00001344175,0
ENSMUSE00000230695,0
ENSMUSE00001336803,0
ENSMUSE00001343562,62
ENSMUSE00000850919,33
ENSMUSE00000630867,4
ENSMUSE00001343653,0
ENSMUSE00001345117,18
ENSMUSE00001343905,0
ENSMUSE00001229435,0
ENSMUSE00001340227,0
ENSMUSE00001116424,34
ENSMUSE00001345075,22
ENSMUSE00001340075,22
ENSMUSE00001341418,2
ENSMUSE00001340185,0
ENSMUSE00000766828,62
ENSMUSE00000805330,62
ENSMUSE00001283395,10
ENSMUSE00000229712,31
ENSMUSE00001338148,0
ENSMUSE00000837222,0
ENSMUSE00001342882,1
ENSMUSE00001089168,0
ENSMUSE00001337805,0
ENSMUSE00000710157,1
ENSMUSE00000727604,0
ENSMUSE00001343882,0
ENSMUSE00000535591,0
ENSMUSE00001341429,0
ENSMUSE00001345729,0
ENSMUSE00000633382,0
ENSMUSE00001338516,0
ENSMUSE00001346128,0
ENSMUSE00000703062,4
ENSMUSE00000703061,4
ENSMUSE00001332771,0
ENSMUSE00000703041,16
ENSMUSE00000553770,16
ENSMUSE00000863091,0
ENSMUSE00000854215,2
ENSMUSE00000373485,690
ENSMUSE00000398161,0
ENSMUSE00000847426,0
ENSMUSE00001269731,62
ENSMUSE00001211290,43
ENSMUSE00001225956,28
ENSMUSE00001273290,62
ENSMUSE00000946085,8
ENSMUSE00001317570,0
ENSMUSE00000630817,0
ENSMUSE00000820108,1
ENSMUSE00001371120,2
ENSMUSE00001225112,2
ENSMUSE00000829416,0
ENSMUSE00001092805,0
ENSMUSE00000827356,231
ENSMUSE00001214903,184
ENSMUSE00001321600,186
ENSMUSE00001218429,126
ENSMUSE00001236438,121
ENSMUSE00001336116,10
ENSMUSE00001336901,0
ENSMUSE00000553482,2764
ENSMUSE00001321552,162
ENSMUSE00000809317,112
ENSMUSE00000752865,110
ENSMUSE00000827254,18
ENSMUSE00001343502,59
ENSMUSE00001321068,52
ENSMUSE00001319304,115
ENSMUSE00000411242,27
ENSMUSE00001341523,0
ENSMUSE00000802675,0
ENSMUSE00000711495,0
ENSMUSE00000970315,0
ENSMUSE00000780418,10
ENSMUSE00001346299,0
ENSMUSE00000664283,0
ENSMUSE00001319129,0
ENSMUSE00001343232,0
ENSMUSE00001320137,0
ENSMUSE00001318984,0
ENSMUSE00001330589,4
ENSMUSE00001327733,4
ENSMUSE00000837368,1
ENSMUSE00001329849,0
ENSMUSE00001344775,0
ENSMUSE00000702730,12
ENSMUSE00000458590,10042
ENSMUSE00000386648,10083
ENSMUSE00001326959,61
ENSMUSE00000832566,70
ENSMUSE00000740838,94
ENSMUSE00001341133,59
ENSMUSE00001221147,3780
ENSMUSE00001343194,87
ENSMUSE00001338285,16
ENSMUSE00001343404,79
ENSMUSE00000846292,7
ENSMUSE00001339750,266
ENSMUSE00001338642,144
ENSMUSE00001320670,0
ENSMUSE00001334220,457
ENSMUSE00001325639,54
ENSMUSE00000387757,292
ENSMUSE00000154319,95
ENSMUSE00000783451,24
ENSMUSE00001339140,5
ENSMUSE00000664333,0
ENSMUSE00001100838,0
ENSMUSE00001342318,0
ENSMUSE00001337866,0
ENSMUSE00001287047,11
ENSMUSE00000911018,11
ENSMUSE00000154295,11
ENSMUSE00000496745,11
ENSMUSE00000488844,0
ENSMUSE00001346020,0
ENSMUSE00001320993,1
ENSMUSE00000154271,0
ENSMUSE00001335633,0
ENSMUSE00001328462,0
ENSMUSE00001320360,0
ENSMUSE00000713895,5
ENSMUSE00000408164,0
ENSMUSE00000324435,0
ENSMUSE00000846669,0
ENSMUSE00000630745,2
ENSMUSE00000847339,0
ENSMUSE00001329503,0
ENSMUSE00000355111,4
ENSMUSE00000702624,5
ENSMUSE00001163295,7
ENSMUSE00000604450,167
ENSMUSE00000783152,49
ENSMUSE00000398568,166
ENSMUSE00000844926,102
ENSMUSE00001232834,153
ENSMUSE00000839769,113
ENSMUSE00001337908,0
ENSMUSE00001343131,26
ENSMUSE00000861900,26
ENSMUSE00001241858,26
ENSMUSE00000848769,24
ENSMUSE00001246673,0
ENSMUSE00001243063,20
ENSMUSE00001304878,632
ENSMUSE00001297894,175
ENSMUSE00001300189,525
ENSMUSE00000757375,402
ENSMUSE00001330550,187
ENSMUSE00000702579,179
ENSMUSE00000340801,38
ENSMUSE00001320713,143
ENSMUSE00001323302,143
ENSMUSE00000702580,137
ENSMUSE00001335296,137
ENSMUSE00001325368,0
ENSMUSE00001330344,0
ENSMUSE00000491850,57
ENSMUSE00001328582,1
ENSMUSE00000383734,5
ENSMUSE00001328947,0
ENSMUSE00001324699,85
ENSMUSE00001331927,0
ENSMUSE00001318813,1
ENSMUSE00000816973,11
ENSMUSE00000819647,8
ENSMUSE00000769172,0
ENSMUSE00001326214,1
ENSMUSE00001334241,0
ENSMUSE00001382966,3
ENSMUSE00001384865,2
ENSMUSE00001326225,0
ENSMUSE00001323316,1
ENSMUSE00001320105,1
ENSMUSE00000821169,2
ENSMUSE00000904993,2
ENSMUSE00001207630,1
ENSMUSE00000774882,6
ENSMUSE00000630718,0
ENSMUSE00000552542,13
ENSMUSE00000720131,13
ENSMUSE00001335733,13
ENSMUSE00000847310,0
ENSMUSE00000870991,1
ENSMUSE00000866580,4
ENSMUSE00001331570,0
ENSMUSE00000722600,0
ENSMUSE00000630649,46
ENSMUSE00001341169,0
ENSMUSE00000729307,3
ENSMUSE00001321074,0
ENSMUSE00000582671,0
ENSMUSE00001295109,2
ENSMUSE00000552318,6
ENSMUSE00001335576,2
ENSMUSE00000308433,13
ENSMUSE00001325121,2
ENSMUSE00001322025,266
ENSMUSE00000355532,266
ENSMUSE00001318617,17
ENSMUSE00001318983,35
ENSMUSE00001331822,53
ENSMUSE00000847368,0
ENSMUSE00001112487,0
ENSMUSE00000664279,0
ENSMUSE00000350093,656
ENSMUSE00001321555,178
ENSMUSE00001330813,0
ENSMUSE00000630638,3
ENSMUSE00000154316,3
ENSMUSE00000977905,0
ENSMUSE00000464249,1955
ENSMUSE00001256878,1955
ENSMUSE00001345689,3
ENSMUSE00001244113,1906
ENSMUSE00000716105,37
ENSMUSE00001297040,1008
ENSMUSE00001345361,10
ENSMUSE00001326316,0
ENSMUSE00000551967,14
ENSMUSE00000630608,1
ENSMUSE00001333544,4
ENSMUSE00000552004,10
ENSMUSE00000304588,7
ENSMUSE00001322006,0
ENSMUSE00001324369,6
ENSMUSE00000494133,0
ENSMUSE00001336944,0
ENSMUSE00001337773,0
ENSMUSE00001333376,0
ENSMUSE00000702281,24
ENSMUSE00001322127,16
ENSMUSE00001329918,19
ENSMUSE00001333872,1
ENSMUSE00000836051,558
ENSMUSE00000351902,742
ENSMUSE00000824133,32
ENSMUSE00001310609,528
ENSMUSE00001309695,136
ENSMUSE00001220650,256
ENSMUSE00001290400,11
ENSMUSE00001233074,5
ENSMUSE00001331053,0
ENSMUSE00001332705,4
ENSMUSE00000156356,8
ENSMUSE00001334449,1
ENSMUSE00001081342,7
ENSMUSE00000482374,7
ENSMUSE00000789808,14
ENSMUSE00000702181,18
ENSMUSE00000303026,16
ENSMUSE00000664428,0
ENSMUSE00001327469,4
ENSMUSE00001319942,34
