,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.633942,-1.8519721031188965,False,,,,,,,,,,,,,,,
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.71630234,-0.2971498966217041,False,,,,,,,,,,,,,,,
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.944981,-0.5794169902801514,False,,,,,,,,,,,,,,,
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.50981694,-0.4120067358016968,False,,,,,,,,,,,,,,,
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.4812534,-0.9469013214111328,False,,,,,,,,,,,,,,,
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,8.28743,-7.248605728149414,False,,,,,,,,,,,,,,,
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.47914144,-0.9620276689529419,False,,,,,,,,,,,,,,,
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,1.3554794,-1.3429303169250488,False,,,,,,,,,,,,,,,
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0022926424,-2.538810968399048,False,,,,,,,,,,,,,,,
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,5.650552,-8.783876419067383,False,,,,,,,,,,,,,,,
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.13231282,-5.09725284576416,False,,,,,,,,,,,,,,,
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.12129156,0.3690754771232605,True,1.376099576510444,3.085864249929903,0.2875202462794626,18.967994618238567,0.047580672428011894,0.09647249430418015,0.9799855351448059,0.28999581302628175,0.0,0.0,0.4570836568924181,0.3392376953899127,2.915694661181549,0.6773586809032206,3.2918448273745278
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,1.5331987,-2.7398455142974854,False,,,,,,,,,,,,,,,
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,72.31117,-0.7491075992584229,False,,,,,,,,,,,,,,,
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.22796232,-0.3109790086746216,False,,,,,,,,,,,,,,,
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.5353144,-1.471684217453003,False,,,,,,,,,,,,,,,
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.08158255,-5.203745365142822,False,,,,,,,,,,,,,,,
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.5685179,-0.4244424104690552,False,,,,,,,,,,,,,,,
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,3.8084047,-1.322059154510498,False,,,,,,,,,,,,,,,
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.16666329,-0.4083143472671509,False,,,,,,,,,,,,,,,
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,2.0960662,-0.8670724630355835,False,,,,,,,,,,,,,,,
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.3212171,-2.5924830436706543,False,,,,,,,,,,,,,,,
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.1499605,-0.877955436706543,False,,,,,,,,,,,,,,,
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.93806714,0.13979613780975342,True,0.07132013240505952,0.14847247246629056,0.12553993799238058,23.941119939852875,1.2666389773289362,0.10139408707618713,0.08872176706790924,0.15994277570189666,0.0,0.0,0.46037171074308675,0.3596237763790803,0.5066819495585715,1.4904185241212373,6.410448859400528
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.5201967,-2.0547027587890625,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.36691543,-1.7677791118621826,False,,,,,,,,,,,,,,,
