wilcoxon,t-test,t-test_overestim_var
Ly6e,Ly6e,Ly6e
Ptprcap,Trdc,Trdc
Trdc,Tcrg-C4,Ptprcap
Pfn1,Ptprcap,Tcrg-C4
Trbc2,Tcrg-C2,Tcrg-C2
Cd3g,Ccr9,Ccr9
B2m,Trbc2,Trbc2
AW112010,Ikzf2,Ikzf2
Ccr9,Ly6c1,Ly6c1
Cd27,S100a6,S100a6
S100a6,Tcrg-C1,Tcrg-C1
Cyba,Cd27,Cd27
Psmb8,AW112010,AW112010
H3f3b,Pfn1,Pfn1
Ikzf2,Ly6a,Ly6a
Hmgb1,Dntt,Dntt
Tmsb4x,Slfn5,Tespa1
Sh3bgrl3,Tespa1,Slfn5
Emp3,Lrp10,Lrp10
Ly6a,Tmsb4x,Tmsb4x
Lat,Gbp7,Gbp7
Actg1,Cd3g,Cd3g
Itm2b,Ramp1,Ramp1
Tcrg-C2,Iigp1,Cyba
Cfl1,Cyba,Iigp1
Fth1,Stat1,Stat1
Tcrg-C4,5830411N06Rik,5830411N06Rik
Ly6c1,Lat,Lat
Psmb10,B2m,B2m
Malat1,Hmgb1,Hmgb1
Tespa1,Id3,Id3
Smc4,Emp3,Emp3
H2-K1,Psmb10,Psmb10
Ramp1,Itm2b,Itm2b
Lrp10,Malat1,Malat1
H2-D1,Tapbpl,H3f3b
Lcp1,H3f3b,Tapbpl
Gimap4,Mpp1,Sh3bgrl3
Id3,Sh3bgrl3,Mpp1
Cd3e,Tspan32,Tspan32
Stat1,Lcp1,Lcp1
Cd52,Actg1,Actg1
Apobec3,Psmb8,Psmb8
Arf5,Dok2,Apobec3
Clic1,Apobec3,Dok2
Tmsb10,Cfl1,Cfl1
Oaz1,Trgv2,Trgv2
Gabarapl2,Pag1,Pag1
Actr3,Ifi203,Ifi203
Tcrg-C1,Zfp36l2,Zfp36l2
Myl6,Smc4,Smc4
Ifi203,Gimap4,Gimap4
Ppia,Glipr1,Glipr1
Ccdc12,Sox4,Sox4
Laptm5,Nrip1,Nrip1
Cmtm7,Tcrg-V1,Tcrg-V1
Gbp7,Gabarapl2,Gabarapl2
Ldha,Cmtm7,Cmtm7
Ppp1ca,Slc9a3r1,Slc9a3r1
Zfp36l2,Zbtb20,Zbtb20
Trbc1,Socs3,Socs3
Chd3,Ccdc12,Ccdc12
