wilcoxon,t-test,t-test_overestim_var
Rps27,Rps27,Rps27
Rps29,Smc4,Smc4
Rps24,Tcf7,Tcf7
Smc4,Rps29,Ccr9
Tcf7,Rps24,Rps29
Rps28,Ccr9,Rps24
Rps14,Malat1,Ramp1
Malat1,Ramp1,Malat1
Ccr9,Id3,Id3
Rpl21,Sell,Sell
Rps15a,Ly6e,Ccr7
Rps3a1,Ighm,Ighm
Rps16,Rpl21,Chd3
Rpl12,Chd3,Rpl21
Rplp1,Rps14,Rps14
Ramp1,Ccr7,Ly6e
Ly6e,Trbc2,Ikzf2
Ighm,Ltb,Ly6c1
Id3,Cd27,Tcrg-C4
Rpl35a,Rpl35a,Ltb
Sell,Rplp1,Rplp1
Btg1,Btg1,Cd27
Rps9,Rpl12,Rpl35a
Rps27a,Ikzf2,Trbc2
Chd3,Rps28,Kbtbd11
Rps17,Tcrg-C4,Rgs10
Rplp2,Rps9,Rps28
Trbc2,Ly6c1,Hmgn1
Ltb,Hmgn1,Rpl12
Cd27,Rgs10,Tcrg-C2
Rps7,Kbtbd11,Btg1
Cd3g,Tespa1,Tespa1
Rps15,Tcrg-C2,Rps9
Ccr7,Rps15,Zbtb20
Rps19,Trdc,Ssbp2
Tmsb10,Zbtb20,Igfbp4
Rpl37a,Emb,Socs3
Rps23,Foxp1,Foxp1
Rpl31,Ssbp2,Rps15
Rpl36a,Tmsb10,Tcrg-C1
Rpl30,Igfbp4,Emb
Srrm2,Socs3,Trdc
Emb,Tcrg-C1,Iigp1
Rpl8,Pik3ip1,Sox4
Foxp1,Iigp1,Slfn5
Rps20,Bcl11b,Pik3ip1
Trdc,Rps23,Tmsb10
Hmgn1,Slfn5,AC149090.1
Ikzf2,Sox4,Dntt
Bcl11b,AC149090.1,Bcl11b
Rpl9,Cd3g,Sh3bp5
Rps25,Tubb5,Rps23
S1pr1,Rps20,Nrip1
Tubb5,S1pr1,Tubb5
Rpl13,Rpl8,Actn1
Tespa1,Rps17,S1pr1
Gpx4,Dntt,Trat1
Rgs10,Nrip1,Tspan32
Ly6c1,Actn1,Rps16
Kbtbd11,Sh3bp5,Rps20
Tpt1,Tspan32,5830411N06Rik
Tcrg-C4,Rps16,Rps17
Rpl15,Srrm2,Cd3g
Ypel3,Trat1,Srrm2
Tcrg-C2,Rpl9,Tgtp1
Rpl17,Rps27a,Rps27a
Klf13,Cirbp,Tgtp2
Limd2,Rpl36a,Gm47283
Zbtb20,5830411N06Rik,Mpp1
Rps8,Rpl31,Rpl8
Rps21,Mpp1,Cirbp
Rps3,Tgtp2,Pdk1
Rps27rt,Gm47283,Rpl9
Rpl26,Tgtp1,Cxxc5
Ssbp2,Pdk1,Gm19705
Arl4c,Selenop,Selenop
Rhoh,Stat1,Rpl36a
Igfbp4,Rps7,Nsg2
AC149090.1,Ypel3,Stat1
Socs3,Gpx4,Rpl31
Cirbp,Gm19705,Mmp16
Rps18,Cxxc5,Rps7
