wilcoxon,t-test,t-test_overestim_var
Malat1,Malat1,Malat1
Rps27,Rps27,Rps27
Btg1,Btg1,Btg1
Rps24,Rps24,Rps24
Rps14,Rps14,Tcf7
Rps29,Tcf7,Rps14
Tcf7,Rps29,Rps29
Cd27,Ccr9,Ccr9
Rps15a,Trbc2,Sell
Trbc2,Ltb,Ramp1
Fau,Sell,Trbc2
Shisa5,Cd27,Ltb
Ltb,Ramp1,Cd27
Rps7,Ypel3,Chd3
Rpl21,Chd3,Ypel3
Cd3g,Rpl21,Id3
Rps28,Id3,Rpl21
Rps16,Shisa5,Smc4
Smc4,Smc4,Shisa5
Rps27rt,Ighm,Ighm
Rpl17,Ccr7,Ccr7
Rpl37a,Rps9,Ikzf2
Ccr9,Trdc,Rps9
Ypel3,Foxp1,Foxp1
Rps9,Rpl35a,Tespa1
Tpt1,Ikzf2,Trdc
Sell,Tespa1,Pik3ip1
Rpl12,Cd3g,Rpl35a
Ramp1,Pik3ip1,Cd3g
Rpl35a,Zbtb20,Zbtb20
Chd3,Ctss,Tcrg-C2
B2m,Rpl9,Ctss
Rps23,Rps27rt,Tcrg-C4
Ighm,Tcrg-C2,Kbtbd11
Rpl9,Kbtbd11,Rgs10
Rpl18a,Tcrg-C4,Rps27rt
Limd2,Rpl12,Rpl9
Rpl30,Rgs10,Ly6c1
Id3,Evl,Evl
Trdc,Rps23,Rpl12
Rps3a1,Rps15,Ssbp2
Rps15,Ubb,Rps7
Rpl19,Rps7,Rps23
Rpl34,Ly6c1,Rps15
Junb,Emb,AC149090.1
Foxp1,Junb,Emb
Cd53,Ssbp2,Junb
Rplp1,Rps11,Rps28
Rps11,Ly6e,Socs3
Ly6e,Rps28,Ubb
Ccr7,AC149090.1,Rps11
Klf13,Xist,Igfbp4
Emb,Limd2,Tcrg-C1
Rps27a,Socs3,Selenop
Cd3e,Rplp1,Iigp1
Rps3,Klf13,Ly6e
Rpl37,Igfbp4,Slfn5
Rpl36,Selenop,Limd2
Rplp2,Tcrg-C1,Klf13
Ubb,Iigp1,Xist
Xist,S1pr1,Rplp1
Bcl11b,Slfn5,S1pr1
Tmsb10,Bcl11b,Bcl11b
Arhgap45,Txnip,Txnip
Arl4c,Tmsb10,Rpl37a
Saraf,Rpl37a,Sox4
Rhoh,Cd53,Rhoh
Ddx5,Rhoh,Cd53
Ikzf2,B2m,Arl4c
Srrm2,Arl4c,Trat1
Cox7a2l,Rpl27a,Sh3bp5
Tespa1,Sox4,B2m
Evl,Rps16,Dntt
Rps19,Sh3bp5,Tmsb10
Ptpn18,Trat1,Rps16
Rpl26,Nrip1,Nrip1
Rpl13,Dntt,Tspan32
Rpl31,Arhgap45,Rps15a
S1pr1,Cirbp,Cirbp
Rps25,Tspan32,Rpl27a
Rpl27a,Cd3e,Arhgap45
Ctss,Rps15a,Tgtp2
H2-K1,Rpl36,Stat1
Fyb,Rpl37,Tpt1
Srsf5,Saraf,Cd3e
Pik3ip1,Tpt1,Tecpr1
Selenow,Stat1,Rpl37
Mbnl1,Tecpr1,Saraf
Rpl36a,Tgtp2,Znrf1
Zbtb20,Rpl17,Rpl36
Tcrg-C2,Rapgef6,Rapgef6
Rps21,Ablim1,Rpl17
Rpl23,Znrf1,Il7r
Rbm39,Ogt,5830411N06Rik
Rgs10,Mpp1,Ablim1
Fth1,Il7r,Mpp1
Tcrg-C4,Fau,Tgtp1
Ablim1,Trim12a,Fau
Ly6c1,5830411N06Rik,Cxxc5
Kbtbd11,Utrn,Ogt
Rpl23a,Dgka,Trim12a
AC149090.1,Tgtp1,Utrn
Rps4x,Lef1,Pecam1
Klf2,Rcsd1,Gm19705
Skap1,Actn1,Dgka
Rpl8,Pecam1,Rpl18a
Ssbp2,Rpl18a,Crtc3
Rpl18,Mbnl1,Rcsd1
Cd37,Cxxc5,Pdk1
Igfbp4,Crtc3,Actn1
Cirbp,Pdk1,Lef1
H3f3b,Pitpnc1,Bcl2
Rnaset2a,Srrm2,Pitpnc1
Gimap6,Bcl2,Mbnl1
Selenop,Gm19705,Tmem108
Txnip,Ptpn18,Slamf6
Socs3,Slamf6,Srrm2
Pnrc1,Rpl34,Rpl34
Rabac1,Peli1,Peli1
Son,Fyb,Lpar6
Gpx4,Pnrc1,Gngt2
Tcrg-C1,Gngt2,Gm12216
Trbc1,Tmem108,Ptpn18
Slfn5,Lpar6,Mmp16
Lef1,Gm12216,Pnrc1
Iigp1,Cdkn2d,Fyb
Rpl15,Ccnd2,Socs1
Ogt,Ddx5,Ddx5
